row-number,field,issue-type,value
167,PlanningHistory,uri,10/00320/FUL
167,LastUpdatedDate,default,2011-01-01
168,PlanningHistory,uri,11/00413/FUL
168,LastUpdatedDate,default,2012-01-01
169,PlanningHistory,uri,11/00866/FUL
169,LastUpdatedDate,default,2012-01-01
170,PlanningHistory,uri,11/01017/FUL
170,LastUpdatedDate,default,2012-01-01
171,PlanningHistory,uri,11/01045/FUL
171,LastUpdatedDate,default,2012-01-01
172,PlanningHistory,uri,12/00072/FUL
172,LastUpdatedDate,default,2008-01-01
173,PlanningHistory,uri,16/00036/OUT
173,LastUpdatedDate,default,2009-01-01
174,PlanningHistory,uri,11/00639/OUT
174,LastUpdatedDate,default,2013-01-01
175,PlanningHistory,uri,11/00893/FUL
175,LastUpdatedDate,default,2012-01-01
176,PlanningHistory,uri,10/00211/FUL
176,LastUpdatedDate,default,2011-01-01
177,PlanningHistory,uri,11/00538/FUL
177,LastUpdatedDate,default,2012-01-01
178,PlanningHistory,uri,11/00539/FUL
178,LastUpdatedDate,default,2012-01-01
179,PlanningHistory,uri,17/00661/FUL
179,LastUpdatedDate,default,2012-01-01
180,PlanningHistory,uri,11/00590/FUL
180,LastUpdatedDate,default,2012-01-01
181,PlanningHistory,uri,11/00919/FUL
181,LastUpdatedDate,default,2012-01-01
182,PlanningHistory,uri,11/01089/FUL
182,LastUpdatedDate,default,2012-01-01
183,PlanningHistory,uri,11/01142/FUL
183,LastUpdatedDate,default,2012-01-01
184,PlanningHistory,uri,09/01006/DWO
184,LastUpdatedDate,default,2011-01-01
185,PlanningHistory,uri,12/00754/FUL
185,LastUpdatedDate,default,2013-01-01
186,PlanningHistory,uri,12/00866/OUT
186,LastUpdatedDate,default,2006-01-01
187,PlanningHistory,uri,11/01038/FUL
187,LastUpdatedDate,default,2012-01-01
188,PlanningHistory,uri,10/00081/FUL
188,LastUpdatedDate,default,2010-01-01
189,PlanningHistory,uri,12/01081/FUL
189,LastUpdatedDate,default,2013-01-01
190,PlanningHistory,uri,16/00890/FUL
190,LastUpdatedDate,default,2002-01-01
191,PlanningHistory,uri,12/00941/FUL
191,LastUpdatedDate,default,2013-01-01
192,PlanningHistory,uri,12/00227/REM
192,LastUpdatedDate,default,2012-01-01
193,PlanningHistory,uri,12/01487/FUL
193,LastUpdatedDate,default,2013-01-01
194,PlanningHistory,uri,10/00565/FUL
194,LastUpdatedDate,default,2011-01-01
195,PlanningHistory,uri,13/00059/FUL
195,LastUpdatedDate,default,2013-01-01
196,PlanningHistory,uri,12/01289/FUL
196,LastUpdatedDate,default,2013-01-01
197,PlanningHistory,uri,12/01256/FUL
197,LastUpdatedDate,default,2014-01-01
198,PlanningHistory,uri,12/00409/FUL
198,LastUpdatedDate,default,2013-01-01
199,PlanningHistory,uri,12/00502/FUL
199,LastUpdatedDate,default,2016-01-01
200,PlanningHistory,uri,12/00320/OUT   16/01337/OUT
200,LastUpdatedDate,default,2014-01-01
201,PlanningHistory,uri,12/01381/FUL & 15/00606/RC
201,LastUpdatedDate,default,2013-01-01
202,PlanningHistory,uri,12/01008/EXT
202,LastUpdatedDate,default,2006-01-01
203,PlanningHistory,uri,12/01253/FUL
203,LastUpdatedDate,default,2006-01-01
204,PlanningHistory,uri,13/00055/FUL
204,LastUpdatedDate,default,2013-01-01
205,PlanningHistory,uri,12/01329/FUL
205,LastUpdatedDate,default,2013-01-01
206,PlanningHistory,uri,12/01176/FUL
206,LastUpdatedDate,default,2013-01-01
207,PlanningHistory,uri,12/00861/FUL
207,LastUpdatedDate,default,2013-01-01
208,PlanningHistory,uri,17/00130/FUL
208,LastUpdatedDate,default,2013-01-01
209,PlanningHistory,uri,10/01257/OUT
209,LastUpdatedDate,default,2002-01-01
210,PlanningHistory,uri,16/00137/FUL
210,LastUpdatedDate,default,2011-01-01
211,PlanningHistory,uri,08/01432/REM
211,LastUpdatedDate,default,2009-01-01
212,PlanningHistory,uri,08/01403/FUL
212,LastUpdatedDate,default,2009-01-01
213,PlanningHistory,uri,18/00209/FUL  19/00273/RC
213,LastUpdatedDate,default,2010-01-01
214,PlanningHistory,uri,10/01256/FUL
214,LastUpdatedDate,default,2011-01-01
215,PlanningHistory,uri,10/01181/FUL  17/01296/FUL
215,LastUpdatedDate,default,2010-01-01
216,PlanningHistory,uri,11/00813/FUL
216,LastUpdatedDate,default,2012-01-01
217,PlanningHistory,uri,10/01244/FUL
217,LastUpdatedDate,default,2011-01-01
218,PlanningHistory,uri,10/01197/EXT  15/01418/FUL  17/00028/FUL
218,LastUpdatedDate,default,2008-01-01
219,PlanningHistory,uri,10/00329/FUL
219,LastUpdatedDate,default,2008-01-01
220,PlanningHistory,uri,11/00123/FUL
220,LastUpdatedDate,default,2000-01-01
221,PlanningHistory,uri,11/00086/FUL
221,LastUpdatedDate,default,2012-01-01
222,PlanningHistory,uri,10/00526/FUL
222,LastUpdatedDate,default,2011-01-01
223,PlanningHistory,uri,09/00406/FUL
223,LastUpdatedDate,default,2009-01-01
224,PlanningHistory,uri,10/01380/FUL
224,LastUpdatedDate,default,2012-01-01
225,PlanningHistory,uri,09/00265/DWO
225,LastUpdatedDate,default,2010-01-01
226,PlanningHistory,uri,16/00248/FUL
226,LastUpdatedDate,default,2011-01-01
227,PlanningHistory,uri,11/00153/FUL
227,LastUpdatedDate,default,2012-01-01
228,PlanningHistory,uri,16/01060/FUL   18/00361/FUL
228,LastUpdatedDate,default,2013-01-01
229,PlanningHistory,uri,12/00150/FUL
229,LastUpdatedDate,default,2012-01-01
230,PlanningHistory,uri,16/00420/FUL
230,LastUpdatedDate,default,2013-01-01
231,PlanningHistory,uri,17/00493/FUL
231,LastUpdatedDate,default,2014-01-01
232,PlanningHistory,uri,16/01308/FUL
232,LastUpdatedDate,default,2003-01-01
233,PlanningHistory,uri,13/01262/FUL
233,LastUpdatedDate,default,2014-01-01
234,PlanningHistory,uri,13/00599/FUL
234,LastUpdatedDate,default,2010-01-01
235,PlanningHistory,uri,16/00220/FUL
235,LastUpdatedDate,default,1999-01-01
236,PlanningHistory,uri,13/00682/RC
236,LastUpdatedDate,default,2014-01-01
237,PlanningHistory,uri,11/00430/FUL
237,LastUpdatedDate,default,2002-01-01
238,PlanningHistory,uri,14/00068/OUT  17/01434/REM
238,LastUpdatedDate,default,2015-01-01
239,PlanningHistory,uri,13/00742/FUL
239,LastUpdatedDate,default,2016-01-01
240,PlanningHistory,uri,13/00791/FUL
240,LastUpdatedDate,default,2009-01-01
241,PlanningHistory,uri,13/00842/FUL
241,LastUpdatedDate,default,2009-01-01
242,PlanningHistory,uri,14/00026/FUL
242,LastUpdatedDate,default,2016-01-01
243,PlanningHistory,uri,13/01278/FUL
243,LastUpdatedDate,default,2016-01-01
244,PlanningHistory,uri,14/00050/FUL  16/01007/RC
244,LastUpdatedDate,default,2015-01-01
245,PlanningHistory,uri,13/01156/FUL
245,LastUpdatedDate,default,2013-01-01
246,PlanningHistory,uri,17/01410/FUL
246,LastUpdatedDate,default,2014-01-01
247,PlanningHistory,uri,17/00975/FUL
247,LastUpdatedDate,default,2013-01-01
248,PlanningHistory,uri,13/00025/EXT
248,LastUpdatedDate,default,2001-01-01
249,PlanningHistory,uri,13/00064/FUL
249,LastUpdatedDate,default,2014-01-01
250,PlanningHistory,uri,12/01400/FUL
250,LastUpdatedDate,default,2013-01-01
251,PlanningHistory,uri,12/01006/FUL
251,LastUpdatedDate,default,2011-01-01
252,PlanningHistory,uri,15/00361/FUL
252,LastUpdatedDate,default,2013-01-01
253,PlanningHistory,uri,15/01395/FUL
253,LastUpdatedDate,default,2006-01-01
254,PlanningHistory,uri,12/01040/FUL
254,LastUpdatedDate,default,2010-01-01
255,PlanningHistory,uri,12/01227/FUL
255,LastUpdatedDate,default,2013-01-01
256,PlanningHistory,uri,12/00653/FUL
256,LastUpdatedDate,default,2013-01-01
257,PlanningHistory,uri,12/01119/EXT
257,LastUpdatedDate,default,2010-01-01
258,PlanningHistory,uri,12/00939/EXT
258,LastUpdatedDate,default,2013-01-01
259,PlanningHistory,uri,16/00791/FUL
259,LastUpdatedDate,default,2013-01-01
260,PlanningHistory,uri,12/00797/RP
260,LastUpdatedDate,default,2013-01-01
261,PlanningHistory,uri,17/00319/RC
261,LastUpdatedDate,default,2014-01-01
262,PlanningHistory,uri,12/00344/FUL
262,LastUpdatedDate,default,2009-01-01
263,PlanningHistory,uri,13/00520/FUL
263,LastUpdatedDate,default,2014-01-01
264,PlanningHistory,uri,12/01098/OUT
264,LastUpdatedDate,default,2013-01-01
265,PlanningHistory,uri,18/00086/FUL
265,LastUpdatedDate,default,2013-01-01
266,PlanningHistory,uri,13/00229/FUL
266,LastUpdatedDate,default,2014-01-01
267,PlanningHistory,uri,12/00347/FUL
267,LastUpdatedDate,default,2008-01-01
268,PlanningHistory,uri,12/01197/FUL
268,LastUpdatedDate,default,2013-01-01
269,PlanningHistory,uri,12/00484/VV
269,LastUpdatedDate,default,2013-01-01
270,PlanningHistory,uri,12/01379/OUT
270,LastUpdatedDate,default,2013-01-01
271,PlanningHistory,uri,12/00448/FUL
271,LastUpdatedDate,default,2007-01-01
272,PlanningHistory,uri,12/00528/OUT
272,LastUpdatedDate,default,2013-01-01
273,PlanningHistory,uri,12/00534/FUL
273,LastUpdatedDate,default,2013-01-01
274,PlanningHistory,uri,14/00696/FUL  19/00983/RC
274,LastUpdatedDate,default,2015-01-01
275,PlanningHistory,uri,14/00845/FUL
275,LastUpdatedDate,default,2015-01-01
276,PlanningHistory,uri,14/01157/FUL
276,LastUpdatedDate,default,2015-01-01
277,PlanningHistory,uri,15/00366/FUL
277,LastUpdatedDate,default,2006-01-01
278,PlanningHistory,uri,15/00865/PACOU  16/00891/PACOU   16/00858/PACOU
278,LastUpdatedDate,default,2016-01-01
279,PlanningHistory,uri,15/00892/PACOU
279,LastUpdatedDate,default,2016-01-01
280,PlanningHistory,uri,14/00631/FUL
280,LastUpdatedDate,default,2009-01-01
281,PlanningHistory,uri,14/01227/FUL
281,LastUpdatedDate,default,2015-01-01
282,PlanningHistory,uri,15/00336/FUL
282,LastUpdatedDate,default,2016-01-01
283,PlanningHistory,uri,14/01382/FUL
283,LastUpdatedDate,default,2016-01-01
284,PlanningHistory,uri,14/00165/FUL
284,LastUpdatedDate,default,2016-01-01
285,PlanningHistory,uri,14/01201/FUL
285,LastUpdatedDate,default,2015-01-01
286,PlanningHistory,uri,14/00223/FUL
286,LastUpdatedDate,default,2015-01-01
287,PlanningHistory,uri,14/01105/OUT  19/00761/FUL
287,LastUpdatedDate,default,2015-01-01
288,PlanningHistory,uri,11/00496/FUL
288,LastUpdatedDate,default,2012-01-01
289,PlanningHistory,uri,14/01291/FUL
289,LastUpdatedDate,default,2016-01-01
290,PlanningHistory,uri,14/00641/OUT
290,LastUpdatedDate,default,2015-01-01
291,PlanningHistory,uri,14/00824/FUL
291,LastUpdatedDate,default,2015-01-01
292,PlanningHistory,uri,14/01280/FUL
292,LastUpdatedDate,default,2015-01-01
293,PlanningHistory,uri,14/00090/FUL    17/00943/FUL
293,LastUpdatedDate,default,2009-01-01
294,PlanningHistory,uri,14/00652/PACOU
294,LastUpdatedDate,default,2015-01-01
295,PlanningHistory,uri,14/00964/FUL
295,LastUpdatedDate,default,2016-01-01
296,PlanningHistory,uri,15/00383/FUL
296,LastUpdatedDate,default,2016-01-01
297,PlanningHistory,uri,14/00619/FUL
297,LastUpdatedDate,default,2012-01-01
298,PlanningHistory,uri,14/00769/FUL
298,LastUpdatedDate,default,2015-01-01
299,PlanningHistory,uri,15/01283/REM
299,LastUpdatedDate,default,2016-01-01
300,PlanningHistory,uri,14/01070/FUL
300,LastUpdatedDate,default,2015-01-01
301,PlanningHistory,uri,15/00238/FUL
301,LastUpdatedDate,default,2016-01-01
302,PlanningHistory,uri,15/00350/FUL
302,LastUpdatedDate,default,2016-01-01
303,PlanningHistory,uri,14/00882/FUL
303,LastUpdatedDate,default,2015-01-01
304,PlanningHistory,uri,15/00730/FUL
304,LastUpdatedDate,default,2016-01-01
305,PlanningHistory,uri,14/00934/FUL
305,LastUpdatedDate,default,2015-01-01
306,PlanningHistory,uri,15/00103/FUL
306,LastUpdatedDate,default,2016-01-01
307,PlanningHistory,uri,15/00315/FUL
307,LastUpdatedDate,default,2010-01-01
308,PlanningHistory,uri,15/00057/FUL
308,LastUpdatedDate,default,2011-01-01
309,PlanningHistory,uri,15/00320/FUL
309,LastUpdatedDate,default,2016-01-01
310,PlanningHistory,uri,14/00540/PACOU
310,LastUpdatedDate,default,2015-01-01
311,PlanningHistory,uri,17/01159/FUL
311,LastUpdatedDate,default,2015-01-01
312,PlanningHistory,uri,18/00622/FUL
312,LastUpdatedDate,default,2015-01-01
313,PlanningHistory,uri,16/00512/REM
313,LastUpdatedDate,default,2015-01-01
314,PlanningHistory,uri,14/01401/FUL
314,LastUpdatedDate,default,2012-01-01
315,PlanningHistory,uri,15/00587/FUL
315,LastUpdatedDate,default,2016-01-01
316,PlanningHistory,uri,14/00428/FUL
316,LastUpdatedDate,default,2006-01-01
317,PlanningHistory,uri,15/00004/FUL
317,LastUpdatedDate,default,2015-01-01
318,PlanningHistory,uri,14/00697/OUT  15/01106/FUL
318,LastUpdatedDate,default,2015-01-01
319,PlanningHistory,uri,14/00810/FUL
319,LastUpdatedDate,default,2016-01-01
320,PlanningHistory,uri,15/00420/FUL
320,LastUpdatedDate,default,2016-01-01
321,PlanningHistory,uri,15/00445/FUL
321,LastUpdatedDate,default,2016-01-01
322,PlanningHistory,uri,15/00452/FUL
322,LastUpdatedDate,default,2016-01-01
323,PlanningHistory,uri,14/00777/FUL
323,LastUpdatedDate,default,2015-01-01
324,PlanningHistory,uri,15/00461/PACOU
324,LastUpdatedDate,default,2016-01-01
325,PlanningHistory,uri,14/01172/FUL
325,LastUpdatedDate,default,2015-01-01
326,PlanningHistory,uri,15/00049/FUL
326,LastUpdatedDate,default,2015-01-01
