site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
McArthurs Warehouse Gas Ferry Road Bristol BS1 6UN,yes,,2018-12-19,,0.55,147,147,147 dwellings,local-authority-eng:BST,,,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OR312HDN00J00,pending decision,full planning permission,17/03139/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OR312HDN00J00,2018-12-19
Land At Richeson Walk Richeson Walk Bristol,yes,,2018-12-19,,0.64,32,32,32 dwellings,local-authority-eng:BST,owned by a public authority,2017-11-09,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSD8IPDNGN500,permissioned,full planning permission,17/03653/FB,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSD8IPDNGN500,2018-12-19
Maesknoll Elderly Peoples Home 101 Bamfield Bristol BS14 0SA,yes,,2018-12-19,,0.86,50,50,50 dwellings,local-authority-eng:BST,mixed ownership,2018-01-19,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSKN5YDNHHJ00,permissioned,full planning permission,17/03719/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSKN5YDNHHJ00,2018-12-19
123 Cumberland Road Bristol BS1 6UG,yes,,2018-12-19,,0.46,19,19,19 dwellings,local-authority-eng:BST,,,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSNSZPDNHWI00,pending decision,full planning permission,17/03744/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSNSZPDNHWI00,2018-12-19
Century Place St Paul Street Bristol BS2 8AN,yes,,2018-12-19,,0.06,32,32,32 dwellings,local-authority-eng:BST,,2017-08-17,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSQ3K3DN13E00,permissioned,other,17/03776/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSQ3K3DN13E00,2018-12-19
Land At Knowle West Baptist Church Newry Walk Bristol,yes,,2018-12-19,,0.15,6,6,6 dwellings,local-authority-eng:BST,,2018-01-08,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSXJ10DNIZW00,permissioned,full planning permission,17/03833/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSXJ10DNIZW00,2018-12-19
26 Baldwin Street Bristol BS1 1SE,yes,,2018-12-19,,0.04,12,12,12 dwellings,local-authority-eng:BST,,2017-09-27,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OT2R16DN00K00,permissioned,other,17/03901/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OT2R16DN00K00,2018-12-19
"Land At Hengrove Park (plots A, 2B And C) Whitchurch Lane Whitchurch Bristol BS14 0JZ",yes,,2018-12-19,,5.37,261,261,261 dwellings,local-authority-eng:BST,owned by a public authority,,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OT4GZMDNJVM00,pending decision,full planning permission,17/03943/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OT4GZMDNJVM00,2018-12-19
147-149 Gloucester Road Bishopston Bristol BS7 8BA,yes,,2018-12-19,,0.09,16,16,16 dwellings,local-authority-eng:BST,,2018-02-05,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OT86AIDNKA200,permissioned,full planning permission,17/03949/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OT86AIDNKA200,2018-12-19
Olympia House 36 - 38 Beaconsfield Road St George Bristol BS5 8ER,yes,,2018-12-19,,0.17,26,26,26 dwellings,local-authority-eng:BST,,2018-01-10,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTLRBUDNLQA00,permissioned,full planning permission,17/04132/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTLRBUDNLQA00,2018-12-19
Redland High School Redland Court Road Bristol BS6 7EF,yes,,2018-12-19,,1.20,43,43,43 dwellings,local-authority-eng:BST,,,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTUH4QDNMVJ00,pending decision,full planning permission,17/04263/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTUH4QDNMVJ00,2018-12-19
Former Central Ambulance Station Marybush Lane Bristol BS2 0JB,yes,,2018-12-19,,1.23,375,375,375 dwellings,local-authority-eng:BST,mixed ownership,,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTY22EDN00J00,pending decision,full planning permission,17/04267/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTY22EDN00J00,2018-12-19
