site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Works units at Gloucester Road and Howard Road Littlehampton,yes,,2017-11-10,,0.35,14,12,,local-authority-eng:ARU,not owned by a public authority,,,not permissioned,,NEWLU38c,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502316&y=102375&resolution=1.0&MapName=Helaa,2017-11-10
St Ninians Church Pagham,yes,,2017-11-10,,0.26,10,8,,local-authority-eng:ARU,not owned by a public authority,,,not permissioned,,P5408,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=489033&y=98298&resolution=1.0&MapName=Helaa,2017-11-10
Belmont Lodge and land west of Belmont Street Bognor Regis,yes,,2017-11-10,,0.09,35,35,BR/74/16/PD: Prior notification under Class O for change of use from Use Class B1(a) offices to Use Class C3 dwelling houses.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2016-05-17,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,BR14914OUT,http://www.arun.gov.uk/weekly-lists,2017-11-10
The Royal Hotel The Esplanade Bognor Regis,yes,,2017-11-10,,0.06,18,18,BR/130/17/PL: Change of Use of hotel & function room/licensed bar (C1 Hotel) to 18No. flats (C3 Dwelling houses).. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-09-26,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,BR15515,http://www.arun.gov.uk/weekly-lists,2017-11-10
The Locomotive Public House Terminus Road Littlehampton,yes,,2017-11-10,,0.03,9,9,LU/45/16/PL: 6 No. two bed & 3 No. one bed apartments with associated cycle & refuse storage. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2016-05-19,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,LU11108,http://www.arun.gov.uk/weekly-lists,2017-11-10
Land South of Littlehampton Academy Littlehampton,yes,,2017-11-10,,2.42,68,68,LU/55/15/OUT: Application for outline planning permission with some matters reserved for 68 No. dwellings (resubmission following LU/51/14/).. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,owned by a public authority,2016-09-28,http://www.arun.gov.uk/weekly-lists,permissioned,outline planning permission,LU5515OUT,http://www.arun.gov.uk/weekly-lists,2017-11-10
Progress Garage Yapton Lane Walberton,yes,,2017-11-10,,0.17,6,6,WA/103/16/OUT: Outline application with some matters reserved for construction of 6 no. dwelling houses & associated works.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-03-02,http://www.arun.gov.uk/weekly-lists,permissioned,outline planning permission,NEWWA15,http://www.arun.gov.uk/weekly-lists,2017-11-10
Land to the west of Kings Close Yapton,yes,,2017-11-10,,0.35,10,10,"Y/56/15/OUT: Outline application for proposed mixed use development comprising 5 No.3 bedroom houses, 4 No. 2 bedroom houses & 1 No. 1 bedroom flat over car ports together with 4 No. B1 workshop/business units all with parking & access to main road via a redefined alignment of Kings Close & Highway improvement works at existing crossover.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2015-11-05,http://www.arun.gov.uk/weekly-lists,permissioned,outline planning permission,Y2214,http://www.arun.gov.uk/weekly-lists,2017-11-10
C M Wood Body Repair Centre Linden Park Littlehampton,yes,,2017-11-10,,0.06,10,10,LU/205/16/PL: Demolition of existing workshop buildings & erection of 10 No. flats consisting 4 No. 2 bed flats & 6 No. 1 bed flats.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2016-11-29,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,LU20516,http://www.arun.gov.uk/weekly-lists,2017-11-10
Land West of Yapton Road (Poultry Farm) Middleton,yes,,2017-11-10,,0.55,13,13,"M/45/16/PL: Demolition of redundant poultry farm buildings & dwelling & erection of 13 No. dwellings with associated access, car parking & landscaping.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2017-02-07,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,M4516,http://www.arun.gov.uk/weekly-lists,2017-11-10
19 High Street Bognor Regis,yes,,2017-11-10,,0.02,5,5,BR/108/16/PL: Redevelopment retaining existing use on part of ground floor with 5 No. flats on upper floors & including alterations to rear & side elevations.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-03-13,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,BR10816,http://www.arun.gov.uk/weekly-lists,2017-11-10
Staffuth & Bray 6 York Road Bognor Regis,yes,,2017-11-10,,0.03,18,18,BR/161/17/PD: Notification for prior approval under Part O for change of use from office (ClassB1(a)) to 14 No. residential apartments (Class C3). https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-07-31,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,BR22216,http://www.arun.gov.uk/weekly-lists,2017-11-10
66 & 66A Hawthorn Road Bognor Regis,yes,,2017-11-10,,0.1,5,5,BR/293/16/PL: Change of use with minor additions & demolitions to create 5 No. self-contained flats.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-03-01,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,BR29316,http://www.arun.gov.uk/weekly-lists,2017-11-10
