site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Abingdon Road Site B,,,2018-05-22,,0.06,,,,local-authority-eng:WLV,,,,Other Commitment,,D52,,
Abingdon Road Site A,,,2018-05-22,,0.09,,,,local-authority-eng:WLV,,,,Other Commitment,,D51,,
Westcroft Avenue,,,2018-05-22,,0.31,,,,local-authority-eng:WLV,,,,Other Commitment,,D50,,
Land at Marchant Road,,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,D49,,
Parker Road,,,2018-05-22,,0.1,,,,local-authority-eng:WLV,,,,Other Commitment,,D47,,
40 Wolverhampton Road,,,2018-05-22,,0.13,,,,local-authority-eng:WLV,,,,Other Commitment,,D45,,
18-20 Peach Road,,,2018-05-22,,0.02,,,,local-authority-eng:WLV,,,,Other Commitment,,D44,,
52-72 Peach Road,,,2018-05-22,,0.1,,,,local-authority-eng:WLV,,,,Other Commitment,,D43,,
Fmr Daisy Bank Community Centre,,,2018-05-22,,0.48,,,,local-authority-eng:WLV,,,,Other Commitment,,D41,,
"Fmr Bilston Tennis Club, Villiers Avenue",,,2018-05-22,,0.27,,,,local-authority-eng:WLV,,,,Other Commitment,,D39,,
"Harrowby Court, Chetton Green",,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,D36,,
"Patshull Court, Chetton Green",,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,D37,,
"Wobaston Court, Chetton Green",,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,D38,,
Merridale Court,,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,D35,,
Chetton Green (caretakers office),,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,D34,,
"Samson And Lion (buildings), Newbolt Road WV14 7NP",,,2018-05-22,,0.104,,,,local-authority-eng:WLV,,,,permissioned,,38751,,
"Former Danesmore Park Primary School, Russell Close (school buildings)",,,2018-05-22,,0.77,,,,local-authority-eng:WLV,,,,permissioned,,38601,,
Northicote Secondary School,,,2018-05-22,,4.94,,,,local-authority-eng:WLV,,,,Other Commitment,,D5,,
"Beckminster House, Beckminster Road",,,2018-05-22,,0.86,,,,local-authority-eng:WLV,,,,Other Commitment,,D20,,
"Former Wolverhampton Environment Centre, Westacre Crescent",,,2018-05-22,,0.5,,,,local-authority-eng:WLV,,,,Other Commitment,,D33,,
Ackleton Gardens Rear of Nos 47-49 Church Road Bradmore Wolverhampton,,,2018-05-22,,0.2,,,,local-authority-eng:WLV,,,,Other Commitment,,30430,,
"Land at the rear of 58A Hollybush Lane, Penn",,,2018-05-22,,0.061,,,,local-authority-eng:WLV,,,,Other Commitment,,P24,,
"Land between 53 & 55 Leason Lane, The Scotlands",,,2018-05-22,,0.06,,,,local-authority-eng:WLV,,,,Other Commitment,,29880,,
Former garage site adjoining 42 and 44 Primrose Lane,,,2018-05-22,,0.078,,,,local-authority-eng:WLV,,,,Other Commitment,,29920,,
"32A Laburnum Road, Stowheath.",,,2018-05-22,,0.03,,,,local-authority-eng:WLV,,,,Other Commitment,,P29,,
62 & 64 Villiers Avenue,,,2018-05-22,,0.0526639,,,,local-authority-eng:WLV,,,,Other Commitment,,31230,,
"Land adjoining 1 Norfolk Road, Pennfields",,,2018-05-22,,0.047,,,,local-authority-eng:WLV,,,,Other Commitment,,31460,,
"62/63 Worcester Street, Wolverhampton",,,2018-05-22,,0.016,,,,local-authority-eng:WLV,,,,permissioned,,31730,,
"Land at 127 Waterloo Road, Wolverhampton",,,2018-05-22,,0.24,,,,local-authority-eng:WLV,,,,Other Commitment,,P30,,
61 Wrottesley Road Wolverhampton West Midlands WV6 8SG,,,2018-05-22,,0.1051,,,,local-authority-eng:WLV,,,,permissioned,,33040,,
"25 Shaw Road, Blakenhall",,,2018-05-22,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,P28,,
"Blunts Shoeshop, 5-15 Broad Street, Wolverhampton",,,2018-05-22,,0.04,,,,local-authority-eng:WLV,,,,Other Commitment,,P32,,
102 Napier Road,,,2018-05-22,,0.0592775,,,,local-authority-eng:WLV,,,,Other Commitment,,30790,,
