site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land at Derby Villas, Chatham Street, Macclesfield",yes,,2019-11-15,,0.05,5,5,Planning permission ref: 16/1782M -Erection of 5 dwellings,local-authority-eng:CHE,not owned by a public authority,2016-10-21,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1782M&query=8fb57d80-7d03-4f7a-be8f-42b041fd12e9,permissioned,outline planning permission,5710,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at North Street, Crewe",yes,,2019-11-15,,0.09,5,5,Planning permission ref: 16/4052N -Residential development of 5 dwellings,local-authority-eng:CHE,not owned by a public authority,2017-01-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/4052N&query=1ad346c9-1b78-4363-b5f7-3e1dc9baec89,permissioned,full planning permission,5800,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"LAND TO REAR OF 46, CHESTNUT AVENUE, SHAVINGTON , CW2 5BJ",yes,,2019-11-15,,0.3,12,12,"Planning permission refs: 17/6487N -Reserved matters application for appearance, landscaping, layout and scale relating to 16/0015N - Outline application for the demolition of no. 46 Chestnut Avenue, Shavington and erection of 44 dwellings (including access) and associated works.|16/0015N -Outline application for the demolition of 46 Chestnut Avenue, Shavington and erection of 44 dwellings (including access) and associated works",local-authority-eng:CHE,not owned by a public authority,2018-05-04,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/6487N&query=df19d1bc-0ebb-4c6e-99c4-5b85a9ad0743,permissioned,reserved matters approval,5807,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"Albion Mill, London Road, Macclesfield",yes,,2019-11-15,,0.1,14,14,Planning permission ref: 15/3729M -Conversion of existing mill to form 14 apartments,local-authority-eng:CHE,not owned by a public authority,2017-03-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3729M&query=91db69bc-c9b5-4a2e-9dc2-3ca39a0585d6,permissioned,full planning permission,5849,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Davenshaw Mill, Buxton Road, Congleton",yes,,2019-11-15,,0.22,10,10,"Planning permission ref: 16/3826C -Demolition of existing industrial premises, site remediation and development of 10 residential units, associated car parking, landscaping, services and infrastructure",local-authority-eng:CHE,not owned by a public authority,2017-03-09,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3826C&query=d1577d2c-7d61-4dbc-ac87-554b7dadab90,permissioned,full planning permission,5855,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land Off Meadowbank Avenue, Sandbach",yes,,2019-11-15,,0.19,5,5,"Planning permission ref:16/5809C- Demolition of existing building and erection of 8 dwellings, associated parking and landscaping",local-authority-eng:CHE,not owned by a public authority,2017-03-08,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/5809C&query=80c0b9fa-9433-4ca5-b403-7d7618ee25cf,permissioned,full planning permission,5857,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Kendal House, Kendal Road, Macclesfield",yes,2019-11-15,2019-11-15,,0.34,14,14,Site is completed. Planning permission ref: 16/6189M -Change of use from Children's Day Nursery to Permanent Residence for Supported Living for 14no. Adults. Alterations to the building consisting of conservatory to rear facing side elevation and ramp access to main front entrance,local-authority-eng:CHE,not owned by a public authority,2017-03-06,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/6189M&query=5e5e35fc-0bc2-4d66-a3f0-2010b14c1944,permissioned,full planning permission,5867,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Inglewood Farm, Middlewich Road, Minshull Vernon",yes,,2019-11-15,,0.63,8,8,"Planning permission ref: 16/4734N -Demolition of all of the existing buildings on the site, the change of use from residential and builders yard and the development of up to 8 residential properties",local-authority-eng:CHE,not owned by a public authority,2017-03-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/4734N&query=7cbbedba-e2b9-4c49-bc04-eef0e86a6738,permissioned,outline planning permission,5877,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Pyegreave Farm, Coalpit Lane, Langley",yes,,2019-11-15,,0.07,5,5,Planning permission ref: 17/0743M -Removal of condition 3 of 80919P to allow the use of the holiday lets as permanent residential properties,local-authority-eng:CHE,not owned by a public authority,2017-03-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/0743M&query=8a3dfffb-b116-4308-b5eb-d0db27341a5a,permissioned,full planning permission,5881,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"1 George Street, Alderley Edge, Wilmslow",yes,,2019-11-15,,0.03,6,6,"Planning permission ref: 16/0505M -Proposed alterations and extensions to provide five apartments and five car parking spaces, including the change of use of ground and first floor offices to residential and the retention of the shop unit in the London Road frontage",local-authority-eng:CHE,mixed ownership,2016-10-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/0505M&query=db4a0c4f-9c17-4857-acb7-099ad73ef7f2,permissioned,full planning permission,5892,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Elmbank House, Lodge Road, Sandbach",,,2019-11-15,,1.79,50,50,Planning permission ref: 16/2645C -Demolition of all existing on site structures and the redevelopment of the site for 50 residential dwellings with associated landscaping and vehicular access from Lodge Road,local-authority-eng:CHE,not owned by a public authority,2018-02-02,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/2645C&query=e5f3559d-7dbd-4df3-ba2d-16b4ed06b1df,permissioned,outline planning permission,5899,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Alsager Arms Hotel, 4, SANDBACH ROAD SOUTH, ALSAGER, ST7 2LU",yes,,2019-11-15,,0.18,14,14,Planning permission ref: 16/1024C: Demolition of existing pub hotel building and construction of 14no. apartments ,local-authority-eng:CHE,not owned by a public authority,2017-08-15,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1024C&query=642e64a1-8b91-4be7-b138-dc69d83315fe,permissioned,outline planning permission,5900,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"SOMERFORD BOOTHS HALL, CHELFORD ROAD, SOMERFORD, CW12 2LY",yes,,2019-11-15,,1.08,30,30,Planning permission ref: 15/5369C -Full planning application proposing the conversion of the Grade II* listed hall from offices to residential and demolition of the existing buildings and the erection of a residential development set in attractive landscaping and open space with associated access and car parking arrangements.,local-authority-eng:CHE,not owned by a public authority,2017-09-01,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/5369C&query=f78a8658-8acf-46fb-a37f-2d12e9f94116,permissioned,full planning permission,5907,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"THE WHITE LION, AUDLEM ROAD, HANKELOW, CW3 0JA",yes,,2019-11-15,,0.2,5,5,Planning permission ref: 16/3664N -Demolition of public house and erection of 5 four-bedroom detached dwellings,local-authority-eng:CHE,not owned by a public authority,2017-07-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3664N&query=27f35f71-7165-4640-b284-8e3d191d9bb5,permissioned,full planning permission,5958,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"44, 46 & 48, HIGH STREET, CREWE, CW2 7BN",yes,,2019-11-15,,0.03,5,5,Prior approval ref: 17/3699N - change of use of ground floor from 3no. shops (class A1) to 5no. apartments (class C3),local-authority-eng:CHE,not owned by a public authority,2017-08-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3699N&query=a6b5862b-73e0-42a4-a1a2-11cae874ed5a,permissioned,other,5997,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"TOWER BUILDINGS, WILMSLOW ROAD, ALDERLEY EDGE",yes,,2019-11-15,,0.16,7,7,Planning permission ref: 17/1803M -Demolition of existing single storey extension and replacement with 2.5 storey extension and change of use of existing building from storage to offices and 7 apartments together with associated car parking,local-authority-eng:CHE,not owned by a public authority,2017-08-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1803M&query=e68727f0-97b2-4d78-ae49-9663e26d7fb7,permissioned,full planning permission,6004,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"Land at Disley Autos, COOPERATIVE STREET, DISLEY, SK12 2DX",yes,2019-11-15,2019-11-15,,0.22,10,10,"Site is under construction. Planning permission ref: 17/1362M -Demolition of building formerly occupied by Disley Autos, change of use of site from commercial garage to residential (Use Class C3) and proposed development of 10 no. 2 bedroom residential apartments for people aged over 55 years",local-authority-eng:CHE,not owned by a public authority,2017-08-31,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1362M&query=c4c5e04e-04e4-473d-854e-a221231e62b8,permissioned,full planning permission,6012,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"NEW LIBERAL CLUB, BODEN STREET, MACCLESFIELD, SK11 6LL",yes,,2019-11-15,,0.03,6,6,Planning permission ref: 17/3548M - Change of use from Liberal Club (A4) to six 2-bedroom apartments (C3),local-authority-eng:CHE,not owned by a public authority,2017-10-06,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3548M&query=c8a1a2c4-b6a3-4da7-be23-479ea950ba6e,permissioned,full planning permission,6028,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"Acumen Centre, First Avenue, Poynton, Stockport, Cheshire, SK12 1FJ",yes,2019-11-15,2019-11-15,,0.34,34,34,Site is completed. Prior notification ref: 17/2095M - change of use from office use (Class B1(a)) to dwellings (Class C3),local-authority-eng:CHE,not owned by a public authority,2017-06-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/2095M&query=c3236a5a-ced0-4dfb-9a71-a83a3bd4b0eb,permissioned,other,6060,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"RAIL HOUSE, GRESTY ROAD, CREWE, CW2 6EA",yes,,2019-11-15,,0.91,150,150,Prior Notification Ref: 17/4785N -Change of Use from B1 (General Office) to C3 (Residential) to all 13 floors,local-authority-eng:CHE,not owned by a public authority,2017-11-07,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/4785N&query=619b1647-6fc5-4925-9a4f-1dceeb2de683,permissioned,other,6169,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"2 LIVERPOOL ROAD WEST, CHURCH LAWTON, CHESHIRE, ST7 3DA",yes,,2019-11-15,,0.45,3,3,Planning permission ref: 17/1245C - Outline application for proposed residential developments of three executive properties,local-authority-eng:CHE,not owned by a public authority,2017-11-17,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1245C&query=86cf6e1a-cf8e-4e6a-a302-30b3591e438b,permissioned,outline planning permission,6172,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"15- 17, EDLESTON ROAD, CREWE, CW2 7HJ",yes,,2019-11-15,,0.02,5,5,Planning permission ref: 17/5391N -Proposed single retail unit to be split back into 2no. retail units. Proposed change of use to allow 5no. apartments to part of the ground floor and entire first floor,local-authority-eng:CHE,not owned by a public authority,2018-01-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/5391N&query=bc901afe-2d4c-42e7-a2fe-527601ea9adc,permissioned,full planning permission,6188,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"THE ETHEL ELKS DAY NURSERY AND HILARY CENTRE, SALISBURY AVENUE, CREWE, CW2 6JW",yes,,2019-11-15,,0.4,14,14,Planning permission ref: 17/3669N - Demolition of buildings and erection 7no. pairs of semi-detached houses and ancillary works,local-authority-eng:CHE,not owned by a public authority,2018-03-09,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3669N&query=1b2d4206-ea10-4162-b8b5-9049e7f834be,permissioned,full planning permission,6240,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"GEORGIAN, FROST AND WATERSIDE MILLS, PARK GREEN, MACCLESFIELD, CHESHIRE, SK11 7NA",yes,,2019-11-15,,0.35,67,67,Planning permission ref: 17/3892M - Demolition of existing on site buildings and erection of 67 dwellings with associated car parking and landscaping,local-authority-eng:CHE,not owned by a public authority,2018-03-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3892M&query=30a862b1-6ffa-488d-ac68-b87541aa4be8,permissioned,full planning permission,6263,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2018-10-31
"LAND AT HIGH NOON, ANCOATS LANE, GREAT WARFORD, WA16 7AT",yes,,2019-11-15,,0.31,4,4,Planning application ref: 17/4858M: Outline application for 1) Demolition of existing buildings 2) Erection of 4 dwellings with associated works.,local-authority-eng:CHE,not owned by a public authority,2018-05-10,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/4858M&query=64e1db7b-d00d-4326-b101-b73103a4d183,permissioned,outline planning permission,6295,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Anderson House, GOODALL STREET, MACCLESFIELD, CHESHIRE, SK11 7BD",yes,,2019-11-15,,0.12,7,7,"Planning permission ref: 17/6028M - PROPOSALS FOR A MIXED-USE DEVELOPMENT COMPRISING OFFICES, ASSISTED CARE LIVING AND RESIDENTIAL",local-authority-eng:CHE,not owned by a public authority,2018-05-15,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/6028M&query=b0a7e9e0-b08a-4085-91c6-08734ced373e,permissioned,full planning permission,6306,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Chapel Brook House, 9, MOODY STREET, CONGLETON, CW12 4AN",yes,,2019-11-15,,0.19,14,14,Planning permission ref: 18/0986C -C2 Residential institutions to C3 Dwellinghouses,local-authority-eng:CHE,not owned by a public authority,2018-07-13,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/0986C&query=194d1e19-8d0f-4d8e-9318-759f6230406b,permissioned,full planning permission,6360,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Riverside, MOUNTBATTEN WAY, CONGLETON, CHESHIRE, CW12 1DY",yes,,2019-11-15,,0.41,53,53,Prior approval ref: 18/2803C - Prior notification for a proposed change of use of a building from office use (class B1a) to a dwellinghouse (class C3) - residential use comprising 53 flats .,local-authority-eng:CHE,not owned by a public authority,2018-08-08,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2803C&query=673d8692-dcf1-4ce4-87b6-37a6a7d7aa95,permissioned,other,6362,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"176, NANTWICH ROAD, CREWE, CW2 6BG",yes,,2019-11-15,,0.03,5,5,Prior approval ref: 18/3883N -Change of Use from Office to Residential dwellings.,local-authority-eng:CHE,not owned by a public authority,2018-09-11,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/3883N&query=caf00d29-79ed-46cc-90d4-a290dc09519b,permissioned,other,6384,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Birchwood House, Birch Lane, Hough, CW2 5RH",yes,,2019-11-15,,0.49,5,5,Planning permission ref: 18/2288N -Demolition of kennels and associated buildings and the erection of 5 no. detached houses.,local-authority-eng:CHE,not owned by a public authority,2019-09-19,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2288N&query=0024d2c3-46dc-4886-9c20-09e44cac687c,permissioned,outline planning permission,6395,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Memorial House, Northwich Road, Knutsford",yes,,2019-11-15,,0.76,46,46,"Planning permission granted for residential development subject to the completion of a S106 legal agreement. Planning application ref: 18/0089M - Erection of Retirement Living Housing (Category ll type accommodation) with associated communal facilities, landscaping and car parking together with a Memorial Garden following demolition of the existing buildings. ",local-authority-eng:CHE,not owned by a public authority,,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/0089M&query=883df27b-5389-461c-848f-32066a91aede,pending decision,,6433,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Former Albion Chemical Works, BOOTH LANE, MOSTON, CHESHIRE",yes,,2019-11-15,,5.23,100,100,"Planning permission granted subject to the completion of a S106 legal agreement. Planning application ref: 17/5070C: OUTLINE PLANNING PERMISSION (REVISIONS TO 09/2083C) IN RESPECT OF ZONES 2, 5 AND 6, TO PROVIDE UP TO 100 RESIDENTIAL UNITS (C3) PLUS CARE HOME (C2) OR 120 RESIDENTIAL UNITS, UP TO 2,600SQM OF COMMERCIAL USES INCLUDING RETAIL (A1), RESTAURANT/PUB (A3/A4) PLUS OFFICES (B1), WITH PUBLIC OPEN SPACE AND ASSOCIATED INFRASTRUCTURE.",local-authority-eng:CHE,not owned by a public authority,,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/5070C&query=b109a3d0-4f22-46fa-86a8-671f6956266c,pending decision,,6434,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"LONGVIEW HOTEL, 51-55, MANCHESTER ROAD, KNUTSFORD, CHESHIRE, WA16 0LX",yes,,2019-11-15,,0.11,10,10,Planning permission ref: 17/6467M -Existing hotel to be converted into 8no. apartments (within conservation area) 2no. new build town houses to be built on associated parking area (outside of conservation area).,local-authority-eng:CHE,not owned by a public authority,2018-11-16,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/6467M&query=ba2e4999-8296-467a-b59c-a1c4f361760d,permissioned,full planning permission,6453,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Meadowside, Mountbatten Way, Congleton, CW12 1DN",yes,,2019-11-15,,0.18,10,10,Prior approval ref: 18/2804C -Prior notification for a Change of Use from Offices (Class B1(a)) to Residential (Class C3) as 10 flats.,local-authority-eng:CHE,not owned by a public authority,2018-08-15,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2804C&query=63486d3e-307d-4c30-96f4-0a46cb78999a,permissioned,other,6485,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"The Fools Nook, LONDON ROAD, SUTTON, SK11 0JF",yes,,2019-11-15,,0.15,5,5,"Planning permission ref: 17/2867M - Demolition of The Fools Nook Inn and redevelopment with 5 new dwellings, new access & associated car parking .",local-authority-eng:CHE,not owned by a public authority,2018-12-13,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/2867M&query=d3e5d574-8e09-4180-b7e3-99bf3425cea8,permissioned,full planning permission,6493,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Land at, WALTHALL STREET, CREWE",yes,,2019-11-15,,0.1,5,5,Planning permission: 17/3641N: Demolition of garage lock ups and change of use of land from commercial to domestic to develop 5 No. 3 bedroom semi & detached houses.,local-authority-eng:CHE,not owned by a public authority,2018-12-17,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3641N&query=cc416398-d491-415b-9612-19b5fe2b5969,permissioned,full planning permission,6494,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"154, NANTWICH ROAD, CREWE, CW2 6BG",yes,,2019-11-15,,0.04,7,7,Prior approval ref: 18/6401N- Prior approval of change of use of building from office (class B1a) to residential use (class C3).,local-authority-eng:CHE,not owned by a public authority,2019-01-30,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/6401N&query=6f00b72c-5c3a-4250-ac58-5fcad3fa53ea,permissioned,other,6524,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"TABLEY COURT, MOSS LANE, OVER TABLEY, CHESHIRE, WA16 0PL",yes,,2019-11-15,,0.29,8,8,Prior approval ref: 18/6059M -Change of use from offices (B1) to 8no. dwellinghouses (C3)|Also Prior Approval ref: 19/2600M -for change of use from offices to create 7 dwellings.,local-authority-eng:CHE,not owned by a public authority,2019-01-31,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/6059M&query=b25e5ff3-97fd-4ccb-a052-02726509e2aa,permissioned,other,6526,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"189, FORD LANE, CREWE, CHESHIRE, CW1 3JH",yes,,2019-11-15,,0.09,6,6,"Planning permission ref: 18/5939N: Conversion of vacant building, formerly Women's Hostel, into 6no self contained flats.",local-authority-eng:CHE,not owned by a public authority,2019-02-12,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/5939N&query=08ed2b37-8ed4-4fd8-87c0-08588c12e075,permissioned,full planning permission,6536,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15
"Whalley Heyes, Macclesfield",,,2019-11-15,,0.72,78,78,Local Development Orders - https://www.cheshireeast.gov.uk/pdf/planning/spatial-planning/ldo-pages/ldo-consent-order.pdf,local-authority-eng:CHE,mixed ownership,2019-02-13,https://www.cheshireeast.gov.uk/planning/spatial_planning/Local-Development-Orders-LDOs.aspx,permissioned,full planning permission,LDO 1,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Northside, Macclesfield",,,2019-11-15,,0.53,43,43,Local Development Orders - https://www.cheshireeast.gov.uk/pdf/planning/spatial-planning/ldo-pages/ldo-consent-order.pdf,local-authority-eng:CHE,mixed ownership,2019-02-13,https://www.cheshireeast.gov.uk/planning/spatial_planning/Local-Development-Orders-LDOs.aspx,permissioned,full planning permission,LDO 2,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land East of Fence Avenue, Macclesfield",yes,,2019-11-15,,2.18,80,80,"Planning permission ref: 15/4287M -Partial change of use and partial demolition of existing buildings and structures, residential development for up to 300 units, landscaping, supporting infrastructure and means of access",local-authority-eng:CHE,not owned by a public authority,2017-01-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/4287M&query=36e3d6b4-c5ce-4ecb-8c08-4e080d217af3,permissioned,outline planning permission,LPS 14,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
