site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Coppetts Wood Hospital Coppetts Road London N10 1JN London,yes,,2017-12-31,,0.71,80,80,"Demolition of all existing buildings and redevelopment to provide 80 residential units (C3 use), comprising: 69 flat apartments across 3 building blocks rising from 3 and 4 storeys to part 5 and 6 storeys and 11 houses, rising from 2 to 3 and a half storeys, together with associated infrastructure, vehicular and cycle parking (subterranean and ground), public realm and landscaping works. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=295874",local-authority-eng:HRY,mixed ownership,2017-04-27,,permissioned,full planning permission,HGY/2016/3482,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=295874,2017-12-31
61 Farrer Road London N8 8LD,yes,,2017-12-31,,0.01,1,1,Demolition of existing single storey outbuilding and erection of a small two bedroom residential dwelling.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=291565,local-authority-eng:HRY,not owned by a public authority,2017-03-31,,permissioned,full planning permission,HGY/2016/2342,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=291565,2017-12-31
Land rear of 1 Vicarage Parade West Green Road London N15 3BL London,yes,,2017-12-31,,0.01,1,1,Erection of three storey building to form 1 x 3 bed self-contained flat. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=299074,local-authority-eng:HRY,not owned by a public authority,2016-12-19,,permissioned,full planning permission,HGY/2016/3756,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=299074,2017-12-31
47 White Hart Lane London N22 5SL London,yes,,2017-12-31,,0.03,3,3,"Refurbishment and extension of existing end of terrace dwelling, including demolition of existing rear extension, to convert from single dwelling to 3no. flats, plus erection of new structure adjacent to provide a further 4no new dwellings.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294333",local-authority-eng:HRY,not owned by a public authority,2017-02-06,,permissioned,full planning permission,HGY/2016/3208,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=294333,2017-12-31
606 Lordship Lane London N22 5JH London,yes,,2017-12-31,,0.01,2,2,"Construction of a part one and part two storey building, including lower ground level, consisting of two, two bed dwellings. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=301678",local-authority-eng:HRY,not owned by a public authority,2017-02-22,,permissioned,full planning permission,HGY/2016/4208,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=301678,2017-12-31
276-278 West Green Road London N15 3QR London,yes,,2017-12-31,,0.03,8,8,"Demolition of existing buildings and construction of mixed-use building comprising 1 no. commercial unit (A1) at ground floor and 8 no. residential units (C3) on upper floors (3 no. 1-bed units, 3 no. 2-bed units and 2 no. 3-bed units).. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=300315",local-authority-eng:HRY,not owned by a public authority,2017-03-07,,permissioned,full planning permission,HGY/2016/3984,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=300315,2017-12-31
1-3 Mount Pleasant Road London N17 6TR London,yes,,2017-12-31,,0.00,4,4,"Demolition of existing building and erection of part thtee storey/ part two-storey block to accommodate a mixed use development comprising of 1 x Office (A2), 4 residential units consisting of 2 x two bed and 2 x one bed flats. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=206086",local-authority-eng:HRY,not owned by a public authority,2010-07-27,,permissioned,full planning permission,HGY/2009/1858,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=206086,2017-12-31
Ednam House Florence Road London N4 4DH,yes,,2017-12-31,,0.04,2,2,Demolition of garages adjacent to Ednam House and infill development of 2 x three storey terraced houses. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275851,local-authority-eng:HRY,not owned by a public authority,2014-10-29,,permissioned,full planning permission,HGY/2014/2558,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275851,2017-12-31
12A Baronet Grove London N17 0LX London,yes,,2017-12-31,,0.03,3,3,"Demolition of former MOT garage and outbuildings at rear, and erection of a 2 storey end of terrace building to the Baronet Grove frontage comprising two 1 bedroom flats, together with a single -storey rear extension to provide a one bedroom flat.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305895",local-authority-eng:HRY,not owned by a public authority,2017-04-20,,permissioned,full planning permission,HGY/2017/0641,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305895,2017-12-31
2 Lansdowne Road London N17 9XE London,yes,,2017-12-31,,0.01,3,3,Erection of a block of 3x 2 bedroom flats at the Liston Road Elevation. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=272261,local-authority-eng:HRY,not owned by a public authority,2017-05-25,,permissioned,full planning permission,HGY/2014/0373,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=272261,2017-12-31
Mono House 50-56 Lawrence Road London N15 4EG London,yes,,2017-12-31,,0.20,47,47,"Demolition of the existing buildings and redevelopment of the site to provide a 7 storey building fronting Lawrence Road and a part 5, 3 and 2 storey building which forms an intermediate block and mews to the rear comprising 47 residential units (use class C3) and 176sqm of commercial floor space (use class B1) on ground floor, including 8 car parking spaces and associated landscaping and cycle parking. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=293139",local-authority-eng:HRY,not owned by a public authority,2017-05-26,,permissioned,full planning permission,HGY/2016/2824,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=293139,2017-12-31
50 Tetherdown London N10 1NG,yes,,2017-12-31,,0.03,1,1,Construction of a new two storey four bedroom dwelling house to the rear of 50 Tetherdown.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305093,local-authority-eng:HRY,not owned by a public authority,2017-05-03,,permissioned,full planning permission,HGY/2017/0661,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=305093,2017-12-31
"Land at Haringey Heartlands Hornsey Park Road, Mayes Road, Clarendon Road and the Kings Cross / East Coast Mainline London N8",yes,,2017-12-31,,4.55,104,104,The submission of reserved matters namely a) Scale b) Layout c) Landscape and d) Appearance for Building C7 comprising a total of 104 residential homes; and 337m2 (GEA) of commercial floorspace.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=307176,local-authority-eng:HRY,not owned by a public authority,2017-05-10,,permissioned,full planning permission,HGY/2017/0821,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=307176,2017-12-31
270-274 West Green Road London N15 3QR,yes,,2017-12-31,,0.08,9,9,"Demolition of the existing two storey building with D1 use on the ground floor and residential use (C3) on the upper floor and erection of part three, part four storey building to provide A1 and D1 uses on the ground floor with ancillary office space and 9 residential units on the upper floors (6 x 2bed and 3 x 3 bed flats) and associated works. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277871",local-authority-eng:HRY,not owned by a public authority,2015-01-08,,permissioned,full planning permission,HGY/2014/3175,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277871,2017-12-31
"Former Police Station, Magistrates' Court and Telfer House, Corner of Bishops Road, Church Road and Archway Road London N6 4NW London",yes,,2017-12-31,,0.40,82,82,"Demolition of all existing buildings and construction of a part 3 to part 7 storey apartment block and a 3 storey mews block to provide 82 residential flats, including basement and undercroft car parking with 41 spaces, and comprehensive landscaping of the site.. http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd",local-authority-eng:HRY,owned by a public authority,2015-03-20,,permissioned,full planning permission,HGY/2014/2464,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276137,2017-12-31
18 Avenue Road London N15 5JH,yes,,2017-12-31,,0.03,3,3,Demolition of single storey dwellinghouse and erection of 2 storey building comprising 3 bed ground floor flat with private garden and two x 1 bed self-contained flats at first floor level.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=233847,local-authority-eng:HRY,not owned by a public authority,2011-10-18,,permissioned,full planning permission,HGY/2011/0643,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=233847,2017-12-31
Rear of 600 Green Lanes London N8 0RY,yes,,2017-12-31,,0.10,9,9,"Erection of three and two storey block comprising 1 x 3 bed flat, 5 x 2 bed flats and 3 x 1 bed flats. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275089",local-authority-eng:HRY,not owned by a public authority,2014-10-31,,permissioned,full planning permission,HGY/2014/2162,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275089,2017-12-31
St Lukes Woodside Hospital Woodside Avenue London N10 3JA,yes,,2017-12-31,,2.45,156,156,Demolition of the buildings on site excluding the Grade II listed Administration building and locally listed buildings (Roseneath and Norton Lees); refurbishment of listed buildings including extension of Roseneath and Norton Lees and construction of 8 a apartment blocks to provide a total of 135 units and including a basement car park with 100 spaces; construction of 21 houses (17 terraced and 4 semi-detached) and 5 apartment units; and comprehensive landscaping of the site.units and including a basement car park with 100 spaces; construction of 21 houses (17 terraced and 4 semi-detached) and 5 apartment units; and comprehensive landscaping of the site.. http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,local-authority-eng:HRY,owned by a public authority,2014-04-24,,permissioned,full planning permission,HGY/2013/2379,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270903,2017-12-31
5 Bruce Grove London N17 6RA,yes,,2017-12-31,,0.20,14,14,"Demolition of side and rear extensions. Conversion of part ground, first and second floors into four flats (3 x 1 bed and 1 x 2 bed). Erection of 10 Houses (8 x 3 bed and 2 x 4 bed) at the rear of the site with associated access road, parking spaces and. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273250",local-authority-eng:HRY,not owned by a public authority,2014-12-22,,permissioned,full planning permission,HGY/2014/1041,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273250,2017-12-31
72-72A Turnpike Lane London N8 0PR,yes,,2017-12-31,,0.03,4,4,"Redevelopment of site to provide A2 office at ground floor level and 4 no self-contained flats, to include side, rear and roof extensions.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274095",local-authority-eng:HRY,not owned by a public authority,2014-10-10,,permissioned,full planning permission,HGY/2014/1638,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274095,2017-12-31
Land adjacent to 82 Muswell Hill Place London N10 3RR,yes,,2017-12-31,,0.01,1,1,"Infill development of 1 x 3 storey residential unit, with basement and landscaped front and rear garden. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275849",local-authority-eng:HRY,not owned by a public authority,2014-10-29,,permissioned,full planning permission,HGY/2014/2557,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275849,2017-12-31
814A + B High Road London N17 0DH,yes,,2017-12-31,,0.04,3,3,Demolition of existing building and erection of 1 x 3 storey building with A1 (retail) space on ground floor and 2 x two bed and 2 x one bed flats on upper floors. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270477,local-authority-eng:HRY,not owned by a public authority,2014-10-20,,permissioned,full planning permission,HGY/2013/2322,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270477,2017-12-31
Parking Area Adjoining 74-84 Fenton Road London N17,yes,,2017-12-31,,0.04,5,5,Construction of 5 new dwelling units on existing parking area. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278264,local-authority-eng:HRY,not owned by a public authority,2015-02-23,,permissioned,full planning permission,HGY/2014/3510,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278264,2017-12-31
Land at rear of 97 Muswell Hill Broadway London N10 3RS,yes,,2017-12-31,,0.01,1,1,Demolition of rear store and erection of 1 x one bed flat. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274602,local-authority-eng:HRY,not owned by a public authority,2014-09-01,,permissioned,full planning permission,HGY/2014/1906,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274602,2017-12-31
139 Devonshire Hill Lane London N17 7NL London,yes,,2017-12-31,,0.09,7,7,"Demolition of existing detached house and erection of a new development comprising one 4 bedroom house, four 2 bedroom flats, and two 1 bedroom flats, with car parking, landscaping, and refuse and cycle stores. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282213",local-authority-eng:HRY,not owned by a public authority,2015-12-07,,permissioned,full planning permission,HGY/2015/1637,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282213,2017-12-31
305 The Roundway London N17 7AJ,yes,,2017-12-31,,0.01,1,1,Erection of 2 storey terraced dwelling attached to side of existing dwelling.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273175,local-authority-eng:HRY,not owned by a public authority,2014-08-01,,permissioned,full planning permission,HGY/2014/1359,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=273175,2017-12-31
14 Bishops Road London N6 4HP,yes,,2017-12-31,,0.04,1,1,"Erection of new detached five bedroom single family dwelling arranged over two floors and one single level lower ground floor, to be built on a plot formed by the division of land from the substantial garden to the rear of 11 Bloomfield Road. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277828",local-authority-eng:HRY,not owned by a public authority,2015-06-30,,permissioned,full planning permission,HGY/2014/3128,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=277828,2017-12-31
5-9 Connaught House Connaught Gardens London N10 3LH,yes,,2017-12-31,,0.12,6,6,Demolition of existing 5 terrace dwelling houses and their replacement with 6 terrace dwelling houses including associated landscaping and parking. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282962,local-authority-eng:HRY,not owned by a public authority,2015-11-13,,permissioned,full planning permission,HGY/2015/1956,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282962,2017-12-31
Land to rear of 453 - 455 High Road London N22 8JD,yes,,2017-12-31,,0.02,2,2,Demolition of 4 lock up garages at rear of 453-455 High Road and erection of a 2 storey development with professional / office use (Behavioural Optometrist Clinic) on ground floor and 2 x 2 bedrooms flats on the first floor with access from Marquis Road.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279426,local-authority-eng:HRY,not owned by a public authority,2015-08-17,,permissioned,full planning permission,HGY/2015/0437,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279426,2017-12-31
2A Poynton Road London N17 9SL,yes,,2017-12-31,,0.03,2,2,"Erection of a pair of semi-detached self-contained dwelling houses (C3a) of part 1 and part 2 storeys, with accommodation in the roof space. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276772",local-authority-eng:HRY,not owned by a public authority,2015-10-15,,permissioned,full planning permission,HGY/2014/2946,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=276772,2017-12-31
St Anns General Hospital St Anns Road London N15 3TH,yes,,2017-12-31,,3.80,456,456,"Hybrid application comprising: Full application for the construction of 106 flats and 7 houses ranging in height from 2 to 5 storeys, conversion of retained buildings to provide 7 houses and 148 sq. m of retail (use class A1), car parking spaces, highway and public realm works, hard and soft landscaping, access and associated development: and: Outline application (with all matters reserved except for principal means of access) for the construction of new buildings and conversion of retained buildings ranging in height from 2 to 5 storeys to provide up to 350 residential units, new healthcare buildings, upgrade of existing access point off Hermitage Road, open space and associated development, and outline application (with all matters reserved except for scale and layout) for construction of a new mental health inpatient building up to 3 storeys in height (use class C2) and associated development.. http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd",local-authority-eng:HRY,owned by a public authority,2015-07-10,,permissioned,full planning permission,HGY/2014/1691,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274419,2017-12-31
22A Broadlands Road London N6 4AG,yes,,2017-12-31,,0.10,2,2,"Demolition of 2-storey building (School's Car Club garages with flat above), brown brick side extension to No.24 (former boarding house) and rear extension to No.22 and replacement with a gabled 3 and a half storey new villa containing a pair of semi-det. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278650",local-authority-eng:HRY,not owned by a public authority,2015-07-31,,permissioned,full planning permission,HGY/2015/0028,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278650,2017-12-31
All Saints Vicarage 1B Church Road London N6 4QH,yes,,2017-12-31,,0.06,3,3,"Demolition of existing building and construction of new building comprising 1 x 4 bedroom house, 1 x 1 bedroom flat and 1 x 4 bedroom vicarage with associated landscaping parking and servicing. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=281948",local-authority-eng:HRY,not owned by a public authority,2015-07-10,,permissioned,full planning permission,HGY/2015/1396,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=281948,2017-12-31
62-70 Coolhurst Road London N8 8EU,yes,,2017-12-31,,0.10,5,5,"Part demolition of the existing 3 storey terrace of 5 dwelling houses, and construction of extensions and other alterations to provide a new 4 storey terrace of 5 dwelling houses with roof terraces and basement garages, including new 2 storey infill extension to no. 62. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279835",local-authority-eng:HRY,not owned by a public authority,2015-05-27,,permissioned,full planning permission,HGY/2015/0610,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279835,2017-12-31
Omega Works Hermitage Road London N4 1NA London,yes,,2017-12-31,,0.51,66,66,"Permission has lapsed. Redevelopment of site comprising a 4 storey block providing 66 1, 2, 3 bed flats and erection of part 4/part 5 storey commercial block providing 1643 sq metres GFA (gross floor area) with 54 car parking spaces, 25 bicycle parking spaces, 11 motorcycle spaces and associated landscaping and boundary treatment. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=119994",local-authority-eng:HRY,not owned by a public authority,2005-09-20,,permissioned,full planning permission,HGY/2005/0333,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=119994,2017-12-31
Site Rear of 44 The Broadway Crouch End London N8 London,yes,,2017-12-31,,0.01,1,1,Permission has lapsed. Demolition of existing garages and erection of 1 x 2 storey two bedroom house with parking space.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=141571,local-authority-eng:HRY,not owned by a public authority,2006-11-07,,permissioned,full planning permission,HGY/2006/1818,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=141571,2017-12-31
"R/O & Adj to 36, Albert Road London N22 7AH London",yes,,2017-12-31,,0.04,2,2,"Permission has lapsed. Demolition of existing commercial building, garages to rear and lean to and erection of 1 x 2 storey building comprising 1 x one bed and 1 x two bed self contained flats. (amended scheme).. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=135829",local-authority-eng:HRY,not owned by a public authority,2006-06-06,,permissioned,full planning permission,HGY/2006/0645,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=135829,2017-12-31
"Percival Court, High Road London N17 8ER London",yes,,2017-12-31,,0.09,3,3,Permission has lapsed. Demolition of existing buildings and erection of 3 storey office block and 3 x 2 storey two bed houses.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=154035,local-authority-eng:HRY,not owned by a public authority,2007-07-10,,permissioned,full planning permission,HGY/2007/0850,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=154035,2017-12-31
"Former GLS Supplies Depot, (Hale Village) Ferry Lane London N17 London",yes,,2017-12-31,,4.74,2428,2428,"Majority of this site is completed. Demolition of all structures and remediation for the development of a mixed use scheme comprising up to 1210 residential units (Use Class C3), student accommodation (C2), office (B1), hotel (C1), retail (A1, A2, A3, A4 ,A5 and B1) uses, a health centre (D1), a health club (D2), cr�che (D1) and a primary school, with provision for underground and on-street car parking, to be comprised within separate building blocks ranging in height from 1 to 18 storeys, incorporating public open space, an unculverted watercourse and Combined Heat and Power (CHP) with associated renewable energy systems (outline application).. http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf",local-authority-eng:HRY,not owned by a public authority,2007-10-09,,permissioned,outline planning permission,HGY/2006/1177,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=139388,2017-12-31
Land at 24A Birstall Road London N15 5EN London,yes,,2017-12-31,,0.02,8,8,"Permission has lapsed. Erection of 2 storey building comprising 3 x one bed flats, 4 x two bed flats and 1 x maisonette, with associated cycle and refuse storage (revised scheme).. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=176040",local-authority-eng:HRY,not owned by a public authority,2008-05-14,,permissioned,full planning permission,HGY/2008/0659,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=176040,2017-12-31
2-6 Summerland Gardens Hornsey London N10 3QN London,yes,,2017-12-31,,0.03,4,4,Permission has lapsed. Demolition of existing block of 5 single storey garages/workshops and erection of 4 x two storey houses with integral garages. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=180478,local-authority-eng:HRY,not owned by a public authority,2008-08-13,,permissioned,full planning permission,HGY/2008/1340,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=180478,2017-12-31
Land Adjacent 110 Broad Lane Tottenham London N15 4DT London,yes,,2017-12-31,,0.03,8,8,Permission has lapsed. Erection of 1 x 4 storey building comprising 1 x three bed and 7 x two bed self contained flats.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=144519,local-authority-eng:HRY,not owned by a public authority,2008-05-15,,permissioned,full planning permission,HGY/2006/2323,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=144519,2017-12-31
16-52 High Road London N15 6LS London,yes,,2017-12-31,,0.09,9,9,"Demolition of existing garages and erection of 3 storey building comprising 1 x three bed, 4 x two bed and 4 x one bed flats with commercial use (A1 / A2) at ground floor level, offices at first floor level and parking at basement level. (Revised Scheme). http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=175637",local-authority-eng:HRY,not owned by a public authority,2008-06-11,,permissioned,full planning permission,HGY/2008/0593,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=175637,2017-12-31
7 Orchard Place London N17 8BH,yes,,2017-12-31,,0.06,6,6,Permission has lapsed. Redevelopment of site to provide 3 storey building comprising 2 x three bed and 4 x two bed self-contained flats with 3 no car parking spaces.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=174500,local-authority-eng:HRY,not owned by a public authority,2008-08-07,,permissioned,full planning permission,HGY/2008/0462,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=174500,2017-12-31
"Adj to 150, Alexandra Park Road Wood Green London N22 7UJ London",yes,,2017-12-31,,0.02,1,1,Permission has lapsed. Demolition of existing garage and erection of a two storey rear side extension to form one bedroom dwellinghouse. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=187658,local-authority-eng:HRY,not owned by a public authority,2009-02-19,,permissioned,full planning permission,HGY/2008/1839,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=187658,2017-12-31
579C High Road London N17 6SB London,yes,,2017-12-31,,0.10,8,8,"Permission has lapsed. Demolition of existing building and erection of part two / part three storey building comprising of 1 x 3 bed, 3 x 2, 4 x 1 bed flats, 4 x B1 units at ground floor with eight car parking spaces.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=195262",local-authority-eng:HRY,not owned by a public authority,2009-06-12,,permissioned,full planning permission,HGY/2009/0181,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=195262,2017-12-31
10A Annington Road London N2 9NB London,yes,,2017-12-31,,0.02,2,2,Permission has lapsed. Demolition of existing single storey garage workshop and erection of new 2 storey building to provide 2 x two bed flats.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=208023,local-authority-eng:HRY,not owned by a public authority,2010-02-01,,permissioned,full planning permission,HGY/2009/2074,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=208023,2017-12-31
5 Stirling Road London N17 9UN London,yes,,2017-12-31,,0.02,2,2,Permission has lapsed. Demolition of existing building and erection of 2 x 4 bedroom dwellinghouses.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=199761,local-authority-eng:HRY,not owned by a public authority,2009-07-22,,permissioned,full planning permission,HGY/2009/0893,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=199761,2017-12-31
Site between 186-188 Hermitage Road London N4 1NN London,yes,,2017-12-31,,0.01,1,1,Permission has lapsed. Demolition of existing garage and erection of 1 x 2 storey two bedroom self-contained dwelling.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204646,local-authority-eng:HRY,not owned by a public authority,2009-12-09,,permissioned,full planning permission,HGY/2009/1559,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204646,2017-12-31
624 High Road London N17 9TL London,yes,,2017-12-31,,0.23,42,42,"Retention of the existing structural frame comprising Scotland Green House, rebuilding of the front and rear elevations, adding a fourth storey to the existing building and erection of a new four storey building to the front of the site to provide 42 residential units and one commercial unit.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204381",local-authority-eng:HRY,not owned by a public authority,2010-01-18,,permissioned,full planning permission,HGY/2009/1532,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204381,2017-12-31
"Land forming part of 60,Grand Avenue London N10 3BP London",yes,,2017-12-31,,0.03,1,1,Application for a new planning permission to replace an extant planning permission (HGY/2005/1416) for erection of a 2 storey 5 bedroom end of terrace house with rooms at basement and roof and 1 off street parking space. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=216974,local-authority-eng:HRY,not owned by a public authority,2010-08-27,,permissioned,full planning permission,HGY/2010/1305,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=216974,2017-12-31
Land To The Rear Of 100 Wightman Road London N4 1RN London,yes,,2017-12-31,,0.01,1,1,Permission has lapsed. Demolition of existing garage and erection of 1 x basement level and two storey one bedroom house.. http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=228736,local-authority-eng:HRY,not owned by a public authority,2011-03-22,,permissioned,full planning permission,HGY/2011/0141,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=228736,2017-12-31
