site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Headington Hill Site and Clive Booth Village,,,2020-03-31,,10.05,246,246,"The site is allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,560,https://www.oxford.gov.uk/downloads/file/7132/site_560_-_headington_hill_hall_and_clive_booth_student_village,2020-03-31
Green Templeton College,,,2020-03-31,,1.59,28,28,This site is identified as being suitable for housing in the HELAA.,local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,569,https://www.oxford.gov.uk/downloads/file/7141/site_569_-_green_templeton_college,2020-03-31
Rewley Abbey Court,,,2020-03-31,,0.3,20,20,This site is identified as being suitable for housing in the HELAA.,local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,570,https://www.oxford.gov.uk/downloads/file/7138/site_570_-_rewley_abbey_court,2020-03-31
Manzil Way Resource Centre,,,2020-03-31,,0.75,30,30,"The site is allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,574,https://www.oxford.gov.uk/downloads/file/7143/site_574_-_manzil_resource_centre,2020-03-31
Radcliffe Observatory Quarter,,,2020-03-31,,4.29,48,48,"The site is allocated in the Sites and Housing Plan adopted in February 2013. The site is also allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,579,https://www.oxford.gov.uk/downloads/file/4187/site_027_-_john_radcliffe_hospital,2020-03-31
Summertown House,,,2020-03-31,,0.29,20,20,"The site is allocated in the Sites and Housing Plan adopted in February 2013. The site is also allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,580,https://www.oxford.gov.uk/downloads/file/7133/site_580_-_summertown_house,2020-03-31
Osney Mead,,,2020-03-31,,17.4,247,247,"The site is allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,586,https://www.oxford.gov.uk/downloads/file/7128/site_592_-_st_catherines_college,2020-03-31
Faculty of Music,,,2020-03-31,,0.33,40,40,"The site is allocated in the Sites and Housing Plan adopted in February 2013. The site is also allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,21,https://www.oxford.gov.uk/downloads/file/7144/site_021_-_faculty_of_music,2020-03-31
Nuffield Orthopaedic Centre,,,2020-03-31,,8.38,25,25,"The site is allocated in the Sites and Housing Plan adopted in February 2013. The site is also allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,42,https://www.oxford.gov.uk/downloads/file/7140/site_042_-_nuffield_orthopaedic_centre,2020-03-31
"Ruskin College Campus, Dunstan Road",,,2020-03-31,,1.86,28,28,"The site is allocated in the Sites and Housing Plan adopted in February 2013. The site is also allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,not owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,54,https://www.oxford.gov.uk/downloads/file/7134/site_054_-_ruskin_college_campus,2020-03-31
Gibbs Crescent,yes,,2020-03-31,,0.97,62,62,"The site is allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,603,https://www.oxford.gov.uk/downloads/file/7142/site_603_-_gibbs_crescent,2020-03-31
"Royal British Legion, Lakefield Road",,,2020-03-31,,0.315,20,20,"The site is allocated in the emerging Local Plan 2036, which is currently undergoing an examination in public (consultation on proposed modifications following hearings).",local-authority-eng:OXO,owned by a public authority,,http://public.oxford.gov.uk/online-applications/,not permissioned,,604,https://www.oxford.gov.uk/downloads/file/7130/site_604_-_royal_british_legion_lakefield_road,2020-03-31
