point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR14,"6 Woodlands Road, BR1 2AF, Bickley",0.045972,51.403678,,0.89,,,permissioned,Hybrid Full/Outline planning permission with All Matters Reserved.,2015-03-02,,3,3,3,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR17,"42 Orchard Road, BR1 2PS",0.034171,51.409576,,0.17,,,permissioned,full planning permission,2017-08-07,,8,8,8,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR19,"Site of Former 41 Sunningvale Avenue, Sunningvale Close, TN16 3BX",0.03006,51.317299,,0.3,,,permissioned,full planning permission,2017-07-20,,8,8,8,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR23,"7 Sandford Road, BR2 9AL",0.017155,51.397703,,,,,permissioned,full planning permission,2016-11-30,,5,5,5,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR25,"9 London Road, BR1 1BY",0.010922,51.408017,,0.05,,,permissioned,full planning permission,2016-11-02,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR26,"Upfield Hillbrow Road, BR1 4JL",0.000207,51.417175,,0.1,,,permissioned,full planning permission,2016-11-02,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR29,"Hasells Nursery, Jackson Road, BR2 8NS",0.049876,51.374888,,0.7,,,permissioned,full planning permission,2017-08-10,,9,9,9,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,,BLR30,"Ontario Centre, Helegan Close, BR6 9XJ",0.094964,51.364782,,0.18,,,permissioned,outline planning permission,2017-05-19,,14,14,14,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR31,"63-65 Chislehurst Road, BR7 5NP",0.055888,51.40774,,0.035,,,permissioned,full planning permission,2016-09-14,,5,5,5,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR33,"3 Beckenham Road, BR3 4ES",-0.03266,51.407029,,0.1,,,permissioned,full planning permission,2016-12-22,,8,8,8,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR37,"Beechers Court, High Street, BR3 1AQ",-0.027781,51.406795,,0.03,,,permissioned,full planning permission,2017-05-26,,8,8,8,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR39,"28 Park Hill Road, BR2 0LF",-0.000754,51.405024,,0.26,,,permissioned,outline planning permission,2016-06-23,,9,9,9,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR40,"Beck House 36a, Copers Cope Road, BR3 1NH",-0.031437,51.413403,,0.25,,,permissioned,full planning permission,2016-07-15,,14,14,14,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR41,"Conifer House, Southend Road , BR3 1SL",-0.023018,51.417884,,0.15,,,permissioned,full planning permission,2016-07-17,,18,18,18,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR43,"122 Anerley Road, SE20 8DL",-0.071641,51.415222,,0.036,,,permissioned,full planning permission,2016-04-21,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR44,"69-71 Church Road, SE19 2TA",-0.080407,51.417795,,0.09,,,permissioned,full planning permission,2016-10-17,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR46,"Crystal Palace Park Crystal Palace Park Road, Thicket Road, Crystal Palace Parade, Anerley Hill, SE20 8DT",-0.06736,51.420916,,1.973,owned by a public authority,,permissioned,other,2010-12-14,,180,180,180,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR47,"Warren Farm, Berrys Green Road, TN16 3AJ",0.061381,51.311077,,0.74,,,permissioned,outline planning permission,2016-08-01,,,,,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR48,"39 Oregon Square, BR6 8NH",0.07819,51.374416,,0.267,,,permissioned,,,,8,8,8,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR49,"Lubbock House, 1 Northolme Rise, BR6 9RF",0.084993,51.370122,,0.137,,,permissioned,,,,-21,-21,-21,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR51,"Eden Parade, Eden Road, BR3 4AU",-0.045328,51.398239,,0.051,,,permissioned,full planning permission,2017-07-12,,5,5,5,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR52,"Jacanda Lodge, North Drive, BR3 3XQ",-0.017906,51.398418,,0.088,,,permissioned,full planning permission,2016-10-10,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR53,"First Floor 155-159 High Street Orpington, BR6 0LN",0.100943,51.377391,,0.1,not owned by a public authority,,permissioned,full planning permission,2015-09-03,,9,9,9,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR55,"First Floor, 50-52 The Walnuts, BR6 0TW",0.100529,51.376841,,0.041,,,permissioned,full planning permission,2017-05-12,,9,9,9,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR59,"2 Crampton Road, SE20 7AT",-0.058908,51.418079,,0.073,,,permissioned,full planning permission,2017-01-12,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR60,44 Westmoreland Road Bromley BR2 0QS,,,,0.051,,,permissioned,full planning permission,2017-08-17,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR61,136 Main Road Biggin Hill TN16 3BA,0.035295,51.310677,,0.1,,,permissioned,full planning permission,2017-09-05,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR62,173-175 High Street Orpington BR6 0LW,0.100462,51.377043,,0.014,,,permissioned,full planning permission,2017-09-05,,8,8,8,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR63,36 Great Elms Road Bromley BR2 9NF,0.028754,51.396089,,0.038,,,permissioned,full planning permission,2017-09-07,,5,5,5,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR64,56a Foxgrove Road Beckenham BR3 5DB,-0.011001,51.411984,,0.26,,,permissioned,outline planning permission,2017-09-28,,18,18,18,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR65,Alan Hills Motors Alma Place Anerley London,-0.080479,51.417353,,0.17,,,permissioned,full planning permission,2017-11-13,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR66,286-290 High Street Orpington BR6 0LU,0.098524,51.374971,,0.1,,,permissioned,full planning permission,2017-12-04,,5,5,5,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR67,"Heatherwood, 33 Station Road Orpington",0.09364,51.372091,,0.06,,,permissioned,full planning permission,2018-01-04,,5,5,5,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR68,"Warren Farm, Berrys Green Road, Westerham",0.061251,51.310981,,0.74,,,permissioned,full planning permission,2018-01-04,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR69,115 High Street Beckenham BR3 1AG,-0.027787,51.406987,,0.065,,,permissioned,full planning permission,2018-01-12,,12,12,12,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR70,19 Anerley Road Penge London SE19 2AS,-0.07313,51.417067,,0.022,,,permissioned,full planning permission,2018-01-30,,9,9,9,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR71,112 Beckenham Road Beckenham BR3 4RH,-0.042691,51.40964,,0.03,,,permissioned,full planning permission,2018-02-14,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR72,Hollywood House 1 Station Road Penge London,-0.055548,51.419417,,0.023,,,permissioned,full planning permission,2018-02-26,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR73,16 St John's Road Penge London SE20 7ED,-0.054176,51.41813,,0.047,,,permissioned,full planning permission,2018-03-16,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR74,Land At Junction With South Eden Park Road And Bucknall Way Beckenham,-0.018818,51.397669,,1.62,,,permissioned,outline planning permission,2018-03-22,,67,67,67,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR75,Land At Junction With South Eden Park Road And Bucknall Way Beckenham,-0.018818,51.397669,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O82VDCBTG4M00,1.62,,,permissioned,outline planning permission,2018-03-22,,105,105,105,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR76,100 High Street Orpington BR6 0JY,0.102473,51.379493,,0.06,,,permissioned,full planning permission,2018-05-17,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR77,8 Page Heath Lane Bickley Bromley BR1 2DS,0.037514,51.400742,,0.044,,,permissioned,full planning permission,2018-05-31,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR78,255 Elmers End Road Beckenham BR3 4EJ,-0.050729,51.399923,,0.06,,,permissioned,full planning permission,2018-06-04,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR79,Barn Hawe Church Hill Orpington BR6 0HE,0.102788,51.378837,,0.1,,,permissioned,full planning permission,2018-06-15,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR80,46 Crystal Palace Park Road Sydenham London SE26 6UG,-0.062197,51.422365,,0.068,,,permissioned,full planning permission,2018-06-18,https://searchapplications.bromley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P5N4TFBT0RD00,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR81,156 - 158 Main Road Biggin Hill TN16 3BA,0.036271,51.309954,,0.08,,,permissioned,full planning permission,2018-07-05,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR82,Maybrey Business Park Worsley Bridge Road London SE26 5AZ,-0.031674,51.423602,,0.6,,,permissioned,full planning permission,2018-07-16,,159,159,159,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR83,15 Bromley Common Bromley BR2 9LS,0.027099,51.395044,,0.059,,,permissioned,full planning permission,2018-07-20,,9,9,9,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR84,129 High Street Penge London SE20 7DS,-0.052497,51.415151,,0.018,,,permissioned,full planning permission,2018-07-25,,6,6,6,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR85,County House 241 Beckenham Road Beckenham BR3 4FD,-0.044742,51.40947,,0.218,,,permissioned,full planning permission,2018-08-09,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR86,67 Bromley Road Beckenham BR3 5PA,-0.010564,51.406957,,0.133,,,permissioned,full planning permission,2018-08-10,,7,7,7,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR87,Land Adjacent To Bromley College London Road Bromley,0.011889,51.408852,,0.3,,,permissioned,full planning permission,2018-09-25,,24,24,24,yes,,,2019-10-20,
,http://opendatacommunities.org/id/london-borough-council/bromley,London Borough of Bromley,BLR88,Tahoma Lodge 70 Lubbock Road Chislehurst BR7 5JX,0.05874,51.408983,,0.18,,,permissioned,full planning permission,2018-10-11,,5,5,5,yes,,,2019-10-20,
