point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,735,1 Roker Terrace and Side House,-1.386876,54.90316,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.067614,not owned by a public authority,,permissioned,full planning permission,2019-09-13,https://www.sunderland.gov.uk/online-applications,,7,7,yes,Full permission for 7 units: 18/01108/FUL ,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,734,"Beach View Guest House, 15 Roker Terrace",-1.386876,54.90316,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.032139,not owned by a public authority,,permissioned,full planning permission,2019-09-14,https://www.sunderland.gov.uk/online-applications,,8,8,yes,Full permission for 8n units: 19/01725/SUB ,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,733,"The Inn Place, Knollside Close",-1.366537,54.923212,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.332135,not owned by a public authority,,permissioned,full planning permission,2019-10-07,https://www.sunderland.gov.uk/online-applications,,19,19,yes,Full permission for 19 units: 18/00749/FUL,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,732,Avenue Viviene and Rose Avenue,-1.412853,54.864844,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.838378,not owned by a public authority,,permissioned,full planning permission,2020-05-06,https://www.sunderland.gov.uk/online-applications,,6,6,yes,Full permission for 6 units: 20/00704/FUL,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,183,"Ashburne House, Ryhope Road",-1.504563,54.847845,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.076079,not owned by a public authority,,permissioned,full planning permission,2020-01-27,https://www.sunderland.gov.uk/online-applications,,7,7,yes,Full permission for conversion to 3 units: 19/01325/FUL . Pending outline application for additional 4 units: 20/01740/OUT ,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,362,"Bonnersfield Industrial Units, Bonnersfield Road",-1.380584,54.89548,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.315988,not owned by a public authority,,permissioned,full planning permission,2017-12-01,https://www.sunderland.gov.uk/online-applications,,40,40,yes,Full permission for 323 student accommodation units and 40 residential units: 16/02247/FUL. Only the residential units have been included on the brownfield register,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,243,"Eastbourne Square, Carley Hill",-1.379949,54.911428,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.494949,not owned by a public authority,,permissioned,full planning permission,2020-11-20,https://www.sunderland.gov.uk/online-applications,,24,24,yes,Full permission for 24 units: 20/01208/FUL,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,439,"Cricklewood Road, land at",-1.400147,54.92943,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.396818,not owned by a public authority,,permissioned,full planning permission,2020-11-20,https://www.sunderland.gov.uk/online-applications,,11,11,yes,full permission for 11 units: 20/01205/FUL ,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,163,"Amberley Street and Harrogate Street, land at - Mowbray Road",-1.451974,54.920014,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2.978903,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,71,79,,Proposed allocation in draft Allocations and Designations Plan for approximately 79 units,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,63,"Vaux Brewery (site of), Gill Bridge Avenue",-1.374239,54.899456,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,5.364378,owned by a public authority,,permissioned,outline planning permission,2016-08-24,https://www.sunderland.gov.uk/online-applications,,181,201,yes,Mixed use allocation for office-led mixed use development. Outline permission for up to 201 units: 15/02557/HY4. ,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,113,Site of Herrington Working Mens Club,-1.387669,54.908466,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,0.304888,not owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,9,10,,allocated for housing within adopted CSDP,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,468,"Land north of Blackthorn Way, Sedgeletch Industrial Estate",-1.473065,54.868849,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,3.535385,not owned by a public authority,,permissioned,full planning permission,2019-10-30,https://www.sunderland.gov.uk/online-applications,,138,138,yes,Full permission for 138 units: 19/00963/FUL,2020-11-30,2020-11-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sunderland,,731,Civic Centre,-1.498005,54.849265,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,1.720208,owned by a public authority,,not permissioned,,,https://www.sunderland.gov.uk/online-applications,,270,300,,Proposed allocation in draft Allocations and Designations Plan for approximately 300 units,2020-11-30,2020-11-30,
