point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0418,Southdown Nursing Home 17 Church Road Wanborough,-1.786795,51.564983,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OGMXKGPTJR700,0.17,not owned by a public authority,,permissioned,full planning permission,2017-04-07,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OGMXKGPTJR700,,8,8,yes,S0418 - S/16/1968 | Change of use of former nursing home to 7 no. 2-bedroom flats,2018-12-31,2020-12-23,2020-12-23
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0420,First Floor 17 - 21 High Street Old Town,-1.752111,51.63734,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OQUZ4SPT04V00,0.03,not owned by a public authority,,permissioned,permission in principle,2017-08-11,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OQUZ4SPT04V00,,6,6,yes,S0420 - S/PRIORC/17/0931 | Prior notification application for the change of use from offices (Class B1a) to dwellings (Class C3) (6no. flats),2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0424,"Former Zarlink Factory, Darby Close, Swindon",-1.773771,51.566369,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=LMRSYQPT97000,1.17,not owned by a public authority,,permissioned,full planning permission,2011-08-25,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=LMRSYQPT97000,,35,35,yes,"S0424 - S/11/0826 | Erection of 35 no. units to provide class B1 (Business) & class B8 (Storage & Distribution) use, together with trade counters (Resubmission).",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0430,"Brunel West Car Park and House of Fraser, Swindon",-1.762652,51.519628,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=PZKSSTPTKCN00,0.85,not owned by a public authority,,pending decision,outline planning permission,,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=PZKSSTPTKCN00,,290,290,yes,"S0430 - S/OUT/19/1566 | A Hybrid application for the demolition of 44-45 Canal Walk (Brunel Shopping Centre) and outline application for the construction of two multi-storey towers for mixed use (up to 290no. residential units) and a podium 1-3 storeys (Use Class A1-A5 and leisure uses) with associated landscaping, access (access, landscaping, layout and scale not reserved) and full application for the reconfiguration of the trucking deck including associated traffic controls.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0433,Swindon Station Redevelopment,-1.69719,51.542342,https://pa1.swindon.gov.uk/publicaccess/,4.54,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,85,85,,S0433 - S0433 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0434,"Manor Farm, Hannington",-1.795758,51.558215,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OSD5P4PTG6100,0.68,not owned by a public authority,,permissioned,full planning permission,2019-09-12,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OSD5P4PTG6100,,8,8,yes,"S0434 - S/17/1114 | Demolition of buildings, and erection of 8no. dwellings and employment building (Use Class B1)",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0436,County Ground Depot,-1.773525,51.564582,https://pa1.swindon.gov.uk/publicaccess/,0.43,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,22,22,,S0436 - S0436 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0448,"Burderop Park, Wroughton",-1.760534,51.520652,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OK4H08PTKU200,12.6,not owned by a public authority,,permissioned,full planning permission,2018-04-27,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=OK4H08PTKU200,,77,77,yes,"S0448 - S/17/0128 | Demolition of the pavilions, change of use of offices and ancillary buildings to 25no. apartments/dwellings, erection of 52no. dwellings, construction of new access and associated works.",2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0458,"Croft Yard, Ham Road, Wanborough",-1.874632,51.539051,https://pa1.swindon.gov.uk/publicaccess/,0.32,not owned by a public authority,,not permissioned,,,https://pa1.swindon.gov.uk/publicaccess/,,9,9,yes,S0458 - S0458 | No Recent Planning History,2018-12-31,2020-12-23,
,http://opendatacommunities.org/id/unitary-authority/swindon,,S0476,"The 12 Bar, 179 Westcott Place, Swindon",-1.79555,51.55833,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=MKTQ8OPT97000,0.07,not owned by a public authority,,permissioned,full planning permission,2013-09-06,https://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=MKTQ8OPT97000,,11,11,yes,S0476 - S/13/0435 | Change of use of existing premises from Public House (A4) to part Retail (A1) and Residential (C3) to form 11no. units,2018-12-31,2020-12-23,2020-12-23
