point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0341,"Land Adjacent To New Inn, Swindon Road, Stratton St Margaret, Swindon SN3 4PN",-1.753916,51.575334,,0.1591,,,Not permissioned,,,,5,5,5,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0343,"WH Smith HQ, Greenbridge Road, Stratton St Margaret, Swindon",-1.750887,51.568255,,2.702,,,permissioned,outline planning permission,2017-02-07,,134,134,134,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0344,"Holbrook House, Sheppard Street, Swindon",-1.787394,51.563646,,0.1978,,,permissioned,other,2016-02-23,,58,58,58,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0348,"The Ivy Hotel, Moormead Road, Wroughton, Swindon SN4 9BY",-1.786833,51.526238,,0.4282,,,permissioned,full planning permission,2016-11-29,,38,38,38,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0350,"Anglia House, 115-118 Commercial Road, Swindon SN1 5PL",-1.783513,51.558814,,0.0575,,,Not permissioned,,,,5,5,5,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0352,"Land At Radway Road, Stratton St Margaret, Swindon SN3 4ND",-1.758157,51.581743,,2.195,,,permissioned,full planning permission,2018-02-20,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0358,"18 - 24 Bridge Street & 16 - 17 Fleet Street, Swindon SN1 1BP",-1.786995,51.562717,,0.0772,,,permissioned,full planning permission,2017-02-03,,14,14,14,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0381,The Limes,-1.76652,51.584777,,0.316,,,Not permissioned,,,,5,5,5,yes,,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0401,North of Gateway North,-1.786784,51.605624,,5.155,,,Not permissioned,,,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0402,South of Gateway North,-1.787313,51.601806,,2.338,,,Not permissioned,,,,,,,yes,Suitable for non residential development,,2019-12-15,
,http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,S0413,The Wheatsheaf Public House 33-36 Dores Road Upper Stratton,-1.768977,51.584301,,0.1862,,,permissioned,full planning permission,2017-05-12,,8,8,8,yes,,,2019-12-15,
