name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR262-18,"Snelgrove House, Harold Street, Dover, Snelgrove House, Harold Street, Dover",yes,,2018-11-30,,0.31,16,16,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-07-07,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_228383,permissioned,full planning permission,POINT(1.313733 51.129768),BR262-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR262-18
BR263-18,"Dublin Man of War PH, Lower Road, River, Dublin Man of War PH, Lower Road, River",yes,,2018-11-30,,0.3,8,8,Not Started,local-authority-eng:DOV,not owned by a public authority,2018-03-22,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_233216,permissioned,full planning permission,POINT(1.274621 51.14574),BR263-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR263-18
BR264-18,"Land at North Barrack Site, (East Section) Trafalgar Drive, Land at North Barrack Site, (East Section) Trafalgar Drive",yes,,2018-11-30,,0.68,30,30,Under Construction,local-authority-eng:DOV,not owned by a public authority,2018-02-12,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_228238,permissioned,full planning permission,POINT(1.399893 51.214701),BR264-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR264-18
BR265-18,"The Qube, St Radigunds Road, Dover, The Qube, St Radigunds Road, Dover",yes,,2018-11-30,,0.38,27,27,Not Started,local-authority-eng:DOV,not owned by a public authority,2018-01-05,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_232558,permissioned,full planning permission,POINT(1.295783 51.135457),BR265-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR265-18
BR266-18,"50 & 51 Biggin Street, Dover, 50 & 51 Biggin Street, Dover",yes,,2018-11-30,,0.0212,7,7,Under Construction,local-authority-eng:DOV,not owned by a public authority,2018-02-02,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_233171,permissioned,full planning permission,POINT(1.311664 51.126427),BR266-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR266-18
BR267-18,"2-9 Cambridge Terrace, Dover, 2-9 Cambridge Terrace, Dover",yes,,2018-11-30,,0.10985,25,25,Not Started,local-authority-eng:DOV,not owned by a public authority,2018-03-13,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_232916,permissioned,full planning permission,POINT(1.314259 51.12334),BR267-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR267-18
BR268-18,"Delfbridge, 10 Dover Road, Sandwich, Delfbridge, 10 Dover Road, Sandwich",yes,,2018-11-30,,0.4838,8,8,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-05-09,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_227685,permissioned,full planning permission,POINT(1.341388 51.269648),BR268-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR268-18
BR269-18,"1 & 2 Alphege Road, Dover, 1 & 2 Alphege Road, Dover",yes,,2018-11-30,,0.65,8,8,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-05-12,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_231355,permissioned,full planning permission,POINT(1.306692 51.133458),BR269-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR269-18
BR270-18,"Plough Filling Station, Folkestone Road, Dover, Plough Filling Station, Folkestone Road, Dover",yes,,2018-11-30,,0.27,9,9,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-05-12,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_230974,permissioned,full planning permission,POINT(1.260909 51.111492),BR270-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR270-18
BR271-18,"Part of Wingham Court, Hawarden Place, Canterbury Road, Wingham, Part of Wingham Court, Hawarden Place, Canterbury Road, Wingham",yes,,2018-11-30,,0.97,15,15,Not Started,local-authority-eng:DOV,not owned by a public authority,2018-03-23,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_231860,permissioned,full planning permission,POINT(1.212311 51.270727),BR271-18,https://www.dover.gov.uk/Planning/Planning-Policy-and-Regeneration/Regeneration-and-Development-Opportunities/Brownfield-Register.aspx,2018-11-30,/brownfield-land/local-authority-eng/DOV/BR271-18
