site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
62 Balmoral Terrace,yes,,2020-12-17,,0.03,7,7,See planning application 19/01424/FUL. Proposed change of use from retail (use class A1) to no. 7 apartments (use class C3).,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.088824 53.945339),BR-053,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-053
Rougier House 5 Rougier Street,yes,,2020-12-17,,0.03,10,10,See planning application 19/02401/ORC. Proposed change of use from offices to 10 no. flats (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015.,local-authority-eng:YOR,not owned by a public authority,,,,other,POINT(-1.087236 53.958755),BR-054,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-054
Northern House Rougier Street,yes,,2020-12-17,,0.22,58,58,See planning application 19/02402/ORC. Proposed change of use from offices to 58 no. flats (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015.,local-authority-eng:YOR,not owned by a public authority,,,,other,POINT(-1.087477 53.958901),BR-055,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-055
Priory Hotel 126-128 Fulford Road,yes,,2020-12-17,,0.1,7,7,See planning application 18/01308/FUL. Conversion of guest house to 7no. residential units.,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.074909 53.949682),BR-056,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-056
Frederick House Fulford Road,yes,,2020-12-17,,1,232,232,"See planning application 19/00603/FULM. Erection of 6no. purpose-built 4 storey student accommodation buildings (providing 368 bedrooms/232 cluster flats), associated change of use of and alterations to existing 'Guard House' building to multi-amenity use associated with the accommodation.",local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.073616 53.94685),BR-057,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-057
Vacant Site Eboracum Way,yes,,2020-12-17,,0.236,62,62,"See planning application 19/01467/FULM. Erection of a 5 storey apartment building with basement comprising 62 residential units (Use Class C3), associated car parking and landscaping works.",local-authority-eng:YOR,not owned by a public authority,,,,full planning permission,POINT(-1.07076 53.963599),BR-058,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-058
Fishers Catering Ltd Unit 4 Thorn Hill Stamford Bridge Road Dunnington,yes,,2020-12-17,,0.24,5,5,"See planning application 20/00591/FUL. Conversion of light industrial unit to 5 no. dwellings (Use Class C3) including car parking, landscaping and associated works.",local-authority-eng:YOR,not owned by a public authority,,,,full planning permission,POINT(-1.003333 53.958889),BR-059,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-059
Dean Court Secure Car Park R/O Portland Street,yes,,2020-12-17,,0.067,9,9,See planning application 20/00505/FUL. Erection of two storey block of 9no. apartments with associated cycle and refuse stores. Part retention of existing car park.,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.085172 53.964654),BR-060,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-060
Overland Underwater Fawcett House 201 Acomb Road,yes,,2020-12-17,,0.05,6,6,"See planning application 19/02099/FUL. Conversion of ground floor retail (A1) and first floor flat, two storey rear extension and 2no. dormers to side resulting in 7no. Flats",local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,POINT(-1.120046 53.956007),BR-061,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-061
Puss N Boots 81 Hamilton Drive,yes,,2020-12-17,,0.117,5,5,See planning application 20/00284/OUT. Outline application for erection of 5 dwellings following demolition of public house,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,POINT(-1.107754 53.951422),BR-062,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-062
Duncombe Barracks Burton Stone Lane,yes,,2020-12-17,,0.66,34,34,This site forms part of City of York Councils Housing Delivery Programme - planning application 20/01902/FULM pending consideration at December 2020.. Erection of 34 dwellings (Use class C3) N.B. This site forms part of the City of York Council's Housing Delivery Programme,local-authority-eng:YOR,owned by a public authority,,,,other,POINT(-1.089224 53.970329),BR-063,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-063
Hospital Fields Road and Ordnance Lane,yes,,2020-12-17,,1.29,105,105,This site forms part of City of York Councils Housing Delivery Programme - submission of planning application is imminent. This site forms part of the City of York Council's Housing Delivery Programme,local-authority-eng:YOR,owned by a public authority,,,,other,POINT(-1.076564 53.945812),BR-064,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,brownfield-land/local-authority-eng/YOR/BR-064
