site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Adjacent Abbey Hall, Rock Road, Torquay",,,2017-12-20,,0.09,30,15,,,not owned by a public authority,,,not permissioned,,POINT(-3.52634 50.4639),TNPH37,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"8-9 Braddons Hill Road West, Torquay",,,2017-12-20,,0.03,8,4,,,not owned by a public authority,,,not permissioned,,POINT(-3.52517 50.4634),TNPH39,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"40-44 Swan Street, Torquay",,,2017-12-20,,0.05,10,5,,,not owned by a public authority,,,not permissioned,,POINT(-3.52603 50.46311),TNPH41,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Fleet Walk Shopping Centre, Torquay",,,2017-12-20,,0.81,25,13,,,not owned by a public authority,,,not permissioned,,POINT(-3.52516 50.4623),TNPH43,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Golden Palms, Cary Parade, Torquay",,,2017-12-20,,0.18,12,6,,,not owned by a public authority,,,not permissioned,,POINT(-3.52539 50.4613),TNPH44,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"The Terrace Car Park, Torquay",,,2017-12-20,,1.11,35,18,,,owned by a public authority,,,not permissioned,,POINT(-3.51963 50.4616),TNPH45,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Ingoldsby House, Chelston Road, Torquay",,,2017-12-20,,0.15,7,4,,,not owned by a public authority,,,not permissioned,,POINT(-3.54301 50.459),TNPH47,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"La Rosaire, Livermead Hill, Torquay",yes,11/12/2019,2017-12-20,,0.11,7,7,P/2014/1182,,not owned by a public authority,2015-10-01,,permissioned,full planning permission,POINT(-3.54424 50.4558),TNPH49,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"53 Fleet Street, Torquay",yes,11/12/2019,2017-12-20,,0.03,9,9,P/2015/0587,,not owned by a public authority,2015-12-18,,permissioned,full planning permission,POINT(-3.5257 50.4632),C1222,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Torre House, Falkland Road, Torquay",yes,,2017-12-20,,0.08,8,8,P/2016/1356,,not owned by a public authority,2017-02-15,,permissioned,full planning permission,POINT(-3.53995 50.4652),C1261,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"42-45 Fleet Street, Torquay",yes,,2017-12-20,,0.03,9,9,P/2016/1211,,not owned by a public authority,2017-02-03,,permissioned,full planning permission,POINT(-3.52578 50.4637),C1265,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Former Social Club, 11 Tor Church Road, Torquay",yes,11/12/2019,2017-12-20,,0.23,9,9,P/2016/0348,,not owned by a public authority,2017-01-04,,permissioned,full planning permission,POINT(-3.53591 50.4677),C453,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"59 Rock Road, Torquay",yes,,2017-12-20,,0.07,10,10,P/2014/0634 expired,,not owned by a public authority,,,not permissioned,,POINT(-3.52586 50.4619),R792,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"R/O 16-26 Castor Road, Brixham",yes,,2017-12-20,,0.27,10,10,P/2016/0947 allowed at appeal,,not owned by a public authority,2017-08-03,,permissioned,full planning permission,POINT(-3.51434 50.387),1074/H3-I9,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"R/O 107 Teignmouth Road, Torquay",yes,11/12/2019,2017-12-20,,0.16,12,12,P/2016/0599,,not owned by a public authority,2017-05-31,,permissioned,full planning permission,POINT(-3.53557 50.4785),1061,http://torbay.addresscafe.com/app/exploreit/default.aspx,2016-06-24,
"Braddons Street Disused Playground, Torquay",,11/12/2019,2018-12-18,,0.13,9,4,P/2017/1224,,owned by a public authority,2018-10-15,,permissioned,full planning permission,POINT(-3.524815 50.465966),TNPH26,http://torbay.addresscafe.com/app/exploreit/default.aspx,2018-12-18,
"Chilcote Close car park, St Marychurch",,,2018-12-18,,0.13,10,10,,,owned by a public authority,,,not permissioned,,POINT(-3.522846 50.483334),NP5,http://torbay.addresscafe.com/app/exploreit/default.aspx,2018-12-18,
"Bancourt Hotel, Avenue Road, Torquay",,,2018-12-18,,0.26,12,12,,,not owned by a public authority,,,not permissioned,,POINT(-3.544248 50.469751),NP4,http://torbay.addresscafe.com/app/exploreit/default.aspx,2018-12-18,
"Walton Lodge, Middle Warberry Road, Torquay",,,2018-12-18,,0.49,11,5,P/2011/0015 permission implemented,,not owned by a public authority,2011-04-01,,permissioned,full planning permission,POINT(-3.52009 50.467083),224,http://torbay.addresscafe.com/app/exploreit/default.aspx,2018-12-18,
"331 Teignmouth Road, Torquay",,,2018-12-18,,0.29,22,11,P/2005/0740 permission implemented,,not owned by a public authority,2005-07-28,,permissioned,full planning permission,POINT(-3.530165 50.48672),R687,http://torbay.addresscafe.com/app/exploreit/default.aspx,2018-12-18,
"Rutland Hotel, Daddyhole Road, Torquay",,11/12/2019,2018-12-18,,0.2,8,8,P/2017/0751,,not owned by a public authority,2018-02-14,,permissioned,full planning permission,POINT(-3.514439 50.457044),C1296,http://torbay.addresscafe.com/app/exploreit/default.aspx,2018-12-18,
