site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Spectrum House 8 Woodlands Business Village Coronation Road Basingstoke,yes,20201221,2020-12-21,,0.204516,18,18,Prior notification was approved for 13 flats on the site in December 2015 (15/03777/GPDOFF). A further prior notification was approved for 18 flats in September 2017 (17/02605/GDPOFF). All 18 units completed 2019/20,local-authority-eng:BAN,not owned by a public authority,2017-09-20,,permissioned,full planning permission,POINT(-1.073896 51.272301),17/02605/GPDOFF,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTP7K2CR0GT00,2017-12-31,brownfield-land/local-authority-eng/BAN/17-02605-GPDOFF
Centenary House 10 Winchester Road,yes,,2020-12-21,,0.811121,9,9,Small site granted outline permission for 9 dwellings in March 2017 (17/03309/OUT). Reserved matters (19/00761/RES). All 9 units were recorded as starts at 1 April 2020. The site is considered deliverable within five years.,local-authority-eng:BAN,not owned by a public authority,2017-03-01,,permissioned,outline planning permission,POINT(-1.090731 51.261103),17/03309/OUT,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OX1TGCCRJY000,2018-12-31,brownfield-land/local-authority-eng/BAN/17-03309-OUT
Deeside Alliston Way,yes,,2020-12-21,,0.344844,15,15,This site gained planning permission in (17/03673/FUL). Soverign who are taking the site forward state that the site will be completed by 2020/21. All units were recorded as starts as of 1 April 2020. The site is deliverable within five years.,local-authority-eng:BAN,owned by a public authority,2019-02-11,,permissioned,full planning permission,POINT(-1.126015 51.255129),17/03673/FUL,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OYQJP6CRLFS00,2018-12-31,brownfield-land/local-authority-eng/BAN/17-03673-FUL
Sandringham Court Paddock Road Basingstoke,yes,,2020-12-21,,0.156739,13,13,The site gained full planning permission in Feburary 2019 (17/04029/FUL). The site is being actively persued by a housing association. The site is deliverable within five years.,local-authority-eng:BAN,owned by a public authority,2019-02-19,,permissioned,full planning permission,POINT(-1.1191 51.255846),17/04029/FUL,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0544CCRMRI00,2017-12-31,brownfield-land/local-authority-eng/BAN/17-04029-FUL
Chineham House Shakespeare Road Basingstoke,yes,20201221,2020-12-21,,0.12983,10,10,Planning permission for the conversion of this council owned building was granted in October 2014 (14/00759/FUL). This permission lapsed in 2018 and a new permission was granted in September 2018 (17/04259/FUL). The site is deliverable within five years.,local-authority-eng:BAN,owned by a public authority,2018-05-25,,permissioned,full planning permission,POINT(-1.075252 51.280971),17/04259/FUL,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P19XN0CRFZC00,2017-12-31,brownfield-land/local-authority-eng/BAN/17-04259-FUL
Burnham Copse Infant School New Church Road Tadley,yes,20201221,2020-12-21,,1.408238,36,36,Outline planning permission for 36 residential units was granted in March 2016 (14/02200/OUT) and reserved matters approval in October 2018 (18/00524/RES). The site completed in 2019/20,local-authority-eng:BAN,owned by a public authority,2018-10-08,,permissioned,reserved matters approval,POINT(-1.150834 51.355794),18/00524/RES,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P4EQ9KCRIHF00,2017-12-31,brownfield-land/local-authority-eng/BAN/18-00524-RES
Site Of Harlech Hall Harlech Close Winklebury Basingstoke,yes,,2020-12-21,,0.192581,7,7,This site benefits from full planning permission granted in June 2018 (18/01184/FUL). 7 units started on site as of 1 April 2020. The site is considered deliverable within five years.,local-authority-eng:BAN,owned by a public authority,2018-06-19,,permissioned,full planning permission,POINT(-1.122148 51.267083),18/01184/FUL,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P7NBIVCRLCN00,2017-12-31,brownfield-land/local-authority-eng/BAN/18-01184-FUL
12 London Street Basingstoke,yes,,2020-12-21,,0.031583,10,10,This site gained planning permission in July 2018 (18/01270/FUL) for 10 units. All units were recorded as started as of 1 April 2020. The site is deliverable within five years.,local-authority-eng:BAN,not owned by a public authority,2018-07-13,,permissioned,full planning permission,POINT(-1.085914 51.262597),18/01270/FUL,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P820CXCRLQC00,2018-12-31,brownfield-land/local-authority-eng/BAN/18-01270-FUL
Innovation Court New Street Basingstoke,yes,20201221,2020-12-21,,0.409138,46,46,A prior notification was approved for the conversion of the building to residential use (16/00031/GPDOFF) in March 2016 for 35 flats. A further prior notification was approved to take the number of units up to 46 was approved in August 2018 (18/01504/GPDOFF). A Further Planning application has permitted 6 further units as a third floor extension (20/00414/FUL) in April 2020.,local-authority-eng:BAN,not owned by a public authority,2018-08-09,,permissioned,full planning permission,POINT(-1.089891 51.26301),18/01504/GPDOFF,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9862DCR0AQ00,2017-12-31,brownfield-land/local-authority-eng/BAN/18-01504-GPDOFF
Kings School Brambleys Close Basingstoke,yes,,2020-12-21,,0.182657,9,9,This site benefits from permission in principle granted in October 2018 (18/02735/PIP). The site is currently being marketed. The site is deliverable within five years.,local-authority-eng:BAN,not owned by a public authority,2018-10-19,,permissioned,full planning permission,POINT(-1.092578 51.26266),18/02735/PIP,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PF1WD8CR0AP00,2018-12-31,brownfield-land/local-authority-eng/BAN/18-02735-PIP
Riverside View Basing Road Old Basing,yes,,2020-12-21,,0.323839,11,11,A prior notification was approved for the conversion of the building to residential use (18/03671/GPDOFF) in May 2019. The site is deliverable within five years.,local-authority-eng:BAN,not owned by a public authority,2019-05-09,,permissioned,full planning permission,POINT(-1.054928 51.271564),18/03671/GPDOFF,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJXX6TCR0AP00,2019-05-14,brownfield-land/local-authority-eng/BAN/18-03671-GPDOFF
Global House Victoria Street Basingstoke,yes,,2020-12-21,,0.12128,40,40,The site gained prior approval for 40 units in September 2018 (18/02398/GPDOFF). Following this full planning permision was granted in Feburary 2019 (18/03684/FUL). Previously the site had prior approval (17/01714/GPDOFF) and full planning permission (17/03275/FUL) for 37 units. As of 1 April 2020 all units were recorded as started on site. The site is deliverable within five years.,local-authority-eng:BAN,not owned by a public authority,2019-02-25,,permissioned,full planning permission,POINT(-1.08919 51.260733),18/03684/FUL,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJZODJCRGW900,2017-12-31,brownfield-land/local-authority-eng/BAN/18-03684-FUL
Minchens Court Minchens Lane Bramley,yes,,2020-12-21,,0.188227,14,14,Prior approval granted for 14 flats (18/01517/GPDOFF) in October 2018. External alterations were then approved in April 2019 (19/00373/FUL). As of 1 April 2020 all units were recorded as having started on site. The site is deliverable within five years.,local-authority-eng:BAN,not owned by a public authority,2019-02-05,,permissioned,full planning permission,POINT(-1.067293 51.331126),19/00373/FUL,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PMH8UOCRIRD00,2019-05-14,brownfield-land/local-authority-eng/BAN/19-00373-FUL
