name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR11 - Former Mas Agraa Palace,"Former Mas Agraa Palace, Lynn St, Headland&Harbour",yes,,2019-12-11,,0.45,9,6,Previously had permission which has expired.,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,POINT(-1.205011 54.684843),BR11 - Former Mas Agraa Palace,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR11---Former-Mas-Agraa-Palace
BR12 - Garden Centre & Amenity Block,"GardenCentre&AmenityBlock,TanfieldRd, Foggy Furze",yes,,2019-12-11,,0.47,12,8,Former garden centre.,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,POINT(-1.221009 54.668348),BR12 - Garden Centre & Amenity Block,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR12---Garden-Centre---Amenity-Block
BR13 - Hartlepool Hospital,"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",yes,,2019-12-11,,3.38,100,80,Vacant land at hospital site. Previously had permission but expired.,local-authority-eng:HPL,not owned by a public authority,,,not permissioned,,POINT(-1.225712 54.703112),BR13 - Hartlepool Hospital,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR13---Hartlepool-Hospital
BR14 - Inspirations Coffee House,"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",yes,,2019-12-11,,0.41,10,6,Former coffee shop and council offices,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,POINT(-1.22194 54.668282),BR14 - Inspirations Coffee House,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR14---Inspirations-Coffee-House
BR16 - Marina Slake Terrace_Blocks 28 32 31,"MarinaBlocks28 32 31, SlakeTerraceHeadland&Harbour",yes,,2019-12-11,,0.4,76,76,3 apartment blocks on brownfield site at south east corner of Marina. 3 apartment blocks. Block 28 for 20 apartments. Block 31 approx 20 apartments. Block 32 for 36 apartments.,local-authority-eng:HPL,not owned by a public authority,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,permissioned,full planning permission,POINT(-1.198842 54.689349),BR16 - Marina Slake Terrace_Blocks 28 32 31,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR16---Marina-Slake-Terrace-Blocks-28-32-31
BR17 - North Farm,"North Farm, Elwick, Rural West Ward",yes,,2019-12-11,,0.73,14,14,Conversion of old farm buildings - land owner looking to incorporate into wider development with allocation in the Local Plan. Change of Use and new build for 14 dwellings,local-authority-eng:HPL,not owned by a public authority,2016-04-06,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=103970,permissioned,full planning permission,POINT(-1.292614 54.685143),BR17 - North Farm,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR17---North-Farm
BR18 - Oxford Road,"Oxford Road, Oxford Rd, Foggy Furze Ward",yes,,2019-12-11,,0.74,25,15,Site with commercial buildings which owner put forward in SHLAA,local-authority-eng:HPL,not owned by a public authority,,,not permissioned,,POINT(-1.216602 54.67497),BR18 - Oxford Road,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR18---Oxford-Road
BR20 - Seaton Coach Park,Seaton Coach Park,yes,,2019-12-11,,1.25,50,30,Car Park at Seaton Carew. Improvements to car park currently being considered.,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,POINT(-1.183972 54.656502),BR20 - Seaton Coach Park,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR20---Seaton-Coach-Park
BR21 - South of Maritime Avenue,"SouthofMaritimeAv, MaritimeAv, Headland&HabourWard",yes,,2019-12-11,,5.11,400,400,Brownfield vacant site to south of Marina.. apartment blocks,local-authority-eng:HPL,not owned by a public authority,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,permissioned,full planning permission,POINT(-1.200181 54.682807),BR21 - South of Maritime Avenue,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR21---South-of-Maritime-Avenue
BR22 - Surtees Street,"Surtees Street, Headland&Harbour Ward",yes,,2019-12-11,,0.6,20,15,Former Focus Building,local-authority-eng:HPL,owned by a public authority,,,not permissioned,,POINT(-1.203972 54.684818),BR22 - Surtees Street,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR22---Surtees-Street
BR23 - The Woodcutter Pub,"The Woodcutter Pub, Kingsley Av, Rift House Ward",yes,,2019-12-11,,0.29,14,14,14 new dwellings on former pub site. Development has commenced on part of site.. 14 new dwellings on former pub site,local-authority-eng:HPL,not owned by a public authority,2015-02-03,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=99687,permissioned,full planning permission,POINT(-1.230365 54.672092),BR23 - The Woodcutter Pub,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR23---The-Woodcutter-Pub
BR24 - Trincomalee Wharf,"Trincomalee Wharf, Maritime Av, Headland&Harbour",yes,,2019-12-11,,0.64,50,20,Waterfront site. If apartments were built could accomodate a greater number than town houses.,local-authority-eng:HPL,not owned by a public authority,,,not permissioned,,POINT(-1.204414 54.689188),BR24 - Trincomalee Wharf,,2017-12-17,/brownfield-land/local-authority-eng/HPL/BR24---Trincomalee-Wharf
BR25 - Four Winds,"Four Winds Residential Home, Elwick Road",yes,,2019-12-11,,0.21,11,11,Brownfield conversion.. 11 new dwellings as a result of a conversion.,local-authority-eng:HPL,not owned by a public authority,2018-09-10,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=122480,permissioned,full planning permission,POINT(-1.244373 54.685984),BR25 - Four Winds,,2019-12-11,/brownfield-land/local-authority-eng/HPL/BR25---Four-Winds
BR26 - 133 Raby Road,133 Raby Road,yes,,2019-12-11,,0.015,12,12,Brownfield change of use.. Change of use for 12 studio flats and single shop.,local-authority-eng:HPL,not owned by a public authority,2019-10-09,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=116340,permissioned,full planning permission,POINT(-1.218289 54.690492),BR26 - 133 Raby Road,,2019-12-11,/brownfield-land/local-authority-eng/HPL/BR26---133-Raby-Road
