site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Sunacre Court, Maple Avenue, Heysham",yes,,2018-02-15,,0.24,6,6,15/00323/FUL - Erection of a 2-storey block of four flats and a pair of 2-storey semi-detached dwellings with associated access and parking. 16/00861/FUL - Erection of a 2-storey block of four flats and a pair of 2-storey semi-detached dwellings with associated access and parking,local-authority-eng:LAC,,2016-08-08,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.881416 54.059722),203,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/203
"Barn north east of Ingleborough View, Hornby,",,,2017-03-21,,0.50,9,9,14/01030/FUL - Under construction,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,POINT(-2.633755 54.106033),236,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/236
"Ridge Hotel, 10 Patterdale Road, Lancaster",yes,,2018-02-15,,0.16,16,16,"07/01721/OUT - Outline application for demolition of existing public house; erection of 6no semi detached, three bedroom dwellings with associated access, parking and gardens and provision of altered access to Firbank Road. 17/01572/FUL - Erection of two 2-storey buildings comprising of 16 one-bed affordable flats (C3) with associated parking and landscaping",local-authority-eng:LAC,not owned by a public authority,2013-03-08,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.788853 54.053508),259,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/259
"New Quay, New Quay Road, Lancaster",yes,,2018-02-15,,0.37,12,12,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 16/00581/OUT - Outline application for the erection of up to 12 dwellings including associated cycle/pedestrian access",local-authority-eng:LAC,not owned by a public authority,2016-12-22,https://planning.lancaster.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.823076 54.051508),260,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/260
"Luneside East, Lancaster",yes,,2018-02-15,,6.66,149,149,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 13/01200/FUL - Erection of 149 dwellings with associated landscaping and car parking",local-authority-eng:LAC,not owned by a public authority,2013-11-25,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.810634 54.053399),286,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/286
"Nightingale Hall, Lancaster, LA1 3ES",,,2017-03-21,,5.69,128,128,,local-authority-eng:LAC,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,POINT(-2.780811 54.049857),287,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/287
"Private Car Park, Dolphinlee Bridge, Lancaster",yes,,2018-02-15,,0.71,15,15,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,POINT(-2.786153 54.062594),289,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/289
"Derwent Court, Salt Ayre Lane, Lancaster, LA1 5JB",,,2017-03-21,,0.85,20,20,,local-authority-eng:LAC,not owned by a public authority,,,not permissioned,,POINT(-2.818518 54.055835),290,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/290
"Lancaster Moor Hospital, Quernmore Road, Lancaster, LA1 3QZ",,,2017-03-21,,15.88,276,276,,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,POINT(-2.76965 54.050082),313,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/313
"Damside Street Car Park, North Of 50-62 Church Street, Lancaster, LA1 1LH",,,2017-03-21,,0.07,17,17,,local-authority-eng:LAC,,,,not permissioned,,POINT(-2.801038 54.050093),316,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/316
"Luneside West, Lancaster, LA1 5FT",,,2017-03-21,,10.75,278,278,,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,POINT(-2.820542 54.050824),323,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/323
"The Knoll, Westbourne Road, Lancaster, LA1 5EF",,,2017-03-21,,0.44,1,1,,local-authority-eng:LAC,owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,POINT(-2.813842 54.045611),324,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/324
"The Abattoir, Wyresdale Road, Lancaster",yes,,2018-02-15,,1.68,200,200,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,POINT(-2.77917 54.041302),331,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/331
"Canal Corridor North Development Site, Lancaster",yes,,2018-02-15,,4.78,330,330,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. Expectation for student housing.. 08/00866/OUT - Comprehensive redevelopment comprising a retail led mixed used scheme to include demolition of existing buildings and associated structures, the demolition of all residential dwellings, the closure and alteration of highways, engineering w",local-authority-eng:LAC,mixed ownership,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,POINT(-2.795687 54.049822),343,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/343
"Farmers Auction Mart, Wyresdale Road, Lancaster",yes,,2018-02-15,,3.21,72,72,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,POINT(-2.78165 54.041655),359,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/359
"Land North of New Quay Road, Lancaster, LA1 5UZ",,,2017-03-21,,1.96,12,12,,local-authority-eng:LAC,not owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,POINT(-2.821446 54.051734),366,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2017-03-21,brownfield-land/local-authority-eng/LAC/366
"Ridge Lea Hospital, Stone Row Head, Lancaster",yes,,2018-02-15,,3.66,50,50,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",local-authority-eng:LAC,owned by a public authority,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,POINT(-2.775494 54.053028),369,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,2018-02-15,brownfield-land/local-authority-eng/LAC/369
