site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"FMR KEARNS MILL, COWPE",yes,,2017-12-15,,1.69,22,22,Creation of 22 houses and access courts.,local-authority-eng:ROS,not owned by a public authority,2015-06-26,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIN8U2NDLK300,permissioned,full planning permission,POINT(-2.24331 53.6809),ROSBS016,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"SHADLOCK SKIP, STACKSTEADS",,,2017-12-15,,1.49,22,22,Identified as a potential allocation but no planning history.. Local Plan Reg 18 consultation proposed 22 dwellings,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.23805 53.6909),ROSBS017,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
FMR BACUP HEALTH CENTRE,yes,,2017-12-15,,0.2,22,22,"Previous application 2016/0035 - Outline Application for the erection of a three storey building to contain: nursery (Use Class D1), offices (Use Class B1) and 10no. residential apartments (Use Class C3), with details of access, appearance, layout and scale for approval. Landscaping is a reserved matter.. Outline application: Erection of 22no. bedroom care home (Use Class C2) with all details for approval except for landscaping",local-authority-eng:ROS,not owned by a public authority,2017-10-12,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHH00DT026,permissioned,full planning permission,POINT(-2.19935 53.7036),ROSBS018,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
FMR HASLINGDEN POLICE STATION,yes,,2017-12-15,,0.13,8,8,"2017/0221 - Section 73 application to vary conditions 4 (construction method statement) and 5 (off-site highway works) pursuant to Planning Approval 2016/0320. Demolition of existing police station and erection of 8 No. dwellings, and construction of access, car parking, landscaping and associated works.",local-authority-eng:ROS,not owned by a public authority,2016-10-03,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQFS00DT02X,permissioned,full planning permission,POINT(-2.32278 53.7024),ROSBS019,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"LAND OFF LEES ST, BRITANNIA",yes,,2017-12-15,,0.07,4,4,2006/393 (Reserved Matters) ; 2006/0189. Houses still awaiting completion.. Completion of 4 dwellings to comply with building regulations,local-authority-eng:ROS,not owned by a public authority,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWVNDJV796,not permissioned,,POINT(-2.18283 53.6919),ROSBS020,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"FMR OAKENHEAD RESOURCE CENTRE, RAWTENSTALL",yes,,2017-12-15,,0.68,18,18,Local Plan Reg 18 consultation response proposed new residential allocation for up to 25 dwellings and referred to pre application discussion,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.29026 53.7039),ROSBS021,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"1 LABURNUM STREET, HASLINGDEN",yes,,2017-12-15,,0.04,8,8,Outline permission (2012/0096) expired.. Conversion from retail shop and warehouse to 8 no. dwellings,local-authority-eng:ROS,not owned by a public authority,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV096,not permissioned,,POINT(-2.3284 53.7062),ROSBS022,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"ALMA ST CHAPEL, BACUP",yes,,2017-12-15,,0.1,7,7,2017/0256. Change of use of former chapel to 7 no. residential apartments.,local-authority-eng:ROS,not owned by a public authority,2017-09-05,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ7OP1NDGWS00,permissioned,full planning permission,POINT(-2.19855 53.7023),ROSBS023,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"BOLTON MILL, COWPE",,,2017-12-15,,0.13,6,6,Identified as a potential allocation but no planning history.. Local Plan Reg 18 consultation proposed for conversion to 6 units,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.25185 53.6905),ROSBS024,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"CARR MILL, COWPE ROAD",,,2017-12-15,,0.07,5,5,Identified as a potential allocation but no planning history.. Local Plan Reg 18 consultation proposed for conversion to 5 units,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.25244 53.6905),ROSBS025,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"CROFT END MILL, STUBBINS",yes,,2017-12-15,,0.44,11,11,2016/0228. Demolition of existing buildings and erection of 11 residential dwellings,local-authority-eng:ROS,not owned by a public authority,2017-03-29,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O85OP6NDFJY00,permissioned,full planning permission,POINT(-2.31297 53.6591),ROSBS026,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"GLEN MILL, STACKSTEADS",yes,,2017-12-15,,0.18,10,10,"2017/0130. Outline (all matters for approval except landscaping): Demolition of Existing Mill and Erection of 10 No. Residential Units, (comprising 7 No. 4 bed Dwellings & 3 No. 3 bed dwellings), Associated Parking and Alterations to the Existing Access.",local-authority-eng:ROS,not owned by a public authority,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMX8STNDGNP00,pending decision,outline planning permission,POINT(-2.2407 53.6909),ROSBS028,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"GREENBRIDGE MILL, RAWTENSTALL",yes,,2017-12-15,,1.24,29,29,Identified as a potential allocation but no planning history.. Local Plan Reg 18 consultation proposed conversion to 29 units,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.27883 53.6997),ROSBS029,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"KNOTT MILL WORKS, MILLAR BARN LANE, WATERFOOT",yes,,2017-12-15,,0.06,5,5,Identified as a potential allocation but no planning history.. Local Plan Reg 18 consultation proposed 5 units,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.25074 53.6928),ROSBS030,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"LAND AT ASHWORTH ROAD, PIERCY (Former Gordon Works)",yes,,2017-12-15,,0.07,6,6,2016/0440. Erection of 6 no. attached bungalows,local-authority-eng:ROS,not owned by a public authority,2016-11-15,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODK4P8NDFZ100,permissioned,full planning permission,POINT(-2.25017 53.7031),ROSBS031,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"LAND AT BLACKWOOD ROAD, STACKSTEADS",yes,,2017-12-15,,1.23,31,31,2011/0548 - Permission expired as not implemented.. Change of use of former scrap yard to campsite for static and touring caravans with an area for tents including the provision of a welfare block and the use of the on site house for use as a warden house,local-authority-eng:ROS,not owned by a public authority,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXBNDJV233,not permissioned,,POINT(-2.23073 53.6884),ROSBS032,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"LAND BY ST PETER'S SCHOOL, WATERFOOT",,,2017-12-15,,0.31,9,9,Local Plan Reg 18 consultation proposed 9 units,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.25577 53.7001),ROSBS033,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"MAGISTRATES COURT, RAWTENSTALL",yes,,2017-12-15,,0.03,11,11,"2014/0233. 11 apartments, including rooflights",local-authority-eng:ROS,not owned by a public authority,2014-10-16,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N5XRCBNDKLH00,permissioned,full planning permission,POINT(-2.29152 53.7003),ROSBS034,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"OLD MARKET HALL, BACUP",,,2017-12-15,,0.16,16,16,"2010/0101, 2009/0562. Previous application refused for conversion to 16 apartments and construction of 12 courtyard apartments",local-authority-eng:ROS,not owned by a public authority,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXCNDJV042,not permissioned,,POINT(-2.20192 53.7021),ROSBS035,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"PARK ROAD GARAGE SITE, WATERFOOT",yes,,2017-12-15,,0.41,11,11,Local Plan Reg 18 consultation proposed 11 units,local-authority-eng:ROS,not owned by a public authority,,,not permissioned,,POINT(-2.24443 53.6955),ROSBS036,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
REEDSHOLME WORKS,yes,,2017-12-15,,3.24,97,97,"2016/0267 (Outline). Outline application with all matters reserved except for access, for demolition of existing buildings and structures, and replacement with residential development of up to 107 units",local-authority-eng:ROS,not owned by a public authority,2017-09-22,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9AFD5NDFN400,permissioned,outline planning permission,POINT(-2.2899 53.7176),ROSBS037,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
"WATERSIDE MILL, BACUP",,,2017-12-15,,0.17,5,5,2000/299 - Conversion of mill to 16 no self contained flats. Approval now expired for conversion to 16 flats,local-authority-eng:ROS,not owned by a public authority,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZX0NDJV060,not permissioned,,POINT(-2.20301 53.7056),ROSBS038,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,2017-12-15
