site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Sewerage Works Potters Way Fengate Peterborough,yes,,2017-12-19,,3.9,18,18,,local-authority-eng:PTE,,2016-08-22,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O879VAML0CW00,permissioned,full planning permission,POINT(-0.228195 52.57003),PDL/0057/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O879VAML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0057-17
Land To Rear Of 44-90 New Road Woodston Peterborough PE2 9HB,yes,,2017-12-19,,9.8,45,45,,local-authority-eng:PTE,,2015-09-15,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UP84ML0CW00,permissioned,full planning permission,POINT(-0.255315 52.561892),PDL/0058/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UP84ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0058-17
Land To Rear Of The Rose And Crown 2 Wisbech Road Thorney Peterborough PE6 0SB,yes,,2017-12-19,,7.3,11,11,,local-authority-eng:PTE,,2013-04-05,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O855LRML0CW00,permissioned,full planning permission,POINT(-0.10777 52.621754),PDL/0059/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O855LRML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0059-17
Remus House Coltsfoot Drive Woodston Peterborough PE2 9BF,yes,,2017-12-19,,3.8,30,30,,local-authority-eng:PTE,,2016-09-20,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UPIJML0CW00,permissioned,other,POINT(-0.259402 52.561125),PDL/0060/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UPIJML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0060-17
St Nicholas Reception Home South Parade West Town Peterborough,yes,,2017-12-19,,2.6,24,24,,local-authority-eng:PTE,,2007-03-30,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UQ1CML0CW00,permissioned,full planning permission,POINT(-0.25977 52.576424),PDL/0061/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UQ1CML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0061-17
The Heron Southfields Drive Stanground Peterborough PE2 8QB,yes,,2017-12-19,,1.8,8,8,,local-authority-eng:PTE,,2015-11-11,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8CMF4ML0CW00,permissioned,full planning permission,POINT(-0.219128 52.55416),PDL/0062/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8CMF4ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0062-17
Tranche NC2 London Road Peterborough,yes,,2017-12-19,,22.8,69,69,,local-authority-eng:PTE,,2014-11-26,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UQCXML0CW00,permissioned,full planning permission,POINT(-0.247921 52.553439),PDL/0063/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UQCXML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0063-17
Varity House Vicarage Farm Road Fengate Peterborough,yes,,2017-12-19,,14.5,14,14,,local-authority-eng:PTE,,2016-04-14,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UQQJML0CW00,permissioned,full planning permission,POINT(-0.209539 52.579919),PDL/0065/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UQQJML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0065-17
The Garden House Minster Precincts Peterborough PE1 1XS,yes,,2017-12-19,,2.1,25,25,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0UT3IML0CW00,Not permissioned,,POINT(-0.240779 52.573428),PDL/0066/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0UT3IML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0066-17
Land To The Rear Of 142 - 148 Fletton Avenue Fletton Peterborough,yes,,2017-12-19,,6.1,30,30,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0WGX2ML0CW01,Not permissioned,,POINT(-0.237053 52.559994),PDL/0067/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0WGX2ML0CW01,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0067-17
Land South Of Penwald Court Peakirk Peterborough PE6 7NN,yes,,2017-12-19,,7.4,14,14,,local-authority-eng:PTE,,2017-05-05,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P0WH8UML0CW00,permissioned,full planning permission,POINT(-0.276659 52.63949),PDL/0068/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0WH8UML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0068-17
12 River Lane Peterborough PE3 6AH,yes,,2017-12-19,,28.7,50,50,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O8HZXHML0CW00,Not permissioned,,POINT(-0.248433 52.569477),PDL/0069/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8HZXHML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0069-17
Belle Vue Stables Whittlesey Road Stanground Peterborough,yes,,2017-12-19,,8.6,35,35,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P15OO9ML0CW00,Not permissioned,,POINT(-0.228146 52.554026),PDL/0070/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P15OO9ML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0070-17
North Westgate Opportunity Area Westgate Peterborough,yes,,2017-12-19,,33.8,200,200,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P15PMBML0CW00,Not permissioned,,POINT(-0.246216 52.575118),PDL/0071/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P15PMBML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0071-17
Northminster Opportunity Area Peterborough,yes,,2017-12-19,,89.1,150,150,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P15PRLML0CW00,Not permissioned,,POINT(-0.24114 52.576202),PDL/0072/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P15PRLML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0072-17
Station East Opportunity Area Station Road Peterborough,yes,,2017-12-19,,92.8,400,400,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P15Q2DML0CW00,Not permissioned,,POINT(-0.247731 52.574502),PDL/0073/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P15Q2DML0CW00,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0073-17
Station West Opportunity Area Midland Road West Town Peterborough,yes,,2017-12-19,,105.1,200,200,,local-authority-eng:PTE,,,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=P15UPLML0CW01,Not permissioned,,POINT(-0.2524 52.574715),PDL/0075/17,https://planpa.peterborough.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P15UPLML0CW01,2017-12-19,brownfield-land/local-authority-eng/PTE/PDL-0075-17
