site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"318A, 316B and 316C Newchurch Road, Stacksteads, Bacup, OL13 0UJ",,,2016-07-08,,0.04,7,7,,local-authority-eng:ROS,not owned by a public authority,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=4226,permissioned,,POINT(-2.224314 53.691377),ROSBS011,,2016-06-17,brownfield-land/local-authority-eng/ROS/ROSBS011
"Haslingden, Rossendale, BB4 5QJ",,,2016-07-08,,0.05,6,6,,local-authority-eng:ROS,not owned by a public authority,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=4377,permissioned,,POINT(-2.324634 53.706205),ROSBS012,,2016-06-17,brownfield-land/local-authority-eng/ROS/ROSBS012
"Commercial Street, Loveclough",,,2016-07-08,,0.44,10,10,,local-authority-eng:ROS,not owned by a public authority,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=2523,permissioned,,POINT(-2.286121 53.739938),ROSBS013,,2016-06-17,brownfield-land/local-authority-eng/ROS/ROSBS013
Whitworth,,,2016-07-08,,1.56,45,45,Planning permission extant,local-authority-eng:ROS,not owned by a public authority,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=1708,permissioned,,POINT(-2.185751 53.649828),ROSBS014,,2016-06-17,brownfield-land/local-authority-eng/ROS/ROSBS014
Bacup,,,2016-07-08,,0.23,12,12,,local-authority-eng:ROS,not owned by a public authority,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=3921,permissioned,,POINT(-2.183293 53.691938),ROSBS015,,2016-06-17,brownfield-land/local-authority-eng/ROS/ROSBS015
"Cowpe Road, Cowpe, Waterfoot, Rossendale",,,2016-07-08,,1.68,22,22,,local-authority-eng:ROS,not owned by a public authority,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=3965,permissioned,,POINT(-2.243312 53.680944),ROSBS016,,2016-06-17,brownfield-land/local-authority-eng/ROS/ROSBS016
"Newchurch Road, Stacksteads",,,2016-07-08,,1.48,30,30,"Flood risk, Employment use",local-authority-eng:ROS,not owned by a public authority,,,Not Permissioned,,POINT(-2.238046 53.690851),ROSBS017,,2016-06-21,brownfield-land/local-authority-eng/ROS/ROSBS017
Bacup,,,2016-07-08,,0.2,10,10,Planning permission (2013/0168) expired. New outline planning application for a mixed use (including 10 dwellings) pending consideration,local-authority-eng:ROS,not owned by a public authority,,http://www.rossendale.gov.uk/site/scripts/planx_details.php?appID=4519,Not Permissioned,,POINT(-2.199348 53.703646),ROSBS018,,2016-06-21,brownfield-land/local-authority-eng/ROS/ROSBS018
"Manchester Road, Haslingden",,,2016-07-08,,0.12,7,7,,local-authority-eng:ROS,not owned by a public authority,,,Not Permissioned,,POINT(-2.322781 53.702355),ROSBS019,,2016-06-21,brownfield-land/local-authority-eng/ROS/ROSBS019
Bacup,,,2016-07-08,,0.07,5,5,,local-authority-eng:ROS,not owned by a public authority,,,Not Permissioned,,POINT(-2.18138 53.691635),ROSBS020,,2016-06-28,brownfield-land/local-authority-eng/ROS/ROSBS020
