site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Bushey Court, Hazel Road",yes,,2019-10-31,,0.18,8,8,"18/02211/LDCP, Lawful Development Certificate (Proposed) for change of use from 12 care rooms to 8 sheltered housing apartments.",local-authority-eng:BEX,not owned by a public authority,2018-11-20,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002CKSBELI000,permissioned,other,POINT(0.192769 51.469379),BLR248,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
267 Broadway,yes,,2019-10-31,,0.04,10,10,"17/02148/FULM, Demolition of existing building to be replaced by a part 3/part 4 storey building to provide a ground floor restaurant with cycle and bin storage areas, 10 residential units at first, second and third floor levels, comprising 2 x studio flats, 2 x 1 bed flats and 6 x 2 bed flats, plus a basement including storage areas, toilets and plant area.",local-authority-eng:BEX,not owned by a public authority,2018-12-05,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029WNBELI000,permissioned,full planning permission,POINT(0.136724 51.457572),BLR249,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"Former Red Lion Public House, 10 - 12 Foots Cray High Street",yes,,2019-10-31,,0.08,8,8,"18/03020/FUL, Erection of a two storey building with mansard roof to rear of the site to provide 4 x 1 bed, 1 x 2 bed and 1 x 3 bed flats, and alterations and refurbishment of existing building to provide 1 x 3 bed flat at ground floor with associated parking.",local-authority-eng:BEX,not owned by a public authority,2019-02-01,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002FJ3BELI000,permissioned,full planning permission,POINT(0.118349 51.418255),BLR250,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
142 - 146 Bellegrove Road,yes,,2019-10-31,,0.02,6,6,"18/00887/FUL, Part two/part three storey rear extension including the formation of external staircase to provide 3 x 2 bed and 2 x 1 bed flats and one studio flat.",local-authority-eng:BEX,not owned by a public authority,2019-02-08,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J8ISOWBE30001,permissioned,full planning permission,POINT(0.099088 51.463999),BLR251,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
1 - 1b Central Avenue,yes,,2019-10-31,,0.03,6,6,"18/01011/FUL, Extension to provide an additional storey with change of use of the first floor and alterations to provide 3 x 1 bed flats and 2 studio flats. Provision of refuse and recycling storage and 6 cycle spaces.",local-authority-eng:BEX,not owned by a public authority,2019-02-27,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027PHBELI000,permissioned,full planning permission,POINT(0.099839 51.464039),BLR252,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
4 Broomfield Road,yes,,2019-10-31,,0.1,9,9,"18/02851/FUL, Demolition of existing dwelling and erection of one 2 storey building to provide 9 residential units comprising 2 x 1 bed and 7 x 2 bed flats. Provision of refuse and cycle storage areas, landscaping, associated car parking spaces and alterations to the highway access.",local-authority-eng:BEX,not owned by a public authority,2019-03-04,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000GXIBELI000,permissioned,full planning permission,POINT(0.152459 51.451178),BLR253,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
43 Crayford Way,yes,,2019-10-31,,0.08,8,8,"18/03131/FUL, Demolition of existing dwelling and erection of a two storey building to provide 4 x 1 bed and 4 x 2 bed apartments with associated parking.",local-authority-eng:BEX,not owned by a public authority,2019-03-19,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000TL9BELI000,permissioned,full planning permission,POINT(0.182768 51.453235),BLR254,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"Garage Site, Betsham Road",yes,,2019-10-31,,0.05,6,6,"19/00393/PIP, Application for Planning in Principle for a residential development of 5 to 7 dwellings.",local-authority-eng:BEX,not owned by a public authority,2019-04-12,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PM1SICBE0S201,permissioned,permission in princple,POINT(0.183081 51.474857),BLR255,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
13 Blackfen Road,yes,,2019-10-31,,0.07,6,6,"19/00030/FUL, Redevelopment of site to create a part 2 storey, part 3 storey block of flats comprising of 6 x 2 bedroom flats with 6 car parking spaces and cycle and refuse enclosures.",local-authority-eng:BEX,not owned by a public authority,2019-04-15,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001FIKBELI000,permissioned,full planning permission,POINT(0.087402 51.450844),BLR256,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"2 Cray Buildings, Foots Cray High Street",yes,,2019-10-31,,0.02,5,5,"19/00466/FUL, Three storey side and rear extension to provide 3 x 1 bed and 2 x 2 bed flats including an office, cycle and refuse storage at ground floor.",local-authority-eng:BEX,not owned by a public authority,2019-04-26,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IVI3A1BELI066,permissioned,full planning permission,POINT(0.119456 51.418235),BLR257,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"Heather Court, 6 Maidstone Road",yes,,2019-10-31,,0.72,56,56,"19/00392/PRIOR, Notification for Prior Approval for a proposed change of use of a building from Office Use (Class B1(a)) to provide 56 flats (Class A.3) comprising 27 studio apartments, 28 x 1 bedroom and 1 x 2 bed flats with associated refuse and cycle storage areas.",local-authority-eng:BEX,not owned by a public authority,2019-04-29,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0026DVBELI000,permissioned,other,POINT(0.121197 51.417026),BLR258,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"Former Belvedere Police Station, 2 Nuxley Road",yes,,2019-10-31,,0.17,26,26,"18/02578/FULM, Demolition of existing police station and erection of residential development of 26 units comprising 12 x 1 bed, 9 x 2 bed and 5 x 3 bed flats together with associated parking and landscaping with amended access to site.",local-authority-eng:BEX,not owned by a public authority,2019-06-13,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002879BELI000,permissioned,full planning permission,POINT(0.147518 51.483868),BLR259,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"Former Linpac Site land adjacent to railway, Collins Way",yes,,2019-10-31,,0.14,6,6,"18/03292/FUL, Erection of three storey block providing 6 x 2 bed-self contained apartments with associated parking provision, storage for cycles, refuse and recycling and amenity space.",local-authority-eng:BEX,not owned by a public authority,2019-07-03,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002AYLBELI000,permissioned,full planning permission,POINT(0.184397 51.473771),BLR260,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
25 Sidcup High Street,yes,,2019-10-31,,0.04,5,5,"19/01251/PRIOR, Notification for Prior Approval for the proposed change of use from Office Use (Class B1(a)) to provide 5 x 1 bed self contained flats. (Class C3).",local-authority-eng:BEX,not owned by a public authority,2019-07-18,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002DFBELI000,permissioned,other,POINT(0.104385 51.42581),BLR261,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"1 - 3 Gloucester Parade, Blackfen Road",yes,,2019-10-31,,0.03,5,5,"18/02831/FUL, Change of use from bank (Use Class A2) to Dwellings (Use Class C3) to provide 3 x 1 bed and 2 x 2 bed flats with new front entrances and rear entrances with privacy/amenity space.",local-authority-eng:BEX,not owned by a public authority,2019-07-22,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00276UBELI000,permissioned,full planning permission,POINT(0.101914 51.450917),BLR262,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"The Co-Operative Food 124, 124a And 124b, Station Road",yes,,2019-10-31,,0.32,59,59,"18/01214/FULM, Demolition of existing buildings and erection of a part 3, part 8, part 9 storey building, to provide retail (Class A1) at ground floor with 59 residential units above, comprising 1 x studio flat, 26 x 1 bed, 27 x 2 bed and 5 x 3 bed flats together with associated landscaping, parking and access improvements.",local-authority-eng:BEX,not owned by a public authority,2019-07-23,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00274KBELI000,permissioned,full planning permission,POINT(0.102742 51.434508),BLR263,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
166 Penhill Road,yes,,2019-10-31,,0.07,8,8,"19/00866/FUL, Demolition of the existing dwelling and erection of one 3 storey block comprising 8 x 1 bed. apartments with ancillary parking and bin storage facilities.",local-authority-eng:BEX,not owned by a public authority,2019-09-10,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DCABELI000,permissioned,full planning permission,POINT(0.11738 51.43991),BLR264,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
104 Sidcup High Street,yes,,2019-10-31,,0.05,8,8,"19/01725/FUL, Demolition of existing rear extension and erection of a 3/4 storey rear extension for mixed use to provide office space on the ground floor and 8 residential dwellings comprising 5 x 1 bed and 3 x 2 bed flats with associated amenity space, landscaping, vehicular access with car parking and cycle storage, refuse and recycling storage areas.",local-authority-eng:BEX,not owned by a public authority,2019-09-10,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002E8BELI000,permissioned,full planning permission,POINT(0.101269 51.426234),BLR265,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"26 And 26a, Brampton Road",yes,,2019-10-31,,0.11,10,10,"18/01926/FULM, Demolition of existing bungalows and the erection of a two storey building to provide 2 x 1 bed and 8 x 2 bed flats with the formation of a new access onto Brampton Road and the provision of bin and cycle stores and associated works.",local-authority-eng:BEX,not owned by a public authority,2019-09-17,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000GCSBELI000,permissioned,full planning permission,POINT(0.128298 51.462411),BLR266,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"Development At, Arthur Street",yes,,2019-10-31,,2.25,320,320,"18/03154/FULM, Demolition of all existing buildings (excluding Warwick Court) and provision of 320 residential units in 5 blocks varying between three and nine storeys high, together with associated parking, cycle parking, hard and soft landscaping, play space, access and utilities. The scheme is subject to minor amendments as follows: Amendment to application site boundary; Minor changes to the public realm; Confirmation of temporary access arrangements for Warwick Court; Incorporation of bulky waste storage room within Block B; Inclusion of missing door to Block D plant room; Block B podium entrance pushed south to create a recessed entrance; Omissions of misplaced door swings on upper levels; Double door entry provision to all cycle stores; Removal of illustrative double stacker cycle storage equipment from each cycle store.",local-authority-eng:BEX,not owned by a public authority,2019-09-19,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PE6A3JBE0S201,permissioned,full planning permission,POINT(0.182764 51.473046),BLR267,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
"Europa House Europa Trading Estate, Fraser Road",yes,,2019-10-31,,0.37,31,31,"18/03034/FUL, Alterations to existing building to provide 6 light industrial (Class B1) units at ground floor with provision of communal refuse and bike store and 31 live/work (Sui Generis) units to upper floors (comprising 20 x 1 bed and 11 x 2 bed units), including internal alterations, refuse storage area, alterations to fenestration including insertion of various new entrances, formation of terraces and insertion of rooflights to front and rear roof slopes.",local-authority-eng:BEX,not owned by a public authority,2019-09-23,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002AD4BELI000,permissioned,full planning permission,POINT(0.170381 51.481559),BLR268,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
45 Sidcup Hill,yes,,2019-10-31,,0.24,48,48,"18/00203/FULM, Redevelopment of site to provide 42 dwellings comprising 24 x 1 bed flats and 24 x 2 bed flats.with associated landscaping, access and car parking, bin and bike storage areas.",local-authority-eng:BEX,not owned by a public authority,2019-10-04,https://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0026WYBELI000,permissioned,full planning permission,POINT(0.10801 51.423937),BLR269,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,2019-10-31
