site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
“Land rear of 2-36 Bevan Rd Abbey Wood“,yes,,2019-12-17,,0.22,11,11,16/1621/F. Started,local-authority-eng:GRE,not owned by a public authority,2016-11-11,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.1097 51.484257),RBG-64,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-64
“Garages rear of 7-22 Prentiss Court Charlton“,yes,,2019-12-17,,0.34,10,10,“16/1622/F. Started.,local-authority-eng:GRE,not owned by a public authority,2016-11-30,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.037946 51.488539),RBG-65,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-65
"“Queens Arms PH, 23 Burrage Rd Woolwich“",yes,,2019-12-17,,0.03,5,5,“16/2405/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-01-06,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.073455 51.489841),RBG-66,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-66
“51 Herbert Rd Woolwich“,yes,,2019-12-17,,0.03,7,7,18/3498/F. Started.,local-authority-eng:GRE,not owned by a public authority,2018-12-21,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.068684 51.479278),RBG-67,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-67
"“Central Parade Building, Royal Military Academy, Academy Lane Woolwich“",yes,2018-12-17,2018-12-17,,0.07,10,10,“15/3725/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2017-01-13,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.058803 51.475738),RBG-68,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-68
“9 Eglinton Hill Woolwich“,yes,2018-12-17,2018-12-17,,0.02,3,3,“16/1529/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2017-01-23,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.069158 51.47926),RBG-69,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-69
“260-262 Green Lane Mottingham“,yes,2019-12-17,2019-12-17,,0.07,10,10,“16/0273/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2017-02-24,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.063042 51.434341),RBG-70,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-70
“37 Greenwich High Rd Greenwich“,yes,,2019-12-17,,0.38,125,125,16/1792/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-03-07,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(-0.020179 51.475497),RBG-71,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-71
“48-60 Footscray Rd Eltham“,yes,,2019-12-17,,0.09,38,38,15/2910/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-03-10,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.062365 51.447752),RBG-72,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-72
“258-260 Creek Rd Greenwich“,yes,2019-12-17,2019-12-17,,0.02,9,9,“16/3328/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2017-03-14,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(-0.013461 51.481301),RBG-73,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-73
"“The Crown PH, 11 Court Yard Eltham“",yes,2018-12-17,2018-12-17,,0.01,5,5,“16/1256/F. Completed 2018.,local-authority-eng:GRE,not owned by a public authority,2017-03-17,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.052178 51.450368),RBG-74,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-74
"“Buildings 10 & 11 & Royal Carriage Square, Woolwich Arsenal Woolwich“",yes,,2019-12-17,,1.00,146,146,16/2807/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-03-24,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.071895 51.492288),RBG-75,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-75
"“Morris Walk (South) Estate, Prospect Vale & Maryon Rd Woolwich“",yes,,2019-12-17,,4.30,52,52,“14/0126/O. Not started.,local-authority-eng:GRE,owned by a public authority,2017-04-02,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,outline planning permission,POINT(0.046889 51.49073),RBG-76,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-76
"“Lovells, Granite, Badcocks & Pipers Wharves (River Gardens), Pelton Rd & Banning St Greenwich",yes,,2019-12-17,,2.84,840,840,“16/2552/MA. Started. Original application 06/1749/F approved 20/2/2007 for 667 dwelings. Several amendments since have increased the approved number to 840.,local-authority-eng:GRE,not owned by a public authority,2017-04-05,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,Other,POINT(0.002724 51.488471),RBG-77,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-77
"“Ogilby Housing Society site, Wellington St Woolwich“",yes,,2019-12-17,,0.21,91,91,15/3295/F. Started,local-authority-eng:GRE,not owned by a public authority,2017-04-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.064438 51.488894),RBG-78,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-78
"“The Reach, Thames Reach, Battery Rd Thamesmead“",yes,,2019-12-17,,0.39,66,66,16/2163/F. Started.,local-authority-eng:GRE,not owned by a public authority,2017-05-09,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.090499 51.498396),RBG-79,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-79
“Garages adjacent to 63 & 73 Woodlands Park Rd Greenwich“,yes,,2019-12-17,,0.06,15,15,“16/1629/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-05-23,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.005374 51.482887),RBG-80,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-80
"“Albany House, 75 Southwood Rd Mottingham“",yes,,2019-12-17,,0.03,5,5,“17/0774/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-05-25,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.068141 51.435753),RBG-81,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-81
“29 Herbert Rd Woolwich“,yes,,2019-12-17,,0.01,9,9,“16/4125/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-07-07,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.069762 51.480185),RBG-82,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-82
“79 Eastcombe Ave Charlton“,yes,,2019-12-17,,0.03,5,5,“17/1441/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-07-24,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.022559 51.481638),RBG-83,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-83
"“Royal Sovereign House, 40 Beresford St Woolwich“",yes,,2019-12-17,,0.02,28,28,“15/0016/F. Started.,local-authority-eng:GRE,not owned by a public authority,2017-07-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.066505 51.492877),RBG-84,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-84
"“Glenmore Arms PH, 41 Edison Grove Plumstead“",yes,2019-12-17,2019-12-17,,0.05,4,4,“17/1805/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2017-08-04,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.095819 51.473364),RBG-85,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-85
"“Antigallican PH, 428 Woolwich Rd Charlton“",yes,,2019-12-17,,0.02,8,8,“15/2272/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-08-29,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.031586 51.487723),RBG-86,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-86
“2a Kirkham St Plumstead“,yes,,2019-12-17,,0.05,6,6,“18/2773/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-11-21,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.0878 51.479074),RBG-87,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-87
“3-5 Tunnel Ave Greenwich“,yes,,2019-12-17,,0.11,23,23,“16/3858/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-09-22,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.015774 51.486836),RBG-88,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-88
"“Island site, Thomas, Wellington, Polytechnic & Calderwood Sts Woolwich“",yes,,2019-12-17,,0.68,310,310,“16/2480/F. Resolution to approve.,local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,pending decision,,POINT(0.065585 51.490385),RBG-89,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-89
"“Spray St SPD area, Spray St Woolwich“",,,2019-12-17,,1.86,455,455,“Minimum net dwellings based on Illustrative Masterplan capacity and 2017 London SHLAA capacity.',local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,Not Permissioned,,POINT(0.070956 51.490641),RBG-90,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-90
“Land At Harrow Manorway & Felixstowe Rd Abbey Wood“,yes,,2019-12-17,,2.15,245,245,16/2878/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-09-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.120161 51.493664),RBG-91,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-91
"“Norman House, 110-114 Norman Rd Greenwich“",yes,,2019-12-17,,0.16,63,63,16/2783/F. Started.,local-authority-eng:GRE,not owned by a public authority,2019-03-11,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(-0.017574 51.477135),RBG-92,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-92
"“Woolwich Catholic Club, 81-88 Beresford St Woolwich“",yes,,2019-12-17,,0.80,59,59,16/1975/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-12-22,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.068216 51.492173),RBG-93,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-93
“16 Sandpit Pl Charlton“,yes,,2019-12-17,,0.31,32,32,17/0453/F. Started,local-authority-eng:GRE,not owned by a public authority,2018-03-23,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.04909 51.486169),RBG-94,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-94
"“Fred Styles House and adjacent garages, 20 Fletching Rd Charlton“",yes,,2019-12-17,,0.40,37,37,17/1460/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-06-07,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,POINT(0.035667 51.48232),RBG-95,,2017-12-22,brownfield-land/local-authority-eng/GRE/RBG-95
Christchurch Way,yes,,2019-12-17,,1.80,272,272,14/0293/F. Started,local-authority-eng:GRE,not owned by a public authority,2014-11-16,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-96,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-96
"The Lord Hood, 300 Creek Road,",yes,,2019-12-17,,0.03,8,8,15/2009/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-11-02,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-97,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-97
Land adjacent to and South West of the O2 (Plot N0201),yes,,2019-12-17,,0.22,262,262,15/3552/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-08-17,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-98,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-98
67 Plumstead High Street,yes,,2019-12-17,,0.02,8,8,15/3970/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-04-10,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-99,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-99
415 Footscray Road,yes,,2019-12-17,,0.06,-3,-3,17/0599/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-12-21,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-100,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-100
"The Sorting Office, 31-37 Greenwich Park Street",yes,,2019-12-17,,0.04,9,9,17/1377/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-11-07,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-101,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-101
70 Eastcombe Avenue,yes,,2019-12-17,,0.03,5,5,17/1441/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-07-24,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-102,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-102
40 Victoria Way,yes,,2019-12-17,,1.36,330,330,17/1795/F. Started.,local-authority-eng:GRE,not owned by a public authority,2018-03-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-103,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-103
"Glenmore Arms, 41 Edison Grove",yes,2019-12-17,2019-12-17,,0.05,4,4,17/1805/F. Completed in 2019.,local-authority-eng:GRE,not owned by a public authority,2017-08-04,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-104,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-104
"Majestic Wine Warehouse, 123 Greenwich South Street",yes,,2019-12-17,,0.04,9,9,17/1914/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-01-19,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-105,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-105
"Ascension Vicarage, Thornhill Avenue",yes,,2019-12-17,,0.06,4,4,17/1916/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-03-12,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,outline planning permission,,RBG-106,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-106
1 Hyde Vale,yes,,2019-12-17,,0.04,7,7,17/2178/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-04-20,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-107,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-107
9 Eglington Hill,yes,,2019-12-17,,0.02,4,4,17/2190/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2017-11-10,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-108,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-108
19-21 Frances Street,yes,,2019-12-17,,0.01,5,5,17/2868/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-02-09,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-109,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-109
1-3 Woodrow,yes,,2019-12-17,,0.06,7,7,17/3226/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-04-24,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-110,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-110
"J Muir & Co (Bookbinders) Ltd, 64-68 Blackheath Road",yes,,2019-12-17,,0.08,24,24,17/3338/F. Started.,local-authority-eng:GRE,not owned by a public authority,2018-05-04,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-111,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-111
3 Weigall Road,yes,,2019-12-17,,0.01,4,4,17/3754/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-02-23,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-112,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-112
"J N Handley & Son, 19-20 Vincent Road",yes,,2019-12-17,,0.01,8,8,18/2163/F. Started.,local-authority-eng:GRE,not owned by a public authority,2018-09-17,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-113,,2018-12-17,brownfield-land/local-authority-eng/GRE/RBG-113
Land adjacent to 15 Bramshot Avenue,yes,,2019-12-17,,0.01,9,9,18/0176/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-02-20,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-114,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-114
26a Bostall Hill,yes,,2019-12-17,,0.03,5,5,18/1129/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-04-17,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-115,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-115
"The Pickwick, 246 Woolwich Road",yes,,2019-12-17,,0.07,6,6,18/2959/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-05-31,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-116,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-116
142-144 Eltham High Street,yes,,2019-12-17,,0.02,5,5,18/3183/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-03-20,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-117,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-117
"Former Thames Public House, 95 Thames Street",yes,,2019-12-17,,0.01,6,6,18/3258/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2018-11-22,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-118,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-118
24 Court Yard,yes,,2019-12-17,,0.04,4,4,18/3287/F. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-02-27,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-119,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-119
"Riverside House, Woolwich High Street",yes,,2019-12-17,,0.41,199,199,18/4120/PN. Not started.,local-authority-eng:GRE,not owned by a public authority,2019-01-17,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,permissioned,full planning permission,,RBG-120,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-120
1A and 1C Eynsham Drive,yes,,2019-12-17,,0.64,272,272,"17/4080/F. Resolution to approve, Mayoral call-in decision. ",local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,pending decision,,,RBG-121,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-121
"Saxon Wharf, Norman Road",yes,,2019-12-17,,0.26,146,146,18/1594/F. Resolution to approve,local-authority-eng:GRE,not owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,pending decision,,,RBG-122,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-122
Kidbrooke Station Square,yes,,2019-12-17,,1.87,619,619,"18/4187/F. Resolution to approve, Mayoral call-in decision.",local-authority-eng:GRE,owned by a public authority,,https://www.royalgreenwich.gov.uk/info/200193/planning_applications_and_permissions/21/view_planning_applications_decisions_and_appeals,pending decision,,,RBG-123,,2019-12-17,brownfield-land/local-authority-eng/GRE/RBG-123
