site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Redundant Power Station, Frogmore Lane, Fen End",yes,,2018-12-03,,0.96,1,1,,local-authority-eng:SOL,not owned by a public authority,2015-11-03,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NURR0UOE03G00,permissioned,full planning permission,POINT(-1.667713 52.371465),PR9,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-9.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR9
"Lincoln Road Wharf, Lincoln Road",no,09/12/2019,2018-12-03,,0.13,9,9,,local-authority-eng:SOL,not owned by a public authority,2015-12-23,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I0Y6F5JBLI003,permissioned,full planning permission,POINT(-1.809444 52.445012),PR10,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-10.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR10
"Youth Workshop Adj. 84 Lode Lane, Solihull",no,09/12/2019,2018-12-03,,0.12,9,9,,local-authority-eng:SOL,owned by a public authority,2016-05-23,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001S0TOELI000,permissioned,full planning permission,POINT(-1.776866 52.42265),PR11,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-11.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR11
"157 Main Road, Meriden",no,09/12/2019,2018-12-03,,0.23,5,5,,local-authority-eng:SOL,not owned by a public authority,2016-07-01,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DT9OELI000,permissioned,full planning permission,POINT(-1.636961 52.435375),PR12,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-12.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR12
"Workshop, 2180 Stratford Road",no,09/12/2019,2018-12-03,,0.13,2,2,,local-authority-eng:SOL,not owned by a public authority,2016-08-11,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KR92IXOE00300,permissioned,full planning permission,POINT(-1.779446 52.356434),PR13,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-13.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR13
"Zenith House (formely Tagent court), Highlands Road, Shirley",no,09/12/2019,2018-12-03,,0.55,26,26,,local-authority-eng:SOL,not owned by a public authority,2016-11-01,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000D2XOELI000,permissioned,full planning permission,POINT(-1.807955 52.398414),PR14,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-14.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR14
95 Tamar Drive,no,09/12/2019,2018-12-03,,0.1,11,11,,local-authority-eng:SOL,not owned by a public authority,2016-11-15,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006SIOELI000,permissioned,full planning permission,POINT(-1.751153 52.502628),PR15,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-15.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR15
"Cleobury Barn, Cleobury Lane",yes,,2018-12-03,,0.1,1,1,,local-authority-eng:SOL,not owned by a public authority,2017-04-05,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OLTKS3OE03G00,permissioned,full planning permission,POINT(-1.838665 52.375921),PR16,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-16.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR16
"Garage Oakfield Farm, Bradnocks Marsh Lane",yes,,2018-12-03,,0.08,1,1,,local-authority-eng:SOL,not owned by a public authority,2017-02-27,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OFPGA8OE03G00,permissioned,full planning permission,POINT(-1.675695 52.408733),PR17,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-17.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR17
"Stable Cottage, Warwick Road",no,09/12/2019,2018-12-03,,0.03,1,1,,local-authority-eng:SOL,not owned by a public authority,2017-06-13,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000Q8BOELI000,permissioned,full planning permission,POINT(-1.699148 52.355969),PR18,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-18.pdf,2018-03-23,brownfield-land/local-authority-eng/SOL/PR18
