site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Foxley Works, Redhills Road, Milton, Stoke-on-Trent, ST2 7PE",yes,,2017-12-31,,0.22,5,5,,local-authority-eng:STE,not owned by a public authority,2015-09-18,,permissioned,outline planning permission,POINT(-2.151689 53.045009),58037,,2017-12-31,brownfield-land/local-authority-eng/STE/58037
"Land between Newport Lane and Lucas Street, Burslem, Stoke-on-Trent, ST6 3PP",yes,,2017-12-31,,0.18,14,14,,local-authority-eng:STE,not owned by a public authority,2015-06-25,,permissioned,outline planning permission,POINT(-2.206185 53.042792),58175,,2017-12-31,brownfield-land/local-authority-eng/STE/58175
"Former Stanfield Nursery School, Dollys Lane, Burslem, Stoke-on-Trent, ST6 7AW",yes,,2017-12-31,,0.5,40,40,,local-authority-eng:STE,not owned by a public authority,2016-03-04,,permissioned,full planning permission,POINT(-2.191939 53.054642),58354,,2017-12-31,brownfield-land/local-authority-eng/STE/58354
"Former Nursing Home, 1 Ricardo Street, Longton, Stoke-on-Trent, ST3 4EU",yes,,2017-12-31,,0.12,10,10,,local-authority-eng:STE,not owned by a public authority,2015-08-19,,permissioned,full planning permission,POINT(-2.137677 52.977782),58468,,2017-12-31,brownfield-land/local-authority-eng/STE/58468
"Ubberley Working Mens Club, Ubberley Road, Bucknall, Stoke-on-Trent, ST2 0EF",yes,,2017-12-31,,0.23,13,13,,local-authority-eng:STE,not owned by a public authority,2015-11-05,,permissioned,full planning permission,POINT(-2.131738 53.016923),58571,,2017-12-31,brownfield-land/local-authority-eng/STE/58571
"24 - 26 Glover Street, Hanley, Stoke-on-Trent, ST1 2LU",yes,,2017-12-31,,0.05,6,6,,local-authority-eng:STE,not owned by a public authority,2015-09-11,,permissioned,full planning permission,POINT(-2.167937 53.033205),58658,,2017-12-31,brownfield-land/local-authority-eng/STE/58658
"Land adjacent 52 Glebedale Road, Fenton, Stoke on Trent, ST4 3AQ",yes,,2017-12-31,,0.43,22,22,,local-authority-eng:STE,not owned by a public authority,2015-11-13,,permissioned,full planning permission,POINT(-2.161768 52.998259),58748,,2017-12-31,brownfield-land/local-authority-eng/STE/58748
"Former St Chads Church, Scotia Road, Tunstall, Stoke-on-Trent, ST6 6EQ",yes,,2017-12-31,,0.2,18,18,,local-authority-eng:STE,not owned by a public authority,2015-12-09,,permissioned,full planning permission,POINT(-2.203387 53.055976),58844,,2017-12-31,brownfield-land/local-authority-eng/STE/58844
"Former Bucknall Hospital site, Eaves Lane, Stoke-on-Trent, ST2 8LD",yes,,2019-10-09,,8.9,66,66,Site is under construction,local-authority-eng:STE,not owned by a public authority,2016-02-29,,permissioned,full planning permission,POINT(-2.135587 53.028667),58877,,2017-12-31,brownfield-land/local-authority-eng/STE/58877
"Chris Shenton Engineering Ltd, Rear of 30 Wilson Road, Hanford, Stoke-on-Trent ST4 4QQ",yes,,2017-12-31,,0.25,6,6,,local-authority-eng:STE,owned by a public authority,2015-12-16,,permissioned,outline planning permission,POINT(-2.196858 52.976247),58896,,2017-12-31,brownfield-land/local-authority-eng/STE/58896
