site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"7-9 Wiltshire Road, RG40 1TP",yes,,2018-12-10,,0.3828854,33,33,"Demolition of existing buildings and erection of a block of 33 sheltered apartments for the elderly; construction of basement parking and surface parking spaces; associated integral refuse bin store, electric pavement car store and cycle store; modification of existing access.",local-authority-eng:WOK,not owned by a public authority,2015-12-24,,permissioned,full planning permission,POINT(-0.829213 51.414079),BR200,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR200
"Carnival Pool, Wellington Rd, Wokingham",yes,,2018-12-10,,2.1620235,55,55,Full planning application for the redevelopment of the Carnival Pool site to create leisure led development as part of the regeneration of Wokingham town centre. The proposals include the demolition of all existing buildings on site and the construction of: a leisure centre (use class D2); library (use class D1); restaurant (use class A3); commercial unit for non-residential institution or assembly and leisure use (use classes D1 or D2); 55 dwellings (use class C3); pedestrian and vehicular access including a pedestrian boulevard and realignment of Wellington Road; car parking; hard and soft landscaping; realignment of an existing footpath; drainage and,local-authority-eng:WOK,not owned by a public authority,2018-02-02,,permissioned,full planning permission,POINT(-0.838417 51.407786),BR201,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR201
Hewden Plant Hire Old Forest Road Wokingham RG41 1HY,yes,,2018-12-10,,0.7942108,43,43,"Full application for proposed erection of 43 dwellings (7 x 1 bedroom apartments, 11 x 2 bedroom apartments, 17 x 3 bedroom houses and 8 x 4 bedroom houses) together with associated access improvements, parking and refuse storage following the demolition of existing buildings.",local-authority-eng:WOK,not owned by a public authority,2017-05-18,,permissioned,full planning permission,POINT(-0.86179 51.423041),BR202,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR202
134-146 London Road Twyford RG10 9HJ,yes,,2018-12-10,,0.6319767,31,31,"Full application for the erection of 31 two bedroom apartments with associated communal areas, landscaping and parking (C3 residential use).",local-authority-eng:WOK,not owned by a public authority,2017-08-15,,permissioned,full planning permission,POINT(-0.85698 51.4844),BR203,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR203
Valley Nurseries Whistley Green Hurst RG10 0DX,yes,,2018-12-10,,1.0782996,16,16,Full planning application for the proposed erection of 16 no. dwellings with garages and parking spaces with new access to Whistley Green following demolition of derelict greenhouses.,local-authority-eng:WOK,not owned by a public authority,2017-08-15,,permissioned,full planning permission,POINT(-0.858333 51.459622),BR204,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR204
58 Hurst Road Twyford Reading RG10 0AN,yes,,2018-12-10,,0.6940669,12,12,"Proposed erection of 12no dwellings ( including 4no affordable dwellings ) with access, parking, open space and landscaping.",local-authority-eng:WOK,not owned by a public authority,2015-04-02,,permissioned,full planning permission,POINT(-0.863143 51.4717),BR205,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR205
Land adj to Norton Road Wokingham Berkshire RG40 2BD,yes,,2018-12-10,,0.1395096,9,9,Full application for the proposed erection of 6no two bedroom flats and 3no two bedroom terraced houses including demolition of existing light industrial unit.,local-authority-eng:WOK,not owned by a public authority,2016-10-07,,permissioned,full planning permission,POINT(-0.835885 51.407275),BR206,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR206
"UoR Bulmershe Campus, Woodlands Ave, (phase 2) RG5 4BJ",yes,,2018-12-10,,8.8437125,257,257,"Proposed erection of 68 dwellings with associated roads, parking, amenity space, landscaping and creation of new access onto Loddon Bridge Road.",local-authority-eng:WOK,not owned by a public authority,2014-10-17,,permissioned,full planning permission,POINT(-0.922475 51.449763),BR207,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR207
"Marlborough House, Basingstoke Rd, Spencers Wood. RG7 1AE",yes,,2018-12-10,,0.1598035,15,15,"Full application for the proposed conversion, alteration and extension of existing office building to provide 15 flats ( 12no 1bed, & 3no 2beds)",local-authority-eng:WOK,not owned by a public authority,2016-03-15,,permissioned,full planning permission,POINT(-0.973175 51.395133),BR208,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR208
"81-109 Crockhamwell Road, Woodley, RG5 3JP",yes,,2018-12-10,,0.1032181,8,8,Prior approval submission for the conversion of part of first floor of existing offices (Use Class B1(a)) to 8no residential units (Use Class C3).,local-authority-eng:WOK,not owned by a public authority,2018-03-28,,permissioned,full planning permission,POINT(-0.905997 51.452802),BR209,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,2018-04-01,brownfield-land/local-authority-eng/WOK/BR209
