name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
6306,"Anderson House, GOODALL STREET, MACCLESFIELD, CHESHIRE, SK11 7BD",yes,,2019-11-15,,0.12,7,7,"Planning permission ref: 17/6028M - PROPOSALS FOR A MIXED-USE DEVELOPMENT COMPRISING OFFICES, ASSISTED CARE LIVING AND RESIDENTIAL",local-authority-eng:CHE,not owned by a public authority,2018-05-15,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/6028M&query=b0a7e9e0-b08a-4085-91c6-08734ced373e,permissioned,full planning permission,POINT(-2.116999 53.25642),6306,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6306
6360,"Chapel Brook House, 9, MOODY STREET, CONGLETON, CW12 4AN",yes,,2019-11-15,,0.19,14,14,Planning permission ref: 18/0986C -C2 Residential institutions to C3 Dwellinghouses,local-authority-eng:CHE,not owned by a public authority,2018-07-13,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/0986C&query=194d1e19-8d0f-4d8e-9318-759f6230406b,permissioned,full planning permission,POINT(-2.213181 53.162234),6360,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6360
6362,"Riverside, MOUNTBATTEN WAY, CONGLETON, CHESHIRE, CW12 1DY",yes,,2019-11-15,,0.41,53,53,Prior approval ref: 18/2803C - Prior notification for a proposed change of use of a building from office use (class B1a) to a dwellinghouse (class C3) - residential use comprising 53 flats .,local-authority-eng:CHE,not owned by a public authority,2018-08-08,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2803C&query=673d8692-dcf1-4ce4-87b6-37a6a7d7aa95,permissioned,other,POINT(-2.211217 53.165252),6362,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6362
6384,"176, NANTWICH ROAD, CREWE, CW2 6BG",yes,,2019-11-15,,0.03,5,5,Prior approval ref: 18/3883N -Change of Use from Office to Residential dwellings.,local-authority-eng:CHE,not owned by a public authority,2018-09-11,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/3883N&query=caf00d29-79ed-46cc-90d4-a290dc09519b,permissioned,other,POINT(-2.444225 53.087583),6384,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6384
6395,"Birchwood House, Birch Lane, Hough, CW2 5RH",yes,,2019-11-15,,0.49,5,5,Planning permission ref: 18/2288N -Demolition of kennels and associated buildings and the erection of 5 no. detached houses.,local-authority-eng:CHE,not owned by a public authority,2019-09-19,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2288N&query=0024d2c3-46dc-4886-9c20-09e44cac687c,permissioned,outline planning permission,POINT(-2.423845 53.051552),6395,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6395
6433,"Memorial House, Northwich Road, Knutsford",yes,,2019-11-15,,0.76,46,46,"Planning permission granted for residential development subject to the completion of a S106 legal agreement. Planning application ref: 18/0089M - Erection of Retirement Living Housing (Category ll type accommodation) with associated communal facilities, landscaping and car parking together with a Memorial Garden following demolition of the existing buildings. ",local-authority-eng:CHE,not owned by a public authority,,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/0089M&query=883df27b-5389-461c-848f-32066a91aede,pending decision,,POINT(-2.386764 53.303745),6433,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6433
6434,"Former Albion Chemical Works, BOOTH LANE, MOSTON, CHESHIRE",yes,,2019-11-15,,5.23,100,100,"Planning permission granted subject to the completion of a S106 legal agreement. Planning application ref: 17/5070C: OUTLINE PLANNING PERMISSION (REVISIONS TO 09/2083C) IN RESPECT OF ZONES 2, 5 AND 6, TO PROVIDE UP TO 100 RESIDENTIAL UNITS (C3) PLUS CARE HOME (C2) OR 120 RESIDENTIAL UNITS, UP TO 2,600SQM OF COMMERCIAL USES INCLUDING RETAIL (A1), RESTAURANT/PUB (A3/A4) PLUS OFFICES (B1), WITH PUBLIC OPEN SPACE AND ASSOCIATED INFRASTRUCTURE.",local-authority-eng:CHE,not owned by a public authority,,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/5070C&query=b109a3d0-4f22-46fa-86a8-671f6956266c,pending decision,,POINT(-2.404545 53.163924),6434,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6434
6453,"LONGVIEW HOTEL, 51-55, MANCHESTER ROAD, KNUTSFORD, CHESHIRE, WA16 0LX",yes,,2019-11-15,,0.11,10,10,Planning permission ref: 17/6467M -Existing hotel to be converted into 8no. apartments (within conservation area) 2no. new build town houses to be built on associated parking area (outside of conservation area).,local-authority-eng:CHE,not owned by a public authority,2018-11-16,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/6467M&query=ba2e4999-8296-467a-b59c-a1c4f361760d,permissioned,full planning permission,POINT(-2.378398 53.306989),6453,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6453
6485,"Meadowside, Mountbatten Way, Congleton, CW12 1DN",yes,,2019-11-15,,0.18,10,10,Prior approval ref: 18/2804C -Prior notification for a Change of Use from Offices (Class B1(a)) to Residential (Class C3) as 10 flats.,local-authority-eng:CHE,not owned by a public authority,2018-08-15,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2804C&query=63486d3e-307d-4c30-96f4-0a46cb78999a,permissioned,other,POINT(-2.210948 53.164769),6485,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6485
6493,"The Fools Nook, LONDON ROAD, SUTTON, SK11 0JF",yes,,2019-11-15,,0.15,5,5,"Planning permission ref: 17/2867M - Demolition of The Fools Nook Inn and redevelopment with 5 new dwellings, new access & associated car parking .",local-authority-eng:CHE,not owned by a public authority,2018-12-13,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/2867M&query=d3e5d574-8e09-4180-b7e3-99bf3425cea8,permissioned,full planning permission,POINT(-2.125359 53.222093),6493,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2019-11-15,/brownfield-land/local-authority-eng/CHE/6493
