site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Connaught Barracks, Dover Road, Guston, CT16 1HL, Former Connaught Barracks, Dover",yes,,2017-12-07,,2.38,64,64,Not Started - forms part of a wider allocated site (CP10) in the Core Strategy (2010),local-authority-eng:DOV,not owned by a public authority,2016-07-01,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_226317,permissioned,outline planning permission,POINT(1.317323 51.13438),BR225-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR225-17.pdf,2017-12-07,brownfield-land/local-authority-eng/DOV/BR225-17
"Buckland Paper Mill, Crabble Hill, Dover, Buckland Paper Mill",yes,,2016-06-20,,4,265,265,Approx third of the site has the benefit of full planning permission (BR62-16). The remainder of the site is an allocated site.,local-authority-eng:DOV,owned by a public authority,,,Not Permissioned,,POINT(1.293016 51.138567),BR220-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR220-16.pdf,2016-06-20,brownfield-land/local-authority-eng/DOV/BR220-16
"Engine Sheds at Hammill Brickworks, Hammill Road, Woodnesborough, CT13 0EJ, Engine sheds at Hammill Brickworks",yes,,2017-12-07,,0.41,10,10,Not Started,local-authority-eng:DOV,not owned by a public authority,2016-06-21,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_227265,permissioned,full planning permission,POINT(1.284483 51.254277),BR223-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR223-17.pdf,2017-12-07,brownfield-land/local-authority-eng/DOV/BR223-17
"Land at Salvatori, North and South of Grove Road, Preston, CT3 1EF, Land at Salvatori",yes,,2017-12-18,,5.07,70,70,Under Construction,local-authority-eng:DOV,not owned by a public authority,2015-05-29,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_226312,permissioned,reserved matters approval,POINT(1.227322 51.307499),BR227-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR227-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR227-17
"Southern Water Pumping Station, St Richards Road, Deal, Southern Water Pumping Station",yes,,2017-12-18,,0.33,14,14,Not Started,local-authority-eng:DOV,not owned by a public authority,2017-01-17,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_218321,permissioned,full planning permission,POINT(1.383371 51.208137),BR229-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR229-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR229-17
"Former Car Sales site, St Martins Yard, East Side, Lorne Road, Dover, St Martins Yard",yes,,2017-12-18,,0.14,12,12,Under Construction,local-authority-eng:DOV,not owned by a public authority,2012-02-08,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_216298,permissioned,full planning permission,POINT(1.300218 51.135296),BR230-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR230-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR230-17
"Ambulance Depot, Winchelsea Road, Dover, CT17 9TT, Ambulance Depot",yes,,2017-12-18,,0.2,9,9,Not Started,local-authority-eng:DOV,not owned by a public authority,2016-06-28,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_219062,permissioned,outline planning permission,POINT(1.300129 51.12463),BR233-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR233-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR233-17
"1 Malvern Road, Dover, 1 Malvern Road",yes,,2017-12-18,,0.12,7,7,Not Started,local-authority-eng:DOV,not owned by a public authority,2016-09-23,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_227838,permissioned,full planning permission,POINT(1.303641 51.124369),BR238-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR238-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR238-17
"Hope Inn, High Street, St Margaret's at Cliffe, CT15 6AT, Hope Inn",yes,,2017-12-18,,0.13,6,6,Under Construction,local-authority-eng:DOV,not owned by a public authority,2015-11-02,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_226012,permissioned,full planning permission,POINT(1.373188 51.153461),BR239-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR239-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR239-17
"Site rear of 162 Folkestone Road, Vale View Road, Dover, CT17 9NP, Rear of 162 Folkestone Road",yes,,2017-12-18,,0.1,6,6,Not Started,local-authority-eng:DOV,not owned by a public authority,2016-12-02,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_228028,permissioned,full planning permission,POINT(1.295384 51.124045),BR240-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR240-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR240-17
"1 & 2 Hope Bay & Hope Bay Studios, The Leas, Kingsdown, 1 & 2 Hope Bay & Hope Bay Studios",yes,,2017-12-19,,0.56,2,2,Not Started,local-authority-eng:DOV,not owned by a public authority,2014-06-11,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223499,permissioned,full planning permission,POINT(1.401644 51.169097),BR246-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR246-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR246-17
"Former Nursery & Builders Yard, The Forstal, Preston, CT3 1DR, Former Nursery & Builders Yard",yes,,2017-12-19,,0.54,2,2,Under Construction,local-authority-eng:DOV,not owned by a public authority,2016-02-10,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_227357,permissioned,full planning permission,POINT(1.22323 51.300299),BR248-17,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR248-17.pdf,2017-12-18,brownfield-land/local-authority-eng/DOV/BR248-17
