site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Star & Garter, Park Street, Colnbrook, Slough, SL3 0JF",,,2019-12-06,,0.12,0,0,P/14825/008. Demolition of existing building (The Smithy) and construction detached building comprising a cafĂ© at ground floor with external seating (A3 Use Class); and 6no. residential flats (C3 Use Class) above within the first floor and roof void (4,local-authority-eng:SLG,,2018-06-26,,permissioned,full planning permission,POINT(-0.521095 51.482644),br100,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br100
"Unit 1, 94, Farnham Road, Slough, Berkshire, SL1 3FQ",,,2019-12-06,,0.11,0,0,"F/00170/020. Prior Approval Notification of Change of use at first, second and third floor of existing building from B1(a) (Office) to C3 (Residential) of 21 units.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKN-e-e.pdf",local-authority-eng:SLG,not owned by a public authority,2019-03-11,,permissioned,full planning permission,POINT(-0.612687 51.516238),br103,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br103
"Herschel House, 58, Herschel Street, Slough, SL1 1PG",,,2019-12-06,,0.08,0,0,F/11071/005. Change of use to residential,local-authority-eng:SLG,not owned by a public authority,2017-04-13,,permissioned,full planning permission,POINT(-0.595128 51.507974),br105,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br105
"186-188, High Street, Slough, SL1 1JS",,,2019-12-06,,0.08,0,0,"P/01914/027. Construction of two storey roof extension at third and fourth floor level, a four storey infill extension to front side, and 5 storey extension the rear and side to provide 14 x residential flats (13 x 2 bed; 1 x 1 bed) with an internal cou",local-authority-eng:SLG,not owned by a public authority,2018-10-01,,permissioned,full planning permission,POINT(-0.590972 51.508047),br82,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br82
"39-41, Elmshott Lane, Slough, SL1 5QU",,,2019-12-06,,0.12,0,0,"PreApp/1189. Redevelop the site, remaining commercial use at ground floor with residentail units above",local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.645031 51.517237),br111,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br111
"Unit 1, 94, Farnham Road, Slough, Berkshire, SL1 3FQ",,,2019-12-06,,0.11,0,0,F/00170/022; PreApp/1201. Prior Approval Notification of Change of use at ground floor of existing building from B1(c) (Light Industry) to C3 (Residential) of 7 units.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKN-e-e.pdf,local-authority-eng:SLG,,,,pending decision,,POINT(-0.612687 51.516238),br89,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br89
"25-31 Hillside, Slough, SL1 2RW",,,2019-12-06,,0.09,0,0,PreApp/00945. Redevelopment for apartments.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.602437 51.508714),br38,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br38
"Beacon House, 50, Stoke Road, Slough, Berkshire",,,2019-12-06,,0.44,0,0,PreApp/1109. Redevelopment. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.591859 51.514489),br90,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br90
"347-349, Farnham Road, Slough, Berkshire, SL2 1HU",,,2019-12-06,,0.15,0,0,PreApp/1082. Demolition and erection of dwellings.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.618108 51.532266),br95,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br95
"113, High Street, Slough, SL1 1DH",,,2019-12-06,,0.04,0,0,"P/08089/009. Demolition of existing building and erection of a four storey building providing 1no commercial unit (A1) at ground floor and 6no. residential units (6 x 2 bed) above, with associated cycle and refuse storage.",local-authority-eng:SLG,,2018-08-09,,permissioned,full planning permission,POINT(-0.594782 51.50957),br101,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br101
"7-9, Church Street, Slough, Berkshire, SL1 1PQ",,,2019-12-06,,0.08,0,0,P/05393/012. Extension and additional storeys for 11 flats.,local-authority-eng:SLG,not owned by a public authority,2018-09-28,,permissioned,full planning permission,POINT(-0.592976 51.508167),br104,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br104
"Tithe Barn, Tithe Court, Slough, SL3 8AS",,,2019-12-06,,0.12,0,0,PreApp/1149. Retrospective change of use from office to 9no. residential apartments,local-authority-eng:SLG,,,,not permissioned,,POINT(-0.542665 51.49931),br109,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br109
237-261 Wexham Road & 3-9 Grasmere Parade,,,2019-12-06,,0.13,0,0,PreApp/1069. Additional third floor of accommodation (flats); construct new 2 storey warehouse.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.578807 51.517713),br93,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br93
8-10 Wexham Road,,,2019-12-06,,0.09,0,0,PreApp/1056. To demolish existing semi-detached house and replace with 4 storey residential development,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.584251 51.507639),br94,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br94
"12-20, Windsor Road, Slough, SL1 2EJ",,,2019-12-06,,0.08,0,0,"P/16995/000. Demolition of existing buildings. Construction of a part 3 storey, part 4 storey, part 5 storey building 3 no. retail units and flats above.",local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.595996 51.508861),br40,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br40
"Fronting Tuns Lane & Beckwell Road, Slough",,,2019-12-06,,1.33,0,0,PreApp/1133. Potential comprehensive residential redevelopment.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKQ-e-e.pdf,local-authority-eng:SLG,mixed ownership,,,not permissioned,,POINT(-0.611608 51.511206),br41,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br41
"Langley Police Station and adjoining garage site, High St, SL3 8NF",,,2019-12-06,,0.24,0,0,PreApp/1209. Houses and flats in former police station.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.546918 51.495996),br43,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br43
"10, Albert Street, Slough, SL1 2BU",,,2019-12-06,,0.14,0,0,PreApp/00881. Redevelopment for flats.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.596532 51.505522),br45,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br45
"Freestone Yard, Park Steet, Colnbrook, SL3 0HT",,,2019-12-06,,0.16,0,0,P/10734/006. Conversion of two commercial buildings and the erection of a new building.,local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.520213 51.483143),br42,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br42
"426-430, Bath Road, Slough, SL1 6BB",,,2019-12-06,,0.23,0,0,P/00442/014. Redevelopment to provide up to 60 dwellings (Outline application).,local-authority-eng:SLG,not owned by a public authority,2019-02-15,,permissioned,outline planning permission,POINT(-0.645794 51.520362),br54,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br54
"226, High Street, Slough, SL1 1JS",,,2019-12-06,,0.04,0,0,"P/02465/014. Construction of four storey detached building to accommodate retail (Class A1) to the front end at ground floor level, and residential flats/ studio apartments above, (1 No. 2 bed flat; 6 No. One bed flats; 7 No Studio apartments). Bin stor",local-authority-eng:SLG,not owned by a public authority,2017-12-11,,permissioned,full planning permission,POINT(-0.589261 51.507598),br67,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br67
"26-40, Stoke Road, Slough, Berkshire, SL2 5AJ",,,2019-12-06,,0.42,0,0,P/00731/038. Redevelopment to provide 119 apartments.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,not owned by a public authority,2019-06-14,,permissioned,full planning permission,POINT(-0.592536 51.513866),br6,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br6
Mill Street South,,,2019-12-06,,3.38,0,0,oth141. Residential/mixed use. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.591331 51.513292),br77,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br77
"396, Bath Road, Slough, SL1 6JA",,,2019-12-06,,0.17,0,0,PreApp/1180. Demolition of existing building and construction of apartments.,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.643717 51.52036),br110,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br110
"Land Adj To Broom House, Langley, SL3 7QZ",,,2019-12-06,,0.27,0,0,PreApp/1044. Demolition and redevelopment.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.549141 51.498779),br92,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br92
"Former Thames Valley University and car park, Wellington Street with William Street, Slough (NW quadrant of Heart of Slough Site)",,,2019-12-06,,3.47,0,0,"SSA13. Comprehensive redevelopment for residences, offices, neighbourhood retail, restaurant, cafe, bar and public realm enhancement.",local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.596602 51.511406),br19,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br19
Upton Hospital,,,2019-12-06,,2.95,0,0,SSA15. Redevelopment for Health and residential use.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.5933 51.505706),br30,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br30
"Queensmere and Observatory Shopping Centres, Wellington Street, Slough, SL1 1LN",,,2019-12-06,,5.25,0,0,"Planning application agreed; Section 106 agreement signed; SSA14. Comprehensive redevelopment for retail, leisure, residential plus offices.. http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO01",local-authority-eng:SLG,,,,not permissioned,,POINT(-0.590439 51.509068),br5,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br5
"Trade Sales and Bath Road, Cippenham",,,2019-12-06,,4.84,0,0,SKL01. Residential or residential led mixed use.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLH-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0,local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.641736 51.520115),br78,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2018-12-13,brownfield-land/local-authority-eng/SLG/br78
"Land at Langley College, Slough, SL3 8BY",,,2019-12-06,,0.96,0,0,"PreApp/1154. Demolition of existing building and construction of 122 flats, new car parking, access, parking and landscaping.",local-authority-eng:SLG,not owned by a public authority,,,not permissioned,,POINT(-0.545765 51.504281),br112,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br112
Montem Lane (leisure centre),,,2019-12-06,,3.33,0,0,"cfs68, PreApp. Residential development. Houses and flats and Ice Arena overflow car park.",local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.608187 51.509445),br27,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br27
"39-43, Upton Park, Slough, SL1 2AD",,,2019-12-06,,0.61,0,0,"P/06333/008. Alterations and conversion of hotel at 41 Upton Park to residential use, alteration of residential block of 43 Upton Park and extension of both properties to create 20 no. residential flats comprising 2 no. 2 bed flats, 4 no. studio flats a",local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.595843 51.503965),br86,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2019-12-06,brownfield-land/local-authority-eng/SLG/br86
"Horlicks, Stoke Poges Lane",,,2019-12-06,,4.93,0,0,"P/00094/039. Residential development plus community uses, open space, and employment use. Including conversion of historic building and new build behind.",local-authority-eng:SLG,not owned by a public authority,,,pending decision,,POINT(-0.598095 51.514485),br13,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,2017-12-01,brownfield-land/local-authority-eng/SLG/br13
