site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Friar Street and Station Road, Reading",,,2018-12-16,,1,69,43,"Proposed allocation CR11a in Submission Draft Local Plan - remainder of site unpermitted shown here. There will be active retail and leisure uses on the ground floor along Friar Street and Station Road, with a mix of uses on higher floors. Development should enhance linkages in a north-south direction to link to the Station Hill area. Listed buildings and their settings in the area will be conserved, and opportunities to improve the environment of Merchants Place will be sought.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1001,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1001
"29-35 Station Road, Reading",yes,,2018-12-16,,0.05,33,33,Prior approval 170772. Forms part of proposed allocation in Submission Draft Local Plan (ref CR11a). Change of use from offices to residential under prior approval.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,2017-07-10,,permissioned,full planning permission,,BL1002,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1002
"30-31 Friar Street, Reading",yes,,2018-12-16,,0.08,25,25,"Prior approval 150829 expired July 2018.. Change of use of 1st floor, 2nd floor (part), 3rd floor and 4th floor (part) from Class B1(a) (offices) to C3 (dwellinghouses) to comprise 19 x studio flats and 6 x 1 bedroom flats.",local-authority-eng:RDG,not owned by a public authority,2015-07-06,,not permissioned,,,BL1004,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1004
"35-38 Friar Street, Reading",yes,,2018-12-16,,0.1,25,25,"Prior approval 160232. Change of use of 1st to 3rd floor (with ground floor entrance and plant room at basement) from Class B1(a) (offices) to C3 (dwelling houses) to comprise of 25 flats (15 studios, 6 x 1 bedroom and 4 x 2 bedrooms).",local-authority-eng:RDG,not owned by a public authority,2016-04-04,,permissioned,full planning permission,,BL1005,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1005
"52-55 Friar Street and 12 Greyfriars Road, Reading",,,2018-12-16,,0.26,135,135,"Full permission 162210. Forms part of proposed allocation in Submission Draft Local Plan (ref CR11b). Demolition of existing building and structures (Class A1) and erection of 3 new buildings ranging between 6 - 12 (and basement) storeys in height to provide 135 (1xstudio, 54x1, 73x2 & 7x3-bed) residential units (Class C3), a flexible Class A1-A5 use at ground floor level fronting onto Friar St, a flexible Class A1-5, B1(a) or D2 (gym only) use at ground floor level fronting onto Greyfriars Rd, with associated access, parking, servicing, landscaping and engineering works.",local-authority-eng:RDG,not owned by a public authority,2018-03-20,,permissioned,full planning permission,,BL1006,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1006
"Station Hill, Reading",yes,,2018-12-16,,2.87,570,380,"Outline permission 130436 for mixed use development of much of site. Outline permission 151426 extends the site to adjacent Telecom House and results in additional residential, meaning total of up to 475 dwellings on site. Reserved matters permission 151543 is for Building B. Some of demolition complete. Also alternative outline permission for mixed use development of site (090622) now not expected to be implemented. Forms proposed allocation in Submission Draft Local Plan (ref CR11c), and dwelling range in this entry derived from draft policy rather than permission, which is a maximum.. Redevelopment of site for offices, town centre uses including retail, leisure and residential, infrastructure, public realm works.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,2015-01-09,,permissioned,outline planning permission,,BL1007,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1007
"1-3 Greyfriars Road, Reading",,,2018-12-16,,0.03,8,8,"Application for development of 12 dwellings refused (070944), but a reduced scheme may be suitable. Change of use or redevelopment of offices to residential",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1008,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1008
"Greyfriars House, 30 Greyfriars Road, Reading",,,2018-12-16,,0.12,43,43,"Prior approval 170229. Now forms part of proposed allocation in Local Plan (ref CR11b).. Change of use from Class B1(a) (offices) to C3 (dwelling houses) to comprise of 43 apartments comprising 23 one bed flats, 19 two bed flats and a single three bed flat.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,2017-04-05,,permissioned,full planning permission,,BL1009,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1009
"Brunel Arcade and Apex Plaza, Forbury Road, Reading",,,2018-12-16,,1.51,380,250,"Proposed allocation CR11d in Submission Draft Local Plan. This area will be developed for a mix of uses at high density, including residential and/or offices. Retail and/or leisure uses will activate the ground floor facing the southern station square.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,mixed ownership,,,not permissioned,,,BL1011,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1011
"3-10 Market Place, Abbey Hall and Abbey Square, Reading",,,2018-12-16,,0.29,70,46,"Proposed allocation CR14e in Submission Draft Local Plan. Development for retail and related uses on ground floor with residential and/or offices on upper floors, designed to enhance contribution of site to Conservation Area.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1012,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1012
"Jackson's Corner, 1-5 Kings Road, Reading",yes,,2018-12-16,,0.1,33,33,"Planning permission 160849, now underway. See also permission 141713 for alternative scheme for 28 dwellings.. Retention/enlargement of commercial and conversion of upper floors to 18 residential units. Demolition of commercial to rear and construction of 15 dwellings.",local-authority-eng:RDG,not owned by a public authority,2017-03-10,,permissioned,full planning permission,,BL1013,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1013
"1-5 King Street, Reading",,,2018-12-16,,0.08,24,16,Proposed allocation CR14f in Submission Draft Local Plan. Alternative application 180863 for change of use to hotel has resolution to grant subject to section 106 agreement .. Change of use of listed building to ground floor town centre uses and residential on upper floors. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1014,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1014
"173-175 Friar Street and 27-32 Market Place, Reading",yes,,2018-12-16,,0.18,43,43,"Proposed allocation CR14d in Submission Draft Local Plan. Application 180358 has resolution to grant permission at Committee subject to signing of S106 agreement.. Change of use of listed buildings and development of remainder for residential, office and retail.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,pending decision,,,BL1015,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1015
"160-163 Friar Street, Reading",yes,,2018-12-16,,0.06,28,28,Prior approval 160212. Change of use from Class B1 (a) to C3 (dwelling houses) to comprise 15 x 1 bed flats and 13 x 2 bed flats.,local-authority-eng:RDG,not owned by a public authority,2016-04-04,,permissioned,full planning permission,,BL1016,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1016
"149-150 Friar Street and 2-4 Queen Victoria Street, Reading",yes,,2018-12-16,,0.02,7,7,"Permission 170210. Proposed conversion of vacant office accommodation at first, second and third floor levels to create 7 x 2 bed residential units with part of ground floor and basement for ancillary storage space.",local-authority-eng:RDG,not owned by a public authority,2017-04-28,,permissioned,full planning permission,,BL1017,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1017
"17-23 Queen Victoria Street, Reading",yes,,2018-12-16,,0.05,19,19,"Proposed allocation CR14c in Submission Draft Local Plan. Planning applications 170650 and 181296, both for 19 residential units, have resolution to grant permission subject to signing a S106 agreement.. Proposed change of use of first, second and third floor from office to residential use comprising 15 x 1 bed flats and 4 x 2 bed flats.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,pending decision,,,BL1018,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1018
"38-40 Oxford Road and 3-7 Cheapside, Reading",,,2018-12-16,,0.3,8,8,Previous permission for change of use to 8 dwellings (091455) now expired.. Proposed refurbishment and change of use - Floors 1-3 inclusive change of use of office accommodation to 8 flats and refurbishment of existing first floor flat.,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1019,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1019
"North of the Station, Vastern Road, Reading",,,2018-12-16,,6.71,960,640,"Proposed allocation CR11e in Submission Draft Local Plan. Permission 110024 was for up to 434 dwellings, retail, hotel, offices on part of site, but has now expired. There will be retail and leisure development on the ground floor activating the streets and spaces including the new northern station square, with other uses including residential and offices on upper floors. Retail will have good pedestrian links to, and will not have a detrimental impact on, the rest of the retail core of the centre. Public car parking will be provided.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1020,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1020
"West of Caversham Road, Caversham Road, Reading",,,2018-12-16,,0.92,115,75,Proposed allocation CR11f in Submission Draft Local Plan. This area will be developed for residential with on-site open space.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1021,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1021
"Riverside, Vastern Road, Reading",,,2018-12-16,,1.24,370,250,"Proposed allocation CR11g in Submission Draft Local Plan. Development should continue the high quality route including a green link from the north of the station to the Christchurch Bridge, with potential for an area of open space at the riverside. The main use of the site should be residential, although some small-scale offices and leisure will also be appropriate.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1022,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1022
"Napier Road Junction/Former Cooper BMW, Napier Road, Reading",yes,,2018-12-16,,0.49,315,315,"Planning permission 162166 for 315 residential units now underway. Proposed allocation CR11h in Submission Draft Local Plan.. Erection of a part 12 storey, part 23 storey building comprising 315 apartments in a mix of studio, one-bedroom, two-bedroom and 3-bedroom units; residents' lounges, tech-hub, dining room, and cinema room, various rooftop outdoor amenity spaces, concierge/reception with coffee meeting area, residents' storage facilities, postroom, ancillary back-of-house facilities, 315 secure cycle parking spaces, 49 car parking spaces, landscaping, and associated works. Demolition of existing multi-storey car park.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,2017-11-23,,permissioned,full planning permission,,BL1023,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1023
"Napier Court, Napier Road, Reading",,,2018-12-16,,1.62,310,210,"Proposed allocation CR11i in Submission Draft Local Plan. This area will be developed for residential. The design must avoid detrimental effects on the adjacent Thames Valley Major Landscape Feature, and building heights should reduce from west to east across the site.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,mixed ownership,,,not permissioned,,,BL1024,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1024
"Reading Prison, Forbury Road, Reading",,,2018-12-16,,1.44,90,65,"Proposed allocation CR13a in Submission Draft Local Plan. Subject to adopted Supplementary Planning Document - Site of Reading Prison Planning Framework.. The prison building itself is of historical significance and is listed, and its historic significance will be retainedconserved and where possible enhanced. The building would be used for residential or student accommodation, commercial offices or a hotel, and could include some cultural or heritage element or related retail and leisure that draws on its significance. The site is part of a scheduled ancient monument, and therefore any additional development will be dependent on a thorough demonstration that it would not have detrimental impacts on the significant archaeological interest. The prison adjoins the Abbey Quarter, and development should therefore enhance that area as a heritage destination.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL1025,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1025
"Forbury Retail Park, Forbury Road, Reading",,,2018-12-16,,3.97,1075,465,"Proposed allocation CR13b in Submission Draft Local Plan. Planning permission now granted on part of the allocation, see BL1026b. This site would be the focus of the new residential community, and, alongside residential, additional retail, leisure and community uses at a scale to serve the Kenavon Drive area would be appropriate. It should include a new area of open space and enhance the frontage to the canal, including a buffer zone to the canal bank to reflect its wildlife significance. Implementing this policy may involve complete redevelopment or using new additional development to improve the existing urban form of the area.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1026a,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1026a
Kenavon Drive,yes,,2018-12-16,,2.8,765,765,"Part of proposed allocation CR13b in Submission Draft Local Plan. Demolition of retail (Homebase and former Toys R Us) and erection of 765 (18 x studio, 302x1, 409x2 and 36x3- bed) dwellings units, 5 commercial units, public realm, landscaping, accesses, parking and associated works.",local-authority-eng:RDG,not owned by a public authority,2018-10-10,,permissioned,full planning permission,,BL1026b,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1026b
"Forbury Business Park & Kenavon Drive, Reading",yes,,2018-12-16,,2.07,190,130,"Proposed allocation CR13c in Submission Draft Local Plan. This site would be largely residential in nature, although opportunities to create an area of open space close to the Kennet should be sought.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1027,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1027
"Former Gas Works Building, Gas Works Road, Reading",yes,,2018-12-16,,0.07,20,20,"Permission 160378. Change of use, conversion, extensions and various associated works to former Gas Works Buildings to create a part 4, 5 and 6 storey building and a 3 storey building, providing 20 (10x1, 9x2 and 1x3-bed) residential units (Class C3).",local-authority-eng:RDG,not owned by a public authority,2016-10-28,,permissioned,full planning permission,,BL1028,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1028
"28-30 Richfield Avenue, Reading",,,2018-12-16,,0.78,80,50,Proposed allocation WR3c in Submission Draft Local Plan. Planning application 172259 for alternative development for extension and refurbishment of existing showroom has a resolution to grant permission subject to Section 106.. Development for residential.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1029,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1029
"2 Ross Road and part of Meadow Road, Reading",,,2018-12-16,,0.6,60,36,Proposed allocation WR3b in Submission Draft Local Plan. Development for residential.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,,BL1030,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1030
"Land at Junction of Addison Road and Meadow Road, Reading",yes,,2018-12-16,,0.07,5,5,Permission 130882. Construction of 5 x 3 bedroom dwellings with associated parking.,local-authority-eng:RDG,not owned by a public authority,2016-02-25,,permissioned,full planning permission,,BL1031,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1031
"Former Cox & Wyman Site, Cardiff Road, Reading",yes,,2018-12-16,,1.31,96,96,"Proposed allocation WR3a in Submission Draft Local Plan. Planning permission 171814.. Demolition of existing site buildings and boundary treatments and erection of 96 no. dwellings including associated surface car parking, public realm and landscaping on land at the former Cox & Wyman building, Cardiff Road.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,not owned by a public authority,2018-11-19,,permissioned,full planning permission,,BL1032,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1032
"Cattle Market, Great Knollys Street, Reading",,,2018-12-16,,2.46,490,330,"Proposed allocation CR12a in Submission Draft Local Plan. This site will be developed for a mix of edge-of-centre retail uses, which may include bulky goods, and residential development, along with public car parking. The retail may include bulky goods, but should not include a significant element of non-bulky comparison goods retail, and must be designed to mesh into the urban fabric and a single storey retail warehouse will not be permitted.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,,BL1033,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1033
"Great Knollys Street and Weldale Street, Reading",,,2018-12-16,,1.45,79,79,"Proposed allocation CR12b in Submission Draft Local Plan.. This area will be developed primarily for residential. Any development which would result in the loss of small business units should seek to replace some of those units, preferably on site. Most of allocation now covered by a planning permission, for which see BL1034b.. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,mixed ownership,,,not permissioned,,,BL1034a,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1034a
Land between Weldale Street and Chatham Street,yes,,2018-12-16,,1.32,427,427,"Planning permission 170326. Erection of 427 (233x1, 182x2 & 12x3-bed) residential units and 1 flexible ground floor retail shop (Class A1) or restaurant and cafe (Class A3) unit, with new public realm, landscaping, accesses, parking and associated works.",local-authority-eng:RDG,not owned by a public authority,2018-03-15,,permissioned,full planning permission,,BL1034b,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1034b
"Former Reading Family Centre, North Street, Reading",yes,,2018-12-16,,0.23,22,47,"Proposed allocation CR14b in Submission Draft Local Plan. Planning applications 181652 and 181653 permitted subject to S106 on 5/12/2018. Outline - erection of a 2.5, 3.5 and 4.5 storey building comprising 47 apartments (fully affordable or 30 per cent affordable housing) in a mix of one, two and three-bedroom units. Landscaping, cycle and car parking with associated works (all matters reserved except layout and means of access).. http://www.reading.gov.uk/media/8649/LP001-Submission-Draft-Local-Plan/pdf/LP001_Submission_Draft_Local_Plan.pdf",local-authority-eng:RDG,owned by a public authority,,,pending decision,,,BL1035,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1035
