site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land at Dawson House, Liverpool Road, Great Sankey, Warrington, WA5 3LW",yes,,2017-01-01,,5.78,147,147,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,reserved matters approval,POINT(-2.673777 53.39562),1412.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1412-0
"Land at 31-35, Winwick Street, Warrington, WA2 7TT",,,2017-01-01,,0.09,16,16,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,Not Permissioned,other,POINT(-2.593133 53.392693),1422.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1422-0
"35-37 Bewsey Street, Warrington, WA2 7JA",yes,,2017-01-01,,0.01,10,10,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.595489 53.391869),1427.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1427-0
"South Western corner of Penketh Business Park, Off Cleveleys Rd, Penketh, Warrington, WA5 2SR",yes,,2017-01-01,,0.76,22,22,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,Not Permissioned,other,POINT(-2.634867 53.383698),1509.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1509-0
"Hollingreave Farm, Dam Lane, Rixton, WA3 6LE",yes,,2017-01-01,,0.45,5,5,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.468974 53.422041),1513.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1513-0
"Former Ship Inn and adjoining land, Chester Road, Walton, WA4 6EN",yes,,2017-01-01,,1.37,1,1,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,reserved matters approval,POINT(-2.596103 53.368413),1517.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1517-0
"Howards Transport Limited, Robins Lane, Culcheth, WA3 4AE",,,2017-01-01,,0.35,7,7,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.531846 53.449315),1519.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1519-0
"Arpley Meadows (mid parcel), South of WA1 1NA",,,2017-01-01,,19.57,646,646,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.6056 53.378398),1541.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1541-0
"Land adjacent Lord Street, Latchford, WA4 1BZ",,,2017-01-01,,0.07,21,21,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,other,POINT(-2.587898 53.383717),1550.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1550-0
"Former scout hut and lock up garagres, Helsby Street (southern end), Howley, WA1 3AX",,,2017-01-01,,0.17,8,8,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.574604 53.39307),1585.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1585-0
"Brook Avenue garage site and former Children's Home, North of Brook Avenue, Latchford, WA4 1SS",,,2017-01-01,,0.15,5,5,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.559956 53.389434),1602.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1602-0
"The Old Rectory, Rectory Lane, Winwick, WA2 8LE",,,2017-01-01,,0.82,14,14,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.595182 53.428686),1607.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1607-0
"Barondale Grange, Stockport Road, Thelwall, WA4 2TB",,,2017-01-01,,0.86,4,4,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.529288 53.378944),1613.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1613-0
"Recycling premises, Off Camsley Lane, Lymm, WA13 9BY",,,2017-01-01,,0.9,11,11,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.510686 53.381338),1620.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1620-0
"Arpley Meadows (most western parcel), Arpley Meadows",,,2017-01-01,,29.46,1105,1105,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.613191 53.380547),1633.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1633-0
"Former Police Training Centre, Off Greenway, Bruche, WA1 3BG",yes,,2017-01-01,,8.81,63,63,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,reserved matters approval,POINT(-2.558902 53.401041),1643.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1643-0
"Adjacent to south-western cockhedge bridge, Scotland Rd, Warrington, WA1 2AF",,,2017-01-01,,0.08,15,15,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.592301 53.390283),1653.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1653-0
"Dalton Bank Council Depot, Manchester Road, Warrington, WA1 2PH",,,2017-01-01,,1.45,65,65,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.583959 53.392979),1710.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1710-0
"Spectra Building & Drivetime Golf Range, South of Centre Park Business Park, WA1 1QL",yes,,2017-01-01,,16.65,512,512,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.600371 53.376405),1715.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1715-0
"Former Dairy Works, Knutsford Road, Warrington, WA4 1AZ",,,2017-01-01,,0.25,13,13,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.579931 53.383572),1717.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1717-0
"Furnish with Flair Site, Wilderspool Causeway, Warrington, WA4 6QP",,,2017-01-01,,0.31,36,36,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.585138 53.377546),1719.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1719-0
"MSBS Joinery Site, Star Lane, Lymm, WA13 9LN",,,2017-01-01,,0.37,11,11,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.494446 53.383038),1720.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1720-0
"St Albans Catholic Club, Bewsey Street, Warrington, WA2 7JQ",,,2017-01-01,,0.1,35,35,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.595177 53.391848),1721.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1721-0
"Land at Hopwood Street, off Manchester Road, Warrington, WA1 2PH",,,2017-01-01,,0.46,21,21,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.585227 53.39317),1723.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1723-0
"Land adjacent Magistrates Court, Winmarleigh Street, Warrington, WA1 1NB",,,2017-01-01,,0.05,15,15,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.599457 53.386992),1725.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1725-0
"Hall Motors Site, Folly Lane, Warrington, WA5 0LZ",,,2017-01-01,,0.85,31,31,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.604351 53.398829),1733.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1733-0
"224 - 228 Wilderspool Causeway, 224 - 228 Wilderspool Causeway, WA4 6QF",,,2017-01-01,,0.15,18,18,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.587409 53.378927),1736.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1736-0
"Land Between Public House and 3 Church Lane, Church Lane, Culcheth, WA3 5DL",yes,,2017-01-01,,0.25,10,10,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,outline planning permission,POINT(-2.517721 53.451836),1737.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1737-0
"Site of former Kwik Save, Academy Way / Buttermarket Street, Warrington, WA1 2BJ",,,2017-01-01,,0.39,50,50,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.589878 53.389273),1746.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1746-0
"Former Wilderspool Stadium, Priory Street, Warrington, WA4 6YP",,,2017-01-01,,1.9,71,71,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.587619 53.382421),1752.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1752-0
"Land at the rear of St. James Court, Off Wilderspool Causeway, Warrington, WA4 6PS",,,2017-01-01,,0.85,38,38,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.588644 53.383189),1753.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1753-0
"Garven Place Clinic, Legh Street, Warrington, WA1 1UQ",,,2017-01-01,,0.56,25,25,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.598012 53.389289),1755.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1755-0
"Pierpoint & Bryant Lagoon, Rear of Pichael Nook, Westy, WA4 1AA",yes,,2017-01-01,,3.45,57,57,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.551485 53.385496),1756.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1756-0
"Land at junction of Wilson Patten Street/Winmarleigh Street, Warrington, WA1 1LE",,,2017-01-01,,0.16,25,25,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.599505 53.386017),1758.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1758-0
"Land at 3 Delenty Drive, Birchwood, WA3 6AN",yes,,2017-01-01,,0.35,9,9,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.528193 53.421778),1760.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1760-0
"Site of Dog & Partridge, off Manchester Road, Woolston, WA1 3TZ",,,2017-01-01,,0.57,11,11,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.550618 53.39755),1762.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1762-0
"Thorn Marine, 164a London Road, Stockton Heath, WA4 6LE",,,2017-01-01,,0.04,5,5,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.579712 53.367451),1775.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1775-0
"Car Wash SUDS, Church Street, Warrington, WA1 2SY",,,2017-01-01,,0.09,12,12,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.585029 53.390145),1785.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1785-0
"Holy Trinity Vicarage, Palmyra Square North, Warrington, WA1 1JQ",,,2017-01-01,,0.06,11,11,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.597061 53.3882),1795.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1795-0
"Bathroom & Tile Showroom, Parker St/Liverpool Rd, Warrington, WA1 1NN",,,2017-01-01,,0.1,15,15,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.601802 53.388407),1817.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1817-0
"Remainder of Whittle Hall 16, Off Stockdale Court, Gt Sankey, WA5 3RW",yes,,2017-01-01,,0.22,7,7,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,outline planning permission,POINT(-2.658065 53.400479),1843.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1843-0
"Lock up garages south west of Wellfield Street, Warrington, WA5 1AZ",,,2017-01-01,,0.14,7,7,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.614762 53.392656),1844.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1844-0
"Land off Hollow Drive, Hollow Drive, Stockton Heath, WA4 2AS",yes,,2017-01-01,,0.36,5,5,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.572894 53.371235),1855.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1855-0
"Dingle Farm, Dingle Lane, Appleton, WA4 3HR",yes,,2017-01-01,,1.98,1,1,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.560775 53.35681),1885.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/1885-0
"Land Bounded by Montclare Crescent, Brian Avenue & Chester Road, Stockton Heath, WA4 2SA",yes,,2017-01-01,,1.53,51,51,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,Not Permissioned,other,POINT(-2.565961 53.373647),2036.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2036-0
"Front of Former Hewden Tool Hire, Junction of Laburnum Lane/Liverpool Road, Gt Sankey, WA5 3LF",,,2017-01-01,,0.16,5,5,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.669151 53.393098),2128.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2128-0
"Land off Knutsford Road / Blackbear Bridge, Land off Knutsford Road/ Blackbrear Bridge, WA4 1NH",,,2017-01-01,,0.56,37,37,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.570932 53.38213),2129.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2129-0
"Lingley Mere Business Park, Lingley Mere, Great Sankey, WA5 3LQ",yes,,2017-01-01,,5.7,275,275,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,outline planning permission,POINT(-2.663246 53.40352),2134.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2134-0
"Omega, West Side of Burtonwood Road, Warrington, WA5",yes,,2017-01-01,,46,1100,1100,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,outline planning permission,POINT(-2.650491 53.405815),2135.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2135-0
"St. Margarets Infant Block, Sandy Lane, Warrington, WA2 9AD",,,2017-01-01,,0.5,17,17,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.582394 53.410353),2145.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2145-0
"Oakdene Nursing Home, Off Twiss Green Lane, Culcheth, WA3 4TH",yes,,2017-01-01,,0.53,8,8,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.525761 53.461346),2163.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2163-0
"Grappenhall Hall Residential School, Church Lane, Grappenhall, WA4 3EU",,,2017-01-01,,1.7,20,20,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.544409 53.370162),2177.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2177-0
"Bewsey Old School, Off Lockton Lane, Besey, WA5 0BF",,,2017-01-01,,0.8,22,22,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.611206 53.398081),2187.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2187-0
"Delenty Drive Police Station, Delenty Drive, Birchwood, WA3 6AN",,,2017-01-01,,0.31,8,8,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.528807 53.422058),2188.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2188-0
"Bridgewater House and Depot, Off Sandy Lane, Stockton Heath, WA4 2AY",,,2017-01-01,,0.43,12,12,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.578668 53.368179),2189.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2189-0
"Capesthorne Road Council Depot, Capesthorne Road, Orford, WA2 0JE",,,2017-01-01,,0.12,6,6,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.572674 53.411338),2191.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2191-0
"Houghton Hall, Greenwood Crescent, Orford, WA2 0DT",yes,,2017-01-01,,0.49,21,21,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,Not Permissioned,other,POINT(-2.573083 53.414367),2193.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2193-0
"Harrison Square, Longshaw Street, Bewsey, WA5 0HQ",yes,,2017-01-01,,0.36,24,24,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.606405 53.409566),2198.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2198-0
"Rear of former Hewden Tool Hire, Laburnum Lane, Gt Sankey, WA5 3LE",,,2017-01-01,,0.42,11,11,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.669271 53.392504),2261.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2261-0
"Latchford Car and Van Sales, 741 Knutsford Road, Latchford, WA4 1JY",yes,,2017-01-01,,0.04,5,5,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,,POINT(-2.561492 53.37998),2274.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2274-0
"Boulting Electrical Systems, Chapel Road, Penketh, WA5 2PR",,,2017-01-01,,0.48,8,8,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.660933 53.380207),2460.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2460-0
"Midland Way / Priestley Street Garage, Warrington, WA1 1UE",,,2017-01-01,,0.39,25,25,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.602843 53.392358),2463.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2463-0
"Crosfield Street ALDI, Crosfield Street, Warrington, WA1 1UD",,,2017-01-01,,0.65,46,46,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.602928 53.389162),2464.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2464-0
"Crosfield Street Petrol Filling Station, Crosfield Street, Warrington, WA1 1UD",,,2017-01-01,,0.15,19,19,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.60273 53.390241),2465.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2465-0
"Warrington Central Trading Estate, off Bewsey Road, Warrington, WA2 7LP",,,2017-01-01,,4.57,137,137,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.5991 53.394348),2466.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2466-0
"Warrington Car Wash and Car Sales, Winwick Street/Buckley Street, Warrington, WA2 7PA",,,2017-01-01,,0.19,12,12,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.59449 53.394275),2468.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2468-0
"Portland Trade Park, Tanners Lane/Erwood Street, Warrington, WA2 7NS",,,2017-01-01,,0.58,35,35,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.595812 53.393894),2469.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2469-0
"Pinners Brow Retail Park, Pinners Brow, Warrington, WA2 7XA",,,2017-01-01,,1.98,74,74,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.592056 53.394475),2471.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2471-0
"Former Cabinet Works and Vicinity, Cairo Street / Barbauld Street, Warrington, WA1 1EH",,,2017-01-01,,0.28,15,15,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.594486 53.388212),2472.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2472-0
"Former TJ Hughes Building, Sankey Street, Warrington, WA1 1XG",,,2017-01-01,,0.22,15,15,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.595439 53.388509),2473.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2473-0
"Site of former Andrew Harris furniture, Dial Street, Warrington, WA1 2PA",,,2017-01-01,,0.42,39,39,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.587084 53.390562),2474.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2474-0
"Corner of Church Street / Victoria Street, Warrington, WA1 2TF",,,2017-01-01,,0.13,15,15,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.585925 53.390071),2475.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2475-0
"Orchard Street Works, Orchard Street, WA1 2TE",,,2017-01-01,,0.17,24,24,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.584531 53.390635),2476.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2476-0
"Land at Crossley Street, Warrington, WA1 2PD",,,2017-01-01,,0.25,33,33,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.585978 53.39187),2477.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2477-0
"General Street Metal Works, General Street, Warrington, WA1 2TE",,,2017-01-01,,0.34,14,14,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.584597 53.391303),2478.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2478-0
"Former K&N Works, Lythgoes Lane, Warrington, WA2 7XE",,,2017-01-01,,0.32,38,38,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.589953 53.393681),2480.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2480-0
"Land enclosed by Hopwood Street, School Brow and Crossley Street, Warrington, WA1 2TA",,,2017-01-01,,0.93,42,42,Not applicable. Not applicable,local-authority-eng:WRT,,,,Not Permissioned,,POINT(-2.584875 53.391968),2481.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2481-0
"2 Field Lane, Appleton, WA4 5JR",yes,,2017-01-01,,0.18,7,7,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.583471 53.35886),2487.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2487-0
"Luqmans Indian Cuisine, Phipps Lane, Burtonwood, WA5 4HQ",yes,,2017-01-01,,0.27,1,1,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.658593 53.431601),2534.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2534-0
"Former Council / Scout building at Junction of Troutbeck Avenue & Longshaw Street, Warrington, WA5 0BA",yes,,2017-01-01,,0.4,2,2,See most recent planning history at warrington.gov.uk. See most recent planning history at warrington.gov.uk,local-authority-eng:WRT,,,,permissioned,full planning permission,POINT(-2.603919 53.401951),2543.0,,2017-01-01,brownfield-land/local-authority-eng/WRT/2543-0
