name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BFR25,"84 North Denes Road, Great Yarmouth",yes,,2017-12-20,,0.03,7,7,06/16/0523/F. Sub-division of property to 7 self-contained flats,local-authority-eng:GRY,not owned by a public authority,2016-10-28,,permissioned,full planning permission,POINT(1.734229 52.619437),BFR25,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2592&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR25
BFR26,"Former trailer storage yard, Mill Road, Cobholm, Great Yarmouth",yes,,2017-12-20,,0.17,11,11,06/16/0431/F. Redevelopment of site and construction of 11 dwellings,local-authority-eng:GRY,not owned by a public authority,,,pending decision,,POINT(1.714324 52.60865),BFR26,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2593&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR26
BFR27,"132 Gordon Road, Great Yarmouth",yes,,2017-12-20,,0.12,22,22,06/16/0188/F. Demolition of existing storgae buildings and erection of 22 residential units,local-authority-eng:GRY,not owned by a public authority,,,pending decision,,POINT(1.722944 52.599501),BFR27,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2594&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR27
BFR28,"Northgate Hospital, Great Yarmouth",yes,,2017-12-20,,2.18,79,79,"06/13/0472/O, potential for contaminated land associated with hospital, a Site Investigation Report has been considered with the application. Erection of up to 79 residential units on former hospital site",local-authority-eng:GRY,owned by a public authority,,,pending decision,,POINT(1.730013 52.618005),BFR28,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2595&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR28
BFR29,"Atlantis Complex, Marine Parade, Great Yarmouth",yes,,2017-12-20,,0.22,18,18,06/15/0769/F. Conversion of upper floors to residential uses,local-authority-eng:GRY,not owned by a public authority,,,pending decision,,POINT(1.735939 52.604479),BFR29,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2596&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR29
BFR30,"Clere House, Pippin Close, Ormesby St Margaret, Great Yarmouth",yes,,2017-12-20,,0.11,7,7,06/16/0140/F. Demolition of care home and construction of 7 dwellings,local-authority-eng:GRY,not owned by a public authority,2016-12-15,,permissioned,full planning permission,POINT(1.685183 52.674142),BFR30,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2597&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR30
BFR31,Great Yarmouth Waterfront,,,2017-12-20,,4E+1,1000,1000,"Site Allocation - Policy CS17, contains comtaminated land associated with previous industrial uses and requires signficant flood infrastructure to protect site and surrounding land.. Mixture of types and tenures, 300 units delivered within plan period",local-authority-eng:GRY,mixed ownership,,,not permissioned,,POINT(1.72098 52.610482),BFR31,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2598&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR31
BFR32,"73 Southtown Road, Great Yarmouth",yes,,2017-12-20,,0.18,14,14,06/16/0695/O. Demolition of existing buildings and erection of 14 residential units,local-authority-eng:GRY,not owned by a public authority,2017-07-04,,permissioned,outline planning permission,POINT(1.723143 52.599926),BFR32,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2599&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR32
BFR33,"35-36 South Quay, Great Yarmouth",yes,,2017-12-20,,0.01,14,14,06/16/0593/F. Change of use from doctors surgery to residential units,local-authority-eng:GRY,not owned by a public authority,2017-08-23,,permissioned,,POINT(1.726875 52.602993),BFR33,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2600&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR33
BFR34,"Former garage, Estcourt Road, Great Yarmouth",yes,,2017-12-20,,0.01,6,6,06/17/0455/F. Conversion of existing building to 6 terraced houses,local-authority-eng:GRY,not owned by a public authority,2017-10-09,,permissioned,full planning permission,POINT(1.733347 52.61602),BFR34,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2601&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR34
BFR35,"33 Marine Parade, Great Yarmouth",,,2017-12-20,,0.01,16,16,06/16/0784/F. Change of use of first floor from nightclub to form 16 residential flats,local-authority-eng:GRY,not owned by a public authority,,,pending decision,,POINT(1.736315 52.608362),BFR35,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2602&p=0,2017-12-20,/brownfield-land/local-authority-eng/GRY/BFR35
