site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"19a-21 Gorse Hill Road, Poole, BH15 3QH",yes,,2017-12-01,,0.28,4,4,Demolition of existing dwelling and creation of 4 new dwellings.,local-authority-eng:POL,,2016-07-29,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245676,permissioned,full planning permission,POINT(-1.991046 50.715338),P/BLR/0034,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245676,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0034
"Land r/o 87 High Street, Poole, BH15 1AH",yes,,2017-12-01,,0.03,5,5,"Erect 4 storey building providing 5 apartments, with ground floor parking, bin & cycle storage. Access from Lagland Street.",local-authority-eng:POL,,2016-08-30,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245888,permissioned,full planning permission,POINT(-1.951724 50.726666),P/BLR/0035,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245888,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0035
"214 Lower Blandford Road, Poole, BH18 8DX",yes,,2017-12-01,,0.04,5,5,Outline application to extend first floor accommodation to create 5.No. Maisonettes. Change of use to existing first floor commercial unit. Construct second floor.,local-authority-eng:POL,,2016-06-30,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246176,permissioned,outline planning permission,POINT(-1.964827 50.729774),P/BLR/0036,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246176,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0036
"Land r/o Adastral Square, Poole, BH17 8SA",yes,,2017-12-01,,0.04,6,6,"Erect 6 residential flats with associated garages, cycle and bin stores, accessed from Mitchell Road.",local-authority-eng:POL,,2016-05-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246275,permissioned,full planning permission,POINT(-1.984359 50.714263),P/BLR/0037,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246275,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0037
"36-38 Panorama Road, Poole, BH13 7RD",yes,,2017-12-01,,0.09,12,12,"Outline planning application for the demolition of the existing buildings and the erection of a 4 storey replacement mixed use building with a replacement car showroom on the ground floor with 12 flats above with associated basement parking, cycle and bin stores (revised scheme).",local-authority-eng:POL,,2016-07-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246467,permissioned,outline planning permission,POINT(-1.995106 50.761419),P/BLR/0038,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246467,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0038
"Units 1-3, Mitre Court, 16 Commercial Road, Poole, BH14 0JW",yes,,2017-12-01,,0.15,12,12,Change of use of units 1-3 from office to residential (12 flats in total) including new 2nd floor over part unit 2 erect new roofed cycle and bin store and amend parking.,local-authority-eng:POL,,2016-11-21,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246519,permissioned,full planning permission,POINT(-1.964069 50.742106),P/BLR/0039,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246519,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0039
"35-37 Clifton Road, Poole, BH14 9PW",yes,,2017-12-01,,0.27,4,4,Demolish existing dwellings and erect four detached dwellings with integral garage.,local-authority-eng:POL,,2016-07-12,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246758,permissioned,full planning permission,POINT(-1.944071 50.687605),P/BLR/0040,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246758,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0040
"Burnage Court, 6 Martello Park, Poole, BH13 7BA",yes,,2017-12-01,,0.3,13,13,Reserved Matters application following approval of Outline application 15/01292/P for landscaping matter.,local-authority-eng:POL,,2016-08-02,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246785,permissioned,reserved matters approval,POINT(-1.956193 50.723213),P/BLR/0041,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_246785,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0041
"Pinewood Tower Rest Home, 30 Tower Road, Poole, BH13 6HZ",yes,,2017-12-01,,0.18,12,12,Outline application for the erection of 12 flats including basement parking following demolition of the existing care home with landscaping matters reserved.,local-authority-eng:POL,,2017-06-21,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_250134,permissioned,reserved matters approval,POINT(-1.931423 50.717497),P/BLR/0042,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_250134,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0042
"Voyager House, 253-257 High Street North, Poole, BH15 1DX",yes,,2017-12-01,,0.3,18,18,Erect a two storey roof extension to the existing building to create 2 x 1-bedroom flats and 16 x 2-bedroom units with private terraces and 3 2xbed ground floor flats as approved under planning approval ref: 15/01027/F. (Amended plans received 21/12/16),local-authority-eng:POL,,2017-02-10,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247004,permissioned,full planning permission,POINT(-1.918227 50.703371),P/BLR/0043,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247004,2017-12-01,brownfield-land/local-authority-eng/POL/P-BLR-0043
