site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Pinnacle House, 8 Bedford Park",,,2017-12-31,,0.31,125,44,Mixed use of residential with offices (or a healthcare facility if required by the NHS) on the ground floor. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.096296 51.378756),493,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/493
"Surface car park, Wandle Road",yes,,2017-12-31,,0.6,40,0,Bus stand underneath the flyover and a district energy centre and residential development on the remainder of the car park. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.102508 51.370295),522,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/522
"Norfolk House, 01-28 Wellesley Road",yes,,2017-12-31,,0.708,255,125,"Mixed use development to include retail, residential, office and hotel uses.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.096358 51.374836),950,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/950
Victory Place,yes,,2017-12-31,,0.27,70,33,"Ground floor retail, restaurant and studio space with hotel, office/or and residential uses on other floors. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.081568 51.418218),80,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/80
"Norwood Heights Shopping Centre, Westow Street",,,2017-12-31,,1.46,223,39,"Retail, replacement community use and residential. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.082835 51.417843),357,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/357
"Kempsfield House, 1 Reedham Park Avenue",yes,,2017-12-31,,0.48,12,12,Residential development with community use. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.115217 51.317235),937,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/937
"Asharia House, 50 Northwood Road",,,2017-12-31,,0.14,23,7,Residential development including replacement community facility. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.102115 51.407582),284,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/284
1485-1489 London Road,yes,,2017-12-31,,0.1664,22,15,Redevelopment for residential and retail. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.122902 51.410516),951,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/951
"Purley Leisure Centre, car park and former Sainsbury's Supermarket, High Street",yes,,2017-12-31,,0.66,171,30,"Mixed use redevelopment incorporating public car park, new leisure facilities, including a swimming pool, and other community facilities, healthcare facility, creative and cultural industries enterprise centre, retail or residential accomodation.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.114371 51.338571),30,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/30
"Purley Baptist Church, 2-12 Banstead Road",yes,,2017-12-31,,0.43,111,20,"Mixed use redevelopment comprising new church, community facility and residential. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117725 51.338706),35,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/35
"Car park, 54-58 Whytecliffe Road South",,,2017-12-31,,0.46,119,21,Residential use with retention of car parking spaces. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,,,,not permissioned,,POINT(-0.112901 51.338701),61,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/61
1-9 Banstead Road,yes,,2017-12-31,,0.88,100,77,Residential. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.119078 51.338611),130,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/130
"Telephone Exchange, 88-90 Brighton Road",,,2017-12-31,,0.34,77,19,Conversion of existing building to residential use if no longer required as a telephone exchange in the future. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.123415 51.33333),325,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/325
"Tesco, 2 Purley Road",yes,,2017-12-31,,3.81,990,172,"Mixed use residential, healthcare facility (if required by the NHS) and retail development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117452 51.336597),347,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/347
"Capella Court & Royal Oak Centre, 725 Brighton Road",,,2017-12-31,,1.3,221,59,"Residential development and health facility, and the retention and reconfiguration of existing uses and their floor space with no net loss of flood storage capacity. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.105601 51.344419),405,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/405
"Beech House, 840 Brighton Road",yes,,2017-12-31,,0.14,45,36,Conversion of the office building to residential uses.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.112916 51.341129),409,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/409
100 Brighton Road,,,2017-12-31,,0.22,37,10,Mixed use residential and retail development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.123912 51.332744),410,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/410
"Palmerston House, 814 Brighton Road",,,2017-12-31,,0.07,18,4,Residential redevelopment. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.112389 51.34139),411,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/411
"Purley Back Lanes, 16-28 Pampisford Road",yes,,2017-12-31,,0.54,91,0,Residential development and public car park including new industrial units to replace those currently on the site. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,mixed ownership,,,not permissioned,,POINT(-0.116292 51.339699),683,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/683
"The Good Companions Public House site, 251 Tithe Pit Shaw Lane",yes,,2017-12-31,,0.3,24,8,Mixed use of residential and retail. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.065043 51.319016),306,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/306
230 Addington Road,yes,,2017-12-31,,0.12,11,11,Residential with retail on groud floor (up to 3 units).. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.059623 51.344772),948,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/948
"Coombe Farm, Oaks Road",yes,,2017-12-31,,3.99,90,0,Gypsy and traveller site. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.067049 51.367233),502,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/502
"Stroud Green Pumping Station, 140 Primrose Lane",,,2017-12-31,,0.72,68,26,Residential development (including the conversion of the Locally Listed pumping station) if the site is no longer required for its current use in the future. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.058088 51.378704),504,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/504
"Normanton Park Hotel, 34-36 Normanton Road",yes,,2017-12-31,,0.4,38,14,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.089883 51.358804),345,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/345
"Land and car park at rear of The Beehive Public House, 45A Woodside Green",,,2017-12-31,,0.15,25,7,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.070945 51.387352),486,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/486
"Cheriton House, 20 Chipstead Avenue",yes,,2017-12-31,,0.17,20,15,Residential redevelopment. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.106213 51.397136),115,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/115
"Supermarket, car park, 54 Brigstock Road",,,2017-12-31,,0.44,55,25,"Mixed use of residential, retail along Brigstock Road, and employment use. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.101103 51.398708),136,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/136
18-28 Thornton Road,,,2017-12-31,,0.2,34,9,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.11583 51.393298),248,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/248
2 Zion Place,yes,,2017-12-31,,0.15,39,7,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.093127 51.396213),295,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/295
"Ambassador House, 3-17 Brigstock Road",,,2017-12-31,,0.56,145,26,"Mixed use conversion comprising residential, retail and community facilities. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,,,,not permissioned,,POINT(-0.099257 51.398156),326,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/326
"Day Lewis House, 324-338 Bensham Lane",,,2017-12-31,,0.25,42,12,Residential redevelopment. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.103922 51.394491),400,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/400
797 London Road,,,2017-12-31,,0.15,25,7,Conversion or redevelopment to residential use. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.115445 51.395333),407,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/407
"Croydon University Hospital Site, London Road",yes,,2017-12-31,,8.17,290,77,Consolidation of the hospital uses on a smaller area of the site with enabling residential development on remaining part subject to there being no loss of services provided by the hospital in terms of both quantity and quality. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.110657 51.390481),499,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/499
"Croydon Garden Centre, 89 Waddon Way",yes,,2017-12-31,,0.994,94,35,Secondary School. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.113371 51.357692),11,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/11
"Morrisons Supermarket, 500 Purley Way",,,2017-12-31,,4.57,1028,251,"Redevelopment of a mix of residential, retail, commercial and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.120233 51.364799),25,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/25
294-330 Purley Way,,,2017-12-31,,2.55,17,17,"Mixed use development comprising retail store, commercial space and residential units. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,2015-03-06,http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,outline planning permission,POINT(-0.119394 51.372294),48,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/48
"PC World, 2 Trojan Way",,,2017-12-31,,1.03,175,47,"Redevelopment of this area to a mixture of residential, retail and commercial use, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.119708 51.373747),316,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/316
"Superstores, Drury Crescent",,,2017-12-31,,1.45,246,66,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117035 51.374478),332,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/332
"Harveys Furnishing Group Ltd, 230-250 Purley Way",,,2017-12-31,,0.46,78,21,"Redevelopment of this area to a mixture of residential, retail and commercial use, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. As the site is partly within a Flood Zone 3 it will be sub. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.120019 51.37493),349,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/349
"Wing Yip, 544 Purley Way",,,2017-12-31,,1.53,260,69,"Redevelopment of a mix of residential, retail, commercial and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.119253 51.362409),350,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/350
"Furniture Village, 222 Purley Way",,,2017-12-31,,0.71,120,32,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.120845 51.376166),351,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/351
"Decathlon, 2 Trafaglar Way",,,2017-12-31,,1.3,221,59,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117926 51.375859),355,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/355
"Stubbs Mead Depot, Factory Lane",yes,,2017-12-31,,2.71,440,157,Mixed residential and employment (industry and warehousing). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Background%20evidence%20for%20each%20Detailed%20Proposal%20site%20-%20Proposed%20Submission%20%281%29_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.111525 51.376385),946,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/946
"Oban House, 46 Bramley Hill",,,2017-12-31,,0.29,61,61,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.106482 51.362779),17080087,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080087
"Toby Carvery, Brantwood Road",,,2017-12-31,,0.37,30,27,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.099867 51.349398),17080088,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080088
Car Showrooms Brighton Road,,,2017-12-31,,1.2,96,86,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.100915 51.348381),17080089,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080089
"Renault Croydon, 305 Brighton Road",,,2017-12-31,,0.84,122,122,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.140218 51.313633),17080091,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080091
Bupa Nursing Home,,,2017-12-31,,0.7,70,70,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.090078 51.368978),17080098,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080098
Coulsdon Community Centre,yes,,2017-12-31,,0.29,42,42,,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.147351 51.320005),17080127,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080127
"Motor Village Croydon, 121 Canterbury Road",,,2017-12-31,,0.35,28,28,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.119955 51.385271),17080144,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080144
"Old Waddon Goods Yard, Purley Way",,,2017-12-31,,0.85,191,133,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117748 51.367583),17080148,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080148
"AIG Building, 2-8 Altyre Road",,,2017-12-31,,0.13,59,59,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.092193 51.374427),17080149,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080149
The Forestdale Centre,,,2017-12-31,,0.437114,35,35,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.038176 51.351025),17080152,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080152
45 Lansdowne Road,,,2017-12-31,,0.26,117,117,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.094224 51.378129),17080173,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080173
20-28 Addiscombe Road (Go Ahead House & Easy Hotel),,,2017-12-31,,0.13,59,59,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.09015 51.374852),17080174,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080174
Direct Line House,,,2017-12-31,,0.28,126,113,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.097832 51.370121),17080200,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080200
140 & 140a Hermitage Road,,,2017-12-31,,0.43,62,62,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.092455 51.420986),17080241,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080241
"Sainsburys, Trafalgar Way",,,2017-12-31,,0.83,120,108,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117572 51.375727),17080249,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080249
Blackhorse Lane Station,,,2017-12-31,,0.407487,61,61,,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.070542 51.384962),17080267,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080267
Shirley Wyevale Garden Centre,,,2017-12-31,,0.39,31,31,,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.052658 51.37356),17080371,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,2017-12-31,brownfield-land/local-authority-eng/CRY/17080371
