site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Montem Lane (leisure centre),,,2017-12-01,,3.33,130,130,cfs68. Residential development. Houses and flats and Ice Arena overflow car park.,local-authority-eng:SLG,owned by a public authority,,,not permissioned,,POINT(-0.608187 51.509445),br27,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br27.pdf,2017-12-01,brownfield-land/local-authority-eng/SLG/br27
"Maple House, 95, High Street, Slough, SL1 1DH",,,2018-12-13,,0.12,5,5,"P/02844/008. Change of use to part of first floor from clinic, health centre (Use Class D1) to residential (Use Class C3). 5no flats (comprising of 2x1 bed flats & 3xstudios) with bin store and cycle store to the rear.",local-authority-eng:SLG,,2017-10-05,,permissioned,full planning permission,POINT(-0.595025 51.509667),br70,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br70.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br70
"165, Chalvey Grove, Slough, Berkshire, SL1 2TD",,,2018-12-13,,0.08,5,5,P/09425/002. Construction of 5 new detached dwellings (4 x 3 three bedroom & 1 x 2 bedroom) with associated car parking,local-authority-eng:SLG,,2018-04-11,,permissioned,full planning permission,POINT(-0.618356 51.506419),br72,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br72.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br72
"Land to east of Tuns Lane, Tuns Lane, SL1 2XA",,,2018-12-13,,1.33,100,100,cfs23. Potential comprehensive residential redevelopment including provision of new fire station/relocation of existing fire station.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKQ-e-e.pdf,local-authority-eng:SLG,mixed ownership,,,not permissioned,,POINT(-0.611608 51.511206),br41,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br41.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br41
"Freestone Yard, Park Steet, Colnbrook, SL3 0HT",,,2018-12-13,,0.16,18,18,"P/10734/004. Outline application with all matters reserved for subsequent approval for the construction of 17 no. residential units (8no x one bedroom flats and 8no x two bedrooms flats and one two bedroom dwelling house) comprising the conversion of two existing commercial buildings and the erection of a new building, together with ancillary car parking, landscaping, tree works and vehicular and pedestrian access from Park Street.",local-authority-eng:SLG,,2016-09-27,,permissioned,outline planning permission,POINT(-0.520213 51.483143),br42,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br42.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br42
"Land at junction of, Herschel Street, Victoria Street",,,2018-12-13,,0.11,14,14,PreApp/00790. Erection of 14 no. apartments. (responded to 4th November 2016),local-authority-eng:SLG,,,,not permissioned,,POINT(-0.592899 51.507356),br44,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br44.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br44
"10, Albert Street, Slough, SL1 2BU",,,2018-12-13,,0.14,14,14,"PreApp/00881. Redevelopment of site incorporating 16 flats, associated visitors parking, amenity space and landscaping",local-authority-eng:SLG,,,,not permissioned,,POINT(-0.596532 51.505522),br45,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br45.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br45
"Britwell Ex Servicemens Club, Wentworth Avenue, Slough, SL2 2DG",,,2018-12-13,,0.21,12,12,P/04267/004. Demolition of existing building and proposed construction of a mixed use development - to consist of 15 terraced houses and ground floor community centre to accommodate existing ex-servicemen's club,local-authority-eng:SLG,owned by a public authority,,,pending decision,,POINT(-0.630019 51.536487),br49,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br49.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br49
"Iceland Foods Plc, Farnburn Avenue, Slough, SL1 4XT",,,2018-12-13,,0.09,13,13,"P/00419/017. Demolition of existing retail unit (Formerly Iceland Foods Supermarket) and construction of a 4 storey residential building to provide 13no.residential flats (7no; 2 bed; 6 no. 1 bed) units, including 4no. private garages with vehicular crossovers.",local-authority-eng:SLG,,2017-12-20,,permissioned,full planning permission,POINT(-0.616625 51.525381),br53,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br53.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br53
"426-430, Bath Road, Slough, SL1 6BB",,,2018-12-13,,0.23,60,60,"P/00442/014. Demolition of existing buildings and redevelopment to provide up to 60 dwellings (one, two and three bedroom flats), including access, parking, amenity space, landscaping, boundary treatments and associated infrastructure (Outline application to consider access and scale).",local-authority-eng:SLG,,,,pending decision,,POINT(-0.645794 51.520362),br54,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br54.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br54
"172-184, Bath Road, Slough, Berkshire, SL1 3XE",,,2018-12-13,,0.1,28,28,P/01766/025. Demolition of existing building. Construction of a six storey building to accommodate 24no. 3 bed flats with undercroft parking.,local-authority-eng:SLG,,2018-03-22,,permissioned,full planning permission,POINT(-0.617061 51.513983),br55,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br55.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br55
"234-236, High Street, Slough, Berkshire, SL1 1JU",,,2018-12-13,,0.06,14,14,"P/02418/036. Construction of rear extension at 1st & 2nd floor level. Formation of new mansard roof with front & rear dormers. Conversion of 1st, 2nd & 3rd floors into 12 residential flats (5no. studios & 7no. 1 bed flats) Window alterations to the upper floor of the front elevation.",local-authority-eng:SLG,,,,pending decision,,POINT(-0.588736 51.50749),br56,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br56.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br56
"226, High Street, Slough, SL1 1JS",,,2018-12-13,,0.04,14,14,"P/02465/014. Construction of four storey detached building to accommodate retail (Class A1) to the front end at ground floor level, and residential flats/ studio apartments above, (1 No. 2 bed flat; 6 No. One bed flats; 7 No Studio apartments). Bin store and cycle parking within the rear end of the ground floor.",local-authority-eng:SLG,,2017-12-11,,permissioned,full planning permission,POINT(-0.589261 51.507598),br67,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br67.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br67
Mill Street South,,,2018-12-13,,3.38,50,50,oth141. Residential/mixed use. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJJX-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKQ-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKT-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,mixed ownership,,,not permissioned,,POINT(-0.591331 51.513292),br77,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br77.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br77
"Trade Sales and Bath Road, Cippenham",,,2018-12-13,,4.84,200,200,SKL01. Residential or residential led mixed use.. http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJLH-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf,local-authority-eng:SLG,mixed ownership,,,not permissioned,,POINT(-0.641736 51.520115),br78,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br78.pdf,2018-12-13,brownfield-land/local-authority-eng/SLG/br78
