site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Proofings Technology Ltd, Hare Hill Road, Littleborough",yes,,2017-11-28,,0.76,11,11,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.098364 53.64593),SH 2214,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2214
"Site Of 25 Holmes Street, Rochdale",yes,,2017-11-28,,1.45,5,5,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.169769 53.616953),SH 2216,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2216
"Site Of Former Frankfort Mill, Durn Bridge, Halifax Road, Littleborough",yes,,2017-11-28,,0.81,33,33,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.089605 53.645793),SH 2217,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2217
"Spread Eagle, 10 Cheetham Street, Rochdale",yes,,2017-11-28,,0.04,6,6,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.156279 53.619515),SH 2218,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2218
"Townhead Offices, Yorkshire Street, Rochdale",yes,,2017-11-28,,0.27,14,14,,local-authority-eng:RCH,not owned by a public authority,,,permissioned,,POINT(-2.15398 53.619347),SH 2219,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2219
"174 Bury Old Road, Heywood",yes,,2017-11-28,,0.3,7,7,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.246279 53.591688),SH 2222,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2222
"Nixon Street, Rochdale",yes,,2017-11-28,,5.84,250,250,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.186407 53.595239),SH 2230,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2230
"Phoenix Iron Works, Howarth Street, Littleborough",yes,,2017-11-28,,0.26,9,9,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.094068 53.645933),SH 2231,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2231
"82-84 Drake Street, Rochdale",yes,,2017-11-28,,0.04,28,28,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.154312 53.614915),SH 2234,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2234
"Biwater Treatment Ltd, Gregge Street, Heywood",yes,,2017-11-28,,0.47,59,59,,local-authority-eng:RCH,,,,permissioned,,POINT(-2.208579 53.587473),SH 2235,,2017-11-28,brownfield-land/local-authority-eng/RCH/SH-2235
"Dunlop, Royle Barn Road, Castleton, Rochdale",,,2017-11-29,,7.15,200,200,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.171333 53.600241),SH 2238,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2238
"Riverside Phase 2, John Street, Rochdale",,,2017-11-29,,1.01,100,100,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.153494 53.618745),SH 2239,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2239
"Central Retail Park, Drake Street, Rochdale",,,2017-11-29,,2.15,120,120,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.153202 53.613263),SH 2240,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2240
"Remainder Of Dale Mill, Chapel Street, Milnrow",,,2017-11-29,,0.57,68,68,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.109798 53.610362),SH 2243,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2243
"Land At Newby Drive, Langley",yes,,2017-11-29,,0.65,20,20,,local-authority-eng:RCH,,,,Not Permissioned,,POINT(-2.204552 53.560757),SH 2244,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2244
"Former Kyp, Hamer Lane / Belfield Road, Rochdale",yes,,2017-11-29,,0.41,16,16,,local-authority-eng:RCH,not owned by a public authority,,,Not Permissioned,,POINT(-2.141883 53.622822),SH 2251,,2017-11-29,brownfield-land/local-authority-eng/RCH/SH-2251
