site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"First Place Nuseries, Falconer Road, Bushey",yes,,2017-12-22,,0.57,10,10,Alt.ref: SADM - H11.,local-authority-eng:HER,not owned by a public authority,,,not permissioned,,POINT(-0.368395 51.648194),BR011,,2017-12-22,brownfield-land/local-authority-eng/HER/BR011
"TC1 - 29-59 Shenley Road and 61-71 Shenley Road, Borehamwood",yes,,2017-12-22,,0.88,27,27,Alt.ref: SADM - TC1.,local-authority-eng:HER,not owned by a public authority,,,not permissioned,,POINT(-0.269829 51.659615),BR012,,2017-12-22,brownfield-land/local-authority-eng/HER/BR012
"Radlett Fire Station, 201 Watling Street, Radlett, WD7 7AW",yes,,2017-12-22,,0.09,18,18,"Alt.ref: SADM - TC2. STARTED (TP/12/1194/APP). Allowed on appeal following refusal of TP/12/1194. Application online: https://www6.hertsmere.gov.uk/online-applications/appealDetails.do?previousCaseType=Application&previousKeyVal=ZZZZXYIFJV960&activeTab=summary&previousCaseNumber=TP%2F12%2F1194&keyVal=ZZZZ5MIFJV884. Demolition of existing buildings & erection of a building to accommodate 18 residential units (16 x 2 bed and 2 x 1 bed), a ground floor community use facility, basement parking & associated amenity space (additional plan of the impact on Regency House received 6.8.12 and additional daylight and sunlight study received 15.8.12).",local-authority-eng:HER,owned by a public authority,2013-04-04,,permissioned,full planning permission,POINT(-0.3187 51.686887),BR013,,2017-12-22,brownfield-land/local-authority-eng/HER/BR013
"199 Watling Street, Radlett, WD7 7NQ",yes,,2017-12-22,,0.06,15,15,"Alt.ref: SADM - TC2. STARTED (14/0584/FUL). Application online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N4FFKCIF00P00. Demolition of former builders merchants and erection of 2 x retail units, 8 x 2 bedroom (3P) flats, 7 x 1 bedroom (2P) flats and associated parking.",local-authority-eng:HER,not owned by a public authority,2014-11-28,,permissioned,full planning permission,POINT(-0.318793 51.687095),BR014,,2017-12-22,brownfield-land/local-authority-eng/HER/BR014
Brook Street / Shenley Road (NatWest Building),yes,,2017-12-22,,0.3,50,50,Alt.ref: EWC - Site 1a. Site allocated in local plan 2012-2027. 17/1447/PD56. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Change of use from office (B1) to residential (C3) to provide 95 studio flats.,local-authority-eng:HER,not owned by a public authority,2017-09-18,,permissioned,other,POINT(-0.271291 51.6588),BR015,,2017-12-22,brownfield-land/local-authority-eng/HER/BR015
Elstree Studio,yes,,2017-12-22,,1.77,0,0,Alt.ref: EWC - Site 2. Site allocated in local plan 2012-2027. No permission,local-authority-eng:HER,owned by a public authority,,,not permissioned,,POINT(-0.26914 51.657564),BR016,,2017-12-22,brownfield-land/local-authority-eng/HER/BR016
Civic Cluster,yes,,2017-12-22,,1.2,0,0,Alt.ref: EWC – Site 3. Site allocated in local plan 2012-2027. No permission,local-authority-eng:HER,mixed ownership,,,not permissioned,,POINT(-0.268418 51.659441),BR017,,2017-12-22,brownfield-land/local-authority-eng/HER/BR017
Elstree Way North,yes,,2017-12-22,,0.64,150,150,Alt.ref: EWC – Site 4. Site allocated in local plan 2012-2027. No permission,local-authority-eng:HER,mixed ownership,,,not permissioned,,POINT(-0.267198 51.659603),BR018,,2017-12-22,brownfield-land/local-authority-eng/HER/BR018
EWC South (Land at Former Affinity Sutton Site),yes,,2017-12-22,,0.39,88,88,"EWC – Site 5a, Site allocated in local plan 2012-2027. STARTED (15/0058/FUL). Application online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NI6CIGIF1W000. Redevelopment of vacant office block to provide 88 flats in two blocks six storeys in height (26 x 1Bed, 59 x 2Bed & 3 x 3Bed flats) with public open space and associated car parking",local-authority-eng:HER,not owned by a public authority,2015-12-18,,permissioned,full planning permission,POINT(-0.265644 51.659014),BR019,,2017-12-22,brownfield-land/local-authority-eng/HER/BR019
EWC South (The Fire Station site and the Job Centre site),yes,,2017-12-22,,0.38,260,260,Alt.ref: EWC – Site 5b. Site allocated in local plan 2012-2027. No permission,local-authority-eng:HER,owned by a public authority,,,not permissioned,,POINT(-0.266774 51.658949),BR020,,2017-12-22,brownfield-land/local-authority-eng/HER/BR020
Civic Car park,yes,,2017-12-22,,1.2,50,50,Alt.ref: EWC - Site 6. Site allocated in local plan 2012-2027. No permission,local-authority-eng:HER,owned by a public authority,,,not permissioned,,POINT(-0.268198 51.659906),BR021,,2017-12-22,brownfield-land/local-authority-eng/HER/BR021
Garage site (kwik fit / Shell),yes,,2017-12-22,,0.38,50,50,Alt.ref: EWC - Site 9. Site allocated in local plan 2012-2027. No permission,local-authority-eng:HER,not owned by a public authority,,,not permissioned,,POINT(-0.264496 51.659536),BR022,,2017-12-22,brownfield-land/local-authority-eng/HER/BR022
Front part of Oakland’s College,yes,,2017-12-22,,0.15,15,15,Alt.ref: EWC - Site 10. Site allocated in local plan 2012-2027. (17/0899/FUL) Permitted. Application online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPH2DOIFHRF00. Erection of a part three/part four storey mixed use building comprising a 300.15m2 ground floor education facility and 13no. residential apartments (8no. private and 5no. shared ownership) above with associated car parking and landscaping.,local-authority-eng:HER,not owned by a public authority,2017-11-29,,permissioned,full planning permission,POINT(-0.263615 51.66027),BR023,,2017-12-22,brownfield-land/local-authority-eng/HER/BR023
Studio Way,yes,,2017-12-22,,0.44,0,0,Alt.ref: EWC - Site 11. Site allocated in local plan 2012-2027. 14/0894/FUL.,local-authority-eng:HER,not owned by a public authority,,,permissioned,,POINT(-0.262115 51.662082),BR024,,2017-12-22,brownfield-land/local-authority-eng/HER/BR024
Manor way,yes,,2017-12-22,,2.91,0,0,Alt.ref: EWC - Site 12. Site allocated in local plan 2012-2027. No permission,local-authority-eng:HER,not owned by a public authority,,,not permissioned,,POINT(-0.262 51.657899),BR025,,2017-12-22,brownfield-land/local-authority-eng/HER/BR025
"Walnut Green Garages, Land At No's 7, 8, 9 And 10 Walnut Green And Land At The Rear Of No's 301, 303 And 313, Park Avenue, Walnut Green, WD23 2DX",yes,,2017-12-22,,0.18,5,5,"15/1303/FUL. Application online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NS020AIFGJP00. Demolition of existing garages and redevelopment of site for residential use comprising 5 dwellings (1 pair of 2 bed semis; 1 pair of 3 bed semis & 1 detached 2 bed) with associated parking, access and gardens (Amended Site Address Only).",local-authority-eng:HER,not owned by a public authority,2016-11-29,,permissioned,full planning permission,POINT(-0.37443 51.663744),BR026,,2017-12-22,brownfield-land/local-authority-eng/HER/BR026
"203-205, Watling Street, Radlett, WD7 7AQ",yes,,2017-12-22,,0.18,7,7,15/1419/FUL. Appplication online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NSWY25IF00P00. Erection of roof extensions at first and second floor levels to create 7 x 2 bed flats with associated parking within existing basement.,local-authority-eng:HER,not owned by a public authority,2016-04-26,,permissioned,full planning permission,POINT(-0.318439 51.686515),BR027,,2017-12-22,brownfield-land/local-authority-eng/HER/BR027
"Instalcom House, Manor Way, Borehamwood, WD6 1QH",yes,,2017-12-22,,0.35,8,8,15/0924/PD56. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Change of use from offices (B1) to residential (C3) to provide 8 self contained flats (3 x 2 bed & 5 x 3 bed) with addition of mezzanine at first floor level and associated parking.,local-authority-eng:HER,not owned by a public authority,2015-07-28,,permissioned,other,POINT(-0.261407 51.656406),BR028,,2017-12-22,brownfield-land/local-authority-eng/HER/BR028
"Prestige House, Station Road, Borehamwood, WD6 1DF",yes,,2017-12-22,,0.01,8,8,"15/0783/FUL. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Demolition of existing building and erection of 3 storey building comprising 8 apartments (2 x 2 bed & 6 x 1 bed) with undercroft parking for 6 cars, amenity space and bin store.",local-authority-eng:HER,not owned by a public authority,2016-06-17,,permissioned,full planning permission,POINT(-0.27819 51.651474),BR029,,2017-12-22,brownfield-land/local-authority-eng/HER/BR029
"111, High Road, Bushey Heath, WD23 1JA",yes,,2017-12-22,,0.1,9,9,16/0881/VOC. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Application for variation of condition 16 (amendments to approved plans) to allow a reconfiguration of internal layout following grant of planning permission TP/09/1433 & Ext of Time TP/12/2671.,local-authority-eng:HER,not owned by a public authority,2016-11-29,,permissioned,full planning permission,POINT(-0.337868 51.631562),BR030,,2017-12-22,brownfield-land/local-authority-eng/HER/BR030
"18, Watford Road, Radlett, WD7 8LE",yes,,2017-12-22,,0.34,10,10,16/1931/FUL. Application online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEBR81IFMDX00. Demolition of existing dwelling and erection of a three storey block including accommodation in the roofspace comprising 7 x 2 bed and 3 x 3 bed apartments with refuse store and underground car parking. (Amended description).,local-authority-eng:HER,not owned by a public authority,2017-03-15,,permissioned,full planning permission,POINT(-0.326388 51.685549),BR031,,2017-12-22,brownfield-land/local-authority-eng/HER/BR031
"220 & 222, Park Avenue, Bushey, WD23 2BD",yes,,2017-12-22,,0.08,16,16,"16/0280/FUL. Application online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2N2S8IFJ8C00. The demolition of two existing dwellings and the erection of a three storey building that will accommodate 16 flats, ( 7 x 1 bed, 8 x 2 bed and 1 x 3 bed) with parking and landscaping. (Amended Plans received 22/03/16 and 26/4/2016 and Amended Site Plan & Location Plan received 06/06/2016)",local-authority-eng:HER,not owned by a public authority,2017-01-12,,permissioned,full planning permission,POINT(-0.37154 51.664082),BR032,,2017-12-22,brownfield-land/local-authority-eng/HER/BR032
"Orchard House, Mutton Lane, Potters Bar, EN6 3AX",yes,,2017-12-22,,0.02,14,14,"15/0918/PD56. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Change of use from offices (B1A) to residential (C3) to provide 14 self contained flats (4 x studio, 6 x 1 bed & 4 x 2 bed).",local-authority-eng:HER,not owned by a public authority,2015-07-30,,permissioned,other,POINT(-0.207546 51.700557),BR033,,2017-12-22,brownfield-land/local-authority-eng/HER/BR033
"Sterling House, Mutton Lane, Potters Bar, EN6 3AR",yes,,2017-12-22,,0.09,16,16,"15/1396/PD56. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Change of use from Class B1 (office) to Class C3 (residential) to create 16 self contained flats (8 x 1 bed, 5 x 2 bed & 3 x 3 bed).",local-authority-eng:HER,not owned by a public authority,2015-10-12,,permissioned,other,POINT(-0.207172 51.700489),BR034,,2017-12-22,brownfield-land/local-authority-eng/HER/BR034
"Land adj Haven Court,, Glenhaven Avenue, Borehamwood, WD6 1BB",yes,,2017-12-22,,0.04,17,17,"15/1098/REM. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Application for approval of reserved matters relating to access, appearance, landscaping, layout and scale following approval of outline consent reference TP/10/0758 for Demolition of existing buildings and construction of three storey building to provide 17 flats (1 + 2 bed) with associated parking and landscaping.",local-authority-eng:HER,not owned by a public authority,2015-09-28,,permissioned,reserved matters approval,POINT(-0.279778 51.654977),BR035,,2017-12-22,brownfield-land/local-authority-eng/HER/BR035
"Cecil Rosen Court And Land To The Rear Of, 170-172, High Road, Bushey Heath, WD23 1GB",yes,,2017-12-22,,0.3,19,19,16/0848/VOC. Application online: https://www6.hertsmere.gov.uk/online-applications/simpleSearchResults.do?action=firstPage. Application for variation of a condition 12 to allow for amendments to approved plans following grant of planning permission 14/1846/FUL,local-authority-eng:HER,not owned by a public authority,2016-08-05,,permissioned,full planning permission,POINT(-0.338847 51.633249),BR036,,2017-12-22,brownfield-land/local-authority-eng/HER/BR036
"61-63 Bushey Hall Road and Abbeyfield Society Walker Lodge, Ashlyn Close",yes,,2017-12-22,,0.25,25,25,"Alt ref. C47 (SHLAA).25 flats application (16/1074/FUL) granted subject to S106. Application online: https://www6.hertsmere.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O84U88IFKOZ00. The demolition of the existing building at 61-63 Bushey Hall Road and Walker Lodge off Ashlyn Close and the erection of a 3.5 storey building that will front onto Bushey Hall Road and a 2.5 storey building that will front onto Ashlyn Close, the proposed new buildings will accommodate 25 flats (C3) (comprising 10 x 1 bed and 15 x 2 bed flats), a new access arrangement from Bushey Hall Road, parking, amenity space and landscaping (Amended plans received 11/10/16 - height reduced further 150mm - chimneys removed).",local-authority-eng:HER,not owned by a public authority,2017-07-14,,permissioned,full planning permission,POINT(-0.377859 51.653963),BR052,,2017-12-22,brownfield-land/local-authority-eng/HER/BR052
