name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
SHLAA Site 345,"130 Fore Street, Exeter",,,2016-07-14,,0.03,3,3,See planning history and constraints columns for further information,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=64936,permissioned,,,SHLAA Site 345,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-345
SHLAA Site 350,"Corner of Summerland Street and Red Lion Lane, Exeter",,,2016-07-14,,0.05,5,5,See planning history and constraints columns for further information,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=65340,permissioned,,,SHLAA Site 350,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-350
SHLAA Site 378,"30-32 Longbrook Street, Exeter",,,2016-07-14,,0.02,2,2,See planning history and constraints columns for further information. Consent relates to purpose built student accommodation only.,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=71323,permissioned,,,SHLAA Site 378,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-378
SHLAA site 381,"Radmore and Tucker, Frog Street",,,2016-07-14,,0.17,17,17,See planning history and constraints column. Consent relates to purpose built student accommodation,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=72227,pending decision,,,SHLAA site 381,,3026-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-site-381
SHLAA Site 1906,"68 Bovemoors Lane, Exeter",,,2016-07-14,,0.12,,,See planning history and constraints columns for further information,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=62621,permissioned,,,SHLAA Site 1906,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-1906
SHLAA Site 2084,"78-84 and garage court to rear of Bovemoors Lane, Exeter",,,2016-07-14,,0.24,,,See planning history and constraints columns for further information,local-authority-eng:EXE,owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=67686,permissioned,,,SHLAA Site 2084,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2084
SHLAA Site 2088,"Land to south east of 106 Hamlin Gardens, Exeter",,,2016-07-14,,0.18,5,5,See planning history and constraints columns for further information,local-authority-eng:EXE,owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=67601,permissioned,,,SHLAA Site 2088,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2088
SHLAA Site 2089,"Land rear of 94-106 Thornpark Rise, Exeter",,,2016-07-14,,0.32,9,9,See planning history and constraints columns for further information,local-authority-eng:EXE,owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=68066,pending decision,,,SHLAA Site 2089,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2089
SHLAA Site 2159,"38 Commercial Road, Exeter",,,2016-07-14,,0.11,7,7,See planning history and constraints columns for further information,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=70669,permissioned,,,SHLAA Site 2159,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2159
SHLAA Site 2178,"9a North Street, Exeter",,,2016-07-14,,0.03,,,See planning history and constraints columns for further information,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=71387,permissioned,,,SHLAA Site 2178,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2178
SHLAA Site 2187,"Renslade House, Bonhay Road",,,2016-07-14,,0.58,59,59,See planning history and constraints column. Consent relates to purpose built student accommodation,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=72597,permissioned,,,SHLAA Site 2187,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2187
SHLAA Site 2188,,,,2016-08-01,,0.17,17,17,See planning history and constraints columns. Consent relates to purpose built student accommodation.,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=69355;http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=68193;http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=72780;,pending decision,,,SHLAA Site 2188,,2016-08-01,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2188
SHLAA Site 2194,"18 Cathedral Yard, Exeter",,,2016-07-14,,0.02,2,2,See planning history and constraints columns for further information,local-authority-eng:EXE,not owned by a public authority,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=72215,permissioned,,,SHLAA Site 2194,,2016-07-14,/brownfield-land/local-authority-eng/EXE/SHLAA-Site-2194
