site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land at East of 162 Alder Street, Newton Le Willows, St Helens, WA12 8HP",yes,,2017-12-19,,0.15,5,5,"The site benefits from planning consent.. Erection of 5no dwellings along with associated works, landscaping and car parking.",local-authority-eng:SHN,not owned by a public authority,2016-08-31,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI1000DT02R,permissioned,full planning permission,POINT(-2.62329 53.450609),BR052,https://www.sthelens.gov.uk/media/7289/br052.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR052
"Land at Legh Street, Newton Le Willows, St Helens",yes,,2017-12-19,,0.08,10,10,The site benefits from planning consent.. Development of a 3no storey building comprising 5 ground floor commercial units (Use class A1) and 12no residential apartments to upper floors and loft with associated landscaping/terraces and service area.,local-authority-eng:SHN,not owned by a public authority,2016-11-18,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJEF00DT00R,permissioned,full planning permission,POINT(-2.64315 53.45249),BR053,https://www.sthelens.gov.uk/media/7290/br053.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR053
"Hardshaw House, Tolver Street, St Helens, Merseyside, WA10 1EW",yes,,2017-12-19,,0.24,26,26,The site benefits from planning consent.. Change of use of existing building into 26no flats with associated parking,local-authority-eng:SHN,not owned by a public authority,2017-01-05,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOISQ00DT025,permissioned,full planning permission,POINT(-2.732562 53.454788),BR054,https://www.sthelens.gov.uk/media/7291/br054.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR054
"Haydock Health and Medical Centre, 152 Station Road, Haydock, St Helens, WA11 0JN",yes,,2017-12-19,,0.23,16,16,"The site benefits from planning consent.. Outline application for the demolition of the existing building and erection of two apartment blocks providing 16 apartments including access and car parking (appearance, landscaping and scale reserved).",local-authority-eng:SHN,not owned by a public authority,2017-02-09,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIRG00DT03V,permissioned,outline planning permission,POINT(-2.670941 53.465434),BR055,https://www.sthelens.gov.uk/media/7292/br055.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR055
"Len Beaman Limited, Eccleston Street, Town Centre, St Helens, WA10 2PG",yes,,2017-12-19,,0.09,5,5,"The site benefits from planning consent.. Sub-division of the ground floor into 9No. A1 units including 9No. new shopfronts, first floor side extension and conversion of first floor into 5No. flats (1No two bedroom and 4No three bedroom) plus associated external alterations (windows/doors).",local-authority-eng:SHN,not owned by a public authority,2016-11-14,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI9G00DT043,permissioned,full planning permission,POINT(-2.748316 53.451437),BR056,https://www.sthelens.gov.uk/media/7293/br056.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR056
"Travers Farm, Travers Entry, Bold, St Helens, WA9 4TF",yes,,2017-12-19,,0.13,8,8,The site benefits from planning consent.. Demolition of existing storage building and erection of 8 supportive care units with associated parking and landscaping.,local-authority-eng:SHN,not owned by a public authority,2017-01-24,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOISS00DT00Y,permissioned,full planning permission,POINT(-2.687084 53.43061),BR057,https://www.sthelens.gov.uk/media/7294/br057.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR057
"2 Greenwood Drive, Newton Le Willows, St Helens, WA12 8PA",yes,,2017-12-19,,0.13,6,6,The site benefits from planning consent.. Demolition of existing building and erection of 6no dwellings along with associated works.,local-authority-eng:SHN,not owned by a public authority,2017-01-23,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OQ8N5ZPE00002,permissioned,full planning permission,POINT(-2.624452 53.446666),BR058,https://www.sthelens.gov.uk/media/7295/br058.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR058
"Garage Site Adjacent To 17 Stephenson Road, Newton Le Willow's St Helens, WA12 8PB",yes,,2017-12-19,,0.09,6,6,The site benefits from planning consent.. Demolition of existing garages and erection of 6no flats.,local-authority-eng:SHN,not owned by a public authority,2017-01-26,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIRI00DT04H,permissioned,full planning permission,POINT(-2.627193 53.446705),BR059,https://www.sthelens.gov.uk/media/7296/br059.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR059
"Land at Holly Bank Street, St. Helens Town Centre, WA9 1EH",yes,,2017-12-19,,0.64,19,19,"Larger site incorporating greenfield land being promoted and in the SHLAA.. Application for the erection of 66no dwellings, incorporating 46 x 2 bed housed,2 x 3 bed houses and 18 x 1 bed flats with associated car parking,landscaping and new access road.",local-authority-eng:SHN,not owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDP00DT03,pending decision,full planning permission,POINT(-2.720241 53.457326),BR060,https://www.sthelens.gov.uk/media/7297/br060.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR060
"Alexander Park - Former Pilkington HQ, Prescot Road, West Park, St. Helens, WA10 3TP",yes,,2017-12-19,,9.24,138,138,A masterplan is being prepared for a mix of housing and employment uses on a larger site incorporating greenfield land.,local-authority-eng:SHN,not owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O2FYKEPE00503,not permissioned,,POINT(-2.756284 53.445625),BR061,https://www.sthelens.gov.uk/media/7298/br061.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR061
"Land at Waterdale Crescent, Sutton, WA9 3PG",yes,,2017-12-19,,0.26,10,10,"Part of the site is allocated in the UDP as Publically Available Open Space and part of the site is used as informal amenity greenspace, which may reduce the developable area, there are no other policy or known physical constraints that would make the site unsuitable for housing.",local-authority-eng:SHN,owned by a public authority,,,not permissioned,,POINT(-2.711809 53.435795),BR062,https://www.sthelens.gov.uk/media/7299/br062.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR062
"Land adjacent Laffak Road and Carr Mill Road, Moss Bank, WA11 9LG",yes,,2017-12-19,,3.31,99,99,The site has been the subject of a development brief which includes the provision of a new rail station.,local-authority-eng:SHN,mixed ownership,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDH00DT02S,not permissioned,,POINT(-2.717046 53.471449),BR063,https://www.sthelens.gov.uk/media/7300/br063.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR063
"Site of former Carr Mill Infants School, Ullswater Ave, Moss Bank, WA11 7PT",yes,,2018-12-21,,0.74,29,29,Cleared former school site. Larger site incorporating greenfield land in the SHLAA.,local-authority-eng:SHN,owned by a public authority,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIT100DT02K,not permissioned,,POINT(-2.728942 53.472896),BR064,https://www.sthelens.gov.uk/media/7301/br064.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR064
"Derbyshire Hill Family Centre, Derbyshire Hill Road, Parr, WA9 2LN",yes,,2017-12-19,,0.25,10,10,"The site is in use as a community centre, this would need to cease and the site cleared prior to development taking place. Slightly larger site incorporating greenfield land in the SHLAA.",local-authority-eng:SHN,mixed ownership,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ4600DT03V,not permissioned,,POINT(-2.68759 53.447029),BR065,https://www.sthelens.gov.uk/media/7302/br065.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR065
"Sidac Sports & Social Club, Applecorn Close, Sutton, WA9 4NT",yes,,2018-12-21,,0.42,21,21,"This sports club and larger playing fields site now benefits from full planning consent.. Redevelopment of the existing playing fields for residential development comprising 129 dwellings with associated works (compensatory provision is proposed under P/2016/0200) and works to Sidac Social Club including the brick cladding of the toilet block, the erection of an entrance porch, the reconfiguration of the car park and the erection of acoustic fencing.",local-authority-eng:SHN,not owned by a public authority,2018-01-18,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIYG00DT01F,permissioned,full planning permission,POINT(-2.709824 53.426926),BR066,https://www.sthelens.gov.uk/media/7303/br066.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR066
"HQ Apartments (former AC Complex Site), Shaw Street, Town Centre, WA10 1GF",yes,,2017-12-19,,1.38,64,64,"3 blocks in total, 2 developed, leaving 64 units outstanding.. Development of 260 one and two bed apartments in three blocks with associated landscaping, access and parking.",local-authority-eng:SHN,not owned by a public authority,2006-11-22,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ4I00DT03R,permissioned,full planning permission,POINT(-2.728551 53.455352),BR067,https://www.sthelens.gov.uk/media/7304/br067.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR067
"Haydock cricket and bowling club, Ireland Road, Haydock, WA11 0JH",yes,,2018-12-21,,0.67,17,17,"Under construction but historically stalled site. An application was approved in 2017 (ref: P/2017/0598/73) for the variation of house types to change the 2 bedroom dwellings to 3 bedroom, which meant the initial layout has also been amended.. Partial demolition and refurbishment of existing bowling club including the creation of a new car park to serve the bowling club. Reduction in size of the bowling green and the erection of 1no. detached house and 16no. semi-detached houses with associated parking and landscaping.",local-authority-eng:SHN,not owned by a public authority,2009-11-16,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NXWP4QPE00500,permissioned,full planning permission,POINT(-2.675194 53.465742),BR068,https://www.sthelens.gov.uk/media/7305/br068.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR068
"Land off Monastery Lane, Sutton, WA9 3SW",yes,,2017-12-19,,2.03,80,80,Under construction but historically stalled.. Outline application for residential development (all matters except for access reserved for future consideration).,local-authority-eng:SHN,not owned by a public authority,2013-06-05,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ6500DT013,permissioned,outline planning permission,POINT(-2.705965 53.432854),BR069,https://www.sthelens.gov.uk/media/7306/br069.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR069
"Land at Baxters Lane, St. Helens, WA9 3EE",yes,,2017-12-19,,1.96,84,84,"Under construction but historically stalled site.. Erection of 84no. dwellings including 9 flats, associated garages and parking, infrastructure, new access and closure of Webb Street.",local-authority-eng:SHN,not owned by a public authority,2013-12-09,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDZ00DT01R,permissioned,full planning permission,POINT(-2.711162 53.441246),BR070,https://www.sthelens.gov.uk/media/7307/br070.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR070
"Former Caledonia Peugeot Garage, Knowsley Road, St Helens, WA10 4PL (Site A)",yes,,2017-12-19,,0.96,37,37,Under construction but historically stalled site.. Mixed use development consisting of 80 residential units and a 100 bed nursing home,local-authority-eng:SHN,not owned by a public authority,2008-02-01,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ6X00DT01L,permissioned,full planning permission,POINT(-2.758301 53.452381),BR071,https://www.sthelens.gov.uk/media/7308/br071.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR071
"Land off Stonecross Drive, Rainhill, L35 0QQ",yes,,2017-12-19,,0.78,7,7,Under construction but historically stalled site.. Erection of 51 dwellings with associated roads garages and sewers.,local-authority-eng:SHN,not owned by a public authority,1998-04-06,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDI00DT02E,permissioned,full planning permission,POINT(-2.762703 53.408092),BR072,https://www.sthelens.gov.uk/media/7309/br072.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR072
"Viridor Glass Recycling, Lancots Lane, St. Helens, WA9 3GL",yes,,2017-12-19,,1.71,53,53,Former glass recycling plant which has ceased use.. Demolition of existing buildings and residential development comprising of 53 dwellings and associated works and landscaping.,local-authority-eng:SHN,not owned by a public authority,2017-03-16,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDK00DT039,permissioned,full planning permission,POINT(-2.707406 53.439003),BR073,https://www.sthelens.gov.uk/media/7310/br073.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR073
"Land north of Edward Street, St. Helens Town Centre, WA9 3DP",yes,,2017-12-19,,1.2,52,52,"The site is a cleared former industrial premises, with some concrete hardstanding remaining.. Erection of 52 dwellings, new access and ancillary works.",local-authority-eng:SHN,not owned by a public authority,2017-03-29,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OU3J60PE0000,permissioned,full planning permission,POINT(-2.712065 53.444836),BR074,https://www.sthelens.gov.uk/media/7311/br074.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR074
"Former Broad Oak Social Club and land rear of 1-21 Seath Avenue, Parr, WA9 1SH",yes,,2017-12-19,,0.53,21,21,"The cleared brownfield area has outline permission for 21 units.. Outline application with all matters reserved, except for access and layout, for the demolition of existing buildings on the site, and the erection of 21no dwellings.",local-authority-eng:SHN,not owned by a public authority,2017-01-27,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI3K00DT024,permissioned,outline planning permission,POINT(-2.706071 53.453779),BR075,https://www.sthelens.gov.uk/media/7312/br075.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR075
"The Black Horse, Moss Bank Road, Moss Bank, WA11 7DF",yes,,2018-12-21,,0.41,16,16,The site is under construction. Remove from Register as all are bow built out with only 3 left up for sale. Erection of 16 no. dwellings and associated works.,local-authority-eng:SHN,not owned by a public authority,2017-03-09,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O2FYFEPE00504,permissioned,full planning permission,POINT(-2.733404 53.479152),BR076,https://www.sthelens.gov.uk/media/7313/br076.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR076
"107 St. Helens Road, Eccleston Park, Eccleston, L34 6HP",yes,,2017-12-19,,0.37,8,8,Work has yet to commence on site.. Conversion of pump house into one residential dwelling and the erection of 7No. Dwellings.,local-authority-eng:SHN,not owned by a public authority,2017-07-19,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OSLTTWPE00006,permissioned,full planning permission,POINT(-2.795136 53.433912),BR077,https://www.sthelens.gov.uk/media/7316/br077.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR077
"Land at Sorrel Way, Clock Face, Bold, WA9 4YN",yes,,2017-12-19,,0.36,12,12,Work has yet to commence on site.. Erection of 12 no. dwelling houses and ancillary works.,local-authority-eng:SHN,not owned by a public authority,2015-10-30,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ5Z00DT020,permissioned,full planning permission,POINT(-2.71358 53.415722),BR078,https://www.sthelens.gov.uk/media/7314/br078.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR078
"Clough Mill, Blundells Lane, Rainhill, L35 6ND",yes,,2018-11-27,,0.52,10,10,The site is currently still in operation as a factory manufacturing sheds. The site is predominantly industrial but also includes one residential property.. Redevelopment of the site to provide 10 houses via a private road.,local-authority-eng:SHN,not owned by a public authority,2016-12-22,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI3J00DT02H,permissioned,outline planning permission,POINT(-2.778892 53.409929),BR079,https://www.sthelens.gov.uk/media/7315/br079.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR079
"Land At 305 Walkers Lane Sutton Manor, Bold, WA9 4AQ",yes,,2018-12-21,,0.5,16,16,"This site benefits from planning consent (ref: P/2017/0772/RES). Reserved matters application pursuant to P/2016/0422/OUP for 16no dwellings with regards to appearance, landscaping, layout and scale.",local-authority-eng:SHN,not owned by a public authority,2018-01-04,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ0D00DT000,permissioned,reserved matters approval,POINT(-2.735861 53.414786),BR080,https://www.sthelens.gov.uk/media/7317/br080.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR080
"Windlehurst Youth Centre Gamble Avenue, Windle, WA10 6LJ",yes,,2017-12-19,,0.47,12,12,Demolition of existing youth centre and erection of 12no dwellings along with new access road and associated landscaping.,local-authority-eng:SHN,not owned by a public authority,2016-11-25,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OUPR5UPE00003,permissioned,full planning permission,POINT(-2.750752 53.463206),BR081,https://www.sthelens.gov.uk/media/7318/br081.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR081
"Land to side and rear of 41-49 Old Wargrave Road, Newton-le-Willows, WA12 8NG",yes,,2017-12-19,,0.58,60,60,"This site has previously benefitted from permission to develop residential dwellings, and there is renewed developer interest in this site.. Erection of 60no. Apartments with associated landscaping and car parking.",local-authority-eng:SHN,not owned by a public authority,2016-08-30,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJEK00DT00C,permissioned,full planning permission,POINT(-2.633655 53.449961),BR082,https://www.sthelens.gov.uk/media/7319/br082.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR082
"Phase 4, land site of former Vulcan Works, Wargrave Road, Newton-le-Willows, WA12 8RS",yes,,2017-12-19,,3.78,134,134,Erection of 134no. Dwellings pursuant to outline permission P/14/0382,local-authority-eng:SHN,not owned by a public authority,2017-03-07,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ2A00DT039,permissioned,full planning permission,POINT(-2.624031 53.440583),BR083,https://www.sthelens.gov.uk/media/7320/br083.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR083
"Land off Lowfield Lane, Thatto Heath, St. Helens, WA9 5BB",yes,,2017-12-19,,3.64,114,114,"The site was granted outline consent in 2006, and was Phase 4 of that overall masterplan and lies on a former colliery and brickworks site.. Residential development for 114 dwellings.",local-authority-eng:SHN,not owned by a public authority,2015-09-18,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ1F00DT022,permissioned,full planning permission,POINT(-2.74751 53.426139),BR084,https://www.sthelens.gov.uk/media/7322/br084.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR084
"Ibstocks, Chester Lane, Bold, St. Helens, WA9 4EN",yes,,2017-12-19,,8.56,260,260,"The first stage of the development is re-profiling the levels on the site, cutting and backfill, following by settling and testing's.. Hybrid Planning application proposing (i) Full Permission for importation of fill and profiling of the site, including the opening of the culverted water course. (ii) Outline Permission for residential development (all matters other than access reserved)",local-authority-eng:SHN,not owned by a public authority,2016-05-25,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDT00DT00E,permissioned,other,POINT(-2.728733 53.422003),BR085,https://www.sthelens.gov.uk/media/7321/br085.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR085
"Phase 3 (aka 2b), land site of former Vulcan Works, Wargrave Road, Newton-le-Willows, WA12 8RN",yes,,2017-12-19,,2.54,74,74,"Work has yet to commence on site.. Reserved matters application for the access, appearance, landscaping, layout and scale for part of phase 2 to include a retail unit and residential development (64 houses and 11 work/live units).",local-authority-eng:SHN,not owned by a public authority,2012-09-05,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ2A00DT039,permissioned,full planning permission,POINT(-2.626793 53.44206),BR086,https://www.sthelens.gov.uk/media/7323/br086.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR086
"Fishwicks Industrial Estate, Baxters Lane, St. Helens, WA9 3NA",yes,,2017-12-19,,2.83,93,93,Demolition of existing buildings and construction of 93 dwellings.,local-authority-eng:SHN,not owned by a public authority,2016-11-15,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ2G00DT03J,permissioned,outline planning permission,POINT(-2.715991 53.440112),BR087,https://www.sthelens.gov.uk/media/7324/br087.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR087
"Penlake Industrial Estate Land At Emr Recycling And Former British Rail Club, Railway Embankment land, Bold St. Helens, WA9 4JA",yes,,2017-12-19,,10.23,358,358,Work has yet to commence on site.. Hybrid Application - Full planning permission for demolition of existing metal recycling facility and remediation of the site. Outline planning permission for residential development zone (up to 358 dwellings).,local-authority-eng:SHN,not owned by a public authority,2015-12-11,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ1L00DT00R,permissioned,other,POINT(-2.704119 53.431346),BR088,https://www.sthelens.gov.uk/media/7325/br088.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR088
"Former Pilkington's Site, City Road, Moss Bank, St. Helens, WA10 6PE",yes,,2017-12-19,,4.56,10,10,"The remaining 10 residential units are under construction.. Reserved matters for appearance, landscaping, layout and scale for the erection of 153 dwellings.",local-authority-eng:SHN,not owned by a public authority,2013-11-01,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ4K00DT01U,permissioned,full planning permission,POINT(-2.741659 53.46782),BR090,https://www.sthelens.gov.uk/media/7327/br090.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR090
"Pilkington (Eccleston Works), Millfields, WA10 5NR",yes,,2017-12-19,,9.57,85,85,The site is currently under construction.. Reserved matters application pursuant to P/2009/0229 consisting of 262 No. dwellings including landscape spine and associated works.,local-authority-eng:SHN,not owned by a public authority,2011-11-02,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDP00DT03H,permissioned,full planning permission,POINT(-2.771791 53.451422),BR091,https://www.sthelens.gov.uk/media/7329/br091.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR091
"Phases 2a & 2b, Land Site Of Former Vulcan Works, Wargrave Road, Newton-le-Willows, WA12",yes,,2017-12-19,,5.02,31,31,"31 residential units are yet to be constructed.. Reserved matters application for the appearance, layout and scale comprising 208 dwellings and associated infrastructure.",local-authority-eng:SHN,not owned by a public authority,2012-07-16,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJ2A00DT039,permissioned,full planning permission,POINT(-2.624189 53.442119),BR092,https://www.sthelens.gov.uk/media/7328/br092.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR092
"Sherdley Remec Ltd, Gorsey Lane, Clock Face, St. Helens, WA9 4SE",yes,,2017-12-19,,0.93,14,14,"Reserved matters for the erection of dwellings on plots 4, 5, 9, 11 and 17.",local-authority-eng:SHN,not owned by a public authority,2015-09-10,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIZU00DT02W,permissioned,full planning permission,POINT(-2.701357 53.419048),BR093,https://www.sthelens.gov.uk/media/7330/br093.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR093
"Land at Delta Road, Parr, St. Helens, WA9 2EA",yes,,2017-12-19,,1.33,35,35,"Need to check the site - as most of it is GF and work has started on site - could have already built out the Brownfield element.. Residential development of 52no detached and semi-detached, 2, 3 and 4 bedroom dwellings together with associated works and demolition of existing church hall.",local-authority-eng:SHN,not owned by a public authority,2015-06-02,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O77FKLPE00001,permissioned,full planning permission,POINT(-2.699159 53.454728),BR094,https://www.sthelens.gov.uk/media/7331/br094.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR094
"Land at Lea Green Colliery and Lowfield Lestate, Lowfield lane, Thatto Heath",yes,,2017-12-19,,5.28,103,103,103 residential units are yet to be constructed.. Erection of 152 dwellings and open space.,local-authority-eng:SHN,not owned by a public authority,2013-12-20,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDV00DT00R,permissioned,full planning permission,POINT(-2.743634 53.423098),BR096,https://www.sthelens.gov.uk/media/7333/br096.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR096
"Polar Ford, City Road, Windle, St. Helens, WA10 6NZ",yes,,2017-12-19,,2.72,81,81,The site is currently under construction.. Erection of 87 no. residential units consisting of 80no. dwellings and 7no. Apartments.,local-authority-eng:SHN,not owned by a public authority,2011-05-03,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI6Q00DT001,permissioned,full planning permission,POINT(-2.743255 53.4695),BR097,https://www.sthelens.gov.uk/media/7334/br097.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR097
"Deacon Trading Estate, Earlestown, WA12 9XD",yes,,2017-12-19,,9,324,324,"The site benefits from a number of planning consents, the latest being a reserved matters for 324 dwellings. Parts of the site are currently under construction.. Reserved matters application for residential development comprising the construction of 324 dwellings (Amended Proposal), creation of public open space and associated works.",local-authority-eng:SHN,not owned by a public authority,2015-07-17,https://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NZ1C2ZPE00503,permissioned,reserved matters approval,POINT(-2.647186 53.450536),BR098,https://www.sthelens.gov.uk/media/7335/br098.pdf,2017-12-19,brownfield-land/local-authority-eng/SHN/BR098
"Millbrook Hostel, 12 Mulcrow Close, St. Helens WA9 1HD",yes,,2018-12-21,,0.26,16,16,The site benefits from planning consent.. Erection of 16no. Dwellings along with associated landscaping works and parking.,local-authority-eng:SHN,not owned by a public authority,2017-12-20,https://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIX800DT048,permissioned,full planning permission,POINT(-2.711512 53.458592),BR099,https://www.sthelens.gov.uk/media/10024/br099.pdf,2018-12-21,brownfield-land/local-authority-eng/SHN/BR099
"Land at 22 Waterdale Crescent, St. Helens WA9 3PD",yes,,2018-12-21,,0.04,7,7,The site benefits from planning consent (ref: P/2017/0655/FUL).. Erection of 7no. Apartments and associated landscaping and parking.,local-authority-eng:SHN,not owned by a public authority,2017-10-12,https://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOIU700DT007,permissioned,full planning permission,POINT(-2.712686 53.436014),BR100,https://www.sthelens.gov.uk/media/10025/br100.pdf,2018-12-21,brownfield-land/local-authority-eng/SHN/BR100
"Raven Lodge, 113 Church Street, St. Helens, WA10 1AJ",yes,,2018-12-21,,0.1,18,18,This site benefits from full planning consent (Ref: P/2017/0742/FUL). Conversion of former public house into 18no. Self-contained flats.,local-authority-eng:SHN,not owned by a public authority,2017-12-11,https://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NXWP1OPE00506,permissioned,full planning permission,POINT(-2.732477 53.451616),BR101,https://www.sthelens.gov.uk/media/10026/br101.pdf,2018-12-21,brownfield-land/local-authority-eng/SHN/BR101
