site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"19-21, Russell Hill",yes,,2018-11-30,,0.3,20,20,"Demolition of existing buildings, erection of two storey detached building with basement and accomodation in roofspace comprising 2 three bedroom, 5 two bedroom and 9 one bedroom flats and erection of 6 three bedroom semi detached house. Provision of associated access, parking and landscaping.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500",local-authority-eng:CRY,not owned by a public authority,2017-08-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500,permissioned,full planning permission,POINT(-0.123594 51.342289),16/06352/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06352-FUL
", Malling Close",yes,,2018-11-30,,1,41,41,"Demolition of a single-storey temporary structure and garages. Erection of a four/ six storey building, 3 three-storey buildings and 1 two/four storey building to provide a total of 18 one bedroom and 23 two bedroom flats. Formation of vehicular access and provision of associated car parking, landscaping and other associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00",local-authority-eng:CRY,owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00,permissioned,full planning permission,POINT(-0.060096 51.389654),16/06422/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06422-FUL
"26, Fairfield Road",yes,,2018-11-30,,0.085,6,6,"Erection of three storey building at rear comprising 6 x one bedroom flats, with associated cycle and refuse storage and landscaping. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00",local-authority-eng:CRY,not owned by a public authority,2017-05-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00,permissioned,full planning permission,POINT(-0.088003 51.372227),16/06484/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06484-FUL
"24, Station Road",yes,,2018-11-30,,0.05,14,14,Erection of a four/ five storey building comprising 10 one bedroom and 4 two bedroom flats and 227 sq m commercial space (Flexible Use Class A1 - A3 and D1) together with landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,local-authority-eng:CRY,not owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,permissioned,full planning permission,POINT(-0.076079 51.397553),16/06491/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06491-FUL
", Heathfield Road",yes,,2018-11-30,,0.15,20,20,"Demolition of the existing garages, relocation of existing substation and erection of one three-storey building comprising ten flats and one part three, part four storey building comprising seven flats and three houses together with external stores and substation reprovision, car parking, landscaping and other associated works (AMENDED PLANS RECEIVED - BLOCK B REDUCED IN DEPTH, BLOCK A PART- INCREASED IN HEIGHT BY 1 STOREY, 2 ADDITIONAL PARKING SPACES, ALTERATIONS TO LANDSCAPING AND INTERNAL LAYOUTS). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIND2DJLLFK00",local-authority-eng:CRY,owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIND2DJLLFK00,permissioned,full planning permission,POINT(-0.097836 51.366892),16/06514/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIND2DJLLFK00,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06514-FUL
"Thomas Farley Public House, 61, High Street",yes,,2018-11-30,,0.036,7,7,Continued use of the ground and lower ground floors as a public house and social hall. Alterations and conversion of the upper floors to form 2 two bedroom and 5 one bedroom flats. Erection of a first floor rear extension. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIYHNWJL0DU00,local-authority-eng:CRY,not owned by a public authority,2017-02-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIYHNWJL0DU00,permissioned,full planning permission,POINT(-0.095848 51.398533),16/06538/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIYHNWJL0DU00,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06538-FUL
"52, Bensham Grove",yes,,2018-11-30,,0.05,8,8,"Demolition of existing buildings ; Alterations to frontage; Erection of three storey building comprising B1(b) / B1 (c) Use to ground and part first floor (to rear) and ancillary Place of Worship to ground floor ; use of part first floor (to front) and second floors as 3 one bedroom, 2 two bedroom and 3 studio flats ; provision of terrace areas at first floor ; alterations to vehicular access and provision of associated off-street parking spaces ; provision of associated refuse storage areas and cycle storage (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJTA8JJLM1500",local-authority-eng:CRY,not owned by a public authority,2017-05-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJTA8JJLM1500,permissioned,full planning permission,POINT(-0.100977 51.406601),17/00198/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJTA8JJLM1500,2018-11-30,brownfield-land/local-authority-eng/CRY/17-00198-FUL
"55, Bensham Grove",yes,,2018-11-30,,0.077,9,9,Demolition of existing buildings: erection of three storey building comprising 5 one bedroom and 4 two bedroom flats: formation of vehicular access and provision of associated off-street parking ; provision of traffic-light system to vehicle access ; provision of refuse storage and cycle storage ; provision of associated landscaping and boundary treatment (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK0OWYJLM5X00,local-authority-eng:CRY,not owned by a public authority,2017-03-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK0OWYJLM5X00,permissioned,full planning permission,POINT(-0.101428 51.405781),17/00260/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK0OWYJLM5X00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-00260-FUL
"4, Rectory Park",yes,,2018-11-30,,0.071,5,5,"Demolition of existing building and erection of a two-storey building comprising 6 x 2 bedroom flats, with accommodation of roof level, provision of associated vehicular access and provision of associated parking spaces, cycle storage and refuse store. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL3XM9JLMX800",local-authority-eng:CRY,not owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL3XM9JLMX800,permissioned,full planning permission,POINT(-0.083211 51.333156),17/00687/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL3XM9JLMX800,2018-11-30,brownfield-land/local-authority-eng/CRY/17-00687-FUL
"167-169, Godstone Road",yes,,2018-11-30,,0.08,5,5,Demolition of existing buildings: erection of a three storey building comprising 5 two bedroom and 2 three bedroom flats:formation of vehicular access and provision of asssociated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMUJOEJLGFY00,local-authority-eng:CRY,not owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMUJOEJLGFY00,permissioned,full planning permission,POINT(-0.087591 51.319666),17/01353/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMUJOEJLGFY00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-01353-FUL
"106-108, High Street",yes,,2018-11-30,,0.024,6,6,"Alterations ; Alterations to shopfront ; Erection of security control gate fronting High Street ; Erection of three storey rear extension at ground, first, second floors to form 2 x 2 bedroom flats and 2 x 1 bedroom flats ; Erection of roof extension to form third and fourth floors to form 2 x 1 bedroom duplex flats ; Extension to basement at rear ; provision of associated refuse and cycle storage storage (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOWTBZJLHW500",local-authority-eng:CRY,not owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOWTBZJLHW500,permissioned,full planning permission,POINT(-0.100146 51.370095),17/02077/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOWTBZJLHW500,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02077-FUL
"Electricity Substation And Land Adjoining 154, Epsom Road",yes,,2018-11-30,,0.023,5,5,Demolition of electricity substation; erection of three storey building with accommodation in roofspace comprising 5 one bedroom flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB443,local-authority-eng:CRY,not owned by a public authority,2017-12-15,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB443,permissioned,full planning permission,POINT(-0.116465 51.367706),16/03965/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB443,2018-11-30,brownfield-land/local-authority-eng/CRY/16-03965-P
"Garages R/O 126-130, Coldharbour Road",yes,,2018-11-30,,0.078,8,8,Demolition of garages and erection of a two-storey building comprising 4 one bedroom and 4 two bedroom flats together with landscaping and other associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2Y03JLL0700,local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2Y03JLL0700,permissioned,full planning permission,POINT(-0.117031 51.361258),16/06273/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2Y03JLL0700,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06273-FUL
"Garages South East Of, Eagle Hill",yes,,2018-11-30,,0.07,8,8,Demolition of garages and erection of a two-storey building comprising 4 one bedroom and 4 two bedroom flats together with landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2ZEQJLL0C00,local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2ZEQJLL0C00,permissioned,full planning permission,POINT(-0.091031 51.419974),16/06275/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2ZEQJLL0C00,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06275-FUL
"49a - 49e, 129a -129e & 131a - 131b), Warbank Crescent",yes,,2018-11-30,,0.5,24,24,"Demolition of existing demountable houses and erection of 3 single/ three-storey buildings comprising 21 two bedroom and 15 one bedroom flats, formation of vehicular access and provision of associated car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHU45JLLB700",local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHU45JLLB700,permissioned,full planning permission,POINT(-0.001347 51.339909),16/06432/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHU45JLLB700,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06432-FUL
"Land North Of The Junction Of, Church Street & Drummond Road & Land South East Of The Junction Of Tamworth Place & Drummond Road",yes,,2018-11-30,,0.16,28,28,"Erection of 2 four-storey buildings comprising a total of 16 one bedroom and 12 two bedroom flats and 327 sq m of retail space (Use Class A1-A3) on the ground floor level, with provision of car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKVSDJLLCY00",local-authority-eng:CRY,owned by a public authority,2017-07-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKVSDJLLCY00,permissioned,full planning permission,POINT(-0.104383 51.374319),16/06469/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKVSDJLLCY00,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06469-FUL
"1, Duppas Hill Terrace",yes,,2018-11-30,,0.065,8,8,"Demolition of existing dwelling: erection of two/three storey building with accommodation in roofspace comprising 1 one bedroom, 7 two bedroom and 1 three bedroom flat: provision of access drive and associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKLSUQJLMKN00",local-authority-eng:CRY,not owned by a public authority,2017-08-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKLSUQJLMKN00,permissioned,full planning permission,POINT(-0.10696 51.368272),17/00484/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKLSUQJLMKN00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-00484-FUL
"The Wheatsheaf, 757 - 759, London Road",yes,,2018-11-30,,0.062,12,12,"Demolition of existing Public House and erection of a 5 storey building providing 134sqm of Class A1/A2 use at ground floor, and 6 one bedroom, 4 two bedroom and 3 three bedroom flats above: formation of vehicular access and provision of associated car parking and secure cycle storage.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL21HNJLMVP00",local-authority-eng:CRY,not owned by a public authority,2017-07-19,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL21HNJLMVP00,permissioned,full planning permission,POINT(-0.115298 51.394018),17/00663/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL21HNJLMVP00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-00663-FUL
"Land R/O 14a, 14b And 14c, Smitham Bottom Lane",yes,,2018-11-30,,0.156,8,8,Erection of 2 two storey buildings comprising 8 two bedroom flats: formation of access road and provision of associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPBZA9JLI6V00,local-authority-eng:CRY,not owned by a public authority,2017-07-28,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPBZA9JLI6V00,permissioned,full planning permission,POINT(-0.142716 51.337054),17/02230/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPBZA9JLI6V00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02230-FUL
"344, London Road",yes,,2018-11-30,,0.06,9,9,"Demolition of exiting building: and erection of four/five storey building comprising 5 one bedroom, 1 two bedroom and 3 three bedroom flats: using rear vehicular access and provision of associated access, refuse and parking facilities. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPQWSCJLIHA00",local-authority-eng:CRY,not owned by a public authority,2017-08-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPQWSCJLIHA00,permissioned,full planning permission,POINT(-0.108588 51.384539),17/02391/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPQWSCJLIHA00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02391-FUL
"57, Welcomes Road",yes,,2018-11-30,,0.123,6,6,"Demolition of existing dwelling and erection of two storey building with accommodation in roofspace comprising 7 two bedroom units with associated access, 7 car parking spaces, cycle storage and refusal store,. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1A6WJLIN400",local-authority-eng:CRY,not owned by a public authority,2017-08-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1A6WJLIN400,permissioned,outline planning permission,POINT(-0.101793 51.317378),17/02467/OUT,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1A6WJLIN400,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02467-OUT
"122, Riddlesdown Road",yes,,2018-11-30,,0.109,7,7,"Demolition of one existing building: erection of a two storey building including basement and with additional accommodation in roofspace comprising of 2 x one bedroom flats, 4 x three bedroom flats and 2 x two bedroom flats: formation of associated access, and provision of 8 parking spaces, cycle storage and refuse store.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQR7HOJLJJL00",local-authority-eng:CRY,not owned by a public authority,2017-08-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQR7HOJLJJL00,permissioned,full planning permission,POINT(-0.104385 51.333527),17/02724/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQR7HOJLJJL00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02724-FUL
"Top Nox, Crossland Road",yes,,2018-11-30,,0.023,7,7,"Demolition of existing building: erection of five storey building comprising car repair workshop on ground floor and 3 one bedroom, 2 two bedroom and 2 three bedroom flats. Provision of balconies, roof garden and roof terraces.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSBFR0JLLL000",local-authority-eng:CRY,not owned by a public authority,2017-08-29,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSBFR0JLLL000,permissioned,full planning permission,POINT(-0.110584 51.388411),17/03287/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSBFR0JLLL000,2018-11-30,brownfield-land/local-authority-eng/CRY/17-03287-FUL
"23, Mulgrave Road",yes,,2018-11-30,,0.01,6,6,"Alterations : Use as a 7 Bedroom house in multiple occupation HMO: provision of bin store, additional planting, minor internal alterations and external renovations comprising painting the front of the house, removal of external staircase, replacing the front roof arch and small flat roof over the front door, replacing garage door, replacing render upstand to the front and cleaning back the render on front boundary wall.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSLVJBJLLYF00",local-authority-eng:CRY,not owned by a public authority,2017-08-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSLVJBJLLYF00,permissioned,full planning permission,POINT(-0.09451 51.368799),17/03390/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSLVJBJLLYF00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-03390-FUL
"230-234 ,Portland Road",yes,,2018-11-30,,0.03,5,5,Application for notification of prior approval under Class O Part 3 of General Permitted Development Order (2015) from Class B1 (a) offices to Class3 dwellinghouses: for use of first and second floors as 5 flats.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM8VA4JL0DS00,local-authority-eng:CRY,not owned by a public authority,2017-04-28,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM8VA4JL0DS00,permissioned,other,POINT(-0.066017 51.391389),17/01130/GPDO,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM8VA4JL0DS00,2018-11-30,brownfield-land/local-authority-eng/CRY/17-01130-GPDO
"Land Between 1 & 17, Scarbrook Road",yes,,2018-11-30,,0.085,42,42,"Erection of an eleven storey building, comprising 13 three bedroom, 20 one bedroom and 9 two bedroom flats with associated landscaping, cycle parking and amenity space. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2017-12-18,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.101465 51.371133),15/01462/P,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/15-01462-P
102 George Street,yes,,2018-11-30,,0.253,220,220,"Demolition of the existing office building; erection of a part 35, part 13, part 11 storey building comprising plus basement, to provide 220 flats, 1,787 sqm B1 office space, and 490 sqm A1 retail floor space with associated works. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-06-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.093188 51.374263),16/00180/P,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/16-00180-P
16-18 Wellesley Road,yes,,2018-11-30,,0.08,92,92,"Demolition of existing buildings; erection of 26 storey building with double height ground floor plus basement level comprising 63 two bedroom, 20 one bedroom and 9 three bedroom flats; provision of access,landscaping and 3 parking spaces. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZW09JLXB828&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-06-27,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZW09JLXB828&activeTab=summary,permissioned,full planning permission,POINT(-0.09714 51.375631),16/03368/P,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZW09JLXB828&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/16-03368-P
32-42 High Street,yes,,2018-11-30,,0.109,36,36,"Continued use of ground floor for purposes within use class A3: Additional A1 and A3 use: Alterations and extension to upper floors to include an additional 4 storey extension to provide; 20 one bedroom, 12 two bedroom and 4 three bedroom flats.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OI6RL0JL0BK00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2017-12-13,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OI6RL0JL0BK00&activeTab=summary,permissioned,full planning permission,POINT(-0.115348 51.33847),16/06329/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OI6RL0JL0BK00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06329-FUL
13 Derrick Avenue And Station Approach,yes,,2018-11-30,,0.03,37,37,"Erection of 5 three storey and 1 single/two storey building comprising a total of 22 three bedroom, 5 two bedroom and 10 one bedroom flats. Formation of access road, communal amenity area and associated parking, landscaping and planting.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2017-09-08,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.101301 51.344512),16/06405/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/16-06405-FUL
Portland Place Portland Road,yes,,2018-11-30,,0.052,19,19,"Demolition of existing buildings Erection of 4 storey building comprising offices and 9 one bedroom and 10 two bedroom flats, provision of associated refuse and cycle storage ; provision of associated parking spaces ; provision of landscaping and landscaping to public realm (amended description). https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-03-19,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.074048 51.398949),17/01596/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-01596-FUL
"4, 6 & 8 Russell Hill",yes,,2018-11-30,,0.269,30,30,"Demolition of existing houses: erection of 2 three storey buildings, comprising a total of 15 two bedroom , 8 one bedroom and 7 three bedroom flats : formation of vehicular access and provision of associate. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OPUDQNJLIJE00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2017-12-13,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OPUDQNJLIJE00&activeTab=summary,permissioned,full planning permission,POINT(-0.11912 51.341732),17/02427/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OPUDQNJLIJE00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02427-FUL
29 Russell Hill,yes,,2018-11-30,,0.099,9,9,"Alterations, erection of single/two storey rear extension, dormer extensions in front and rear elevations and conversion to form 5 two bedroom and 4 one bedroom flats. Provision of associated parking, cycle and refuse stores. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2017-10-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.123997 51.343969),17/02795/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02795-FUL
Land Adjacent To 2 West Hill,yes,,2018-11-30,,0.136,9,9,Erection of part three/four storey buildings comprising 9 three bedroom flats with associated basement parking and cycle storage Formation of vehicular access and provision of refuse storage. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OR8G23JLK6R00&activeTab=summary,local-authority-eng:CRY,not owned by a public authority,2017-12-20,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OR8G23JLK6R00&activeTab=summary,permissioned,full planning permission,POINT(-0.09057 51.344985),17/02918/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=OR8G23JLK6R00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02918-FUL
23 Tavistock Road,yes,,2018-11-30,,0.118,9,9,Erection of four storey building at rear to provide 8 two bedroom and 1 one bedroom flats. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2017-10-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.097048 51.382023),17/02998/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-02998-FUL
176 Pampisford Road,yes,,2018-11-30,,0.12,9,9,"Demolition of existing dwelling and erection of 2 storey building with accommodation within the roof space, containing 1 x 3 bed, 2 x 1 bed and 6 x 2 bed apartments with associated parking and vehicular access off of Blackford Close. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=ORVY7BJLKZ600&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2017-09-22,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=ORVY7BJLKZ600&activeTab=summary,permissioned,full planning permission,POINT(-0.107792 51.349041),17/03118/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=ORVY7BJLKZ600&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/17-03118-FUL
