site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
145/7 Upper Chorlton Road,,,2017-12-31,,0.14,20,20,"Erection of a four storey apartment building to form 20 apartments (14 x two bed, 6 x three bed),",local-authority-eng:MAN,,2015-11-18,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.265643 53.453799),109830/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109830-FO-2015-S1
Land At Greenbrow Road Baguley Wythenshawe,yes,,2017-12-31,,2.4,130,130,"Erection of 52 x 2 storey dwellinghouses and 6 blocks of 3 storey apartments to create 78 apartments, together with new access roads, landscaping and parking",local-authority-eng:MAN,,2015-12-07,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.282089 53.379264),109394/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109394-FO-2015-S2
"Land Bounded By Royce Road, City Road And Chorlton Road Hulme",yes,,2017-12-31,,0.64,67,67,Erection of two four storey and one five storey blocks to provide 67 (2 bed) apartments,local-authority-eng:MAN,,2015-12-31,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.258456 53.468188),110179/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110179-FO-2015-S1
Princess Street / Whitworth Street,yes,,2017-12-31,,0.48,351,351,"Erection of three residential buildings (Building 1 comprising 15 storeys plus plant space, Building 2 comprising 11 storeys plus plant space and Building 3 comprising 14 storeys plus plant space) to provide 351 residential units",local-authority-eng:MAN,,2016-01-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.23747 53.476132),114585/FO/2016 / 110346,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114585-FO-2016---110346
Leaf Street,yes,,2017-12-31,,0.79,105,105,"Erection of part three, part four and part five storey building to provide 105 residential units with associated parking, landscaping and associated works",local-authority-eng:MAN,,2016-01-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.246979 53.468545),110180/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110180-FO-2015-S1
Simpson Street Car Park,yes,,2017-12-31,,0.1,66,66,Erection of four to six storey building to form 66 apartments with basement car parking and cycle storage,local-authority-eng:MAN,,2016-01-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.23514 53.487956),108455/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/108455-FO-2015-N1
Graphic House 308 Moseley Road Levenshulme,yes,,2017-12-31,,0.09,12,12,Notification of prior approval for conversion of the building into 12 no. apartments (11 x 2 no. bedrooms and 1 x 1 no. bedroom),local-authority-eng:MAN,,2016-02-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.199708 53.442926),110782/P3OPA/2015/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110782-P3OPA-2015-N2
"Former Laundry, Burnage Lane",yes,,2017-12-31,,0.51,56,56,"Erection of part three, part four storey building to form 56 extra care apartments with communal facilities, including cafe with external seating area to Burnage Lane frontage and associated landscaping and 28 car parking spaces (2 disabled).",local-authority-eng:MAN,,2016-02-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.201312 53.431777),110496/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110496-FO-2015-S2
"Christchurch, Burnage Lane",yes,,2017-12-31,,0.19,21,21,"Erection of 3 storey block comprising of 18 x 2 bedroom and 3 x 1 bedroom flats together with associated landscaping, car parking and amenity space",local-authority-eng:MAN,,2016-02-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.204753 53.424347),109838/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109838-FO-2015-S2
"M-One Central, 47 Houldsworth Street",yes,,2017-12-31,,0.1,119,119,"Construction of a new 13 storey building comprising of 119 apartments on the upper floors (Floors 1-12, Class C3)",local-authority-eng:MAN,,2016-02-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.230548 53.483201),109784/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109784-FO-2015-C2
Wendover Public House Site,yes,,2017-12-31,,0.29,12,12,"Erection of nine, two-storey dwellinghouses and a three-storey block of three apartments",local-authority-eng:MAN,,2016-03-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.30435 53.40409),110561/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110561-FO-2015-S2
Charlotte House 10 Charlotte Street,yes,,2017-12-31,,0.03,14,14,Change of use to 14no. residential apartments (C3) with 240m2 of commercial restaurant (A3) use at lower ground floor and associated external works including retrospective consent for previous unauthorised external works.,local-authority-eng:MAN,,2016-03-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.2402 53.479326),110190/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110190-FO-2015-C2
Deansgate South (Plot H - Great Jackson St MP),yes,,2017-12-31,,0.06,53,53,"Erection of a 13-storey building (plus basement level) comprising 53no. one and two bedroom apartments (Use Class C3), a commercial unit (Use Classes A1/ A2/ A3/ A4/ B1/D1),",local-authority-eng:MAN,,2016-03-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.253154 53.47334),110730/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110730-FO-2015-C1
Store Street opp Wharf Close,yes,,2017-12-31,,0.06,34,34,"Erection of 13 storey building comprising 34 apartments ( 3 x 1 bed, 28 x 2 bed and 3 x 3 bed duplex) with ground floor D2 (Assembly and Leisure)",local-authority-eng:MAN,,2016-03-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.227693 53.479198),107245/FO/2014/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107245-FO-2014-C2
"Oxygen, Store Street",yes,,2017-12-31,,0.28,357,357,Demolition of existing buildings and erection of 12 townhouses and 345 (109 x one bed and 236 x 2 bed) apartments,local-authority-eng:MAN,,2016-03-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.225122 53.480227),110276/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110276-FO-2015-C2
Former Manchester City FC Maine Road/Claremont Road Moss Side,yes,,2017-12-31,,0.28,17,17,"Erection of 17no. three-bedroom, two-storey dwellinghouses (Class C3) with associated parking, landscaping and boundary treatments following demolition of existing building",local-authority-eng:MAN,,2016-03-18,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.235563 53.452676),110898/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110898-FO-2015-S1
"Site Bounded By Coupland Street, Boundary Lane And Burlington Street Hulme",yes,,2017-12-31,,0.72,273,273,"Erection of part six, seven, eight and ten storey building with partial basement and plant, to provide 273 apartments (use class C3)",local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.238956 53.464228),111182 / 110201,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111182---110201
34 Mason Street Ancoats,yes,,2017-12-31,,0.02,10,10,"Alterations to roof, including installation of four dormer extensions, installation and reinstatement of windows, doors and security railings, erection of boundary treatment, creation of hardstanding, bin storage area and cycle storage, in conjunction wi",local-authority-eng:MAN,,2015-10-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.232798 53.486855),107351/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107351-FO-2014-N1
Riverpark Trading Estate (Abattoir site),,,2017-12-31,,8.24,340,340,Outline application for a maximum of 340 residential dwelling,local-authority-eng:MAN,,2015-11-25,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.192522 53.491798),106592/OO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/106592-OO-2014-N1
10-12 Whitworth St West,yes,,2017-12-31,,0.08,327,327,"Demolition of existing building at 10 - 12 Whitworth Street West, and redevelopment of the site for a new 35 storey residential building (Use Class C3) comprising 327 apartments",local-authority-eng:MAN,,2016-04-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.248834 53.47414),111003 / 108705,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111003---108705
"Behind Platt Lane Methodist Church, Platt Lane",,,2017-12-31,,0.09,6,6,"Erection of 3no. two-storey, three-bed terraced properties facing Hart Road, and 3no. two-storey, three-bed terraced properties facing Platt Lane",local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.235534 53.447292),110678/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110678-FO-2015-S1
"Ground to third floors, Globe House 30- 34 Southall Street Cheetham",yes,,2017-12-31,,0.05,20,20,Notification of prior approval for change of use of ground to 3rd floor from office (class B1a) to 20 apartments (Class C3),local-authority-eng:MAN,,2016-04-07,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.245531 53.491953),110944/P3OPA/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110944-P3OPA-2016-N1
9-11 Old Market Street Blackley M9 8DT,yes,,2017-12-31,,0.25,8,8,"Change of use of former Conservative Club (Class A4) to 8 no. self contained residential apartments (Class C3a) on the lower ground, ground and newly created first floors",local-authority-eng:MAN,,2016-04-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.216447 53.52239),109373,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109373
27-29 Ellesmere Street Scheme,yes,,2017-12-31,,0.42,232,232,Construction of a residential development (Use Class C3) comprising three buildings with a total of 232 apartments,local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.264194 53.470395),110776/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110776-FO-2015-C1
"City Gardens Churchgate Block D, Chester Road",yes,,2017-12-31,,0.16,86,86,Redevelopment of the site with a mixed-use development comprising 86 dwellings (Use Class C3) and 3 commercial units,local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.260841 53.471383),110189/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110189-FO-2015-C1
Smith's Yard (Blossom Street Site - Express Motors),yes,,2017-12-31,,0.74,199,199,"Erection of a part 8 storey, part 5 storey building to form mixed use development comprising 199 residential units together with formation 4 ground floor commercial units (468 sqm) (Use Class A1, A2, A3, B1 and D1",local-authority-eng:MAN,,2016-06-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.228087 53.485192),111742/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111742-FO-2016-N1
"German Warehouse, George Leigh Street / Radium Street",yes,,2017-12-31,,0.09,32,32,"Conversion of four storey warehouse building to form 5 no. apartments, the erection of 4 storey building on George Leigh Street and 6 storey building on Silk Street to form 20 apartments and 7 townhouses",local-authority-eng:MAN,,2016-06-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.226615 53.486211),111616/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111616-FO-2016-N1
"Police Station, Hall Lane",yes,,2017-12-31,,0.21,33,33,Erection of a 4 storey apartment building to form 33 residential units with semi-basement car parking and associated landscaping following demolition of former police station,local-authority-eng:MAN,,2016-06-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.279736 53.393921),110739/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110739-FO-2015-S2
Kingsbridge Road / Camelia Road,yes,,2017-12-31,,0.26,12,12,Outline planning application with access and layout (with other matters reserved) for the creation of 12 dwellinghouses,local-authority-eng:MAN,,2016-01-06,http://pa.manchester.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.220637 53.507309),107054/OO/2014/N1 / 110464,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107054-OO-2014-N1---110464
20-26 Middleton Old Road Blackley,yes,,2017-12-31,,0.03,9,9,"Erection of one residential apartment building, four-storeys to Middleton Old Road, and three-storeys to Rochdale Road to form 9 x2 bedroom self-contained apartments",local-authority-eng:MAN,,2016-06-15,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.215955 53.523541),111141/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111141-FO-2016-N1
First Steet South (Plot 8),yes,,2017-12-31,,1.61,624,624,"Erection of a residential building (part 8, part 10, part 23 and part 26 storeys with roof plant, to accommodate 624 apartments",local-authority-eng:MAN,,2016-06-06,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.245277 53.4712),111170/FO/2016/C1 / 115206,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111170-FO-2016-C1---115206
"Happy Man Pub, Portway",yes,,2017-12-31,,0.27,10,10,"Erection of eight x two-storey, three-bedroom dwelling houses and two x three-storey, four-bedroom dwelling houses, with associated landscaping and car parking, following the demolition of the existing public house",local-authority-eng:MAN,,2016-06-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.275633 53.380385),111422/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111422-FO-2016-S2
Oldham Road Sites New Cross Zone A,yes,,2017-12-31,,0.55,274,274,"Erection of a part 10, part 8 storey block and a part 8, part 6 storey block to form 274 residential apartments in total together with ground floor commercial units facing Oldham Road (342 sqm)",local-authority-eng:MAN,,2016-07-29,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.231316 53.48604),112015/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112015-FO-2016-N1
"Devonshire House, George Street",yes,,2017-12-31,,0.05,42,42,"Change of use of the 1st - 5th floors (inclusive), seven storey extension to rear of existing building and two storey extension to the roof to accommodate 42 apartments",local-authority-eng:MAN,,2016-07-07,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.23981 53.479614),111274/FO/2016/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111274-FO-2016-C2
St John Street Chambers,yes,,2017-12-31,,0.03,10,10,"Change of use of part basement, part ground floor and all upper floors of existing mixed use building to residential apartments (Use Class C3)",local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.250301 53.477697),114640 / 111175/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114640---111175-FO-2016-C1
Circle Square Blocks 5 & 6,yes,,2017-12-31,,0.21,411,411,"Erection of part 17, part 36 storey building to comprise 411 residential apartments (Class C3) (14 studios, 136 x 1 bed, 228 x 2 bed and 33 x 3 bed)",local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.239127 53.473396),111026/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111026-FO-2016-C1
Circle Square Blocks 7 & 8,yes,,2017-12-31,,0.18,266,266,Erection of 17 storey building to comprise 266 residential apartments,local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.238146 53.473092),111027/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111027-FO-2016-C1
25-33 Wilmslow Road,yes,,2017-12-31,,0.18,54,54,"Erection of a part four, part six-storey building to provide A1/A2/A3 use at ground floor with 54 apartments above",local-authority-eng:MAN,,2016-07-28,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.225708 53.457009),111739/FO/2016/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111739-FO-2016-S1
4 Angel Street,yes,,2017-12-31,,0.06,64,64,Erection of 9 storey building to form 64no. residential apartments (Use Class C3a),local-authority-eng:MAN,,2016-08-05,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.235423 53.487461),110351/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110351-FO-2015-N1
76 - 82 Oldham Street (Car park),yes,,2017-12-31,,0.24,100,100,"Building A - Part 4, part 5, part 6 and part 8 storey building including 72 residential apartments (C3), Building B - Part 3 and part 5 storey building including 28 residential apartments",local-authority-eng:MAN,,2016-08-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.233113 53.483834),110074/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110074-FO-2015-C2
Block A 12 Pollard Street Bradford (excluding 101795),yes,,2017-12-31,,0.05,8,8,Change of Use and Conversion of commercial space to form 8 no. residential units,local-authority-eng:MAN,,2016-08-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.220691 53.479993),112024/FO/2016/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112024-FO-2016-N2
Withington Hospital Site (Cavendish Road),yes,,2017-12-31,,1.92,74,74,Erection of 74x 2 and 3 storey residential units (Use Class C3),local-authority-eng:MAN,,2016-12-16,http://pa.manchester.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.244657 53.428747),113937/MO/2016/ 109777,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113937-MO-2016--109777
Unit 6 Bentinck Street Industrial Estate Bentinck Street Hulme,yes,,2017-12-31,,0.08,60,60,Redevelopment of the site with a mixed use development comprising 60 residential apartments (Use Class C3) and a ground,local-authority-eng:MAN,,2016-08-05,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.260014 53.471681),111679/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111679-FO-2016-C1
23-25 Anson Road Longsight,yes,,2017-12-31,,0.12,17,17,"Conversion of 2 no. Class C3 dwelling houses into 19 apartments (15 x two bedroom, 1 duplex x two bedroom, 2 x one bedroom and 1 x studio apartment (Class C3)) together with the erection of 3 storey rear extension including basement",local-authority-eng:MAN,,2016-08-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.214769 53.45605),112067/FO/2016/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112067-FO-2016-N2
"Toast Rack building, Wilmslow Road",yes,,2017-12-31,,1.22,210,210,"Change of use, refurbishment, and extension of the Hollings Building (comprising the 'Toast Rack', Clothing Block, U-shaped Admin Block and 'Drum') including the creation of 150 apartments, erection of an 11 storey building comprising 60 apartments",local-authority-eng:MAN,,2016-08-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.21733 53.447254),111282,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111282
"Cedar House, 3 Cobourg St",yes,,2017-12-31,,0.05,22,22,Prior approval application for change of use of first and fourth floors from office use (Class B1a) to 22 residential apartments (Class C3).,local-authority-eng:MAN,,2016-09-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.233298 53.476454),112289/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112289-P3OPA-2016
"Weaver's Quay, Old Mill Street",yes,,2017-12-31,,0.41,201,201,"Erection of a part 10, part 4 storey building to form 201 residential apartments",local-authority-eng:MAN,,2016-09-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.221533 53.482553),112658/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112658-FO-2016-N1
Old Mill Street / Upper Kirby Street,yes,,2017-12-31,,0.06,24,24,"Erection of a 6 storey building to form 24 no. residential apartments (Use Class C3),",local-authority-eng:MAN,,2016-09-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.220192 53.482573),111605/FO/2016/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111605-FO-2016-N2
"Kampus, Aytoun Street / Chorlton Street (MMU site)",yes,,2017-12-31,,0.71,478,478,Creation of approximately 478 residential units (160 x 1 bed and 318 x 2 bed) and commercial space .,local-authority-eng:MAN,,2016-09-28,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.234554 53.477432),112034/FO/2016/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112034-FO-2016-C2
New Victoria Land at Corporation Street,yes,,2017-12-31,,0.92,520,520,"Erection of two residential buildings of a maximum 21 and 26 storeys to accommodate 520 apartments (178 x 1 bed, 286 x 2 bed and 56 x 3 bed apartments)",local-authority-eng:MAN,,2016-09-29,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.241014 53.487432),111777/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111777-FO-2016-C1
67 Hillier Street And Land Adjacent To 1 Kingcombe Walk Harpurhey,yes,,2017-12-31,,0.1,9,9,"Change of use and conversion of vacant public house/hotel to 9 no. self contained apartments (1 x three-bedroom, 5 x two-bedroom, and 3 x one-bedroom),",local-authority-eng:MAN,,2016-09-05,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.207481 53.511952),107804/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107804-FO-2015-N1
"Former Manchester Regiment PH, 6 Hulme Hall Road",yes,,2017-12-31,,0.05,42,42,Redevelopment of the site to provide a total of 42no. residential units comprising 1 and 2 bedroom apartments and associated parking.,local-authority-eng:MAN,,2016-09-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.263099 53.471099),111424/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111424-FO-2016-C1
Crusader Works - Chapeltown St / Baird St,yes,,2017-12-31,,0.45,201,201,Conversion of former Crusader Works to create 126 apartments (Use Class C3) and associated elevational alterations; the erection of a 10 storey building containing 75 apartments (Class C3),local-authority-eng:MAN,,2016-10-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.22534 53.47869),113363/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113363-FO-2016
65 Whitworth Street,yes,,2017-12-31,,0.01,24,24,"Prior approval application for change of use of the first, second, third and fourth floors from office use (Class B1a) to 24 residential apartments (Class C3).",local-authority-eng:MAN,,2016-10-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.237753 53.475574),112399/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112399-P3OPA-2016
"Artillery House, Byrom Street",yes,,2017-12-31,,0.01,12,12,Prior approval for change of use of building from office (Use Class B1a) to residential (Use Class C3).,local-authority-eng:MAN,,2016-10-17,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.251841 53.478215),112147/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112147-P3OPA-2016
"2 Fountain Street (2nd, 3rd and 4th floors)",yes,,2017-12-31,,0.02,6,6,"Change of use of the 2nd, 3rd and 4th floor to residential (Use Class C3) to create 6 residential apartments.",local-authority-eng:MAN,,2016-10-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.239869 53.482023),111842/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111842-FO-2016-C1
2 Waterloo Street,yes,,2017-12-31,,0.02,15,15,Change of use and internal/external works to building to create 15 apartments ( 11 x 1 Bed and 4 x 2 bed) (Use Class C3).,local-authority-eng:MAN,,2016-10-06,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.239838 53.476603),111747/FO/2016/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111747-FO-2016-C2
St John's Place Tower (Globe & Simpson site),yes,,2017-12-31,,0.94,387,387,Hotel use (Class C1) and residential use (Class C3) within building 1 (ground floor plus 51 storeys); residential use (Class C3) within building 3; residential use (Class C3) within building 4 - total of 387 residential units,local-authority-eng:MAN,,2016-10-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.255527 53.47969),109660/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109660-FO-2015-C1
"Mellor Street, Tideswell Avenue And Esplanade Adjacent To Rochdale Canal, Miles Platting",yes,,2017-12-31,,1.77,73,73,"Erection of 73 x two and three storey dwellinghouses (Class C3) together with associated access roads, parking, landscaping and boundary treatment",local-authority-eng:MAN,,2016-10-25,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.217675 53.488339),112305/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112305-FO-2016-N1
Selstead Road,yes,,2017-12-31,,0.3,11,11,"Erection of 11 x 2 storey dwellinghouses with associated landscaping, boundary treatments, car parking and creation of new vehicular access from Selstead Road",local-authority-eng:MAN,,2016-10-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.270965 53.372198),112390/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112390-FO-2016-S2
1-5 Swan Street,yes,,2017-12-31,,0.02,14,14,Change of use of 2nd and 3rd floors from B1(a) to C3 apartments comprising 14 studio apartments,local-authority-eng:MAN,,2016-11-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.233057 53.484652),113894/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113894-P3OPA-2016
