site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Former Brewery Site South Street Portslade,yes,,2017-12-18,,0.35,48,48,BH2016/02459 for 48 Units Minded to Grant subject to S106- includes 674 sqm of employment floorspace (B1) (art studios and ancillary galleries shared community space and café). Mixed use development comprising 37 self-contained flats and erection of 11 new dwellings (C3),local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02459|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04293|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04288|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04291,permissioned,,POINT(-0.21988 50.843503),SHLAA0105,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0105%20Former%20Brewery%20Site%20South%20Street%20Portslade.pdf,2017-09-18
PO Sorting Office Nevill Road Rottingdean Brighton,,,2017-12-18,,0.1,8,8,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.058677 50.804715),SHLAA0122,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0122%20PO%20Sorting%20Office%20Nevill%20Road%20Rottingdean%20Brighton_0.pdf,2017-09-27
North of Theobald House Blackman Street/Cheapside Whitecross Street Brighton,,,2017-12-18,,0.16,32,32,In a variety of employment type uses but not allocated site,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.138243 50.829314),SHLAA0132,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0132%20North%20of%20Theobald%20House%20Blackman%20Street%20Cheapside%20Whitecross%20Street%20Brighton_0.pdf,2017-09-27
35-39 The Droveway Hove,yes,,2017-12-18,,0.44,30,30,SHLAA 2015 Call for sites submission,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.163432 50.842412),SHLAA0139,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0139%2035-39%20The%20Droveway%20Hove.pdf,2017-09-18
25 Ditchling Rise/rear of 57-63 Beaconsfield Road Brighton,,,2017-12-18,,0.09,15,15,Beaconsfield car workshops. Loss of employment. Possible land contamination from existing use.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.140361 50.835698),SHLAA0143,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0143%2025%20Ditchling%20Rise%20rear%20of%2057-63%20Beaconsfield%20Road.pdf,2017-09-27
Rear of 149 to 163 Preston Road,,,2017-12-18,,0.26,26,26,Car Park for offices on Preston Road and garden area for dwellings.,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2004%2F02473%2FFP,not permissioned,,POINT(-0.146361 50.836953),SHLAA0156,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0156%20Rear%20of%20149%20to%20163%20Preston%20Road.pdf,2017-09-27
Studor House 13 Sheridan Terrace Hove,,,2017-12-18,,0.06,9,9,Loss of B1a office site,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.180129 50.83601),SHLAA0163,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0163%20Studor%20House%2013%20Sheridan%20Terrace%20Hove.pdf,2017-09-27
Sackville Trading Estate/Coal Yard Sackville Road,yes,,2017-12-18,,1.77,550,550,PPA Signed April 2017,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F03734|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F01554,not permissioned,,POINT(-0.176437 50.837814),SHLAA0180,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0180%20Sackville%20Trading%20Estate%20Coal%20Yard%20Sackville%20Road.pdf,2017-09-18
69-70 Middle Street Brighton,,,2017-12-18,,0.03,12,12,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F01843,not permissioned,,POINT(-0.14299 50.820981),SHLAA0182,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0182%2069-70%20Middle%20Street%20Brighton.pdf,2017-09-28
Preece House 91-103 Davigdor Road Hove,,,2017-12-18,,0.18,14,14,SHLAA 2017 Call for Sites. Part of a wider office complex and mixed employment area close to Hove Station. Modern office layout.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.156301 50.831598),SHLAA0185,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0185%20Preece%20House%2091-103%20Davigdor%20Road%20Hove.pdf,2017-09-28
138 Dyke Road 35a Chatsworth Road Brighton,,,2017-12-18,,0.26,20,20,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2002%2F00836%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2002%2F02393%2FOA|,not permissioned,,POINT(-0.150058 50.833972),SHLAA0264,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0264%20138%20Dyke%20Road%2035a%20Chatsworth%20Road%20Brighton.pdf,2017-09-28
Saunders Glassworks Sussex Place Brighton,yes,,2017-12-18,,0.14,49,49,Demolition of original buildings 2013/14 no progress since -Being Used as coach park. Erection of a five storey block of flats 2 bungalows and 1 house comprising a total of 49 units including 20 affordable units,local-authority-eng:BNH,owned by a public authority,2011-03-18,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03791|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F00343%2FFP,permissioned,full planning permission,POINT(-0.134332 50.826275),SHLAA0653,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0653%20Saunders%20Glassworks%20Sussex%20Place%20Brighton.pdf,2017-09-18
46-54 Old London Road Patcham Brighton,,,2017-12-18,,0.46,23,23,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01961|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2004%2F03459%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2003%2F02944%2FFP,not permissioned,,POINT(-0.15009 50.861897),SHLAA0660,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0660%2046-54%20Old%20London%20Road%20Patcham%20Brighton.pdf,2017-09-28
Patcham Garage Old London Road Patcham,,,2017-12-18,,0.06,6,6,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F06221|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH1999%2F01023%2FFP,not permissioned,,POINT(-0.151071 50.863316),SHLAA0670,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0670%20Patcham%20Garage%20Old%20London%20Road%20Patcham.pdf,2017-09-28
Texaco Service Station 133 Kingsway Hove,yes,,2017-12-18,yes,0.13,55,55,2015 Call for Sites. Proposed erection of 55 No. residential apartments . http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3892233.pdf?extension=.pdf&id=3892233&location=VOLUME5&contentType=application/pdf&pageCount=1|http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3933798.pdf?extension=.pdf&id=3933798&location=VOLUME5&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2017-08-18,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02756,permissioned,full planning permission,POINT(-0.177417 50.825058),SHLAA0672,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0672%20Texaco%20Service%20Station%20133%20Kingsway%20Hove.pdf,2017-09-18
18 Wellington Road Brighton,yes,,2017-12-18,,0.19,21,21,3 storey block under construction 2016/17 due to finish 2017/18 New application being consideed for conversion of original building. Part demolition and conversion of the existing building and construction of a new 3-storey block to provide a total of 25 self-contained units with 24 hour support for people with learning/physical disabilities,local-authority-eng:BNH,not owned by a public authority,2009-01-29,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01057|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03387|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F01254|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03796|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F02182|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F01019|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F03248|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2006%2F00371,permissioned,full planning permission,POINT(-0.126045 50.832869),SHLAA0673,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA673%2018%20Wellington%20Road%20Brighton.pdf,2017-09-19
Cadogan Court 134a Dyke Road Brighton,,,2017-12-18,,0.15,11,11,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2006%2F03153,not permissioned,,POINT(-0.148961 50.832992),SHLAA0676,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0676%20Cadogan%20Court%20134a%20Dyke%20Road%20Brighton_0.pdf,2017-09-28
City College Pelham Street,,,2017-12-18,,0.63,75,75,Planning Permission not to be implemnented. Call for Sites 2017.,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F01600,not permissioned,,POINT(-0.137295 50.828877),SHLAA0677,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0677%20City%20College%20Pelham%20Street.pdf,2017-09-28
Land to rear of 67-81 Princes Road Brighton,yes,,2017-12-18,yes,0.09,6,6,Commenced and nearing completion 2016/17. Hazardous ground expected to have been remiediated prior to development. Construction of 6no two and three storey 2no bedroom terraced houses with pitched roofs & solar panels.. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-2813548.pdf?extension=.pdf&id=2813548&location=VOLUME3&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2014-09-19,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F01983|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03782|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F00139|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F00083|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F00847|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2007%2F04444|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2006%2F03214|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F02279%2FFP,permissioned,full planning permission,POINT(-0.130785 50.837559),SHLAA0738,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0738%20Land%20to%20rear%20of%2067-81%20Princes%20Road%20Brighton.pdf,2017-09-19
Decon Laboratories Conway Street,,,2017-12-18,,0.16,28,28,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F00657|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F01527%2FFP,not permissioned,,POINT(-0.176256 50.835185),SHLAA0758,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0758%20Decon%20Laboratories%20Conway%20Street.pdf,2017-09-28
Brighton And Hove (Corals) Stadium Nevill Road Hove,,,2017-12-18,,2.49,75,75,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2003%2F01671%2FFP,not permissioned,,POINT(-0.176723 50.842144),SHLAA0853,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0853%20Brighton%20And%20Hove%20%28Corals%29%20Stadium%20Nevill%20Road%20Hove.pdf,2017-09-28
27-31 Church Street Brighton,yes,,2017-12-18,yes,0.12,9,9,Application form for BH2016/02226 suggests development started 25/01/2016. Cuurently being used as secure gated car park. Mixed use development including 9 residential dwellings. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-1968901.pdf?extension=.pdf&id=1968901&location=VOLUME3&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2013-02-08,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02226|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F02555|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F02401|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2003%2F01193%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2002%2F00211%2FFP,permissioned,full planning permission,POINT(-0.141923 50.824606),SHLAA0858,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0858%2027-31%20Church%20Street%20Brighton.pdf,2017-09-19
2-16 Coombe Road (Big Yellow Storage) (Tyre Co Coombe Road (EM9)),,,2017-12-18,,0.22,33,33,BH1998/01343/OA convert to residential - refused,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.121725 50.840013),SHLAA0859,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0859%202-16%20Coombe%20Road%20%28Big%20Yellow%20Storage%29.pdf,2017-09-28
Anston House Preston Road,yes,,2017-12-18,,0.6,229,229,Application BH2016/02499 for 229 units Minded to Grant subject to S106 Dec 2016. Change of use from offices (B1) to residential (C3) to form 44no residential units,local-authority-eng:BNH,not owned by a public authority,2014-03-12,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02499|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F04228|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F02779|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F02205|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2000%2F02571%2FFP,permissioned,other,POINT(-0.144754 50.836649),SHLAA0860,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0860%20Anston%20House%20Preston%20Road.pdf,2017-09-19
EDF Portland Road Business Park (EM1),,,2017-12-18,,2.87,113,113,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F02878|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F02325|,not permissioned,,POINT(-0.20065 50.835672),SHLAA0861,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0861%20EDF%20Portland%20Road%20Business%20Park.pdf,2017-09-28
Conway Street (EM1),,,2017-12-18,,1.66,300,300,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02663|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F02855|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F00627,not permissioned,,POINT(-0.173931 50.835077),SHLAA0862,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0862%20Conway%20Street.pdf,2017-09-28
149-151 Preston Road (Thales) (EM2),,,2017-12-18,,0.12,15,15,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.145482 50.836921),SHLAA0865,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0865%20149-151%20Preston%20Road%20%28Thales%29.pdf,2017-09-28
(Natwest) 153 Preston Road (EM2),,,2017-12-18,,0.31,40,40,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.1457 50.837167),SHLAA0866,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0866%20%28Natwest%29%20153%20Preston%20Road.pdf,2017-09-28
Park Gate 161-163 Preston Road (EM2),,,2017-12-18,,0.25,30,30,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.146576 50.837622),SHLAA0868,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0868%20Park%20Gate%20161-163%20Preston%20Road.pdf,2017-09-28
87 Preston Road,yes,,2017-12-18,yes,0.6,25,25,Application minted to grant subject to S106 12th July. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3859186.pdf?extension=.pdf&id=3859186&location=VOLUME5&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01083,pending decision,,POINT(-0.142443 50.835497),SHLAA0869,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0869%2087%20Preston%20Road.pdf,2017-09-19
Peacock Industrial Estate Lyon Close Hove,,,2017-12-18,,2.07,60,60,Call for sites SHLAA 2015,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.157775 50.832394),SHLAA0871,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0871%20Peacock%20Industrial%20Estate%20Lyon%20Close%20Hove.pdf,2017-09-28
Westerman Complex School Road Hove,yes,,2017-12-18,,0.63,104,104,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02535,pending decision,,POINT(-0.189046 50.835339),SHLAA0878,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0878%20Westerman%20Complex%20School%20Road%20Hove.pdf,2017-09-19
70 and site of Chrome Productions Limited Goldstone Lane Hove,yes,,2017-12-18,yes,0.25,65,65,Development commenced on site 2016/17. Demolition of existing buildings and redevelopment of site including construction of new part 4no part 5no and part 6no storey building providing 59no self contained apartments (C3). Erection of 6no three storey terraced dwelling houses (C3). http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3193745.pdf?extension=.pdf&id=3193745&location=VOLUME4&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2016-05-25,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03605,permissioned,full planning permission,POINT(-0.173937 50.8371),SHLAA0891,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0891%2070%20and%20site%20of%20Chrome%20Productions%20Limited%20Goldstone%20Lane%20Hove.pdf,2017-09-19
EM1 Melbourne Street/Enterprise Point,,,2017-12-18,,0.55,80,80,B2 uses on site which would need to be relocated. Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F01575|,not permissioned,,POINT(-0.123784 50.836125),SHLAA0892,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0892%20Melbourne%20Street%20Enterprise%20Point.pdf,2017-09-28
Richardson's scrap yard and Brewer's Paint (Albany House),,,2017-12-18,,0.27,20,20,Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F00693,not permissioned,,POINT(-0.140515 50.832885),SHLAA0894,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0894%20Richardson%27s%20scrap%20yard%20and%20Brewer%27s%20Paint.pdf,2017-09-28
Aldi 1-4 London Road,,,2017-12-18,,0.14,20,20,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.136242 50.829642),SHLAA0898,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0898%20Aldi%201-4%20London%20Road.pdf,2017-09-28
Kensington Street car parking sites Brighton BN1 4AJ,yes,,2017-12-18,,0.04,12,12,Application BH2016/01020 Minded to Grant planning permission subject to a s106 agreement,local-authority-eng:BNH,owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01020|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2004%2F02185%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2002%2F03275%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2002%2F01565%2FFP,pending decision,,POINT(-0.138418 50.82634),SHLAA0925,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0925%20Kensington%20Street%20car%20parking%20sites%20Brighton.pdf,2017-09-19
107 Boundary Road Hove,yes,,2017-12-18,,0.07,6,6,Application BH2017/00002 refused Appeal in progress September 2017,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F00002|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02047|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02562|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00233|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F03449|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F03442,not permissioned,,POINT(-0.204141 50.837596),SHLAA0930,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0930%20107%20Boundary%20Road%20Hove.pdf,2017-09-19
Langfords Hotel 8-16 Third Avenue Hove,,,2017-12-18,,0.18,27,27,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F01385|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2007%2F03828|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH1998%2F01546%2FFP,not permissioned,,POINT(-0.170933 50.826036),SHLAA0931,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0931%20Langfords%20Hotel%208-16%20Third%20Avenue%20%20Hove.pdf,2017-09-28
Land at 189 Kingsway Hove (Sackville Hotel),yes,,2017-12-18,,0.17,60,60,Application BH2017/01108 for 60 Units is currently under consideration and would supersede BH2015/00471 (9 units) if approved. SHLAA Call for Sites 2015. Erection of 5no houses and separate 5no storey building with basement of 2no flats and 2no maisonettes,local-authority-eng:BNH,not owned by a public authority,2015-04-15,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01108|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00471|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F00982|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F00097|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F01146|,permissioned,full planning permission,POINT(-0.186308 50.826465),SHLAA0932,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0932%20Land%20at%20189%20Kingsway%20Hove%20%28Sackville%20Hotel%29.pdf,2017-09-19
Courtlands Hotel 11-17 The Drive Hove,,,2017-12-18,,0.15,23,23,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2006%2F03497|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2000%2F02448%2FFP,not permissioned,,POINT(-0.167821 50.828254),SHLAA0933,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0933%20Courtlands%20Hotel%2011-17%20The%20Drive%20Hove.pdf,2017-10-02
