site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Davenports Arms, Station Road, Calveley",yes,,2017-10-19,,0.23,9,9,14/5906N. Demolition of the existing building and erection of 9 dwellings,local-authority-eng:CHE,not owned by a public authority,2015-07-13,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/5906N&query=09280a3e-5f4b-4fe7-b826-a6a2c6af2d80,permissioned,full planning permission,POINT(-2.612546 53.126121),5624,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Cheshire East Garage Site and Land at, Park House Lane, Prestbury",yes,,2017-10-19,,0.20,5,5,16/1166M. Demolition of existing garages and erection of four houses and one bungalow,local-authority-eng:CHE,owned by a public authority,2016-08-11,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1166M&query=e9582182-67d9-4d56-a0b9-aaf88b7d3267,permissioned,full planning permission,POINT(-2.149079 53.296658),5626,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"73 Great King Street, Macclesfield",yes,,2017-10-19,,0.05,10,10,16/0763M. Demolition of buildings comprising former steel stockholders and building merchants with associated shop and the construction of 10 dwellings,local-authority-eng:CHE,not owned by a public authority,2016-08-18,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/0763M&query=a379c8bd-e5d3-4ddd-8115-6b694954bdfb,permissioned,full planning permission,POINT(-2.131142 53.259681),5642,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Paradise Mill, 1 - 21 Park Lane, Macclesfield",yes,,2017-10-19,,0.02,10,10,16/2997M. Conversion of existing offices to create 10 self contained residential apartments,local-authority-eng:CHE,not owned by a public authority,2016-09-08,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/2997M&query=defbaa67-1a1c-45ef-95f6-1669786a24e0,permissioned,full planning permission,POINT(-2.124819 53.255517),5664,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Normans Hall Farm, Shrigley Road, Pott Shrigley",yes,,2017-10-19,,0.36,10,10,"16/0978M. Change of use of commercial buildings to 10 dwellings, extension of unit 1 and demolition of the barn",local-authority-eng:CHE,not owned by a public authority,2016-09-20,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/0978M&query=aac92329-066d-430d-a0ba-53422b1ff3b6,permissioned,outline planning permission,POINT(-2.097141 53.317916),5681,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land and Garages North of 12, Lowe Drive, Knutsford",yes,,2017-10-19,,0.10,5,5,"16/1165M. Demolition of existing garages and erection of four, two-storey 2 bedroom houses and one, two-storey 3 bedroom house",local-authority-eng:CHE,owned by a public authority,2016-09-27,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1165M&query=f67720a5-b1e7-4697-8725-2d3a8df5d702,permissioned,full planning permission,POINT(-2.361736 53.306979),5685,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Ndi House, Barony Court, Nantwich",yes,,2017-10-19,,0.20,14,14,16/1105N. Proposed conversion and extension of existing office building to form 14 apartments with associated car parking,local-authority-eng:CHE,not owned by a public authority,2016-09-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1105N&query=2c69b950-572d-46e5-9b97-273cc79e7880,permissioned,full planning permission,POINT(-2.518853 53.075814),5688,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Shakerley Arms, 7-9, Willow Street, Congleton",yes,,2017-10-19,,0.03,6,6,16/5327C. Proposed change of use from an existing public house to 4no. proposed dwellings. The demolition of an existing two storey outbuilding & single storey flat roof toilet block to the rear and the erection of a proposed two storey extension providing 2no. two bedroom apartments,local-authority-eng:CHE,not owned by a public authority,2017-01-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/5327C&query=9eb58719-c3f2-41f3-93ca-a3d5292edb25,permissioned,full planning permission,POINT(-2.205965 53.164257),5690,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at Derby Villas, Chatham Street, Macclesfield",yes,,2017-10-19,,0.05,5,5,16/1782M. Erection of 5 dwellings,local-authority-eng:CHE,not owned by a public authority,2016-10-21,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1782M&query=8fb57d80-7d03-4f7a-be8f-42b041fd12e9,permissioned,outline planning permission,POINT(-2.128686 53.260421),5710,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Yesterdays Hotel, Harden Park, Alderley Edge",yes,,2017-10-19,,0.55,8,8,"15/1955M. Demolition of the existing nightclub building and the erection of 12 dwellings, including 4 affordable dwellings, with associated car parking, gardens and landscaping",local-authority-eng:CHE,not owned by a public authority,2017-01-13,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/1955M&query=89a71ecc-972e-4764-938e-9f37bcef11c8,permissioned,full planning permission,POINT(-2.23538 53.310352),5784,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Lower Park Garage, Woodford Road, Poynton",yes,,2017-10-19,,0.25,6,6,"16/5060M. Demolition of 3 existing buildings and the erection of residential comprising of 2 buildings of 2.5 storey, accommodating 6 dwellings in total",local-authority-eng:CHE,not owned by a public authority,2017-01-20,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/5060M&query=be3af9e8-3e02-4243-95be-12b5fb500c9b,permissioned,full planning permission,POINT(-2.136525 53.358686),5795,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land at North Street, Crewe",yes,,2017-10-19,,0.08,5,5,16/4052N. Residential development of 5 dwellings,local-authority-eng:CHE,not owned by a public authority,2017-01-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/4052N&query=1ad346c9-1b78-4363-b5f7-3e1dc9baec89,permissioned,full planning permission,POINT(-2.441149 53.11132),5800,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Albion Mill, London Road, Macclesfield",yes,,2017-10-19,,0.09,14,14,15/3729M. Conversion of existing mill to form 14 apartments,local-authority-eng:CHE,not owned by a public authority,2017-03-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3729M&query=91db69bc-c9b5-4a2e-9dc2-3ca39a0585d6,permissioned,full planning permission,POINT(-2.120844 53.249418),5849,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Davenshaw Mill, Bucton Road, Congleton",yes,,2017-10-19,,0.22,10,10,"16/3826C. Demolition of existing industrial premises, site remediation and development of 10 residential units, associated car parking, landscaping, services and infrastructure",local-authority-eng:CHE,not owned by a public authority,2017-03-09,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3826C&query=d1577d2c-7d61-4dbc-ac87-554b7dadab90,permissioned,full planning permission,POINT(-2.201483 53.168526),5855,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land Off Meadowbank Avenue, Sandbach",yes,,2017-10-19,,0.23,5,5,"16/5809C. Demolition of existing building and erection of 8 dwellings, associated parking and landscaping",local-authority-eng:CHE,not owned by a public authority,2017-03-08,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/5809C&query=80c0b9fa-9433-4ca5-b403-7d7618ee25cf,permissioned,full planning permission,POINT(-2.373302 53.130887),5857,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Kendal House, Kendal Road, Macclesfield",yes,,2017-10-19,,0.33,14,14,16/6189M. Change of use from Children's Day Nursery to Permanent Residence for Supported Living for 14no. Adults. Alterations to the building consisting of conservatory to rear facing side elevation and ramp access to main front entrance,local-authority-eng:CHE,not owned by a public authority,2017-03-06,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/6189M&query=5e5e35fc-0bc2-4d66-a3f0-2010b14c1944,permissioned,full planning permission,POINT(-2.154799 53.251994),5867,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Inglewood Farm, Middlewich Road, Minshull Vernon",yes,,2017-10-19,,0.63,8,8,"16/4734N. Demolition of all of the existing buildings on the site, the change of use from residential and builders yard and the development of up to 8 residential properties",local-authority-eng:CHE,not owned by a public authority,2017-03-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/4734N&query=7cbbedba-e2b9-4c49-bc04-eef0e86a6738,permissioned,outline planning permission,POINT(-2.47645 53.149162),5877,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Pyegreave Farm, Coalpit Lane, Langley",yes,,2017-10-19,,0.07,5,5,17/0743M. Removal of condition 3 of 80919P to allow the use of the holiday lets as permanent residential properties,local-authority-eng:CHE,not owned by a public authority,2017-03-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/0743M&query=8a3dfffb-b116-4308-b5eb-d0db27341a5a,permissioned,full planning permission,POINT(-2.095463 53.245729),5881,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"1 George Street, Alderley Edge, Wilmslow",yes,,2017-10-19,,0.03,6,6,"16/0505M. Proposed alterations and extensions to provide five apartments and five car parking spaces, including the change of use of ground and first floor offices to residential and the retention of the shop unit in the London Road frontage",local-authority-eng:CHE,mixed ownership,2016-10-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/0505M&query=db4a0c4f-9c17-4857-acb7-099ad73ef7f2,permissioned,full planning permission,POINT(-2.236824 53.300084),5892,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Elmbank House, Lodge Road, Sandbach",yes,,2017-10-19,,1.79,50,50,16/2645C. Demolition of all existing on site structures and the redevelopment of the site for 50 residential dwellings with associated landscaping and vehicular access from Lodge Road,local-authority-eng:CHE,not owned by a public authority,,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/2645C&query=e5f3559d-7dbd-4df3-ba2d-16b4ed06b1df,pending decision,outline planning permission,POINT(-2.386596 53.140032),5899,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
South Macclesfield Development Area,yes,,2017-10-19,,4.44,150,150,"15/2010M � Part of site allocation LPS 13 South Macclesfield Development Area in the Local Plan Strategy. http://cheshireeast.gov.uk/planning/spatial_planning/cheshire_east_local_plan/local-plan-strategy/local_plan_strategy.aspx. Demolition of existing buildings and the erection of 150 dwellings with associated car parking, access, internal roads and landscaped open space",local-authority-eng:CHE,mixed ownership,2017-02-28,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/2010M&query=ef0bef91-9414-4162-8ece-27e497227d5d,permissioned,full planning permission,POINT(-2.138301 53.243673),LPS 13,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Land East of Fence Avenue, Macclesfield",yes,,2017-10-19,,2.00,80,80,"15/4287M Part of site allocation LPS 14 Land East of Fence Avenue, Macclesfield in the Local Plan Strategy http://cheshireeast.gov.uk/planning/spatial_planning/cheshire_east_local_plan/local-plan-strategy/local_plan_strategy.aspx. Partial change of use and partial demolition of existing buildings and structures, residential development for up to 300 units, landscaping, supporting infrastructure and means of access",local-authority-eng:CHE,not owned by a public authority,2017-01-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/4287M&query=36e3d6b4-c5ce-4ecb-8c08-4e080d217af3,permissioned,outline planning permission,POINT(-2.115 53.260794),LPS 14,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Twyfords and Cardway, Alsager",yes,,2017-10-19,,31,550,550,"16/2229C - Reserved Matter Application - Approved 16 December 2016 11/4109C - Outline Planning Application- Approved 21 November 2013 The number given reflects the estimated capacity of LPS Site allocation LPS 21 Twyfords and Cardway, Alsager for 550 dwellings. Only parts of the Site have received planning permission. http://cheshireeast.gov.uk/planning/spatial_planning/cheshire_east_local_plan/local-plan-strategy/local_plan_strategy.aspx. 16/2229C - Reserved matters application pusuant to outline planning permission dated 21 November 2013 (Ref: 11/4109C) for up to 335 Residential Units and access off Lawton Road and Linley Lane The number given reflects the estimated capacity of LPS Site allocation LPS 21 Twyfords and Cardway, Alsager for 550 dwellings. Only parts of the Site have received planning permission http://cheshireeast.gov.uk/planning/spatial_planning/cheshire_east_local_plan/local-plan-strategy/local_plan_strategy.aspx",local-authority-eng:CHE,not owned by a public authority,2016-12-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/2229C&query=0685629a-9032-49b3-986e-19fb3c9c69b0,permissioned,reserved matters approval,POINT(-2.289861 53.095478),LPS21,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Former Manchester Metropolitan University Campus, Alsager",yes,,2017-10-19,,9.03,254,254,"Part of site allocation LPS 22 Former Manchester Metropolitan UniversityCampus in Local Plan Strategy http://cheshireeast.gov.uk/planning/spatial_planning/cheshire_east_local_plan/local-plan-strategy/local_plan_strategy.aspx. Demolition of all buildings & erection of 426 dwellings with associated parking, laying out of new grass pitches, two artificial grass pitches with associated floodlighting and fencing, new changing rooms and ancillary parking and new accesses onto Hassall Road and Dunnocksfold Road",local-authority-eng:CHE,not owned by a public authority,,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/4864M,pending decision,full planning permission,POINT(-2.326042 53.099088),LPS22,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
Alderley Park Opportunity Site,yes,,2017-10-19,,44.18,275,275,"15/5401M Site allocation LPS 61 Alderley Park Opportunity Site in the Local Plan Strategy http://cheshireeast.gov.uk/planning/spatial_planning/cheshire_east_local_plan/local-plan-strategy/local_plan_strategy.aspx. Full planning permission for the demolition of a number of specified buildings; and outline planning permission with all matters reserved for a mixed-use development including up to 275 residential dwellinghouses, where up to 60 units could be for retirement / care (Use Classes C2 and C3)",local-authority-eng:CHE,not owned by a public authority,2016-06-13,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/5401M&query=0ca92831-25ed-46ff-9f39-2ad3acade655,permissioned,outline planning permission,POINT(-2.230366 53.273931),LPS61,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Whalley Heyes, Macclesfield",yes,,2017-10-19,,0.72,100,65,Local Development Order http://www.cheshireeast.gov.uk/planning/spatial_planning/Local-Development-Orders-LDOs.aspx,local-authority-eng:CHE,mixed ownership,,,not permissioned,other,POINT(-2.129228 53.261409),LDO 1,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
"Northside, Macclesfield",yes,,2017-10-19,,0.53,49,29,Local Development Order http://www.cheshireeast.gov.uk/planning/spatial_planning/Local-Development-Orders-LDOs.aspx,local-authority-eng:CHE,mixed ownership,,,not permissioned,other,POINT(-2.125922 53.26375),LDO 2,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,2017-10-19
