site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"S Cooper and Sons Ltd, Warehouse One, Nat Lane, Winsford, CW7 3BS",,,2017-12-21,,4.936,161,161,12/04804/OUT. Winsford NP site W4 Demolition of all buildings except Wharton Park House and erection of up to 161 dwellings,local-authority-eng:CHW,not owned by a public authority,2014-10-02,,permissioned,outline planning permission,WIW/0030,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Wharton Road (Reposessions UK Ltd), Winsford. CW7 3BQ",,,2017-12-21,,4.399,150,150,11/00558/OUT. Winsford NP site W3 Residential development (up to 150 dwellings) with 12000sq.ft of B1 / B2 / B8 employment space. S106 signed October 2014,local-authority-eng:CHW,not owned by a public authority,2014-10-24,,permissioned,outline planning permission,WIW/0034,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Wharton Green, Deakins Road / Bostock Road, Winsford",,,2017-12-21,,1.202,114,114,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIW/0048(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Former coal yard site, Station Road, Winsford",,,2017-12-21,,0.227,6,6,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIW/0050(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Meadow Island, Bradford Road, Winsford",,,2017-12-21,,2.436,30,30,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WIW/0059,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"North of Middlewich Road, Winsford",,,2019-12-01,,0.693,21,21,17/03135/OUT. Construction of up to 21 dwellings,local-authority-eng:CHW,not owned by a public authority,2019-07-10,,permissioned,outline planning permission,WIW/0061,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Handley Hill School, Beeston Drive, Winsford",,,2017-12-21,,1.086,71,71,Winsford NP site O4 Promoted by Local Authority for residential redeveopment. Demolition application approved 23 Feb 2017,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,WOV/0045(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land and buildings off Sadler Road, Winsford",,,2017-12-21,,0.572,26,26,Winsford NP site TC 6,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WOV/0066,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land north of former Richmond Packaging, New Road, Winsford",,,2017-12-21,,0.81,26,26,Winsford NP site NTC 5,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WOV/0070(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Car park off Church Street, Winsford",,,2017-12-21,,0.432,26,26,Winsford NP site TC 9,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,WOV/0071(a),http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Manchester House Carpets, 56 High Street, Winsford",,,2017-12-21,,0.129,5,5,Winsford NP site TC 7,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WOV/0072,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Greedy Pig site, New Road, Winsford",,2019-12-01,2019-12-01,,,,,Winsford NP site TC 10 - non residential,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WOV/0074,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"Pimletts and adjacent car park, Church Street / High Street, Winsford",,,2017-12-21,,0.185,6,6,Winsford NP site TC 8,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WOV/0078,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Sadler Road (Former Winsford Clio Centre), Winsford",,,2017-12-21,,0.124,12,12,09/00635/OUM 12/03149/EXT. Winsford NP site NTC 3,local-authority-eng:CHW,not owned by a public authority,2012-12-06,,not permissioned,outline planning permission,WOV/0084,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
Meadow Home Park Mill Lane Whitegate Winsford Cheshire ,yes,2019-12-01,2019-12-01,,0.47,7,7,15/04548/FUL. Engineering works to allow siting of 7 park homes and associated works ,local-authority-eng:CHW,not owned by a public authority,2016-03-16,,permissioned,full planning permission,WOV/0100,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at Grange Yard, Grange Lane, Winsford, CW7 2BP",,,2018-12-30,,0.488,40,40,17/00619/OUT (pending). Erection of up to 40 dwellings,local-authority-eng:CHW,not owned by a public authority,,,pending decision,,WOV/0112,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2018-12-30
"148 High Street, Winsford",,,2019-12-01,,0.012,5,5,18/01601/FUL. Conversion to 4 dwellings and construction of 2 new dwellings,local-authority-eng:CHW,not owned by a public authority,2018-10-08,,permissioned,full planning permission,WOV/0119,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2019-12-01
"Winsford Shopping Centre, Dene's Drive, Winsford",,,2017-12-21,,3.152,113,113,Winsford NP site TC 0,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WSD/0014,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Car park off Dene Street, Winsford",,,2017-12-21,,0.789,32,32,Winsford NP site TC 1,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,WSD/0027,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Site of former Civic Hall, High Street, Winsford",,,2017-12-21,,0.252,10,10,Winsford NP site TC 2,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,WSD/0028,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Winsford Library and Dingle Recreation Centre, High Street, Winsford",,,2017-12-21,,0.263,11,11,Winsford NP site TC 3,local-authority-eng:CHW,owned by a public authority,,,not permissioned,,WSD/0030,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land at High Street / Dingle Lane, Winsford",,,2017-12-21,,0.266,10,10,Winsford NP site TC 5,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WSD/0031,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Land to rear of Weaver Street, off Winnington Street, Winsford",,,2017-12-21,,0.363,13,13,Residential development,local-authority-eng:CHW,not owned by a public authority,,,not permissioned,,WSD/0034,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"The Hollies, Darnhall School Lane, Winsford CW7 1LH",,,2017-12-21,,0.167,14,14,08-0824-FUM. Demolition of existing building and erection of 14 apartments. Buildings demolished in 2009 - no further progress on site to date,local-authority-eng:CHW,not owned by a public authority,2009-07-01,,permissioned,full planning permission,WSD/0044,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
"Former Drill Hall, Dingle Lane, Winsford CW7 1AB",yes,,2017-12-21,,0.226,31,31,"15/03878/FUL. Demolition of existing building and erection of 31 residential units and associated bin stores, bicycle stores, car parking and communal amenity space",local-authority-eng:CHW,not owned by a public authority,2017-03-27,,permissioned,full planning permission,WSD/0052,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,2017-12-21
