site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Exley Park PH, Park Lane, Siddal, Halifax",yes,,2018-12-31,,0.1,7,7,,local-authority-eng:CLD,not owned by a public authority,2016-04-15,,permissioned,full planning permission,BLR021,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR021,2017-12-20
"Land at Abbey Park, Illingworth, Halifax",yes,,2018-12-31,,2.48,75,75,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP14547.,local-authority-eng:CLD,not owned by a public authority,,,,,BLR022,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR022,2017-12-20
"Lindwell Methodist Church, Lindwell, Halifax",,,2018-12-31,,0.08,5,5,,local-authority-eng:CLD,not owned by a public authority,2015-02-04,,permissioned,full planning permission,BLR026,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR026,2017-12-20
"Walsden Methodist Church, Rochdale Road, Todmorden",yes,,2018-12-31,,0.04,13,13,Removal of condition application pending consideration 18/01101/REM,local-authority-eng:CLD,not owned by a public authority,2016-07-20,,permissioned,full planning permission,BLR028,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR028,2017-12-20
"5 Clare Road, Halifax",yes,,2018-12-31,,0.11,18,18,14/56019/CLASSJ Prior approval granted 100315 for COU from office to 15 apartments. Minimum net dwelling capacity based on both applications.,local-authority-eng:CLD,not owned by a public authority,2015-09-17,,permissioned,full planning permission,BLR031,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR031,2017-12-20
"1st, 2nd, 3rd and 4th floors, Southgate House, Wards Ends, Halifax",yes,,2018-12-31,,0.09,51,51,,local-authority-eng:CLD,not owned by a public authority,2016-10-27,,permissioned,other,BLR033,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR033,2017-12-20
"Kingfisher House, Portland Place, Halifax",yes,,2018-12-31,,0.05,12,12,,local-authority-eng:CLD,not owned by a public authority,2016-04-22,,permissioned,full planning permission,BLR035,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR035,2017-12-20
"Fountain Chambers, 22 Fountain Street, Halifax",yes,,2018-12-31,,0.03,7,7,,local-authority-eng:CLD,not owned by a public authority,2016-08-26,,permissioned,other,BLR036,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR036,2017-12-20
"Land east of 11 Gooder Lane, Brighouse",yes,,2018-12-31,,0.02,5,5,,local-authority-eng:CLD,not owned by a public authority,2015-07-15,,permissioned,full planning permission,BLR038,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR038,2017-12-20
"Slade Lane Works, Slade Lane, Brighouse",yes,,2018-12-31,,0.2,10,10,,local-authority-eng:CLD,not owned by a public authority,2015-12-15,,permissioned,full planning permission,BLR039,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR039,2017-12-20
"Ash Lea, 19 Woodhouse Lane, Brighouse",yes,,2018-12-31,,0.14,9,9,,local-authority-eng:CLD,not owned by a public authority,2016-04-26,,permissioned,full planning permission,BLR041,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR041,2017-12-20
"Former Engine Room Hollins Mill, Rochdale Road, Todmorden",yes,,2018-12-31,,0.14,13,13,Amendment to application 14/01376/CON,local-authority-eng:CLD,not owned by a public authority,2016-05-20,,permissioned,full planning permission,BLR042,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR042,2017-12-20
"Site of Macmillans, Long Lane, Wheatley, Halifax",yes,,2018-12-31,,0.17,10,10,,local-authority-eng:CLD,not owned by a public authority,2015-04-01,,permissioned,full planning permission,BLR044,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR044,2017-12-20
"Land off Pudsey Road, Todmorden",yes,,2018-12-31,,0.43,23,23,,local-authority-eng:CLD,not owned by a public authority,2014-07-21,,permissioned,full planning permission,BLR045,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR045,2017-12-20
"Former Mayfield Garage, Queens Road, Halifax",yes,,2018-12-31,,0.87,17,17,"Site proposed as a Mixed Use Site, including an element of residential in the 2018 Local Plan Publication Draft. Site ref: LP1431",local-authority-eng:CLD,not owned by a public authority,,,,,BLR046,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR046,2018-12-31
"Former St Catherine's High School, Holdsworth Rod, Holmfield, Halifax",yes,,2018-12-31,,2.75,83,83,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP1429.,local-authority-eng:CLD,not owned by a public authority,,,,,BLR047,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR047,2018-12-31
"Former Hill Crest Quarry, Halifax Road, Hove Edge, Brighouse",yes,,2018-12-31,,1.23,35,35,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP1093,local-authority-eng:CLD,not owned by a public authority,,,,,BLR049,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR049,2018-12-31
"West Vale Works, Stainland Road, Greetland, Elland",yes,,2018-12-31,,0.74,14,14,"Site proposed as a Mixed Use Site, including an element of residential in the 2018 Local Plan Publication Draft. Site ref: LP1088.",local-authority-eng:CLD,not owned by a public authority,,,,,BLR050,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR050,2018-12-31
"Warley Spring Garage, Burnley Road, Warley, Halifax",yes,,2018-12-31,,0.79,26,26,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP1004.,local-authority-eng:CLD,not owned by a public authority,,,,,BLR051,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR051,2018-12-31
"Car Park, James Street, Elland",yes,,2018-12-31,,0.03,5,5,,local-authority-eng:CLD,not owned by a public authority,2017-12-05,,permissioned,full planning permission,BLR054,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR054,2018-12-31
"School House, 56 Hopwood Lane, Halifax",yes,,2018-12-31,,0.16,15,15,Additional application approved for 2 new units on same site (18/00260/FUL). Capacity now 15.,local-authority-eng:CLD,not owned by a public authority,2017-11-01,,permissioned,full planning permission,BLR055,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR055,2018-12-31
"Junction Hotel, 192 King Cross Road, Halifax",yes,,2018-12-31,,0.03,7,7,,local-authority-eng:CLD,not owned by a public authority,2017-07-07,,permissioned,full planning permission,BLR056,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR056,2018-12-31
"Provident Insurance Plc, Blackwall, Halifax",yes,,2018-12-31,,0.1,65,65,,local-authority-eng:CLD,,2017-04-26,,permissioned,other,BLR057,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR057,2018-12-31
"Site Of Former Jumples Public House, Mixenden Road, Mixenden, Halifax",yes,,2018-12-31,,0.22,7,7,,local-authority-eng:CLD,not owned by a public authority,2017-05-30,,permissioned,full planning permission,BLR058,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR058,2018-12-31
"Bethlehem Pentecostal Mission, Wheatley Road, Halifax",yes,,2018-12-31,,0.03,6,6,,local-authority-eng:CLD,not owned by a public authority,2017-04-10,,permissioned,full planning permission,BLR059,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR059,2018-12-31
"Park United Reformed Church, Francis Street, Halifax",yes,,2018-12-31,,0.02,5,5,,local-authority-eng:CLD,not owned by a public authority,2017-04-13,,permissioned,full planning permission,BLR060,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR060,2018-12-31
"Car Park, James Street, Elland",yes,,2018-12-31,,0.08,5,5,,local-authority-eng:CLD,not owned by a public authority,2016-12-22,,permissioned,full planning permission,BLR061,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR061,2018-12-31
"Riverside, Harley House, Mill Fold Way, Ripponden, Sowerby Bridge",yes,,2018-12-31,,0.21,10,10,Revised application 17/01161/FUL. Revised application 17/00531/FUL to replace office studio with 3 dwellings. Site capacity 10 units.,local-authority-eng:CLD,not owned by a public authority,2017-11-27,,permissioned,full planning permission,BLR062,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR062,2018-12-31
"Units 1 To 4 Gauxholme Industrial Estate, Bacup Road, Todmorden",yes,,2018-12-31,,0.12,5,5,Amendment to 15/01079/FUL,local-authority-eng:CLD,,2016-04-20,,permissioned,full planning permission,BLR063,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR063,2018-12-31
"Coley Nurseries, Denholme Gate Road, Hipperholme, Halifax",yes,,2018-12-31,,2.23,12,12,,local-authority-eng:CLD,not owned by a public authority,2016-10-28,,permissioned,full planning permission,BLR064,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR064,2018-12-31
"Site of Adamroyd Mill, Victoria Road, Todmorden",yes,,2018-12-31,,0.57,45,45,,local-authority-eng:CLD,,2014-02-11,,permissioned,full planning permission,BLR066,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR066,2018-12-31
"The Bramble Inn, Field Lane, Rastrick, Brighouse",yes,,2018-12-31,,0.3,12,12,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP0846.,local-authority-eng:CLD,not owned by a public authority,,,,,BLR067,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR067,2018-12-31
"Adjacent White Windows Rest Home, Fore Lane, Sowerby Bridge",yes,,2018-12-31,,0.43,11,11,,local-authority-eng:CLD,not owned by a public authority,2014-07-04,,permissioned,full planning permission,BLR068,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR068,2018-12-31
"Alma Mill, Alma Street, Walsden, Todmorden",yes,,2018-12-31,,0.33,14,14,,local-authority-eng:CLD,,2016-04-29,,permissioned,full planning permission,BLR069,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR069,2018-12-31
"Site of, 74 Heathy Lane, Holmfield, Halifax",,,2018-12-31,,0.35,12,12,,local-authority-eng:CLD,,2012-04-19,,permissioned,full planning permission,BLR070,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR070,2018-12-31
"Former Canal Mills Site, Wakefield Road, Sowerby Bridge",yes,,2018-12-31,,0.2,12,12,,local-authority-eng:CLD,,2018-04-18,,permissioned,full planning permission,BLR071,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR071,2018-12-31
"Borough Band Club, Wharf Street, Brighouse",,,2018-12-31,,0.23,60,60,,local-authority-eng:CLD,,2007-07-30,,permissioned,full planning permission,BLR072,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR072,2018-12-31
"Clough Mills, Halifax Road, Shelf, Halifax",,,2018-12-31,,0.33,20,20,,local-authority-eng:CLD,,2006-12-05,,permissioned,outline planning permission,BLR073,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR073,2018-12-31
"Derdale Mill, Derdale Street, Todmorden",yes,,2018-12-31,,0.84,34,34,,local-authority-eng:CLD,,2006-01-06,,permissioned,full planning permission,BLR074,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR074,2018-12-31
"Land rear of Clifton Mills, Bradford Road, Baliff Bridge, Brighouse",yes,,2018-12-31,,0.25,10,10,,local-authority-eng:CLD,owned by a public authority,2018-02-23,,permissioned,full planning permission,BLR075,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR075,2018-12-31
"Hartwell Ford Garage, Skircoat Road, Halifax",yes,,2018-12-31,,0.28,11,11,Site proposed as a New Housing Site in the 2018 Local Plan Publication Draft. Site ref: LP0478.,local-authority-eng:CLD,not owned by a public authority,,,,,BLR076,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR076,2018-12-31
"Former Salford Works, Bramston Street, Rastrick, Brighouse",yes,,2018-12-31,,0.48,65,65,,local-authority-eng:CLD,mixed ownership,2018-02-02,,permissioned,full planning permission,BLR077,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR077,2018-12-31
"Land adjacent Methodist Church, Chapel Lane, Sowerby Bridge",,,2018-12-31,,0.16,15,15,,local-authority-eng:CLD,,2007-02-02,,permissioned,full planning permission,BLR078,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR078,2018-12-31
"Holly Bank Works, Rochdale Road, Greetland, Halifax",,,2018-12-31,,0.55,23,23,,local-authority-eng:CLD,,2007-01-04,,permissioned,full planning permission,BLR079,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR079,2018-12-31
"Martins Mill, Pellon Lane, Halifax",yes,,2018-12-31,,0.15,60,60,,local-authority-eng:CLD,not owned by a public authority,2018-02-28,,permissioned,full planning permission,BLR080,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR080,2018-12-31
"Land adjacent, 34 Crossley Hill, Halifax",yes,,2018-12-31,,0.11,5,5,,local-authority-eng:CLD,,2018-01-11,,permissioned,full planning permission,BLR081,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR081,2018-12-31
"Site of Heathy House Residential Home, Heathy Lane, Holmfield, Halifax",yes,,2018-12-31,,0.35,17,17,,local-authority-eng:CLD,not owned by a public authority,2017-01-13,,permissioned,full planning permission,BLR082,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR082,2018-12-31
"First floor, 22 Bethel Street, Brighouse",yes,,2018-12-31,,0.02,6,6,,local-authority-eng:CLD,not owned by a public authority,2017-01-27,,permissioned,full planning permission,BLR083,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR083,2018-12-31
"Land adjacent, St Georges Terrace, Lee Mount, Halifax",yes,,2018-12-31,,0.04,6,6,,local-authority-eng:CLD,mixed ownership,2017-07-05,,permissioned,full planning permission,BLR084,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202018.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2017&inspect_value=BLR084,2018-12-31
