site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Nova 2 George Cayley Drive,yes,,2020-02-19,,0.11,0,0,18/00739/FUL. Erection of three storey building forming 9no. apartments.,local-authority-eng:YOR,not owned by a public authority,2018-07-13,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,BR-032,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Land to West of Block D Aviator Court,yes,,2020-02-19,,0.13,0,0,17/03067/FUL. Erection of two storey building comprising of 6no. residential apartments with associated parking and landscaping,local-authority-eng:YOR,not owned by a public authority,2018-03-05,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,BR-034,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
British Sugar Corporation Ltd Plantation Drive,yes,,2020-02-19,,39.62,0,0,"15/00524/OUTM. Outline application for the development of the site comprising up to 1,100 residential units, community uses (D1/D2) and new public open space with details of access and demolition of the Former Manor School buildings. This is a draft housing allocatio",local-authority-eng:YOR,not owned by a public authority,2018-09-28,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,BR-037a,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
British Sugar Corporation Ltd Plantation Drive,yes,,2020-02-19,,0,0,0,"Outline application for the development of the site comprising up to 1,100 residential units, community uses (D1/D2) and new public open space with details of access and demolition of the Former Manor School buildings. This is a draft housing allocatio",local-authority-eng:YOR,not owned by a public authority,2018-09-28,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,BR-037b,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Former Gas Works 24 Heworth Green (Phases I & II),yes,,2020-02-19,,3.54,0,0,This is a draft housing allocation site (H1),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-038,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Burnholme School,yes,,2020-02-19,,1.9,0,0,This is a draft housing allocation site (H3),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-039,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Bootham Crescent Football Ground,yes,,2020-02-19,,1.72,0,0,This is a draft housing allocation site (H7),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-040,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Askham Bar Park&Ride,yes,,2020-02-19,,1.57,0,0,This is a draft housing allocation site (H8),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-041,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Former Oak Haven EPH 144 Acomb Road,yes,,2020-02-19,,0.33,0,0,This is a draft housing allocation site (H20),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-042,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Willow House EPH Long Close Lane,yes,,2020-02-19,,0.2,0,0,This is a draft housing allocation site (H52),local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-043,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Land at Layerthorpe,yes,,2020-02-19,,0.2,0,0,This is a draft housing allocation site (H55),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-044,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Terry's Extension Site - Land to Rear of Factory,yes,,2020-02-19,,0.6,0,0,18/02582/FULM. This is a draft housing allocation site (Part of ST16) Application for 123 apartments submitted but not yet determined,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-046b,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Terry's Extension Site - Car Park,yes,,2020-02-19,,1.3,0,0,This is a draft housing allocation site (Part of ST16),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-046c,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
York Central Leeman Road,yes,,2020-02-19,,35,0,0,This is a draft housing allocation site (ST5),local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-045,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
The Cocoa Works Haxby Road (Phase II),yes,,2020-02-19,,4.7,0,0,"18/01011/OUTM. This is a draft housing allocation site (Part of ST17) Outline planning application with all matters reserved except for means of access for a mix of uses including 425no. dwellings, offices, retail, a creche and community uses",local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-024,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Castle Mills Car Park,yes,,2020-02-19,,0.27,0,0,17/01499/FUL. Agreed by CYC Executive for residential development at April 2018 meeting,local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-047,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Site Of 17 To 21 Piccadilly,yes,,2020-02-19,,0.11,0,0,Agreed by CYC Executive for residential development at April 2018 meeting. N.B. This site has temporary mixed use consent through 17/00274/FUL that expires in June 2020.,local-authority-eng:YOR,owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-048,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
"Hungate Development Site (Blocks D, F, & H)",,,2020-02-19,,0,0,0,,local-authority-eng:YOR,,,,,,BR-025c,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
"Hungate Development Site (Blocks D, F, & H)",yes,,2017-12-21,,1.57,0,0,"15/01709/OUTM. Outline consent for Blocks G (see BR-026 for Reserved matters approval) and H (179 homes TBC) for either C3/C2 and flexible commercial uses. Full application for Block D (186 homes); and Block F (101homes), community centre and multi-storey car park",local-authority-eng:YOR,not owned by a public authority,2006-07-18,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,BR-025b,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,2017-12-21
Old Vic Guest House,,,2020-02-19,,0,0,0,,local-authority-eng:YOR,,,,,,BR-049,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Quickslide Windows Direct,,,2020-02-19,,0,0,0,,local-authority-eng:YOR,,,,,,BR-050,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
"Hamilton House, 3 Fawcett Street",,,2020-02-19,,0,0,0,,local-authority-eng:YOR,,,,,,BR-051,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
Workshop Rear of 2 Hawthorn Street,,,2020-02-19,,0,0,0,,local-authority-eng:YOR,,,,,,BR-052,https://www.york.gov.uk/downloads/download/150/brownfield-land-register,
