site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"15 Lime Grove, New Malden",yes,,2017-12-12,,0.07,10,10,Prior approval 16/14797/PNO for 10 net additional homes (C3) granted on 04/10/2016.. Proposed change of use from offices (B1(a)) to dwellings (C3) (4 x one-bedroom residential units; 2 x one-bedroom and 2 x two-bedroom small houses; 1 x one-bedroom flat on ground floor; and 1 x two-bedroom duplex over).,local-authority-eng:KTT,,2016-10-04,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14797/PNO,permissioned,other,RBK0033,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Unit B Magnum House, 164 London Road, Kingston upon Thames",yes,,2017-12-12,,0.03,5,5,"Planning permission 16/12709/FUL for 8 net additional student bedrooms (Sui Generis) granted on 07/10/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Change of use of Unit B Magnum House to student accommodation (Sui Generis) comprising 8 studio rooms, and associated external alterations.",local-authority-eng:KTT,,2016-10-07,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/12709/FUL,permissioned,full planning permission,RBK0034,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Unit A Magnum House, 164 London Road, Kingston upon Thames",yes,,2017-12-12,,0.04,5,5,"Planning permission 16/12711/FUL for 9 net additional student bedrooms (Sui Generis) granted on 07/10/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Change of use of ground floor Unit A, Magnum House to student accommodation (Sui Generis) comprising 9 student rooms (8 x studio rooms; 1 x cluster room) and a communal room; together with associated external alterations",local-authority-eng:KTT,,2016-10-07,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/12711/FUL,permissioned,full planning permission,RBK0035,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"18 Coombe Ridings, Kingston upon Thames",yes,,2017-12-12,,0.18,5,5,"Planning permission 16/14822/FUL for 0 net additional homes (C3) granted on 07/10/2016. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing house and garage. Erection of three-storey dwelling (C3), new gate and boundary fencing, double garage and rear basement level opening onto the garden and rear terrace and balcony.",local-authority-eng:KTT,,2016-10-07,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14822/FUL,permissioned,full planning permission,RBK0036,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"160 Ewell Road, Surbiton",yes,,2017-12-12,,0.04,5,5,Prior approval 16/16546/PNO for 5 net additional units (C3) granted on 07/10/2016.. Change of use of existing office building (B1(a)) to 5 x residential units (C3).,local-authority-eng:KTT,,2016-10-07,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/16546/PNO,permissioned,other,RBK0037,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Work, Vale Road South, Surbiton",yes,,2017-12-12,,0.23,9,9,"Planning permission 15/10338/FUL for 9 net additional homes (C3) granted on 20/10/2016.. Demolition of existing buildings and erection of 9 x residential units (C3) (1 x four-bed house; 6 x three-bed flats/maisonettes; and 2 x two-bed flats/maisonettes) with associated parking, landscaping and amenity space.",local-authority-eng:KTT,,2016-10-20,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/10338/FUL,permissioned,full planning permission,RBK0038,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"143-151 Clarence Street, Kingston upon Thames",yes,,2017-12-12,,0.04,6,6,"Planning permission 15/12601/FUL for 6 net additional homes (C3) granted on 21/10/2016.. Erection of a part five, part two-storey extension to provide 4 x two-bed and 2 x three-bed residential units (C3) and associated cycle and refuse store, communal roof terrace and stairwell.",local-authority-eng:KTT,not owned by a public authority,2016-10-21,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/12601/FUL,permissioned,full planning permission,RBK0039,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Former Dairy Crest Milk Depot, Lower Marsh Lane, Kingston upon Thames",yes,,2017-12-12,,0.64,48,48,"Planning permission 15/16840/FUL for 48 net additional homes (C3) granted on 17/11/2016.. Demolition of the existing buildings and erection of two and three-storey buildings to create 49 x residential units (C3), with associated car and cycle parking and landscaping.",local-authority-eng:KTT,,2016-11-17,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/16840/FUL,permissioned,full planning permission,RBK0040,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"24 Cowleaze Road, Kingston upon Thames",yes,,2017-12-12,,0.05,10,10,"Planning permission 15/13013/FUL for 10 net additional homes (C3) granted on 29/11/2016.. Demolition of existing building and redevelopment of site to provide 10 x apartments (C3) at second, third and fourth floor levels, with ancillary gymnasium at lower ground level",local-authority-eng:KTT,,2016-11-29,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/13013/FUL,permissioned,full planning permission,RBK0041,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Site At Eden Walk Shopping Centre, Eden Walk, Kingston upon Thames",yes,,2017-12-12,,2.09,380,380,"Planning permission 15/13063/FUL for 380 net additional homes (C3) granted on 08/12/2016.. The demolition and redevelopment of Eden Walk Shopping Centre, including Millennium House and Neville House to provide a mixed use development, including residential use (C3).",local-authority-eng:KTT,mixed ownership,2016-12-08,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/13063/FUL,permissioned,full planning permission,RBK0042,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Development Land At 53A-53B, Kingston Hill, Kingston upon Thames",yes,,2017-12-12,,0.10,5,5,Planning permission 16/13202/FUL for 4 net additional homes (C3) granted on 23/01/2017. Site has capacity to deliver at least 5 net additional homes (C3).. Erection of a terrace of 4 x dwellings (C3) with associated car parking and landscaping on the main part of the site; and the erection of a replacement and enlarged office building following demolition of existing buildings.,local-authority-eng:KTT,,2017-01-23,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/13202/FUL,permissioned,full planning permission,RBK0043,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Former Oakhill Health Centre, 3 Oakhill, Surbiton",yes,,2017-12-12,,0.30,41,41,"Planning permission 15/16883/FUL for 41 net additional homes (C3) granted on 10/02/2017.. Demolition of former health centre; change of use and extension to No.3 Oakhill and erection of 2 x four-storey residential blocks including accommodation in roof space (41 x residential flats (C3) in total comprising 16 x one-bedroom, 17 x two-bedroom and 8 x three-bedroom units).",local-authority-eng:KTT,,2017-02-10,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/16883/FUL,permissioned,full planning permission,RBK0044,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"12 Portsmouth Road, Kingston upon Thames",yes,,2017-12-12,,0.06,5,5,Planning permission 16/13176/FUL for 0 net additional homes (C3) granted on 15/02/2017. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing dwelling and erection of a two-storey detatched dwellinghouse (C3) with accommodation in the roofspace.,local-authority-eng:KTT,,2017-02-15,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/13176/FUL,permissioned,full planning permission,RBK0045,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Plot B Culford, Coombe Park, Kingston upon Thames",yes,,2017-12-12,,0.16,5,5,"Planning permission 16/14753/FUL for 1 net additional home (C3) granted on 17/02/2017. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing house, partitioning of site into two sites 'Plot A' and 'Plot B', erection of a new dwelling house (C3) on 'Plot B' and single storey garage.",local-authority-eng:KTT,,2017-02-17,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14753/FUL,permissioned,full planning permission,RBK0046,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Plot A Culford, Coombe Park, Kingston upon Thames",yes,,2017-12-12,,0.19,5,5,"Planning permission 16/14892/FUL for 0 net additional homes (C3) granted on 17/02/2017. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing house, partitioning of site into two sites 'Plot A' and 'Plot B', erection of a new two/three-storey dwelling house (C3) on 'Plot A' and single storey garage.",local-authority-eng:KTT,,2017-02-17,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14892/FUL,permissioned,full planning permission,RBK0047,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Park Works, 16 Park Road, Kingston upon Thames",yes,,2017-12-12,,0.28,14,14,"Planning permission 16/12324/FUL for 14 net additional homes (C3) granted on 24/02/2017.. Demolition of all existing buildings (save for the listed building) at 18-20 Borough Road, and redevelopment to provide 11 x houses (C3); and 3 x flats (C3) (within the listed building).",local-authority-eng:KTT,,2017-02-24,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/12324/FUL,permissioned,full planning permission,RBK0048,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"The Cap In Hand, 174 Hook Rise North, Surbiton",yes,,2017-12-12,,0.29,7,7,"Planning permission 16/10362/FUL for 7 net additional homes (C3) granted on 28/02/2017.. Demolition of existing conservatory and creation of paved pedestrian route. Retention of existing public house on ground floor and basement. Conversion of ancillary accommodation on upper floors to 4 x one-bedroom flats (C3) and provision of roof terraces/ balcony with associated elevational alterations and alterations to the existing flue. Erection of part single/ part two storey building to create 3 x two-bedroom houses (C3) with basements, gardens and roof terraces. Erection of part single/ part two-storey building including pitched front roof and front dormers to create 1 x two-bedroom flat (C3) and 1 x one-bedroom flat (C3) with associated terraces and access stairs to the first floor accommodation.",local-authority-eng:KTT,,2017-02-28,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/10362/FUL,permissioned,full planning permission,RBK0049,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"Cotswood, Kingston Hill, Kingston upon Thames",yes,,2017-12-12,,0.08,5,5,"Planning permission 16/14542/FUL for 1 net additional home (C3) granted on 15/03/2017. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of the existing dwelling and erection of 2 x four-bedroom semi-detached dwellings (C3) consisting of a basement, ground and first floors, with further accommodation in the roof.",local-authority-eng:KTT,,2017-03-15,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14542/FUL,permissioned,full planning permission,RBK0050,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"4 Vicarage Close, Worcester Park",yes,,2017-12-12,,0.11,5,5,Planning permission 16/14626/FUL for 1 net additional home (C3) granted on 15/03/2017. Site has capacity to deliver at least 5 net additional homes (C3).. Demolition of existing sheds and erection of a new detached house (C3) in garden land with detached garage.,local-authority-eng:KTT,,2017-03-15,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14626/FUL,permissioned,full planning permission,RBK0051,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
"18-32 Beaufort Road And 23-43 Fassett Road, Kingston upon Thames",yes,,2017-12-12,,0.86,32,32,"Planning permission 15/12107/FUL for 32 net additional homes (C3) granted on 29/03/2017.. Demolition of 20-30 Beaufort Road and hotel buildings to rear. Retention of 18 and 32 Beaufort Road and 23-43 Fassett Road and erection of two/three storey terraces of 12 and 4 houses fronting Beaufort Road and three/four-storey building to rear to provide a total of 19 x houses (C3) and 60 x flats (C3), together with basement and surface car parking and landscaping.Within the Grove Crescent conservation area.",local-authority-eng:KTT,,2017-03-29,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/12107/FUL,permissioned,full planning permission,RBK0052,https://maps.london.gov.uk/brownfield-site-register,2017-12-12
