site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Cadogan Court 134a Dyke Road Brighton,,,2018-10-26,,0.15,11,11,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE989,not permissioned,,POINT(-0.148961 50.832992),SHLAA0676,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0676%20Cadogan%20Court%20134a%20Dyke%20Road%20Brighton_0.pdf,2017-09-28
City College Pelham Street,,,2018-11-12,,0.63,100,100,Call for Sites 2017. Draft City Plan Part 2 Allocation,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE930,not permissioned,,POINT(-0.137295 50.828877),SHLAA0677,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0677%20City%20College%20Pelham%20Street.pdf,2017-09-28
Decon Laboratories Conway Street,,,2018-11-12,,0.16,28,28,Council Owned Site,local-authority-eng:BNH,owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR69DMXE635|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR77DMXE537,not permissioned,,POINT(-0.176256 50.835185),SHLAA0758,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0758%20Decon%20Laboratories%20Conway%20Street.pdf,2017-09-28
Brighton And Hove (Corals) Stadium Nevill Road Hove,,,2018-10-26,,2.49,75,75,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7FDMXE498,not permissioned,,POINT(-0.176723 50.842144),SHLAA0853,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0853%20Brighton%20And%20Hove%20%28Corals%29%20Stadium%20Nevill%20Road%20Hove.pdf,2017-09-28
27-31 Church Street Brighton,yes,,2018-11-12,yes,0.12,10,10,Commenced although currently being used as secure gated car park. Draft City Plan Part 2 Allocation. Mixed use development including 9 residential dwellings. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-1968901.pdf?extension=.pdf&id=1968901&location=VOLUME3&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2013-02-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE648|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE938|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE885|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7GDMXE012|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7KDMXE624,permissioned,full planning permission,POINT(-0.141923 50.824606),SHLAA0858,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0858%2027-31%20Church%20Street%20Brighton.pdf,2017-09-19
Anston House Preston Road,yes,,2018-11-12,,0.6,229,229,CPP1 Strategic Allocation. Demolition of existing building and erection of a new building to provide 229 residential units,local-authority-eng:BNH,not owned by a public authority,2017-11-02,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE382|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE406|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE826|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE641,permissioned,full planning permission,POINT(-0.144754 50.836649),SHLAA0860,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0860%20Anston%20House%20Preston%20Road.pdf,2017-09-19
EDF Portland Road Business Park (EM1),,,2018-10-26,,2.87,113,113,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE362|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6UDMXE531,not permissioned,,POINT(-0.20065 50.835672),SHLAA0861,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0861%20EDF%20Portland%20Road%20Business%20Park.pdf,2017-09-28
Conway Street (EM1),,,2018-11-12,,1.66,200,200,CPP1 Strategic Allocation- Planning App BH2016/02663 Refused Appeal Lodged,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE233|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE383|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6SDMXE466,pending decision,,POINT(-0.173931 50.835077),SHLAA0862,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0862%20Conway%20Street.pdf,2017-09-28
149-151 Preston Road (Thales) (EM2),,,2018-11-12,,0.12,15,15,CPP1 Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.145482 50.836921),SHLAA0865,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0865%20149-151%20Preston%20Road%20%28Thales%29.pdf,2017-09-28
(Natwest) 153 Preston Road (EM2),,,2018-11-12,,0.31,40,40,CPP1 Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.1457 50.837167),SHLAA0866,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0866%20%28Natwest%29%20153%20Preston%20Road.pdf,2017-09-28
Park Gate 161-163 Preston Road (EM2),,,2018-11-12,,0.25,30,30,CPP1 Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.146576 50.837622),SHLAA0868,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0868%20Park%20Gate%20161-163%20Preston%20Road.pdf,2017-09-28
87 Preston Road,yes,,2018-11-12,yes,0.6,25,25,Development not started 2018. Change of use from education (D1) to 25no flats (C3) i. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3859186.pdf?extension=.pdf&id=3859186&location=VOLUME5&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2017-11-20,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONKE6WDMK1R00,permissioned,full planning permission,POINT(-0.142443 50.835497),SHLAA0869,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0869%2087%20Preston%20Road.pdf,2017-09-19
Peacock Industrial Estate Lyon Close Hove,,,2018-10-26,,2.07,120,120,Call for Sites 2017. App BH2018/01738 UC 163 units. Part of Draft CPP2 Strategic Site Allocation 3,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9MU7ADML2400,pending decision,,POINT(-0.157775 50.832394),SHLAA0871,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0871%20Peacock%20Industrial%20Estate%20Lyon%20Close%20Hove.pdf,2017-09-28
Westerman Complex School Road Hove,yes,,2018-11-12,,0.63,104,104,Reserved matters BH2018/02561 Under Consideration. Demolition of existing mixed use buildings and erection of 104 dwellings,local-authority-eng:BNH,not owned by a public authority,2018-08-03,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE349|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDFVI5DMLVR00,permissioned,outline planning permission,POINT(-0.189046 50.835339),SHLAA0878,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0878%20Westerman%20Complex%20School%20Road%20Hove.pdf,2017-09-19
70 and site of Chrome Productions Limited Goldstone Lane Hove,yes,,2018-10-26,yes,0.25,65,65,Development commenced on site 2016/17. Demolition of existing buildings and redevelopment of site including construction of new part 4no part 5no and part 6no storey building providing 59no self contained apartments (C3). Erection of 6no three storey terraced dwelling houses (C3). http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3193745.pdf?extension=.pdf&id=3193745&location=VOLUME4&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2016-05-25,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE838,permissioned,full planning permission,POINT(-0.173937 50.8371),SHLAA0891,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0891%2070%20and%20site%20of%20Chrome%20Productions%20Limited%20Goldstone%20Lane%20Hove.pdf,2017-09-19
EM1 Melbourne Street/Enterprise Point,,,2018-11-12,,0.55,80,80,CPP1 Strategic Allocation. B2 uses on site which would need to be relocated. Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE964,not permissioned,,POINT(-0.123784 50.836125),SHLAA0892,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0892%20Melbourne%20Street%20Enterprise%20Point.pdf,2017-09-28
Longley Industrial Estate New England Street,yes,,2018-12-17,,0.24,45,45,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation. Planning Application BH2018/02598 Longley Industrial Estate submitted Aug 2018 for 208 residential units.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.139875 50.833271),SHLAA0893,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0893%20Longley%20Industrial%20Estate.pdf,2018-12-17
Richardson's scrap yard and Brewer's Paint (Albany House),,,2018-11-12,,0.27,20,20,CPP1 Strategic Allocation. Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6PDMXE446,not permissioned,,POINT(-0.140515 50.832885),SHLAA0894,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0894%20Richardson%27s%20scrap%20yard%20and%20Brewer%27s%20Paint.pdf,2017-09-28
Vantage Point and Circus Parade New England Street,yes,,2018-12-17,,0.36,45,45,SHLAA call for Sites 2015 part of Housing led mixed use scheme. Part of Strategic Allocation.,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.139341 50.832767),SHLAA0899,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0899%20Vantage%20Point%20and%20Circus%20Parade.pdf,2018-12-17
Kensington Street car parking sites Brighton BN1 4AJ,yes,,2018-11-12,,0.04,12,12,Commenced 2018. Erection of 12no residential units,local-authority-eng:BNH,owned by a public authority,2017-12-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE760|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ADMXE859|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7HDMXE388|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7JDMXE204,permissioned,full planning permission,POINT(-0.138418 50.82634),SHLAA0925,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0925%20Kensington%20Street%20car%20parking%20sites%20Brighton.pdf,2017-09-19
107 Boundary Road Hove,yes,,2018-11-12,,0.07,6,6,Commenced 2017/18.. Demolition of existing house and erection of 7no flats,local-authority-eng:BNH,not owned by a public authority,2017-04-26,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJ742QDMN2100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE884|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE718|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE887|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE533|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE540,permissioned,full planning permission,POINT(-0.204141 50.837596),SHLAA0930,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0930%20107%20Boundary%20Road%20Hove.pdf,2017-09-19
Langfords Hotel 8-16 Third Avenue Hove,,,2018-10-30,,0.18,27,27,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ODMXE778|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6XDMXE494|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7VDMXE076,not permissioned,,POINT(-0.170933 50.826036),SHLAA0931,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0931%20Langfords%20Hotel%208-16%20Third%20Avenue%20%20Hove.pdf,2017-09-28
Land at 189 Kingsway Hove (Sackville Hotel),yes,,2018-11-12,,0.17,60,60,SHLAA Call for Sites 2015. BH2017/01108 Not Started 2018 superseded BH2015/00471 (9 units). Erection of building to provide 60 residential dwellings,local-authority-eng:BNH,not owned by a public authority,2017-11-14,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONM8XNDMK4H00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE655|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6HDMXE413|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE289|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE110,permissioned,full planning permission,POINT(-0.186308 50.826465),SHLAA0932,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0932%20Land%20at%20189%20Kingsway%20Hove%20%28Sackville%20Hotel%29.pdf,2017-09-19
Courtlands Hotel 11-17 The Drive Hove,,,2018-10-30,,0.15,23,23,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE703,not permissioned,,POINT(-0.167821 50.828254),SHLAA0933,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0933%20Courtlands%20Hotel%2011-17%20The%20Drive%20Hove.pdf,2017-10-02
St Catherine's Lodge Hotel St Catherine's Terrace Kingsway Hove,,,2018-11-12,,0.15,45,45,Pre-application stage,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.174993 50.825308),SHLAA0934,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0934%20St%20Catherine%27s%20Lodge%20Hotel%20St%20Catherine%27s%20Terrace%20Kingsway%20Hove.pdf,2017-10-02
Prince's Marine Hotel 153 Kingsway Hove,,,2018-10-30,,0.14,21,21,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.18192 50.826109),SHLAA0935,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0935%20Prince%27s%20Marine%20Hotel%20153%20Kingsway%20Hove.pdf,2017-10-02
North Star Car Showroom 20 Carlton Terrace Station Road Portslade,,,2017-12-18,,0.16,16,16,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,not permissioned,,POINT(-0.205308 50.837164),SHLAA0950,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0950%20North%20Star%20Car%20Showroom%2020%20Carlton%20Terrace%20Station%20Road%20Portslade.pdf,2017-10-02
21A- 21F Station Road Portslade,,,2018-10-30,,0.07,7,7,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE299|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE867|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE485,not permissioned,,POINT(-0.207177 50.833982),SHLAA0952,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0952%2021A-%2021F%20Station%20Road%20Portslade.pdf,2017-10-02
Land between 38-50 Carlyle Street Brighton,,,2018-10-30,,0.06,9,9,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7CDMXE883|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7FDMXE137|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ODMXE951,not permissioned,,POINT(-0.122927 50.830229),SHLAA0965,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0965%20Land%20between%2038-50%20Carlyle%20Street%20Brighton.pdf,2017-10-02
Tudor Grange 13 The Upper Drive Hove,,,2018-10-30,,0.05,6,6,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE889|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE965|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE776|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6WDMXE402,not permissioned,,POINT(-0.163063 50.835895),SHLAA0969,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0969%20Tudor%20Grange%2013%20The%20Upper%20Drive%20Hove.pdf,2017-10-02
Police Station John Street Brighton,,,2018-10-30,,0.51,80,80,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE843|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE718|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE609,not permissioned,,POINT(-0.134152 50.823646),SHLAA1030,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA1030%20Police%20Station%20John%20Street%20Brighton.pdf,2017-10-02
Vye’s 19-27 Carlton Terrace Portslade,,,2018-10-30,,0.25,6,6,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,not permissioned,,POINT(-0.205396 50.837453),SHLAA2001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2001%20Vye%E2%80%99s%2019-27%20Carlton%20Terrace%20Portslade.pdf,2017-10-02
84- 86 Denmark Villas Hove,yes,,2018-10-30,,0.11,9,9,Prior Approval BH2014/01042 for 15 units completed 201516 Full Planning BH2012/03968 Extension for 9 units Commenced 201617. Erection of three storey rear extension to provide 9no one and two bedroom flats,local-authority-eng:BNH,not owned by a public authority,2013-08-29,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR69DMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE634,permissioned,full planning permission,POINT(-0.169124 50.834516),SHLAA2004,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2004%2084-%2086%20Denmark%20Villas%20Hove.pdf,2017-09-19
St David's Hall Whitehawk Road Whitehawk Way Brighton,,,2018-10-30,,0.12,9,9,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.105918 50.82418),SHLAA2005,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2005%20St%20David%27s%20Hall%20Whitehawk%20Road%20Whitehawk%20Way.pdf,2017-10-02
PO Delivery Office 62 North Road Brighton,,,2018-10-30,,0.5,110,110,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.140654 50.826547),SHLAA2009,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2009%20PO%20Delivery%20Office%2062%20North%20Road%20Brighton.pdf,2017-10-02
Freshfield Road Business Park/Gala Bingo Car Park Freshfield Way,,,2018-11-12,,4.29,110,110,Eastern Road Edward Street Development Area. CPP1 Strategic Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.12343 50.822296),SHLAA29881,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA29881%20Freshfield%20Road%20Business%20Park%20Gala%20Bingo%20Car%20Park%20Freshfield%20Way.pdf,2017-10-03
113-119 Davigdor Road Hove,yes,,2018-11-12,yes,0.18,56,56,Development 68 Units lapsed 2018. New application with reduced residential number expected. Part of CPP1 Strategic Site Allocation 3. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3084637.pdf?extension=.pdf&id=3084637&location=VOLUME4&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE053,not permissioned,,POINT(-0.157443 50.831814),SHLAA3789,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA3789%20113-119%20Davigdor%20Road%20Hove.pdf,2017-09-19
Tower Point 44 North Road Brighton,,,2018-10-30,,0.19,19,19,,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONMO65DMK6900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE566|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7HDMXE731,not permissioned,,POINT(-0.141555 50.825662),SHLAA4032,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA4032%20Tower%20Point%2044%20North%20Road%20Brighton.pdf,2017-10-02
193 Preston Road (Shell),,,2018-10-30,,0.08,12,12,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.151596 50.842144),SHLAA5001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5001%20193%20Preston%20Road%20%28Shell%29.pdf,2017-10-02
BP Petrol Station 373 Kingsway Hove (St Leohards Filling Station),,,2018-10-30,,0.17,17,17,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.204647 50.829231),SHLAA5002,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5002%20BP%20Petrol%20Station%20373%20Kingsway%20Hove.pdf,2017-10-02
Shell Fuel Garage 132-134 Old Shoreham Road Hove,,,2018-10-30,,0.16,24,24,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.175637 50.838665),SHLAA5004,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5004%20Shell%20Fuel%20Garage%20132-134%20Old%20Shoreham%20Road%20Hove.pdf,2017-10-02
ESSO Fuel Garage Hove Station Station Approach,,,2018-10-30,,0.09,14,14,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.169736 50.834858),SHLAA5005,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5005%20ESSO%20Fuel%20Garage%20Hove%20Station%20Station%20Approach.pdf,2017-10-02
Boundary House Boundary Road Hove,,,2018-10-30,,0.17,17,17,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.204682 50.836075),SHLAA6001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6001%20Boundary%20House%20Boundary%20Road%20Hove.pdf,2017-10-02
57 Station Road Portslade,,,2018-10-30,,0.04,6,6,Shoreham Harbour Development Area,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.208351 50.831887),SHLAA6003,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6003%2057%20Station%20Road%20Portslade.pdf,2017-10-02
Housing Office Victoria Road Portslade (adj Portslade Town Hall),,,2018-11-12,,0.16,37,37,Draft City Plan Part 2 Allocation,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.211967 50.836097),SHLAA6006,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6006%20Housing%20Office%20Victoria%20Road%20Portslade.pdf,2017-10-02
