site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Hungate Development Site (Block G),yes,,2019-12-18,,0.28,196,196,See planning application: 17/03032/REMM. Reserved matters application for Block G comprising 196 residential units with commercial floorspace at ground floor (retail/leisure uses),local-authority-eng:YOR,not owned by a public authority,2018-02-19,https://www.york.gov.uk/SearchPlanningApplications,permissioned,reserved matters approval,BR-025a,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Hungate Development Site (Blocks F & H),yes,,2019-12-18,,1.2,280,280,"See planning application: 15/01709/OUTM (N.B. Block F (101 units) now complete at November 2019). Outline consent for Blocks G (see BR-026 for Reserved matters approval) and H (179 homes TBC) for either C3/C2 and flexible commercial uses. Full application for Block D (186 homes); and Block F (101homes), community centre and multi-storey car park",local-authority-eng:YOR,not owned by a public authority,2006-07-18,https://www.york.gov.uk/SearchPlanningApplications,permissioned,outline planning permission,BR-025b,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2017-12-21
Hungate Development Site (Block D),yes,,2019-12-18,,0.37,196,196,"See planning application: 18/02946/FULM. Erection of a residential apartment block, landscaping and associated works (Block D) (196 Apartments).",local-authority-eng:YOR,not owned by a public authority,2019-10-23,https://www.york.gov.uk/SearchPlanningApplications,permissioned,full planning permission,BR-025c,https://www.york.gov.uk/downloads/download/4172/brownfield_register,
Simons Auto Services 17 Mansfield Street,yes,,2019-12-18,,0.02,10,10,See planning application: 17/02991/FULM. Erection of 4-storey residential block with 10no. flats and associated parking following demolition of car repair garage,local-authority-eng:YOR,not owned by a public authority,2018-09-12,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,BR-026,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Bank of Scotland 6 Nessgate,yes,,2019-12-18,,0.04,16,16,"See planning application: 19/00520/ORC (supersedes previous application 17/02451/ORC). Proposed change of use of first, second and third floor offices (use class B1) to 18no. residential units (use class C3), with single access from the ground floor of Ousegate House (Nos 2, 4 and 6 Nessgate), under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 as amended.",local-authority-eng:YOR,not owned by a public authority,2019-06-12,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-028,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
23 Piccadilly,yes,,2019-12-18,,0.11,24,24,See planning application: 17/02624/ORC. Proposed change of use of office (use class B1) to 24no. residential units (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 as amended,local-authority-eng:YOR,not owned by a public authority,2017-12-28,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-031,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Nova 2 George Cayley Drive,yes,,2019-12-18,,0.11,9,9,See planning application: 18/00739/FUL. Erection of three storey building forming 9no. apartments.,local-authority-eng:YOR,not owned by a public authority,2018-07-13,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,BR-032,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Land to West of Block D Aviator Court,yes,,2019-12-18,,0.13,6,6,See planning application: 17/03067/FUL. Erection of two storey building comprising of 6no. residential apartments with associated parking and landscaping,local-authority-eng:YOR,not owned by a public authority,2018-03-05,https://www.york.gov.uk/SearchPlanningApplications,,full planning permission,BR-034,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
British Sugar Corporation Ltd Plantation Drive (CYC Boundary),yes,,2019-12-18,,38.64,1100,1100,"See planning application: 15/00524/OUTM. Outline application for the development of the site comprising up to 1,100 residential units, community uses (D1/D2) and new public open space with details of access and demolition of the Former Manor School buildings. This is a draft housing allocation site (ST1)",local-authority-eng:YOR,not owned by a public authority,2018-09-28,https://www.york.gov.uk/SearchPlanningApplications,,outline planning permission,BR-037,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Former Gas Works 24 Heworth Green (Phases I & II),yes,,2019-12-18,,3.54,336,336,not permissioned. This is a draft housing allocation site (H1),local-authority-eng:YOR,not owned by a public authority,,,,other,BR-038,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Burnholme School,yes,,2019-12-18,,1.9,72,72,not permissioned. This is a draft housing allocation site (H3),local-authority-eng:YOR,owned by a public authority,,,,other,BR-039,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Bootham Crescent Football Ground,yes,,2019-12-18,,1.72,86,86,not permissioned. This is a draft housing allocation site (H7),local-authority-eng:YOR,not owned by a public authority,,,,other,BR-040,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Askham Bar Park&Ride,yes,,2019-12-18,,1.57,60,60,not permissioned. This is a draft housing allocation site (H8),local-authority-eng:YOR,owned by a public authority,,,,other,BR-041,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Former Oak Haven EPH 144 Acomb Road,yes,,2019-12-18,,0.33,56,56,not permissioned. This is a draft housing allocation site (H20),local-authority-eng:YOR,owned by a public authority,,,,other,BR-042,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Willow House EPH Long Close Lane,yes,,2019-12-18,,0.2,15,15,not permissioned. This is a draft housing allocation site (H52),local-authority-eng:YOR,owned by a public authority,,,,other,BR-043,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Land at Layerthorpe,yes,,2019-12-18,,0.2,20,20,not permissioned. This is a draft housing allocation site (H55),local-authority-eng:YOR,not owned by a public authority,,,,other,BR-044,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
York Central Leeman Road,yes,,2019-12-18,,35,1700,1700,not permissioned (N.B. Planning application 18/01884/OUTM for major mixed use scheme approved at Planning Committee on 2019-03-25 awaiting legal agreement at November 2019). This is a draft housing allocation site (ST5),local-authority-eng:YOR,not owned by a public authority,,,,other,BR-045,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Terry's Extension Site - Land to Rear of Factory,yes,,2019-12-18,,1.3,56,56,18/02582/FULM submitted for 123 homes - not yet determined. This is a draft housing allocation site (Part of ST16) Application for 123 apartments submitted but not yet determined,local-authority-eng:YOR,not owned by a public authority,,https://www.york.gov.uk/SearchPlanningApplications,,other,BR-046b,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Terry's Extension Site - Car Park,yes,,2019-12-18,,0.6,33,33,not permissioned. This is a draft housing allocation site (Part of ST16),local-authority-eng:YOR,not owned by a public authority,,,,other,BR-046c,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Castle Mills Car Park Piccadilly York,yes,,2019-12-18,,0.27,108,108,not permissioned. Application 19/02415/FULM for 106 Apartments submitted by CYC in November 2019.. Agreed by CYC Executive for residential development at April 2018 meeting,local-authority-eng:YOR,owned by a public authority,,,,other,BR-047,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Site Of 17 To 21 Piccadilly York,yes,,2019-12-18,,0.11,23,23,not permissioned. Agreed by CYC Executive for residential development at April 2018 meeting. N.B. This site has temporary mixed use consent through 17/00274/FUL that expires in June 2020.,local-authority-eng:YOR,owned by a public authority,,,,other,BR-048,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2018-12-20
Old Vic Guest House 2 Wenlock Terrace,yes,,2019-12-18,,0.019,8,8,See planning application: 18/02340/FUL. Conversion of existing guesthouse to 8no. dwellings.,local-authority-eng:YOR,not owned by a public authority,2018-12-07,,,full planning permission,BR-049,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2019-12-18
Quickslide Windows Direct 1 Redeness Street,yes,,2019-12-18,,0.164,32,32,"See planning application: 17/03027/FULM (won on appeal). Erection of 32no. apartments following demolition of existing commercial unit with associated car parking, landscaping cycle and bin storage",local-authority-eng:YOR,not owned by a public authority,2019-01-14,,,full planning permission,BR-050,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2019-12-18
Macmillan Cancer Relief hamilton House 3 Fawcett Street,yes,,2019-12-18,,0.04,9,9,See planning application: 19/00129/ORC. Proposed change of use from offices to 9 no. flats (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015.,local-authority-eng:YOR,not owned by a public authority,2019-03-25,,,other,BR-051,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2019-12-18
Z Curry & Sons Ltd Workshop R/O 2 Hawthorne Street,yes,,2019-12-18,,0.093,10,10,See planning application: 19/01328/FUL. Variation of condition 2 of permitted application 19/00075/FUL to allow additional flat within massing of approved building.,local-authority-eng:YOR,not owned by a public authority,2019-08-09,,,full planning permission,BR-052,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2019-12-18
