site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Sopers Lane,yes,,2018-12-01,,1.99,100,100,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.99883 50.746514),P/BLR/0074,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Beach Road Car Park,yes,,2018-12-01,,0.36,60,60,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.914259 50.70609),P/BLR/0075,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Oakdale Public Buildings,,,2018-12-01,,0.78,60,60,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.977057 50.732624),P/BLR/0076,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
12 Rectory Road,,,2017-12-01,,0.28,14,14,,local-authority-eng:POL,,,,Not permissioned,,POINT(-1.985316 50.732863),P/BLR/0077,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
42-44 Tower Road,,,2017-12-01,,0.38,14,14,,local-authority-eng:POL,,,,Not permissioned,,POINT(-1.907356 50.717532),P/BLR/0078,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Knighton Lodge, Wheelers Lane",,,2017-12-01,,0.8,7,7,,local-authority-eng:POL,,,,Not permissioned,,POINT(-1.937006 50.771417),P/BLR/0079,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Land off Wheelers Lane,,,2017-12-01,,1.37,6,6,,local-authority-eng:POL,,,,Not permissioned,,POINT(-1.937872 50.769609),P/BLR/0080,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Land at Merley Gardens,,,2017-12-01,,0.34,5,5,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.975242 50.783153),P/BLR/0082,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Westover House, West Quay Road, Poole, BH15 1JG",,,2017-12-01,,0.46,80,80,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.98941 50.715859),P/BLR/0085,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Sopers Lane,,,2017-12-01,,1.91,70,70,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.99779 50.74665),P/BLR/0086,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Sea View Centre, Croft Road, Poole, BH12 3LD",,,2017-12-01,,0.8,50,50,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.951252 50.732108),P/BLR/0087,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Patrick House, West Quay Road, Poole, BH15 1JF",,,2017-12-01,,0.29,40,40,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.989659 50.715295),P/BLR/0088,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Corfe House, Pitwines Close, Poole, BH15 1ED",,,2017-12-01,,0.19,30,30,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.977357 50.715826),P/BLR/0089,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Land adjacent Sweet Home Inn, Parkstone",,,2017-12-01,,0.25,20,20,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.963085 50.729588),P/BLR/0090,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"The Sloop, 5 Commercial Road, Poole, BH14 0HU",,,2017-12-01,,0.18,10,10,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.960935 50.723651),P/BLR/0091,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"13-15 High Street, Poole, BH15 1AB",,,2017-12-01,,0.17,20,20,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.987866 50.712824),P/BLR/0092,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
Albert Road Car Park,,,2017-12-01,,0.34,20,20,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.935994 50.729709),P/BLR/0093,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"2-10 Haven Road, Poole, BH13 7LP",,,2017-12-01,,0.15,20,20,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.920601 50.705691),P/BLR/0094,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Station Approach, Broadstone",,,2017-12-01,,0.26,20,20,,local-authority-eng:POL,owned by a public authority,,,Not permissioned,,POINT(-1.995755 50.762609),P/BLR/0096,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
2 Rigler Road and land adjoining to the north,,,2017-12-01,,0.62,46,46,,local-authority-eng:POL,mixed ownership,,,Not permissioned,,POINT(-1.999613 50.713981),P/BLR/0098,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"241a and 243 Blandford Road, Poole, BH15 4AZ",yes,,2017-12-01,,0.35,10,10,Outline application to demolish some buildings and replace with a new development of 10 x 3 bedroom houses with associated access and parking whilst retaining the Hamworthy Liberal Club.,local-authority-eng:POL,not owned by a public authority,2017-10-30,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249160,permissioned,outline planning permission,POINT(-2.00777 50.715797),P/BLR/0101,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249160,2017-12-01
"109 Commercial Road, Poole, BH14 0JD",,,2018-12-01,,0.04,7,7,"Outline application to partially demolish, rebuild and refurbish No.109 Commercial Road; demolish existing building at No.109a Commercial Road and erect a replacement building to form a retail unit and 9 flats with cycle and refuse stores.",local-authority-eng:POL,not owned by a public authority,2017-12-12,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248952,permissioned,outline planning permission,POINT(-1.952392 50.723489),P/BLR/0103,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248952,2017-12-01
"Land to rear of 26-32 Wharfdale Road, Poole, BH12 2ED",,,2018-12-01,,0.14,6,6,"Sever land from the curtilage of Nos.26-32 Wharfdale Road and erect 6no. dwellings with the formation of a new vehicular access driveway from Wharfdale Road between Nos.26 and 28 and associated parking, bin storage and landscaping.",local-authority-eng:POL,not owned by a public authority,2018-01-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249256,permissioned,full planning permission,POINT(-1.929218 50.734016),P/BLR/0104,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249256,2017-12-01
"Barclays House, 1 Wimborne Road, Poole, BH15 2BB",,,2017-12-01,,1.14,300,300,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.980646 50.720148),P/BLR/0105,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Land adjacent to Dolphin Pool and car park, Poole, BH15 1RZ",,,2017-12-01,,0.22,40,40,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.975493 50.716665),P/BLR/0106,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Downlands Place, Adastral Road, Poole, BH17 8SL",,,2017-12-01,,1.74,28,28,,local-authority-eng:POL,mixed ownership,,,Not permissioned,,POINT(-1.965866 50.742525),P/BLR/0107,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Canford Business Park, Magna Road, Poole, BH21 3AP",,,2017-12-01,,1.88,20,20,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.942447 50.777532),P/BLR/0108,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Horizon Motor Co. Ltd., 397-399 Ringwood Road, Poole, BH12 4LT",,,2017-12-01,,0.34,20,20,,local-authority-eng:POL,not owned by a public authority,,,Not permissioned,,POINT(-1.942548 50.745502),P/BLR/0109,http://www.poole.gov.uk/brownfieldlandregister/,2017-12-01
"Mansfield Road Water Tower, Mansfield Road, Poole , BH14 0DJ",,,2018-12-01,,0.18,17,17,"Conversion of existing Water Tower and new build extension joined via glazed link to form 17 residential apartments with associated access, car parking, cycle and bin storage.",local-authority-eng:POL,not owned by a public authority,2018-04-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_251755,permissioned,full planning permission,POINT(-1.942531 50.728192),P/BLR/0110,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_251755,2017-12-01
"105 North Road, Poole, BH14 0LU",,,2017-12-01,,0.13,7,7,"Application for a new planning permission to replace extant permission 07/30727/006/F to demolish existing and erect block of 8 flats with underground parking, bin & cycle stores and extend time limit for implementation.",local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_214952,Not permissioned,,POINT(-1.956557 50.726665),P/BLR/0111,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_214952,2017-12-01
"319 Sandbanks Road, Poole, BH14 8LH",,,2017-12-01,,0.09,6,6,"Demolition of the existing building and the erection of a 4 storey replacement mixed use building with a commercial unit (A1 use) on the ground floor and 8 flats above with associated basement parking, cycle and bin stores.",local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/onlineapplications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230298,Not permissioned,,POINT(-1.945277 50.708449),P/BLR/0112,https://boppa.poole.gov.uk/onlineapplications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230298,2017-12-01
"3 Mount Road, Poole, Dorset, BH14 0QW",,,2017-12-01,,0.09,5,5,"Demolish existing and erect a block of 11 flats attached to no.5, with associated parking, bin & cycle store.",local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_198704,Not permissioned,,POINT(-1.949957 50.729756),P/BLR/0113,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_198704,2017-12-01
"44 Brixey Road & land rear of 92-96 Rosemary Road, Poole BH12 3EZ",,,2017-12-01,,0.18,5,5,Form an access & erect 5 dwellings.,local-authority-eng:POL,mixed ownership,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_204863,Not permissioned,,POINT(-1.941802 50.738866),P/BLR/0114,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_204863,2017-12-01
"328 Poole Road, Branksome, Poole, Dorset, BH12 1AR",,,2017-12-01,,0.22,12,12,Remove existing roof on each block and erect 2 additional floors with a pitched roof to provide an additional 24 flats.,local-authority-eng:POL,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_195725,Not permissioned,,POINT(-1.911532 50.725346),P/BLR/0115,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_195725,2017-12-01
"2 Wimborne Road, Poole, BH15 2BU",,,2017-12-01,,0.04,10,10,Demolish existing buildings and erect a block of 17 apartments with assoc parking bin and cycle storage accessed from Wimborne Road.,local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_212512,Not permissioned,,POINT(-1.979486 50.719815),P/BLR/0116,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_212512,2017-12-01
"1-3 Doyne Road, Poole, BH14 9AF",,,2017-12-01,,0.08,9,9,"Demolish the existing dwellings and erect a block of 11 flats with associated parking, cycle and bin stores.",local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201701,Not permissioned,,POINT(-1.923402 50.725945),P/BLR/0117,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201701,2017-12-01
"325 Sandbanks Road, Poole, BH14 8HZ",,,2017-12-01,,0.12,6,6,"Demolish existing and erect a block of 7 flats with associated parking, cycle and bin store.",local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_201026,Not permissioned,,POINT(-1.944448 50.70766),P/BLR/0118,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_201026,2017-12-01
"5 Durrant Road, Poole, Dorset, BH14 8TP",,,2017-12-01,,0.09,5,5,Demolish existing and erect a 4 storey block of 8 flats with basement garage accessed from Durrant Road.,local-authority-eng:POL,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_200292,Not permissioned,,POINT(-1.943125 50.719581),P/BLR/0119,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_200292,2017-12-01
"153 Ringwood Road & 107a Sea View Road, Poole, BH14 0RH",,,2017-12-01,,0.07,5,5,Demolish existing office/workshop and erect a block of 6 No 1 bed flats and a block of 6 studios.,local-authority-eng:POL,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201657,Not permissioned,,POINT(-1.951684 50.734731),P/BLR/0120,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201657,2017-12-01
"Land rear of 16-30 Croft Road, Poole, Dorset, BH12 3LD",,,2017-12-01,,0.18,5,5,Sever land and erect 7 No 3 bed houses with associated parking.,local-authority-eng:POL,mixed ownership,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_200320,Not permissioned,,POINT(-1.94954 50.73186),P/BLR/0121,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_200320,2017-12-01
"27-31 West Quay Road, Poole, BH15 1HX",,,2017-12-01,,0.18,56,56,"Outline proposal for the demolition of the existing premises and the erection of a part 9, part 5 storey mixed use building comprising of 56 residential apartments(C3 use) and office/commercial units, with associated access and underground parking.",local-authority-eng:POL,not owned by a public authority,2017-09-01,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_228743,permissioned,outline planning permission,POINT(-1.989979 50.7166),P/BLR/0122,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_228743,2017-12-01
"Pilkingtons Tiles Ltd., Blandford Road, Poole, BH15 4AR",yes,,2018-12-01,,0.45,58,58,"Outline planning permission for two, four storey buildings to provide residential development of 58 dwellings (Starter Homes Initiative) with details provided on vehicular access, parking scale and layout and with appearance and landscaping reserved.",local-authority-eng:POL,not owned by a public authority,2017-07-25,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230288,permissioned,outline planning permission,POINT(-1.995369 50.712784),P/BLR/0123,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230288,2018-12-01
"Former HMRC Offices, St Johns House, Serpentine Road, Poole, BH15 2DX",yes,,2018-12-01,,0.26,203,203,Erection of a part 12-storey / part 14-storey block of 203 residential apartments comprising 58no. x studio apartments; 92no. x 1 bedroom apartments; 49no x 2 bedroom apartments; 4no. x 3 bedroom apartments; residents fitness suite; two integral decks of associated parking providing 90 parking spaces and bicycle storage; residents roof garden; three A3 units; and one A1 unit.,local-authority-eng:POL,not owned by a public authority,2017-08-17,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245322,permissioned,full planning permission,POINT(-1.981771 50.720199),P/BLR/0124,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245322,2018-12-01
"Apex Works, 15-17 Wills Road, Poole, BH12 1NQ",yes,,2018-12-01,,0.16,6,6,Demolish existing buildings and erect 6 new detached houses and associated garages.,local-authority-eng:POL,not owned by a public authority,2017-06-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247375,permissioned,full planning permission,POINT(-1.949591 50.70642),P/BLR/0125,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_247375,2018-12-01
"26 Birchwood Road, Poole, BH14 9NP",yes,,2018-12-01,,0.16,6,6,Demolition of the existing dwelling and erection of 7 apartments with associated access and parking.,local-authority-eng:POL,not owned by a public authority,2017-08-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248302,permissioned,full planning permission,POINT(-1.93464 50.720899),P/BLR/0126,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248302,2018-12-01
"9 & 82/82A Brudenell Road & Haven Road, Poole, BH13 7LZ",yes,,2018-12-01,,0.35,17,17,Demolition of existing buildings and construction of a block of 21 flats.,local-authority-eng:POL,not owned by a public authority,2018-01-05,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248478,permissioned,full planning permission,POINT(-1.931177 50.69985),P/BLR/0127,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248478,2018-12-01
"Rear of 14-34 Ringwood Road, Poole, BH14 0RL",yes,,2018-12-01,,0.14,6,6,Erection of 6 houses with associated access and parking.,local-authority-eng:POL,not owned by a public authority,2017-04-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248958,permissioned,full planning permission,POINT(-1.965966 50.726405),P/BLR/0128,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248958,2018-12-01
"15 Moor Road, Broadstone, BH18 8AZ",yes,,2018-12-01,,0.01,5,5,Change of use of existing shop and offices to form 5 flats.,local-authority-eng:POL,not owned by a public authority,2017-05-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249096,permissioned,full planning permission,POINT(-1.993787 50.763862),P/BLR/0129,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249096,2018-12-01
"113-115 Foxholes Road, Poole, BH15 3NE",yes,,2018-12-01,,0.2,4,4,"Demolish existing bungalow (No.113); create shared access road; and construct 1 No. detached house, 1 No. two storey chalet bungalow, and 3 No. 1.5 storey detached houses.",local-authority-eng:POL,not owned by a public authority,2017-04-03,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249280,permissioned,full planning permission,POINT(-1.959839 50.737612),P/BLR/0130,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249280,2018-12-01
"19 Wilderton Road, Poole, BH13 6ED",yes,,2018-12-01,,0.28,1,1,Demolition of existing dwelling and erection of replacement dwelling.,local-authority-eng:POL,not owned by a public authority,2017-05-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249500,permissioned,full planning permission,POINT(-1.917692 50.720968),P/BLR/0131,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249500,2018-12-01
"300 Ringwood Road, Poole, BH14 0RY",yes,,2018-12-01,,0.04,4,4,Demolish existing building (containing office and two flats) Erect 6 No. flats with associated parking.,local-authority-eng:POL,not owned by a public authority,2017-05-18,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249533,permissioned,full planning permission,POINT(-1.953131 50.734461),P/BLR/0132,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249533,2018-12-01
"Land to rear of 24 Spur Hill Avenue, Poole, BH14 9PH",yes,,2018-12-01,,0.41,2,2,Construction of two detached houses.,local-authority-eng:POL,not owned by a public authority,2017-06-02,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249834,permissioned,full planning permission,POINT(-1.932945 50.719222),P/BLR/0133,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249834,2018-12-01
"Rear of 97A-99 & 18A High Street & Lagland Street, Poole, BH15 1AN",yes,,2018-12-01,,0.08,6,6,Erection of 6 flats with car parking under.,local-authority-eng:POL,not owned by a public authority,2017-06-29,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249896,permissioned,full planning permission,POINT(-1.984367 50.714941),P/BLR/0134,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249896,2018-12-01
"Rear of 382 Ashley Road, Poole, BH14 9DQ",yes,,2018-12-01,,0.09,8,8,Outline application to construct a block of eight apartments with associated parking and access.,local-authority-eng:POL,not owned by a public authority,2017-08-22,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250327,permissioned,outline planning permission,POINT(-1.938458 50.729406),P/BLR/0135,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250327,2018-12-01
"11 Martello Road South, Poole, BH13 7HF",yes,,2018-12-01,,0.25,13,13,Erection of 13 unit apartment building with associated access and parking.,local-authority-eng:POL,not owned by a public authority,2018-02-05,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250395,permissioned,full planning permission,POINT(-1.918166 50.706823),P/BLR/0136,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250395,2018-12-01
"245 Blandford Road, Hamworthy, Poole, BH15 4AZ",yes,,2018-12-01,,0.11,8,8,Outline planning application for demolition of British Legion Club house and erect 4x 1 bed houses and 4x 3 bed houses (total 8 units) with parking and new estate road.,local-authority-eng:POL,not owned by a public authority,2017-11-17,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250704,permissioned,outline planning permission,POINT(-2.008148 50.716021),P/BLR/0137,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250704,2018-12-01
"9-11 Parkstone Road, Poole, BH15 2NN",yes,,2018-12-01,,0.23,12,12,Convert existing B1(a) offices to 12 x C3 flats over two floors.,local-authority-eng:POL,not owned by a public authority,2017-09-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250821,permissioned,full planning permission,POINT(-1.975891 50.720204),P/BLR/0138,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250821,2018-12-01
"25 Nelson Road, Poole, BH12 1ER",yes,,2018-12-01,,0.07,6,6,Conversion and extension of existing building to create 6 self-contained flats.,local-authority-eng:POL,not owned by a public authority,2017-09-22,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250947,permissioned,full planning permission,POINT(-1.905817 50.726416),P/BLR/0139,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250947,2018-12-01
"Pergins, 21 Christopher Crescent, Poole, BH15 3HW",yes,,2018-12-01,,0.35,4,4,"Convert 4 shared flats at ground and first floor levels into 8 self-contained flats (4no.1 bed, and 4no. 2bed).",local-authority-eng:POL,not owned by a public authority,2018-01-08,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251024,permissioned,full planning permission,POINT(-1.986319 50.733594),P/BLR/0140,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251024,2018-12-01
"21 West Quay Road, Poole, BH15 1JF",yes,,2018-12-01,,0.02,7,7,"Demolish building and erect 8 flats, with balconies and undercroft parking.",local-authority-eng:POL,not owned by a public authority,2018-01-25,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251427,permissioned,full planning permission,POINT(-1.99021 50.714949),P/BLR/0141,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251427,2018-12-01
"6 Pinewood Road, Poole, BH13 6JS",yes,,2018-12-01,,0.1,4,4,Outline application to demolish the existing bungalow and erect a block of 5no. self contained flats (4no. 2 bed & 1no. 3 bed) with basement parking.,local-authority-eng:POL,not owned by a public authority,2017-11-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251524,permissioned,outline planning permission,POINT(-1.906502 50.712865),P/BLR/0142,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251524,2018-12-01
"118 High Street, Poole, BH15 1DF",yes,,2018-12-01,,0.05,8,8,"Redevelopment/change of use of the 1st floor ancillary space for eight flats, 7 no. 1 bed flats and 1 studio.",local-authority-eng:POL,not owned by a public authority,2018-03-01,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251883,permissioned,full planning permission,POINT(-1.983907 50.716345),P/BLR/0143,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251883,2018-12-01
"Crown Offices, Park Road, Poole, BH15 2RP",yes,,2018-12-01,,0.3,47,47,Prior approval for the change of use from class B1(a) (offices) to class C3 (dwellinghouses).,local-authority-eng:POL,owned by a public authority,2018-01-10,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251949,permissioned,full planning permission,POINT(-1.960014 50.722454),P/BLR/0144,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251949,2018-12-01
"19 Canford Cliffs Road, Poole, BH13 7AG",yes,,2018-12-01,,0.4,1,1,"Demolition of existing detached garage, sever land to erect a detached dwelling and creation of a new vehicular access off Canford Cliffs Road.",local-authority-eng:POL,not owned by a public authority,2018-02-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_252201,permissioned,full planning permission,POINT(-1.92441 50.720893),P/BLR/0145,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_252201,2018-12-01
