site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Wayfarer Public House Pen Park Road Bristol,yes,,2017-12-19,,0.27,6,6,6 Dwellings,local-authority-eng:BST,,2016-03-04,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NTMOYYDNMO300,permissioned,full planning permission,POINT(-2.600072 51.510516),15/04364/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NTMOYYDNMO300,2017-12-19
Bowmead 75 Hollway Road Bristol BS14 8PG,yes,,2018-12-19,,0.46,60,60,60 dwellings,local-authority-eng:BST,,2016-09-06,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUEH02DNN1X00,permissioned,full planning permission,POINT(-2.546874 51.411319),15/04614/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NUEH02DNN1X00,2018-12-19
"Regent House, Consort House, Imperial Arcade And Land Rear Of 36-40 East Street Lombard Street Bristol",yes,,2018-12-19,,1.20,271,271,271 dwellings,local-authority-eng:BST,,2017-06-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NURIJGDNFJ600,permissioned,full planning permission,POINT(-2.595776 51.443225),15/04731/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NURIJGDNFJ600,2017-12-19
"Land East Side Of Kingsway Avenue, & Site Of 124-128 Two Mile Hill Avenue Bristol",yes,,2017-12-19,,0.08,9,9,9 Dwellings,local-authority-eng:BST,,2015-11-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUVIW0DNFLX00,permissioned,full planning permission,POINT(-2.523271 51.461592),15/04808/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NUVIW0DNFLX00,2017-12-19
Storage Building And Land At Raleigh Road Raleigh Road Bristol,yes,,2018-12-19,,0.08,28,28,28 dwellings,local-authority-eng:BST,,2016-12-05,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVSHLQDN0MC00,permissioned,full planning permission,POINT(-2.612422 51.442562),15/05097/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NVSHLQDN0MC00,2017-12-19
17 Portland Square Bristol BS2 8SJ,yes,,2017-12-19,,0.04,8,8,8 Dwellings,local-authority-eng:BST,,2016-05-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVSPCLDNG2N00,permissioned,full planning permission,POINT(-2.584525 51.461006),15/05105/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NVSPCLDNG2N00,2017-12-19
Former Macey Rewinds Franklyn Street Bristol,yes,,2017-12-19,,0.04,6,6,6 Dwellings,local-authority-eng:BST,,2016-03-17,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVSXQJDNG3500,permissioned,full planning permission,POINT(-2.579999 51.465686),15/05114/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NVSXQJDNG3500,2017-12-19
Car Park Adjacent To 223 Newfoundland Road Bristol BS2 9NX,yes,,2017-12-19,,0.12,10,10,10 Dwellings,local-authority-eng:BST,,2016-10-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NWBARWDNGCB00,permissioned,full planning permission,POINT(-2.578454 51.463819),15/05293/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NWBARWDNGCB00,2017-12-19
31-45 Lower Ashley Road St Pauls Bristol BS2 9PZ,yes,,2017-12-19,,0.10,20,20,20 Dwellings,local-authority-eng:BST,,2016-02-05,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NWXLIHDNGO200,permissioned,outline planning permission,POINT(-2.577414 51.466523),15/05530/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NWXLIHDNGO200,2017-12-19
Lewins Place Lewins Mead Bristol BS1 2NR,yes,,2018-12-19,,0.33,40,40,40 dwellings,local-authority-eng:BST,,2015-12-24,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NXAG5IDN0MC00,permissioned,other,POINT(-2.595744 51.457503),15/05659/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NXAG5IDN0MC00,2017-12-19
223 Newfoundland Road Bristol BS2 9NX,yes,,2018-12-19,,0.14,22,22,22 dwellings,local-authority-eng:BST,,2017-07-31,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NXAVDQDNGV700,permissioned,full planning permission,POINT(-2.578135 51.464179),15/05673/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NXAVDQDNGV700,2018-12-19
54 - 56 Brigstocke Road Bristol BS2 8TY,yes,,2018-12-19,,0.06,10,10,10 Dwellings,local-authority-eng:BST,,2016-12-09,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NYORDCDN10W00,permissioned,full planning permission,POINT(-2.586411 51.462478),15/06172/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NYORDCDN10W00,2017-12-19
Brunel House City Of Bristol College College Road Bishopston Bristol,yes,,2018-12-19,,0.96,92,92,92 dwellings,local-authority-eng:BST,,2016-10-18,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NYZZESDNHU000,permissioned,full planning permission,POINT(-2.580934 51.478106),15/06289/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NYZZESDNHU000,2017-12-19
Former Chocolate Factory Greenbank Road Easton Bristol BS5 6EL,yes,,2018-12-19,,1.77,135,135,135 dwellings,local-authority-eng:BST,,2017-06-28,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZ8MCLDNI0400,permissioned,full planning permission,POINT(-2.553549 51.467017),15/06400/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZ8MCLDNI0400,2018-12-19
Land And Buildings At Ashley Grove Road Bristol,yes,,2018-12-19,,1.60,105,105,105 dwellings,local-authority-eng:BST,,2017-05-19,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZGFF3DNI4D00,permissioned,outline planning permission,POINT(-2.577629 51.468176),15/06475/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZGFF3DNI4D00,2017-12-19
Land On West Side Of 95 Jacob Street Bristol,yes,,2018-12-19,,0.68,113,113,113 dwellings,local-authority-eng:BST,,2016-11-04,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZHVSVDNI5600,permissioned,full planning permission,POINT(-2.581514 51.45502),15/06483/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZHVSVDNI5600,2017-12-19
168 East Street Bedminster Bristol BS3 4EH,yes,,2017-12-19,,0.02,7,7,7 Dwellings,local-authority-eng:BST,,2016-04-15,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZI6U5DNI5K00,permissioned,full planning permission,POINT(-2.601128 51.440563),15/06489/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZI6U5DNI5K00,2017-12-19
98-100 Clouds Hill Road Bristol BS5 7LF,yes,,2017-12-19,,0.03,6,6,6 Dwellings,local-authority-eng:BST,,2016-06-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZSZXFDNIAV00,permissioned,full planning permission,POINT(-2.537709 51.461214),15/06581/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZSZXFDNIAV00,2017-12-19
13 - 15 West Street St Philips Bristol BS2 0DF,yes,,2018-12-19,,0.04,12,12,12 dwellings,local-authority-eng:BST,,2016-03-02,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O064B0DN10W00,permissioned,other,POINT(-2.579488 51.456793),15/06650/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O064B0DN10W00,2017-12-19
Workshop Premises At Barton Vale Bristol BS2 0LR,yes,,2017-12-19,,0.06,8,8,8 Dwellings,local-authority-eng:BST,,2016-04-25,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0XQDEDNIS600,permissioned,outline planning permission,POINT(-2.577028 51.453449),16/00190/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O0XQDEDNIS600,2017-12-19
127-129 East Street Bedminster Bristol BS3 4ER,yes,,2018-12-19,,0.03,15,15,15 dwellings,local-authority-eng:BST,,2016-11-02,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O15O8YDN00J00,permissioned,full planning permission,POINT(-2.598834 51.440818),16/00252/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O15O8YDN00J00,2017-12-19
Rear Of 339 To 343 Southmead Road Bristol BS10 5LW,yes,,2017-12-19,,0.08,6,6,6 Dwellings,local-authority-eng:BST,,2016-04-12,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O1IN8YDNJ3L00,permissioned,full planning permission,POINT(-2.596982 51.497894),16/00366/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O1IN8YDNJ3L00,2017-12-19
94-96 Bedminster Parade Bristol BS3 4HL,yes,,2017-12-19,,0.05,9,9,9 Dwellings,local-authority-eng:BST,,2016-06-17,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O1M6ZVDNJ6300,permissioned,full planning permission,POINT(-2.594004 51.443344),16/00410/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O1M6ZVDNJ6300,2017-12-19
16A Hampton Road Bristol BS6 6HJ,yes,,2018-12-19,,0.03,9,9,9 dwellings,local-authority-eng:BST,,2017-03-09,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O303B8DN10W00,permissioned,reserved matters approval,POINT(-2.604364 51.463781),16/00944/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O303B8DN10W00,2018-12-19
40-48 Midland Road St Philips Bristol BS2 0JY,yes,,2018-12-19,,0.15,29,29,29 dwellings,local-authority-eng:BST,,2017-04-18,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3GVW6DN10W00,permissioned,full planning permission,POINT(-2.577883 51.454095),16/01164/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3GVW6DN10W00,2017-12-19
Scout Hut Goolden Street Bristol BS4 3BB,yes,,2017-12-19,,0.08,6,6,6 Dwellings,local-authority-eng:BST,,2016-08-03,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3TJXIDN10W00,permissioned,full planning permission,POINT(-2.57406 51.440847),16/01311/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3TJXIDN10W00,2017-12-19
111 Staple Hill Road Bristol BS16 5AD,yes,,2017-12-19,,0.04,6,6,6 Dwellings,local-authority-eng:BST,,2017-03-01,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O4FV06DN10W00,permissioned,full planning permission,POINT(-2.517653 51.481786),16/01535/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O4FV06DN10W00,2017-12-19
355-359 Two Mile Hill Road Bristol BS15 1AF,yes,,2018-12-19,,0.05,8,8,8 Dwellings,local-authority-eng:BST,,2017-01-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O4JD1ZDNKXN00,permissioned,full planning permission,POINT(-2.512696 51.463294),16/01591/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O4JD1ZDNKXN00,2017-12-19
Land To Rear Of 47 To 95 (odds) Kings Weston Avenue Bristol,yes,,2017-12-19,,0.43,14,14,14 Dwellings,local-authority-eng:BST,,2016-11-29,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O4UIOFDN10W00,permissioned,full planning permission,POINT(-2.678638 51.495272),16/01650/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O4UIOFDN10W00,2017-12-19
14 Charlotte Street City Centre Bristol BS1 5PP,yes,,2017-12-19,,0.02,8,8,8 Dwellings,local-authority-eng:BST,,2016-08-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5ONDCDNLJD00,permissioned,full planning permission,POINT(-2.604355 51.454931),16/02048/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5ONDCDNLJD00,2017-12-19
15 Charlotte Street City Centre Bristol BS1 5PP,yes,,2017-12-19,,0.06,8,8,8 Dwellings,local-authority-eng:BST,,2016-08-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5VO16DNLNE00,permissioned,full planning permission,POINT(-2.60427 51.454962),16/02109/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5VO16DNLNE00,2017-12-19
13 Park Avenue Eastville Bristol BS5 6QL,yes,,2018-12-19,,0.05,7,7,7 dwellings,local-authority-eng:BST,,2017-03-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5VZ6MDNLOD00,permissioned,full planning permission,POINT(-2.549367 51.473962),16/02129/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5VZ6MDNLOD00,2018-12-19
79A Grove Road Fishponds Bristol BS16 2BP,yes,,2018-12-19,,0.20,14,14,14 dwellings,local-authority-eng:BST,,2017-06-19,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5VZ79DNLOF00,permissioned,full planning permission,POINT(-2.541442 51.478942),16/02130/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5VZ79DNLOF00,2018-12-19
16 Charlotte Street City Centre Bristol BS1 5PP,yes,,2017-12-19,,0.02,8,8,8 Dwellings,local-authority-eng:BST,,2016-08-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5XIQGDNLP700,permissioned,full planning permission,POINT(-2.604171 51.45501),16/02143/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5XIQGDNLP700,2017-12-19
230 Fishponds Road Eastville Bristol BS5 6PX,yes,,2017-12-19,,0.11,9,9,9 Dwellings,local-authority-eng:BST,,2016-07-27,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O66XTODN10W00,permissioned,full planning permission,POINT(-2.554757 51.473699),16/02229/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O66XTODN10W00,2017-12-19
20-34 Lyppiatt Road Bristol BS5 9HR,yes,,2017-12-19,,0.09,12,12,12 Dwellings,local-authority-eng:BST,,2016-10-20,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6AEM2DNLWH00,permissioned,full planning permission,POINT(-2.55388 51.460327),16/02271/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6AEM2DNLWH00,2017-12-19
"Land Bounded By Redcliff Street, St Thomas Street And Three Queens Lane Redcliffe Bristol",yes,,2018-12-19,,1.66,320,320,320 dwellings,local-authority-eng:BST,mixed ownership,2017-12-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6FKPNDN00J00,permissioned,full planning permission,POINT(-2.589592 51.451212),16/02349/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6FKPNDN00J00,2017-12-19
Garages South Road Bedminster Bristol,yes,,2018-12-19,,0.04,5,5,5 dwellings,local-authority-eng:BST,,2016-07-12,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O72EXCDNMDY00,permissioned,reserved matters approval,POINT(-2.604718 51.437591),16/02580/M,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O72EXCDNMDY00,2017-12-19
United Reformed Church Church Road Bishopsworth Bristol,yes,,2018-12-19,,0.24,11,11,11 dwellings,local-authority-eng:BST,,2016-09-23,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7DIVCDNMKQ00,permissioned,full planning permission,POINT(-2.620178 51.414112),16/02702/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O7DIVCDNMKQ00,2017-12-19
Brunel House St Georges Road Bristol BS1 5UY,yes,,2018-12-19,,0.45,69,69,69 dwellings,local-authority-eng:BST,,2016-12-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O84WZXDNH6H00,permissioned,full planning permission,POINT(-2.60332 51.45307),16/02994/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O84WZXDNH6H00,2017-12-19
18 Lawford Street Bristol BS2 0DZ,yes,,2018-12-19,,0.07,19,19,19 dwellings,local-authority-eng:BST,,2016-08-03,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O87ANVDN10W00,permissioned,other,POINT(-2.580781 51.456999),16/03037/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O87ANVDN10W00,2017-12-19
256 Church Road St George Bristol BS5 8AF,yes,,2017-12-19,,0.01,5,5,5 Dwellings,local-authority-eng:BST,,2016-07-27,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8G09IDN0DG00,permissioned,full planning permission,POINT(-2.547756 51.459349),16/03117/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8G09IDN0DG00,2017-12-19
Somerset House 18 Canynge Road Bristol BS8 3JX,yes,,2018-12-19,,0.17,20,20,20 dwellings,local-authority-eng:BST,,2016-07-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8G1RWDN0DG00,permissioned,other,POINT(-2.621463 51.458595),16/03127/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8G1RWDN0DG00,2018-12-19
The White Hart Hotel 181 Whitehall Road Bristol BS5 9BJ,yes,,2018-12-19,,0.13,14,14,14 dwellings,local-authority-eng:BST,,2017-02-07,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8K47YDNIZH00,permissioned,full planning permission,POINT(-2.555533 51.46191),16/03189/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8K47YDNIZH00,2017-12-19
Regal Garage 74 - 82 Staple Hill Road Bristol BS16 5BT,yes,,2017-12-19,,0.29,41,41,41 Dwellings,local-authority-eng:BST,,2017-03-24,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9L8EXDNMTQ00,permissioned,full planning permission,POINT(-2.520058 51.481287),16/03557/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9L8EXDNMTQ00,2017-12-19
Land r/o Twyford House High Street Shirehampton Bristol BS11 0DE,yes,,2017-12-19,,0.18,7,7,7 Dwellings,local-authority-eng:BST,,2016-09-29,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OACUTDDNFSQ00,permissioned,full planning permission,POINT(-2.680524 51.491296),16/03879/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OACUTDDNFSQ00,2017-12-19
Land On East Side Of Satchfield Crescent Bristol,yes,,2017-12-19,,0.12,9,9,9 Dwellings,local-authority-eng:BST,,2017-03-01,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBLJ8GDNGWI00,permissioned,full planning permission,POINT(-2.61972 51.505117),16/04295/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OBLJ8GDNGWI00,2017-12-19
2 Argus Road Bristol BS3 3PA,yes,,2017-12-19,,0.05,5,5,5 Dwellings,local-authority-eng:BST,,2016-09-23,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBQRY8DNH3M00,permissioned,full planning permission,POINT(-2.60415 51.436882),16/04363/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OBQRY8DNH3M00,2017-12-19
Seven Ways Service Station Sussex Place Bristol BS2 9QP,yes,,2017-12-19,,0.06,6,6,6 Dwellings,local-authority-eng:BST,,2016-10-18,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBY6O9DNHB400,permissioned,full planning permission,POINT(-2.579346 51.468112),16/04419/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OBY6O9DNHB400,2017-12-19
Linear Park Avon Street Bristol,yes,,2018-12-19,,0.38,256,256,256 dwellings,local-authority-eng:BST,,2018-02-01,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCB82LDNHQ200,permissioned,full planning permission,POINT(-2.580217 51.452504),16/04561/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCB82LDNHQ200,2018-12-19
Former Dumail Primary School Land Dunmail Road Bristol,yes,,2018-12-19,,2.71,161,161,161 dwellings,local-authority-eng:BST,,2017-08-03,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODLD6CDNJ7800,permissioned,full planning permission,POINT(-2.602052 51.507982),16/05026/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODLD6CDNJ7800,2017-12-19
6 Broad Quay Bristol BS1 4DA,yes,,2018-12-19,,0.01,5,5,5 dwellings,local-authority-eng:BST,,2016-12-09,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODWSDDDNJKN00,permissioned,full planning permission,POINT(-2.596908 51.453024),16/05145/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODWSDDDNJKN00,2018-12-19
Plough And Windmill 194 West Street Bedminster Bristol BS3 3NB,yes,,2017-12-19,,0.07,8,8,8 Dwellings,local-authority-eng:BST,,2017-03-09,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE61OSDNJVA00,permissioned,full planning permission,POINT(-2.607474 51.435597),16/05234/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OE61OSDNJVA00,2017-12-19
Sports Court Adjacent 163A Church Road Redfield Bristol BS5 9LA,yes,,2017-12-19,,0.16,10,10,10 Dwellings,local-authority-eng:BST,,2017-03-03,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE61PLDNJVC00,permissioned,full planning permission,POINT(-2.557383 51.459431),16/05235/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OE61PLDNJVC00,2017-12-19
Former Gas Works (West Purifer House) Lime Kiln Road Bristol BS1 6UN,yes,,2018-12-19,,0.35,58,58,58 dwellings,local-authority-eng:BST,,2017-04-18,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OECZNQDNK4O00,permissioned,full planning permission,POINT(-2.60692 51.450075),16/05329/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OECZNQDNK4O00,2018-12-19
248 /248A Gloucester Road Bishopston Bristol BS7 8NZ,yes,,2017-12-19,,0.03,9,9,9 Dwellings,local-authority-eng:BST,,2016-12-29,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEILILDN10W00,permissioned,full planning permission,POINT(-2.589454 51.480206),16/05364/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OEILILDN10W00,2017-12-19
Blackberry Hill Hospital Manor Road Fishponds Bristol BS16 2EW,yes,,2018-12-19,,8.60,346,346,346 dwellings,local-authority-eng:BST,,2018-02-02,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEIUYGDN0DG00,permissioned,full planning permission,POINT(-2.534645 51.484347),16/05376/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OEIUYGDN0DG00,2018-12-19
65 North Road Bishopston Bristol BS6 5AQ,yes,,2017-12-19,,0.04,8,8,8 Dwellings,local-authority-eng:BST,,2017-01-19,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEKEBODNKD600,permissioned,full planning permission,POINT(-2.591458 51.471986),16/05386/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OEKEBODNKD600,2017-12-19
54 West Street Bedminster Bristol BS3 3LH,yes,,2017-12-19,,0.06,7,7,7 Dwellings,local-authority-eng:BST,,2017-03-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEKS72DNKDW00,permissioned,full planning permission,POINT(-2.603136 51.43901),16/05399/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OEKS72DNKDW00,2017-12-19
153-165 Crews Hole Road Bristol BS5 8BB 10,yes,,2018-12-19,,0.14,10,10,10 dwellings,local-authority-eng:BST,,2017-10-03,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OF12ZRDN06900,permissioned,reserved matters approval,POINT(-2.540898 51.455939),16/05566/P,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OF12ZRDN06900,2018-12-19
86 East Street (37 Herbert Street) Bedminster Bristol BS3 4EY,yes,,2018-12-19,,0.04,9,9,9 dwellings,local-authority-eng:BST,,2017-08-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFP9BHDN06900,permissioned,full planning permission,POINT(-2.59787 51.4421),16/05849/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OFP9BHDN06900,2018-12-19
