site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"43 Lichfield Road, Wednesfield",,,2017-01-01,,0.1,,,,local-authority-eng:WLV,,,,Completed During 2016/17,,38520,,2017-01-01
"Oxley Moor House and Oxley Day Centre, Probert Road, WV10 6UF",,,2017-01-01,,0.865,,,,local-authority-eng:WLV,,,,Other Commitment,,D80,,2017-01-01
"Stowheath Day/Childrens Centres, Stowheath Lane, WV1 2TW",,,2017-01-01,,1.134,,,,local-authority-eng:WLV,,,,Other Commitment,,D78,,2017-01-01
"Fmr Warstones Resource Centre, Warstones Drive, WV4 4PG",,,2017-01-01,,0.42,,,,local-authority-eng:WLV,,,,Other Commitment,,D76,,2017-01-01
"Fmr Merry Hill House, Langley Road, WV4 4YT",,,2017-01-01,,0.36,,,,local-authority-eng:WLV,,,,Other Commitment,,D75,,2017-01-01
"Fmr Nelson Mandela House, Whitburn Close",,,2017-01-01,,0.6,,,,local-authority-eng:WLV,,,,Other Commitment,,D74,,2017-01-01
"Fmr Woden Community Resource Centre, Vicarage Road",,,2017-01-01,,0.45,,,,local-authority-eng:WLV,,,,Other Commitment,,D73,,2017-01-01
Garage Site 1-7 Townson Road,,,2017-01-01,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,D70,,2017-01-01
Garage Site 94-96 Batmans Hill Road,,,2017-01-01,,0.06,,,,local-authority-eng:WLV,,,,Other Commitment,,D69,,2017-01-01
17 Ryan Avenue,,,2017-01-01,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,D68,,2017-01-01
Land rear of 31-37 Cavendish Road,,,2017-01-01,,0.12,,,,local-authority-eng:WLV,,,,Other Commitment,,D67,,2017-01-01
Hylstone Crescent,,,2017-01-01,,0.15,,,,local-authority-eng:WLV,,,,permissioned,,39470,,2017-01-01
Fmr Garages rear 52-64 Foster Road,,,2017-01-01,,0.15,,,,local-authority-eng:WLV,,,,permissioned,,39390,,2017-01-01
"Garages behind 23-33 Dereham Walk, Wilkinson Avenue",,,2017-01-01,,0.09,,,,local-authority-eng:WLV,,,,permissioned,,39450,,2017-01-01
Park View Road,,,2017-01-01,,0.11,,,,local-authority-eng:WLV,,,,Other Commitment,,D59,,2017-01-01
Garages 64-65 Fairway Green (Site A),,,2017-01-01,,0.05,,,,local-authority-eng:WLV,,,,permissioned,,39410,,2017-01-01
Garage r/o 23 Whiston Avenue,,,2017-01-01,,0.1,,,,local-authority-eng:WLV,,,,permissioned,,39460,,2017-01-01
Land adj 17 Moat Green Avenue,,,2017-01-01,,0.2,,,,local-authority-eng:WLV,,,,permissioned,,39400,,2017-01-01
Fmr Garages rear 3-9 Abingdon Road (Site B) WV1 2PP,,,2017-01-01,,0.06,,,,local-authority-eng:WLV,,,,permissioned,,39380,,2017-01-01
Abingdon Road Site A (Garage site r/o 19-21),,,2017-01-01,,0.09,,,,local-authority-eng:WLV,,,,Other Commitment,,D51,,2017-01-01
Land adj Westcroft Avenue WV10 8NH,,,2017-01-01,,0.31,,,,local-authority-eng:WLV,,,,permissioned,,39510,,2017-01-01
Land at Marchant Road,,,2017-01-01,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,D49,,2017-01-01
Garages adj 12 Anslow Gardens WV11 2LL,,,2017-01-01,,0.1,,,,local-authority-eng:WLV,,,,Completed During 2018/19,,39500,,2017-01-01
Land adj 40 Wolverhampton Road,,,2017-01-01,,0.2,,,,local-authority-eng:WLV,,,,permissioned,,39480,,2017-01-01
Land adj 18-20 Peach Road,,,2017-01-01,,0.04,,,,local-authority-eng:WLV,,,,Completed During 2018/19,,39430,,2017-01-01
Land rear 56-58 Peach Road,,,2017-01-01,,0.11,,,,local-authority-eng:WLV,,,,Completed During 2018/19,,39420,,2017-01-01
Fmr Daisy Bank Community Centre,,,2017-01-01,,0.48,,,,local-authority-eng:WLV,,,,Other Commitment,,D41,,2017-01-01
"Fmr Bilston Tennis Club, Villiers Avenue",,,2017-01-01,,0.27,,,,local-authority-eng:WLV,,,,Other Commitment,,D39,,2017-01-01
"Chetton Green District Office, 134-137 Chetton Green, WV10 6ER",,,2017-01-01,,0.04,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,39370,,2017-01-01
