site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Mulberry House, 16 Northumberland Road, Maidstone, Kent, ME15 7LJ",yes,,2019-05-01,,0.11,9,9,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/505428,,2019-05-01
"All Saints C Of E Primary School, College Road, Maidstone, Kent, ME15 6YH",yes,,2019-05-01,,0.15,8,8,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/506126,,2019-05-01
"48 Mote Road,, Maidstone, Kent, ME15 6ET",yes,,2019-05-01,,0.03,8,8,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/506039,,2019-05-01
"The Poplars, Ashford Road, Weavering, Maidstone, Kent, ME14 4AG",yes,,2019-05-01,,0.12,8,8,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/503613,,2019-05-01
"The Former Dairy Buildings, Blue House Farm, Warren Street, Lenham, Maidstone, Kent, ME17 2ED",yes,,2019-05-01,,0.09,7,7,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,other,18/501716,,2019-05-01
"Holman House, Station Road, Staplehurst, Tonbridge, Kent, TN12 0QQ",yes,,2019-05-01,,0.14,7,7,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/501928,,2019-05-01
"Medway House, 26-28 Medway Street, Maidstone, Kent, ME14 1JS",yes,,2019-05-01,,0.07,6,6,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/501427,,2019-05-01
"Cross At Hand Garage,, Maidstone Road, Staplehurst, TN12 0RH",yes,,2019-05-01,,0.31,6,6,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,outline planning permission,18/504033,,2019-05-01
"The Victoria Inn, Heath Road, East Farleigh, ME15 0LR",yes,,2019-05-01,,0.4,5,5,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/506541,,2019-05-01
"La Rochelle, Church Lane, Harrietsham, Kent, ME17 1BG",yes,,2019-05-01,,0.23,6,6,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,17/505255,,2019-05-01
"61 - 63 Week Street, Maidstone, ME14 1QU",yes,,2019-05-01,,0.03,5,5,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/503536,,2019-05-01
"23 Hayle Road, Maidstone, Kent, ME15 6PE",yes,,2019-05-01,,0.03,5,5,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/501920,,2019-05-01
"Lewis Court Cottage, Green Lane, Boughton Monchelsea, Kent, ME17 4LF",yes,,2019-05-01,,0.28,2,2,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,16/508513,,2019-05-01
"The Mulberry Tree, Hermitage Lane, Boughton Monchelsea, Kent, ME17 4DA",yes,,2019-05-01,,0.27,4,4,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/506158,,2019-05-01
"Robins Court, Wordsworth Road, Penenden Heath, Maidstone, Kent, ME14 2HJ",yes,,2019-05-01,,0.3,2,2,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/503255,,2019-05-01
"Courtyard Studios, Hollingbourne House, Hollingbourne Hill, Hollingbourne, Kent, ME17 1QJ",yes,,2019-05-01,,0.36,2,2,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/506662,,2019-05-01
"11 Blackmanstone Way, Maidstone, ME16 0NT",yes,,2019-05-01,,0.36,1,1,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/503248,,2019-05-01
"The Black Horse Inn, Pilgrims Way, Thurnham, Maidstone, Kent, ME14 3LD",yes,,2019-05-01,,0.77,1,1,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/505555,,2019-05-01
"Land At Nettlestead Green House, Maidstone Road, Nettlestead, Maidstone, Kent, ME18 5HE",yes,,2019-05-01,,1.35,1,1,,local-authority-eng:MAI,not owned by a public authority,,,permissioned,full planning permission,18/502206,,2019-05-01
